,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,9.68,9.62,9.83,9.62,9.82,1.45,2.17,61881321,604071109.89,2021-01-06,0.21,288238023569.26,288238023569.26,5.21,0.55
1,SHSE.600004,白云机场,13.81,13.70,13.91,13.43,13.54,-1.96,3.48,18756339,255739101.79,2021-01-06,0.91,32045365551.82,28018599759.56,588.35,1.66
2,SHSE.600006,东风汽车,8.88,8.79,8.93,8.39,8.48,-4.50,6.08,129331721,1107095186.78,2021-01-06,6.47,16960000000.00,16960000000.00,28.24,2.17
3,SHSE.600007,中国国贸,12.56,12.57,12.86,12.42,12.68,0.96,3.50,2085089,26380953.85,2021-01-06,0.21,12772342531.12,12772342531.12,15.10,1.59
4,SHSE.600008,首创环保,2.86,2.87,2.87,2.83,2.84,-0.70,1.40,37845663,107535499.86,2021-01-06,0.52,20847277522.68,20847277522.68,15.78,1.31
5,SHSE.600009,上海机场,77.30,77.11,79.48,76.80,77.49,0.25,3.47,20026511,1557278810.49,2021-01-06,1.83,149320010135.52,84733486003.53,500.64,5.11
6,SHSE.600010,包钢股份,1.17,1.17,1.17,1.16,1.17,0.00,0.85,101512692,118190964.72,2021-01-06,0.32,53334488198.16,37062337556.79,-150.77,1.01
7,SHSE.600011,华能国际,4.40,4.40,4.43,4.32,4.43,0.68,2.50,50189396,219294801.80,2021-01-06,0.46,69542553580.37,48719854941.17,12.82,0.95
8,SHSE.600012,皖通高速,6.10,6.15,6.71,6.15,6.35,4.10,9.18,19345360,124523918.36,2021-01-06,1.66,10532173500.00,7401560000.00,14.36,0.93
9,SHSE.600015,华夏银行,6.26,6.25,6.30,6.22,6.27,0.16,1.28,27160551,169912524.57,2021-01-06,0.21,96477894373.41,80398245314.31,4.64,0.44
10,SHSE.600016,民生银行,5.17,5.16,5.21,5.16,5.19,0.39,0.97,70155001,363751381.12,2021-01-06,0.20,227230752025.38,184048419475.47,4.98,0.49
11,SHSE.600017,日照港,2.95,2.93,2.93,2.87,2.89,-2.03,2.03,29924253,86559453.61,2021-01-06,0.97,8888639736.32,8888639736.32,12.80,0.71
12,SHSE.600018,上港集团,4.69,4.69,4.70,4.59,4.66,-0.64,2.35,48111360,223174499.50,2021-01-06,0.21,107989323869.00,107989323869.00,13.00,1.23
13,SHSE.600019,宝钢股份,5.94,5.90,6.02,5.90,5.95,0.17,2.02,102015498,606985771.47,2021-01-06,0.46,132503213517.50,131828096618.75,11.76,0.72
14,SHSE.600020,中原高速,3.39,3.37,3.39,3.31,3.34,-1.47,2.36,13350030,44652118.43,2021-01-06,0.59,7506221918.88,7506221918.88,28.85,0.74
15,SHSE.600021,上海电力,7.11,7.12,7.19,7.05,7.16,0.70,1.97,8331442,59222904.72,2021-01-06,0.35,18738895650.52,16806283543.80,14.90,1.14
16,SHSE.600022,山东钢铁,1.41,1.41,1.42,1.39,1.40,-0.71,2.13,59221596,83014043.68,2021-01-06,0.54,15325169462.40,15325169462.40,22.62,0.73
17,SHSE.600023,浙能电力,3.59,3.59,3.61,3.56,3.61,0.56,1.39,23829976,85418180.18,2021-01-06,0.18,49098490856.68,49098490856.68,8.36,0.72
18,SHSE.600025,华能水电,4.36,4.36,4.47,4.34,4.47,2.52,2.98,39245365,172766530.30,2021-01-06,0.22,80460000000.00,80460000000.00,16.01,1.65
19,SHSE.600026,中远海能,6.77,6.70,6.75,6.62,6.67,-1.48,1.92,24299888,161848367.47,2021-01-06,0.89,31767154872.95,18249339182.87,10.01,0.92
20,SHSE.600027,华电国际,3.31,3.30,3.35,3.28,3.34,0.91,2.11,52103656,172026611.46,2021-01-06,0.64,32942342021.02,27206781797.02,7.28,0.69
21,SHSE.600028,中国石化,4.02,4.05,4.11,4.04,4.11,2.24,1.74,183894490,750913373.50,2021-01-06,0.19,497602671645.06,392742438999.06,13.16,0.67
22,SHSE.600029,南方航空,5.85,5.82,5.82,5.74,5.75,-1.71,1.37,55867315,322215452.78,2021-01-06,0.69,88143488771.25,46641242478.25,-9.91,1.27
23,SHSE.600030,中信证券,29.14,29.38,29.97,29.27,29.62,1.65,2.40,205744273,6100119936.86,2021-01-06,2.10,382891105978.98,290710279554.00,26.65,2.11
24,SHSE.600031,三一重工,36.55,36.58,37.46,36.00,36.96,1.12,3.99,109748235,4029568407.91,2021-01-06,1.29,313365608814.72,313365608814.72,21.74,5.54
25,SHSE.600033,福建高速,2.64,2.65,2.66,2.63,2.66,0.76,1.14,6506730,17190786.20,2021-01-06,0.24,7300104000.00,7300104000.00,17.73,0.74
26,SHSE.600035,楚天高速,2.91,2.91,2.92,2.89,2.90,-0.34,1.03,3966388,11502599.32,2021-01-06,0.25,4669336112.90,4652754980.10,12.07,0.73
27,SHSE.600036,招商银行,42.18,42.10,44.20,42.00,44.15,4.67,5.22,120064563,5188622736.69,2021-01-06,0.58,1113456183284.15,910767896540.35,12.07,1.74
28,SHSE.600037,歌华有线,9.15,9.15,9.15,8.95,9.00,-1.64,2.19,13211205,119178273.92,2021-01-06,0.95,12526000956.00,12526000956.00,48.06,0.99
29,SHSE.600038,中直股份,66.50,66.00,69.20,65.40,67.04,0.81,5.71,13952405,942261285.36,2021-01-06,2.37,39518519040.64,39518519040.64,58.63,4.46
30,SHSE.600039,四川路桥,4.57,4.53,4.55,4.46,4.49,-1.75,1.97,20869254,93838705.54,2021-01-06,0.58,21451290597.61,16211259539.90,8.32,0.95
31,SHSE.600048,保利发展,15.10,15.02,15.27,14.95,15.23,0.86,2.12,103979670,1576764325.45,2021-01-06,0.87,182266786973.93,182266786973.93,6.43,1.14
32,SHSE.600050,中国联通,4.29,4.34,4.45,4.32,4.39,2.33,3.03,334123600,1464793669.19,2021-01-06,1.09,136158464187.93,134058593731.93,24.98,0.92
33,SHSE.600051,宁波联合,8.89,8.84,8.87,8.61,8.64,-2.81,2.92,4445033,38606629.20,2021-01-06,1.43,2686003200.00,2686003200.00,4.41,0.91
34,SHSE.600052,东望时代,2.96,2.96,2.97,2.89,2.90,-2.03,2.70,4183422,12159223.59,2021-01-06,0.50,2448164748.90,2448164748.90,72.22,0.72
35,SHSE.600053,九鼎投资,18.95,19.10,19.10,18.60,18.71,-1.27,2.64,2773271,52001743.70,2021-01-06,0.64,8111548368.00,8111548368.00,11.64,3.02
36,SHSE.600054,黄山旅游,8.81,8.80,8.80,8.56,8.60,-2.38,2.72,4211650,36396691.50,2021-01-06,0.82,6272663184.00,4414380000.00,-143.39,1.47
37,SHSE.600055,万东医疗,10.56,10.57,10.66,10.30,10.53,-0.28,3.41,6510880,68143345.13,2021-01-06,1.20,5694794575.47,5694794575.47,25.22,2.49
38,SHSE.600056,中国医药,14.46,14.44,14.54,14.30,14.46,0.00,1.66,10227550,147574553.05,2021-01-06,0.96,15450300821.64,15444844543.08,12.35,1.54
39,SHSE.600057,厦门象屿,5.98,5.98,6.01,5.92,5.98,0.00,1.51,12586868,75068974.12,2021-01-06,0.58,12901575428.30,12901575428.30,10.65,1.18
40,SHSE.600058,五矿发展,7.35,7.33,7.33,7.12,7.20,-2.04,2.86,10449218,75274171.10,2021-01-06,0.97,7717757119.20,7717757119.20,27.51,1.82
41,SHSE.600059,古越龙山,17.88,17.55,17.80,16.46,17.25,-3.52,7.49,89550631,1523877092.62,2021-01-06,11.08,13947041846.25,13947041846.25,79.50,3.28
42,SHSE.600060,海信视像,11.55,11.62,11.66,11.18,11.24,-2.68,4.16,24551790,278795664.18,2021-01-06,1.88,14707328935.28,14707328935.28,16.97,0.94
43,SHSE.600061,国投资本,14.00,14.01,14.13,13.69,13.80,-1.43,3.14,28905402,401013891.39,2021-01-06,0.68,58334390232.60,58334390232.60,14.35,1.38
44,SHSE.600062,华润双鹤,12.01,12.00,12.22,11.94,12.14,1.08,2.33,7067709,85424948.43,2021-01-06,0.68,12664905799.40,12664905799.40,12.54,1.36
45,SHSE.600063,皖维高新,3.72,3.72,3.78,3.70,3.73,0.27,2.15,21407104,80018633.35,2021-01-06,1.11,7183587201.16,7183587201.16,16.05,1.27
46,SHSE.600064,南京高科,10.17,10.17,10.17,10.03,10.09,-0.79,1.38,8481307,85575126.44,2021-01-06,0.69,12470804999.92,12470804999.92,5.70,0.94
47,SHSE.600066,宇通客车,15.41,15.33,15.52,15.09,15.41,0.00,2.79,21016533,320983758.81,2021-01-06,0.95,34116803426.43,34116803426.43,44.33,2.23
48,SHSE.600067,冠城大通,3.86,3.82,3.85,3.75,3.75,-2.85,2.59,9362280,35470144.16,2021-01-06,0.63,5595415218.75,5595415218.75,10.03,0.70
49,SHSE.600068,葛洲坝,6.57,6.53,6.71,6.52,6.67,1.52,2.89,42968818,285685564.80,2021-01-06,0.93,30713865338.04,30713865338.04,6.46,0.91
50,SHSE.600070,ST富润,8.44,8.48,8.49,8.18,8.22,-2.61,3.67,9087976,75287938.04,2021-01-06,1.74,4290397089.96,4290397089.96,9.04,1.79
51,SHSE.600071,凤凰光学,12.55,12.55,13.81,12.38,13.20,5.18,11.39,23305449,311008910.00,2021-01-06,9.81,3716775334.80,3134636419.20,489.56,7.29
52,SHSE.600072,中船科技,14.30,14.12,14.84,13.88,14.42,0.84,6.71,61016028,880927439.13,2021-01-06,8.29,10616723312.86,10616723312.86,116.04,2.71
53,SHSE.600073,上海梅林,11.20,11.10,11.24,10.90,11.06,-1.25,3.04,33763148,373374843.76,2021-01-06,3.60,10371287960.32,10371287960.32,24.77,2.40
54,SHSE.600075,新疆天业,5.79,5.79,6.02,5.71,5.87,1.38,5.35,19205879,112657184.35,2021-01-06,1.97,8333801816.19,5708706206.24,251.20,1.22
55,SHSE.600076,康欣新材,3.60,3.59,3.63,3.52,3.52,-2.22,3.06,10430908,37180528.56,2021-01-06,1.01,3640609734.08,3640609734.08,-27.71,0.92
56,SHSE.600077,*ST宋都,3.00,2.98,3.09,2.95,3.05,1.67,4.67,6739001,20460459.43,2021-01-06,0.50,4087373094.30,4087373094.30,4.96,0.87
57,SHSE.600078,ST澄星,3.85,3.85,3.87,3.66,3.67,-4.68,5.45,9709500,36243935.00,2021-01-06,1.47,2431642399.87,2431642399.87,346.48,-5.11
58,SHSE.600079,人福医药,31.30,31.30,31.75,30.90,31.50,0.64,2.72,15237833,477445741.91,2021-01-06,1.13,48636778459.50,42641685513.00,68.54,4.52
59,SHSE.600080,金花股份,5.40,5.38,5.60,5.38,5.55,2.78,4.07,1757841,9737641.69,2021-01-06,0.58,2071650081.75,1694392089.60,101.50,1.20
60,SHSE.600081,东风科技,16.71,16.46,16.92,15.96,16.80,0.54,5.75,27446601,452408701.98,2021-01-06,8.75,5267808000.00,5267808000.00,38.65,3.69
61,SHSE.600082,海泰发展,2.95,2.93,2.93,2.88,2.89,-2.03,1.69,3704949,10735212.12,2021-01-06,0.58,1867274737.14,1833097469.98,-45.69,1.07
62,SHSE.600083,博信股份,5.34,5.34,5.35,5.20,5.28,-1.12,2.81,1306300,6863877.00,2021-01-06,0.57,1214400000.00,1203804761.28,-29.14,119.86
63,SHSE.600084,中信尼雅,2.38,2.37,2.41,2.35,2.38,0.00,2.52,9612900,22905564.00,2021-01-06,0.86,2674469855.40,2674469855.40,-113.67,1.25
64,SHSE.600085,同仁堂,25.72,25.60,26.30,25.29,25.40,-1.24,3.93,26648652,685875203.38,2021-01-06,1.94,34835344654.80,34835344654.80,40.97,3.54
65,SHSE.600088,中视传媒,11.94,11.87,11.93,11.57,11.63,-2.60,3.02,2874151,33616160.97,2021-01-06,0.72,4625325432.00,4625325432.00,-69.00,4.21
66,SHSE.600089,特变电工,10.48,10.46,10.47,9.98,10.28,-1.91,4.68,144937834,1479952193.31,2021-01-06,3.90,38183135470.92,38183135470.92,20.03,1.17
67,SHSE.600090,退市济堂,1.36,1.35,1.36,1.31,1.33,-2.21,3.68,16368110,21846385.20,2021-01-06,1.14,1914751716.85,1914751716.85,-7.05,0.49
68,SHSE.600091,退市明科,1.71,1.68,1.69,1.62,1.63,-4.68,4.09,6842811,11142131.41,2021-01-06,1.56,712982414.12,712982414.12,138.21,0.80
69,SHSE.600093,退市易见,8.06,8.00,8.03,7.75,7.79,-3.35,3.47,8320116,65254670.27,2021-01-06,0.74,8743866025.00,8743866025.00,-5.23,-2.05
70,SHSE.600094,大名城,3.83,3.83,3.83,3.70,3.72,-2.87,3.39,21908471,82217285.77,2021-01-06,0.96,9208209212.04,8468970458.64,15.15,0.70
71,SHSE.600095,湘财股份,14.86,14.57,15.10,14.27,14.59,-1.82,5.59,37044017,540008725.00,2021-01-06,10.25,39130238389.46,5270835413.35,1377.58,3.69
