,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,8.09,8.02,8.10,7.81,7.82,-3.34,3.58,53311550,426094147.76,2022-04-25,0.18,229533983953.02,229533983953.02,0.40,4.33
1,SHSE.600004,白云机场,12.46,11.90,12.19,11.69,11.81,-5.22,4.01,20682900,246805188.89,2022-04-25,1.00,24438675270.34,27950942922.23,1.53,-68.87
2,SHSE.600006,东风汽车,4.90,4.83,4.83,4.46,4.47,-8.78,7.55,19565375,90734257.50,2022-04-25,0.98,8940000000.00,8940000000.00,1.10,24.05
3,SHSE.600007,中国国贸,13.61,13.37,13.83,13.11,13.30,-2.28,5.29,11143364,149862429.88,2022-04-25,1.11,13396857702.20,13396857702.20,1.50,13.09
4,SHSE.600008,首创环保,3.00,2.96,2.98,2.83,2.84,-5.33,5.00,90953440,264801506.42,2022-04-25,1.24,20847277522.68,20847277522.68,1.22,9.11
5,SHSE.600009,上海机场,51.25,50.00,50.02,48.53,48.53,-5.31,2.91,15869155,780996672.03,2022-04-25,1.45,53066409546.41,93515293481.44,3.46,-54.66
6,SHSE.600010,包钢股份,2.01,1.97,1.98,1.83,1.84,-8.46,7.46,584723760,1111532761.52,2022-04-25,1.85,58286069320.08,83876460072.32,1.51,29.26
7,SHSE.600011,华能国际,6.97,6.70,7.16,6.66,6.92,-0.72,7.17,218636111,1541317826.94,2022-04-25,1.99,76104152639.48,108630806044.28,1.94,-10.58
8,SHSE.600012,皖通高速,7.45,7.39,7.39,7.10,7.11,-4.56,3.89,8757692,63266512.21,2022-04-25,0.75,8287416000.00,11792717100.00,1.00,7.79
9,SHSE.600015,华夏银行,5.60,5.56,5.62,5.45,5.45,-2.68,3.04,38214323,211841481.62,2022-04-25,0.30,69883642258.85,83860370707.35,0.35,3.56
10,SHSE.600016,民生银行,3.74,3.73,3.76,3.63,3.64,-2.67,3.48,106955446,396356485.89,2022-04-25,0.30,129082128495.32,159368003347.28,0.32,4.64
11,SHSE.600017,日照港,2.90,2.89,2.89,2.73,2.75,-5.17,5.52,38505500,107799840.00,2022-04-25,1.25,8458048192.00,8458048192.00,0.63,11.48
12,SHSE.600018,上港集团,6.08,6.00,6.01,5.75,5.75,-5.43,4.28,47436235,279360618.45,2022-04-25,0.20,133248629237.50,133852408562.50,1.27,9.12
