,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.83,7.86,7.99,7.86,7.99,2.04,1.66,45175169,358888163.35,2022-04-28,0.15,234523853169.39,234523853169.39,0.41,4.37
1,SHSE.600004,白云机场,11.96,11.72,12.04,11.48,11.64,-2.68,4.68,17388068,204368600.02,2022-04-28,0.84,27548600814.12,24086890782.96,1.51,-67.88
2,SHSE.600006,东风汽车,4.36,4.35,4.41,4.25,4.33,-0.69,3.67,12758833,55380001.95,2022-04-28,0.64,8660000000.00,8660000000.00,1.06,23.30
3,SHSE.600007,中国国贸,13.59,13.48,14.13,13.38,14.13,3.97,5.52,8857531,122741158.93,2022-04-28,0.88,14232902205.42,14232902205.42,1.60,13.90
4,SHSE.600008,首创环保,2.86,2.85,2.88,2.81,2.85,-0.35,2.45,50348593,143460204.34,2022-04-28,0.69,20920683429.45,20920683429.45,1.22,9.15
5,SHSE.600009,上海机场,50.41,49.89,50.29,47.30,48.12,-4.54,5.93,17024347,827858037.22,2022-04-28,1.56,92725240517.76,52618084223.64,3.43,-54.20
6,SHSE.600010,包钢股份,1.88,1.86,1.86,1.80,1.82,-3.19,3.19,462063936,844327721.32,2022-04-28,1.46,82964759419.36,57652525088.34,1.49,33.68
7,SHSE.600011,华能国际,7.22,7.21,7.40,7.04,7.32,1.39,4.99,124798000,905540974.62,2022-04-28,1.13,114910043387.88,80503236607.08,2.05,-7.97
8,SHSE.600012,皖通高速,7.19,7.17,7.30,7.13,7.25,0.83,2.36,6518100,47095447.00,2022-04-28,0.56,12024922500.00,8450600000.00,1.02,7.94
9,SHSE.600015,华夏银行,5.38,5.37,5.44,5.32,5.39,0.19,2.23,35347702,190183474.92,2022-04-28,0.28,82937137268.37,69114281059.67,0.34,3.52
10,SHSE.600016,民生银行,3.64,3.64,3.67,3.61,3.64,0.00,1.65,72980517,265508451.92,2022-04-28,0.21,159368003347.28,129082128495.32,0.32,4.64
11,SHSE.600017,日照港,2.76,2.76,2.88,2.72,2.79,1.09,5.80,39471500,110752872.90,2022-04-28,1.28,8581074347.52,8581074347.52,0.64,11.64
12,SHSE.600018,上港集团,5.79,5.77,5.93,5.68,5.82,0.52,4.32,36099357,209408613.03,2022-04-28,0.16,135481916145.00,134870786463.00,1.29,9.23
13,SHSE.600019,宝钢股份,6.43,6.38,6.41,6.22,6.32,-1.71,2.95,111768880,704721636.82,2022-04-28,0.50,140736360996.00,140382073721.84,0.72,5.33
14,SHSE.600020,中原高速,3.05,3.02,3.08,2.96,2.99,-1.97,3.93,13439842,40518940.26,2022-04-28,0.60,6719641777.68,6719641777.68,0.63,9.04
15,SHSE.600021,上海电力,8.77,8.66,8.87,8.37,8.50,-3.08,5.70,53528130,460697152.82,2022-04-28,2.05,22245895674.50,22245895674.50,1.53,319.20
16,SHSE.600022,山东钢铁,1.55,1.55,1.56,1.51,1.54,-0.65,3.23,99138708,152387500.93,2022-04-28,0.91,16857686408.64,16857686408.64,0.75,13.73
17,SHSE.600023,浙能电力,3.29,3.29,3.50,3.26,3.41,3.65,7.29,44422725,151344759.04,2022-04-28,0.33,46378352859.08,46378352859.08,0.72,14.77
18,SHSE.600025,华能水电,6.12,6.10,6.31,6.08,6.20,1.31,3.76,57520087,355962154.25,2022-04-28,0.32,111600000000.00,111600000000.00,2.15,18.67
19,SHSE.600026,中远海能,7.43,7.50,8.06,7.43,7.81,5.11,8.48,50617348,391467159.62,2022-04-28,1.77,37196623621.85,22375436693.28,1.30,-7.48
20,SHSE.600027,华电国际,3.74,3.69,3.80,3.64,3.76,0.53,4.28,104139272,387305400.86,2022-04-28,1.28,37110666888.40,30627993879.28,0.94,-7.47
21,SHSE.600028,中国石化,4.22,4.25,4.34,4.24,4.32,2.37,2.37,237244862,1018789512.93,2022-04-28,0.25,523027625670.72,412809570918.72,0.66,6.91
22,SHSE.600029,南方航空,6.34,6.35,6.50,6.17,6.31,-0.47,5.21,35758744,225521993.11,2022-04-28,0.35,106944702545.03,64487367124.17,1.69,-8.84
