,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.78,10.77,10.81,10.63,10.68,-0.93,1.67,44132642,472480387.63,2021-03-24,0.15,313480864737.24,313480864737.24,5.37,0.60
1,SHSE.600004,白云机场,13.77,13.70,13.73,13.28,13.31,-3.34,3.27,18573885,249315477.49,2021-03-24,0.90,31501020346.73,27542656041.34,578.36,1.64
2,SHSE.600006,东风汽车,6.28,6.21,6.25,6.12,6.18,-1.59,2.07,31446032,194064586.67,2021-03-24,1.57,12360000000.00,12360000000.00,20.58,1.58
3,SHSE.600007,中国国贸,12.47,12.47,12.55,12.41,12.46,-0.08,1.12,469282,5854051.26,2021-03-24,0.05,12550740373.64,12550740373.64,14.83,1.57
4,SHSE.600008,首创环保,3.09,3.09,3.20,3.08,3.12,0.97,3.88,82732339,259077604.28,2021-03-24,1.13,22902642912.24,22902642912.24,17.34,1.44
5,SHSE.600009,上海机场,58.85,58.60,58.83,57.80,58.26,-1.00,1.75,11181766,650840790.13,2021-03-24,1.02,112264599180.48,63705934889.22,-88.63,3.84
6,SHSE.600010,包钢股份,1.60,1.58,1.60,1.53,1.54,-3.75,4.38,1068813664,1666476635.53,2021-03-24,3.37,70200950277.92,48782905843.98,-198.45,1.33
7,SHSE.600011,华能国际,4.63,4.57,4.68,4.46,4.53,-2.16,4.75,81877989,373766852.16,2021-03-24,0.74,71112362916.27,49819625933.07,15.58,0.97
8,SHSE.600012,皖通高速,6.41,6.36,6.37,6.19,6.22,-2.96,2.81,5416198,33865920.62,2021-03-24,0.46,10316554200.00,7250032000.00,14.07,0.91
9,SHSE.600015,华夏银行,6.47,6.46,6.48,6.40,6.43,-0.62,1.24,32249068,207457435.53,2021-03-24,0.25,98939850210.69,82449875178.79,4.65,0.45
10,SHSE.600016,民生银行,5.23,5.22,5.24,5.20,5.21,-0.38,0.76,73554759,384050155.86,2021-03-24,0.21,228106400395.42,184757661939.73,5.00,0.50
