,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.23,7.18,7.2,7.05,7.1,-1.7980636237897807,2.0746887966805025,44245535,315007728.13,2023-08-14,0.1507,208400447058.2,208400447058.2,0.3471,4.7219
1,SHSE.600004,白云机场,14.31,14.29,14.4,14.05,14.24,-0.4891684136967167,2.445842068483575,15483605,220016074.73,2023-08-14,0.6542,33702068349.92,33702068349.92,1.9426,-35.7098
2,SHSE.600006,东风汽车,5.88,5.85,5.86,5.67,5.77,-1.8707482993197355,3.231292517006809,25517010,146499459.0,2023-08-14,1.2759,11540000000.0,11540000000.0,1.4081,44.0365
3,SHSE.600007,中国国贸,19.73,19.62,19.97,19.3,19.95,1.115053218449047,3.395843892549408,2291278,45086271.54,2023-08-14,0.2275,20095286553.3,20095286553.3,2.2096,17.2073
4,SHSE.600008,首创环保,2.93,2.92,2.93,2.9,2.92,-0.34129692832765013,1.0238907849829437,38061016,110990242.98,2023-08-14,0.5185,21434524776.84,21434524776.84,1.1558,6.7745
5,SHSE.600009,上海机场,47.13,46.94,47.28,46.0,46.59,-1.145767027371103,2.715892213027798,12928305,602394068.4,2023-08-14,0.6709,89776994092.32,115938345630.6,2.9174,-44.7649
6,SHSE.600010,包钢股份,1.84,1.83,1.85,1.82,1.84,0.0,1.630434782608697,194051188,355902072.69,2023-08-14,0.6161,57954702984.08,83545093736.32,1.578,-108.4767
7,SHSE.600011,华能国际,8.8,8.79,9.15,8.69,9.09,3.295454545454546,5.227272727272736,57862224,521813629.84,2023-08-14,0.5261,99969183163.71,142695668633.31,2.7403,73.9412
8,SHSE.600012,皖通高速,10.28,10.19,10.73,10.03,10.46,1.7509727626459304,6.809338521400789,11076737,116109747.02,2023-08-14,0.9503,12192176000.0,17349060600.0,1.4658,11.5782
9,SHSE.600015,华夏银行,5.6,5.58,5.6,5.51,5.58,-0.35714285714284477,1.6071428571428545,24440295,135983843.45,2023-08-14,0.1906,71550591523.74,88805300851.44,0.3356,3.5152
10,SHSE.600016,民生银行,3.96,3.93,3.93,3.87,3.88,-2.020202020202022,1.5151515151515165,92523266,360738200.65,2023-08-14,0.2609,137593038066.44,169875783787.76,0.3277,4.7482
11,SHSE.600017,日照港,3.0,2.99,3.03,2.98,3.02,0.6666666666666599,1.6666666666666607,19937476,59856232.76,2023-08-14,0.6482,9288474741.76,9288474741.76,0.6954,15.4061
12,SHSE.600018,上港集团,5.18,5.15,5.2,5.13,5.18,0.0,1.351351351351357,21255160,109634053.58,2023-08-14,0.0917,120039634687.0,120611869805.0,1.0381,7.8932
13,SHSE.600019,宝钢股份,6.29,6.24,6.31,6.16,6.27,-0.31796502384738856,2.3847376788553176,46302953,288888479.91,2023-08-14,0.2118,137049152029.68,139583995467.18,0.7078,13.5522
14,SHSE.600020,中原高速,3.69,3.65,3.72,3.58,3.7,0.27100271002711285,3.794037940379407,16931859,61933457.32,2023-08-14,0.7534,8315275778.4,8315275778.4,0.7649,19.3941
15,SHSE.600021,上海电力,9.91,9.87,9.97,9.81,9.96,0.5045408678103103,1.6145307769929378,17673057,174981724.12,2023-08-14,0.6753,26066955402.12,28054766704.2,1.5716,50.5978
16,SHSE.600022,山东钢铁,1.51,1.5,1.53,1.49,1.51,0.0,2.6490066225165587,48186933,72727475.5,2023-08-14,0.4504,16155262826.54,16155262826.54,0.759,-46.9186
17,SHSE.600023,浙能电力,4.63,4.61,4.78,4.55,4.75,2.591792656587466,4.967602591792666,47652404,223137736.04,2023-08-14,0.3554,63691480557.75,63691480557.75,0.9966,-44.266
18,SHSE.600025,华能水电,7.05,7.02,7.09,6.98,7.07,0.28368794326241176,1.5602836879432544,17702609,124497279.91,2023-08-14,0.0983,127260000000.0,127260000000.0,2.3276,18.5443
19,SHSE.600026,中远海能,14.07,13.9,14.28,13.78,14.04,-0.2132196162046962,3.55366027007818,18769558,263345277.4,2023-08-14,0.5402,48785860585.8,66981700585.8,1.9521,26.4943
20,SHSE.600027,华电国际,5.45,5.45,5.64,5.37,5.63,3.3027522935779707,4.954128440366964,88496885,491233649.34,2023-08-14,1.0399,47913144010.79,57581169178.79,1.5159,94.1221
21,SHSE.600028,中国石化,6.08,6.04,6.12,6.0,6.1,0.3289473684210398,1.9736842105263175,74298348,451477279.55,2023-08-14,0.0781,580204373380.6,731368086640.6,0.9182,11.4988
22,SHSE.600029,南方航空,6.88,6.88,7.0,6.79,6.91,0.43604651162791885,3.0523255813953485,46413489,319051595.49,2023-08-14,0.3662,87572760466.6,125215460432.36,3.2833,-4.1622
23,SHSE.600030,中信证券,24.1,23.5,24.23,23.5,23.75,-1.4522821576763545,3.0290456431535286,193848614,4625763874.84,2023-08-14,1.7054,269958729443.75,351987987188.75,1.442,16.3673
24,SHSE.600031,三一重工,15.9,15.76,15.93,15.65,15.86,-0.2515723270440362,1.761006289308172,45662745,720938064.72,2023-08-14,0.5395,134242463174.82,134597509099.82,2.0159,32.088
25,SHSE.600032,浙江新能,11.16,11.16,11.21,11.07,11.21,0.44802867383513245,1.2544802867383564,2764875,30782669.12,2023-08-14,1.3293,2331680000.0,26956410382.04,2.2881,38.9637
26,SHSE.600033,福建高速,3.13,3.13,3.2,3.11,3.18,1.5974440894568787,2.8753993610223736,12418167,39315300.21,2023-08-14,0.4525,8727192000.0,8727192000.0,0.8078,10.3018
27,SHSE.600035,楚天高速,3.95,3.94,4.02,3.89,4.01,1.5189873417721378,3.2911392405063147,13400572,53252378.54,2023-08-14,0.8323,6456564763.01,6456564763.01,0.8227,7.7859
