,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.58,8.59,8.59,8.53,8.54,-0.47,0.70,29476392,251902283.19,2022-02-23,0.10,250667514771.24,250667514771.24,4.55,0.45
1,SHSE.600004,白云机场,12.89,12.89,12.98,12.55,12.76,-1.01,3.34,27941451,354747119.20,2022-02-23,1.35,26404529758.64,30199325291.08,-68.48,1.65
2,SHSE.600006,东风汽车,6.25,6.24,6.37,6.23,6.33,1.28,2.24,12066822,76101803.16,2022-02-23,0.60,12660000000.00,12660000000.00,21.93,1.58
3,SHSE.600007,中国国贸,14.17,14.17,14.31,14.11,14.31,0.99,1.41,2181050,31040986.41,2022-02-23,0.22,14414213061.54,14414213061.54,14.58,1.67
4,SHSE.600008,首创环保,3.48,3.50,3.53,3.47,3.51,0.86,1.72,67627638,236201978.26,2022-02-23,0.92,25765473276.27,25765473276.27,10.49,1.48
5,SHSE.600009,上海机场,55.50,55.30,55.90,53.85,54.30,-2.16,3.69,18474211,1004925378.45,2022-02-23,1.69,59375768357.10,104633843726.40,-58.77,3.80
6,SHSE.600010,包钢股份,2.57,2.56,2.58,2.54,2.58,0.39,1.56,454525328,1166079288.80,2022-02-23,1.43,81727205894.46,117609384231.84,29.28,2.13
7,SHSE.600011,华能国际,7.48,7.51,7.80,7.44,7.66,2.41,4.81,113951664,866028972.28,2022-02-23,1.04,84242457979.54,120247395129.94,-31.81,2.12
8,SHSE.600012,皖通高速,7.93,7.92,7.94,7.74,7.81,-1.51,2.52,8011981,62470690.20,2022-02-23,0.69,9103336000.00,12953744100.00,8.49,1.14
9,SHSE.600015,华夏银行,5.74,5.76,5.78,5.72,5.74,0.00,1.05,39167724,224895441.07,2022-02-23,0.31,73602221388.22,88322665662.42,3.75,0.37
10,SHSE.600016,民生银行,3.96,3.96,3.96,3.94,3.96,0.00,0.51,52285168,206474823.47,2022-02-23,0.15,140430007923.48,173378377267.92,5.34,0.36
11,SHSE.600017,日照港,2.89,2.90,2.91,2.86,2.87,-0.69,1.73,16974360,48813196.60,2022-02-23,0.55,8827126658.56,8827126658.56,14.51,0.67
12,SHSE.600018,上港集团,5.79,5.78,5.81,5.71,5.74,-0.86,1.73,26407363,151716758.79,2022-02-23,0.11,133016892491.00,133619621765.00,9.10,1.34
13,SHSE.600019,宝钢股份,7.39,7.36,7.42,7.28,7.35,-0.54,1.89,83713287,613884285.04,2022-02-23,0.38,163260797761.95,163672824892.50,6.20,0.86
14,SHSE.600020,中原高速,3.31,3.33,3.34,3.29,3.30,-0.30,1.51,5567555,18437724.45,2022-02-23,0.25,7416327045.60,7416327045.60,8.35,0.70
15,SHSE.600021,上海电力,10.47,10.46,10.67,10.38,10.62,1.43,2.77,50814625,535463376.25,2022-02-23,1.94,27794283772.14,27794283772.14,398.82,1.93
16,SHSE.600022,山东钢铁,1.83,1.83,1.84,1.81,1.83,0.00,1.64,87398226,159664582.92,2022-02-23,0.80,20032185797.28,20032185797.28,6.70,0.91
17,SHSE.600023,浙能电力,3.69,3.68,3.71,3.67,3.69,0.00,1.08,11556522,42595841.96,2022-02-23,0.09,50186546055.72,50186546055.72,15.99,0.79
18,SHSE.600025,华能水电,6.03,6.04,6.12,6.03,6.10,1.16,1.49,17500675,106110970.12,2022-02-23,0.10,109800000000.00,109800000000.00,20.53,2.14
19,SHSE.600026,中远海能,6.20,6.20,6.81,6.20,6.54,5.48,9.84,47763277,314495343.81,2022-02-23,1.67,18736921379.52,31148004927.90,-61.32,1.09
20,SHSE.600027,华电国际,4.04,4.03,4.09,4.01,4.04,0.00,1.98,35764875,144662452.12,2022-02-23,0.44,32908801934.12,39874227188.60,20.07,1.01
21,SHSE.600028,中国石化,4.40,4.38,4.39,4.32,4.33,-1.59,1.59,191024437,828411643.64,2022-02-23,0.20,413765148629.18,524238337767.18,7.56,0.68
22,SHSE.600029,南方航空,7.21,7.23,7.24,6.99,7.05,-2.22,3.47,44597756,315224855.84,2022-02-23,0.44,72050022038.10,119486506145.40,-12.58,1.77
23,SHSE.600030,中信证券,24.03,24.03,24.26,23.91,24.25,0.92,1.46,76322818,1839487956.19,2022-02-23,0.67,275642071116.25,351110843594.50,15.20,1.77
24,SHSE.600031,三一重工,20.38,20.38,20.77,20.38,20.75,1.82,1.91,75920180,1562969806.67,2022-02-23,0.89,176221197534.75,176221197534.75,11.34,2.77
25,SHSE.600032,浙江新能,13.69,13.74,13.88,13.62,13.82,0.95,1.90,8436914,115838927.20,2022-02-23,4.06,2874560000.00,28745600000.00,71.91,3.73
26,SHSE.600033,福建高速,2.93,2.94,3.05,2.93,3.04,3.75,4.10,30144009,90364214.52,2022-02-23,1.10,8342976000.00,8342976000.00,9.10,0.80
27,SHSE.600035,楚天高速,3.35,3.37,3.37,3.31,3.32,-0.90,1.79,13944000,46355030.80,2022-02-23,0.87,5345584791.32,5345584791.32,7.81,0.76
28,SHSE.600036,招商银行,51.22,51.46,51.46,50.65,50.83,-0.76,1.58,37499974,1905978106.20,2022-02-23,0.18,1048569245326.07,1281924751898.83,10.69,1.75
29,SHSE.600037,歌华有线,8.33,8.43,9.16,8.43,8.96,7.56,8.76,44142626,393175749.00,2022-02-23,3.17,12470329840.64,12470329840.64,134.23,0.97
30,SHSE.600038,中直股份,55.36,54.70,57.58,54.61,57.18,3.29,5.36,12022673,680989628.68,2022-02-23,2.04,33706278620.88,33706278620.88,38.03,3.50
31,SHSE.600039,四川路桥,11.05,11.00,11.11,10.91,11.08,0.27,1.81,23434911,258296783.16,2022-02-23,0.64,40414821978.80,52911767602.12,11.10,1.95
32,SHSE.600048,保利发展,16.45,16.42,16.48,15.89,16.08,-2.25,3.59,60743583,976156386.02,2022-02-23,0.51,192482161767.36,192482161767.36,7.03,1.09
33,SHSE.600050,中国联通,3.93,3.93,3.95,3.92,3.93,0.00,0.76,57544228,226566734.04,2022-02-23,0.19,120869681753.16,121796175323.16,18.99,0.82
34,SHSE.600051,宁波联合,7.51,7.54,7.82,7.48,7.73,2.93,4.53,9723331,74560644.02,2022-02-23,3.13,2403102400.00,2403102400.00,19.98,0.77
35,SHSE.600052,东望时代,4.82,4.78,4.90,4.78,4.90,1.66,2.49,5973678,28898527.70,2022-02-23,0.71,4136554230.90,4136554230.90,-109.43,1.24
36,SHSE.600053,九鼎投资,18.12,18.00,18.89,17.70,18.39,1.49,6.57,8211475,149537415.52,2022-02-23,1.89,7972815312.00,7972815312.00,381.01,2.91
37,SHSE.600054,黄山旅游,10.85,10.87,10.95,10.58,10.63,-2.03,3.41,10918351,116754349.67,2022-02-23,2.13,5456379000.00,7753303447.20,296.13,1.81
38,SHSE.600055,万东医疗,34.71,34.74,36.73,34.00,34.66,-0.14,7.87,29760410,1039007331.78,2022-02-23,5.50,18744689457.34,18744689457.34,97.15,7.82
39,SHSE.600056,中国医药,10.83,10.84,10.92,10.83,10.86,0.28,0.83,3840300,41726602.00,2022-02-23,0.36,11599655030.28,11603752899.24,12.78,1.13
40,SHSE.600057,厦门象屿,8.14,8.18,8.30,8.12,8.21,0.86,2.21,11192736,91727033.14,2022-02-23,0.52,17536164828.07,17712698037.85,8.76,1.37
41,SHSE.600058,五矿发展,9.48,9.49,9.58,9.40,9.56,0.84,1.90,6370576,60514459.65,2022-02-23,0.59,10247466397.16,10247466397.16,27.44,2.21
42,SHSE.600059,古越龙山,10.89,10.85,10.92,10.78,10.87,-0.18,1.29,5425095,58847081.93,2022-02-23,0.60,9908466029.31,9908466029.31,51.56,1.85
43,SHSE.600060,海信视像,12.87,12.87,12.99,12.83,12.96,0.70,1.24,7406207,95641659.19,2022-02-23,0.57,16706492637.12,16955065437.12,13.61,1.05
44,SHSE.600061,国投资本,7.60,7.61,7.68,7.56,7.65,0.66,1.58,14816929,113087667.22,2022-02-23,0.23,49153554845.55,49153554845.55,10.85,1.06
45,SHSE.600062,华润双鹤,12.27,12.30,12.50,12.26,12.37,0.81,1.96,8113840,100423723.20,2022-02-23,0.78,12904850472.70,12904850472.70,12.64,1.30
46,SHSE.600063,皖维高新,5.88,5.87,6.05,5.86,6.02,2.38,3.23,29919530,178792878.70,2022-02-23,1.55,11593886045.84,11593886045.84,11.80,1.78
47,SHSE.600064,南京高科,9.69,9.71,9.80,9.66,9.68,-0.10,1.44,7126765,69090214.26,2022-02-23,0.58,11964062675.84,11964062675.84,5.54,0.79
