,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.65,10.62,10.88,10.62,10.75,0.94,2.44,66031003,710176261.00,2021-03-22,0.23,315535514599.75,315535514599.75,5.41,0.60
1,SHSE.600004,白云机场,13.90,13.88,14.15,13.82,13.98,0.58,2.37,15187645,212338670.13,2021-03-22,0.73,33086721596.34,28929100785.72,607.47,1.72
2,SHSE.600006,东风汽车,6.21,6.21,6.51,6.17,6.45,3.86,5.48,55017947,351120892.15,2021-03-22,2.75,12900000000.00,12900000000.00,21.48,1.65
3,SHSE.600007,中国国贸,12.23,12.23,12.61,12.20,12.46,1.88,3.35,1917973,23947746.71,2021-03-22,0.19,12550740373.64,12550740373.64,14.83,1.57
4,SHSE.600008,首创环保,3.05,3.04,3.15,3.04,3.14,2.95,3.61,108294743,337438364.06,2021-03-22,1.48,23049454725.78,23049454725.78,17.45,1.45
5,SHSE.600009,上海机场,59.80,59.40,60.35,59.06,60.34,0.90,2.16,12942696,775302371.33,2021-03-22,1.18,116272672752.32,65980365794.98,-91.80,3.98
6,SHSE.600010,包钢股份,1.71,1.71,1.74,1.65,1.68,-1.75,5.26,1216347328,2055509636.71,2021-03-22,3.84,76582854848.64,53217715466.16,-216.49,1.45
7,SHSE.600011,华能国际,4.48,4.50,4.80,4.49,4.76,6.25,6.92,138575551,648166504.56,2021-03-22,1.26,74722924388.84,52349099214.44,13.77,1.02
8,SHSE.600012,皖通高速,6.37,6.40,6.45,6.35,6.41,0.63,1.57,4928901,31533085.42,2021-03-22,0.42,10631690100.00,7471496000.00,14.50,0.94
9,SHSE.600015,华夏银行,6.50,6.48,6.58,6.47,6.52,0.31,1.69,36644609,239279741.85,2021-03-22,0.29,100324700369.16,83603916977.56,4.72,0.45
10,SHSE.600016,民生银行,5.13,5.15,5.22,5.15,5.22,1.75,1.36,101290216,526082916.41,2021-03-22,0.29,228544224580.44,185112283171.86,5.01,0.50
11,SHSE.600017,日照港,2.82,2.84,2.90,2.82,2.89,2.48,2.84,20754110,59458499.70,2021-03-22,0.67,8888639736.32,8888639736.32,12.80,0.71
12,SHSE.600018,上港集团,4.85,4.84,4.93,4.82,4.93,1.65,2.27,37234906,181795121.66,2021-03-22,0.16,114246216024.50,114246216024.50,13.75,1.31
13,SHSE.600019,宝钢股份,9.02,9.15,9.45,8.94,8.96,-0.67,5.65,160560245,1469911144.38,2021-03-22,0.72,199533489344.00,199022686795.52,17.72,1.08
14,SHSE.600020,中原高速,3.29,3.29,3.34,3.28,3.29,0.00,1.82,12873430,42515477.30,2021-03-22,0.57,7393853327.28,7393853327.28,28.42,0.73
15,SHSE.600021,上海电力,8.13,8.06,8.77,8.05,8.53,4.92,8.86,72814750,613379342.36,2021-03-22,3.10,22324410600.41,20022010981.65,17.75,1.36
16,SHSE.600022,山东钢铁,1.59,1.60,1.64,1.59,1.61,1.26,3.14,160728039,259860925.92,2021-03-22,1.47,17623944881.76,17623944881.76,26.01,0.83
17,SHSE.600023,浙能电力,3.73,3.75,3.94,3.74,3.89,4.29,5.36,118488110,455726200.76,2021-03-22,0.87,52906684053.32,52906684053.32,9.01,0.78
18,SHSE.600025,华能水电,5.59,5.68,5.95,5.63,5.82,4.11,5.72,167738708,975371420.93,2021-03-22,0.93,104760000000.00,104760000000.00,20.84,2.15
19,SHSE.600026,中远海能,6.60,6.56,6.69,6.56,6.63,0.45,1.97,14361658,95236219.95,2021-03-22,0.50,31576647197.55,18994768921.44,9.95,0.91
20,SHSE.600027,华电国际,3.43,3.45,3.64,3.45,3.61,5.25,5.54,138996745,495594925.24,2021-03-22,1.71,35605345717.33,29406132421.33,8.52,0.75
21,SHSE.600028,中国石化,4.26,4.27,4.31,4.27,4.29,0.70,0.94,151597465,650028996.94,2021-03-22,0.16,519395489381.34,409942837787.34,13.73,0.70
22,SHSE.600029,南方航空,6.85,6.85,7.28,6.85,7.17,4.67,6.28,135015485,963276088.23,2021-03-22,1.66,109911098172.15,58159601490.27,-12.36,1.58
23,SHSE.600030,中信证券,23.98,23.88,24.37,23.82,24.15,0.71,2.29,105306921,2536783204.48,2021-03-22,1.07,312181641100.35,237024080055.00,20.95,1.72
24,SHSE.600031,三一重工,36.03,36.76,38.38,36.35,36.81,2.16,5.63,110405669,4101581868.46,2021-03-22,1.30,312298188820.56,312298188820.56,21.67,5.52
25,SHSE.600033,福建高速,2.64,2.65,2.69,2.64,2.68,1.52,1.89,6720519,17937611.90,2021-03-22,0.24,7354992000.00,7354992000.00,17.86,0.74
26,SHSE.600035,楚天高速,2.80,2.80,2.83,2.79,2.83,1.07,1.43,6840480,19232308.71,2021-03-22,0.42,4556627999.83,4556627999.83,11.78,0.72
27,SHSE.600036,招商银行,51.76,52.20,54.72,52.10,53.78,3.90,5.06,79169531,4252611118.83,2021-03-22,0.38,1356323296421.78,1109424631391.62,13.93,2.12
28,SHSE.600037,歌华有线,8.54,8.54,8.68,8.50,8.64,1.17,2.11,7910028,67999181.64,2021-03-22,0.57,12024960917.76,12024960917.76,46.14,0.95
29,SHSE.600038,中直股份,47.27,47.03,47.80,46.46,47.47,0.42,2.83,3788940,178991191.26,2021-03-22,0.64,27982459708.52,27982459708.52,41.51,3.16
30,SHSE.600039,四川路桥,6.94,7.01,7.43,6.98,7.26,4.61,6.48,130741493,948743325.35,2021-03-22,3.62,34685160298.14,26212415202.60,13.45,1.53
31,SHSE.600048,保利发展,14.66,14.51,14.75,14.48,14.68,0.14,1.84,40023885,585610373.16,2021-03-22,0.33,175712161467.84,175712161467.84,6.07,1.10
32,SHSE.600050,中国联通,4.37,4.37,4.41,4.35,4.39,0.46,1.37,81284501,356399538.38,2021-03-22,0.27,136142035929.93,134058593731.93,24.66,0.92
33,SHSE.600051,宁波联合,8.43,8.45,8.52,8.36,8.49,0.71,1.90,2319800,19655132.00,2021-03-22,0.75,2639371200.00,2639371200.00,4.34,0.89
34,SHSE.600052,东望时代,2.82,2.80,2.83,2.79,2.83,0.35,1.42,4036202,11356374.61,2021-03-22,0.48,2389071117.03,2389071117.03,70.47,0.71
35,SHSE.600053,九鼎投资,15.87,15.87,16.00,15.76,15.89,0.13,1.51,1725425,27410305.20,2021-03-22,0.40,6888963312.00,6888963312.00,9.89,2.56
36,SHSE.600054,黄山旅游,11.24,11.32,11.86,11.27,11.80,4.98,5.25,12465300,144234864.11,2021-03-22,2.43,8606677392.00,6056940000.00,-196.74,2.02
37,SHSE.600055,万东医疗,13.33,14.54,14.54,13.65,13.70,2.78,6.68,29404501,413685972.42,2021-03-22,5.44,7409181926.30,7409181926.30,32.81,3.25
38,SHSE.600056,中国医药,13.82,13.83,13.95,13.83,13.92,0.72,0.87,6328787,87995614.45,2021-03-22,0.59,14873318633.28,14868066116.16,11.89,1.49
39,SHSE.600057,厦门象屿,6.32,6.35,6.54,6.32,6.46,2.22,3.48,18760651,120546110.77,2021-03-22,0.88,13937153389.10,13808034022.82,11.50,1.27
40,SHSE.600058,五矿发展,8.17,8.14,8.27,8.01,8.21,0.49,3.18,12459087,101434888.24,2021-03-22,1.16,8800386937.31,8800386937.31,31.36,2.07
41,SHSE.600059,古越龙山,11.32,11.30,11.40,11.20,11.29,-0.27,1.77,12752273,143757664.72,2021-03-22,1.58,9128237822.85,9128237822.85,52.03,2.14
42,SHSE.600060,海信视像,11.37,11.37,11.64,11.37,11.55,1.58,2.37,15319238,176319482.29,2021-03-22,1.17,15112958114.10,15112958114.10,17.44,0.97
43,SHSE.600061,国投资本,12.04,12.09,12.31,12.04,12.23,1.58,2.24,17498042,213040626.42,2021-03-22,0.41,51697796561.21,51697796561.21,12.46,1.22
44,SHSE.600062,华润双鹤,11.80,11.79,11.97,11.77,11.88,0.68,1.69,4095012,48580663.40,2021-03-22,0.39,12393663994.80,12393663994.80,12.33,1.33
45,SHSE.600063,皖维高新,4.61,4.60,4.80,4.60,4.77,3.47,4.34,66729182,315654629.40,2021-03-22,3.46,9186517680.84,9186517680.84,15.03,1.62
46,SHSE.600064,南京高科,10.11,10.11,10.22,10.09,10.20,0.89,1.29,5042960,51328053.32,2021-03-22,0.41,12606760257.60,12606760257.60,5.76,0.95
47,SHSE.600066,宇通客车,14.92,14.75,14.97,14.56,14.83,-0.60,2.75,13931996,205714270.38,2021-03-22,0.63,32832718677.09,32832718677.09,42.66,2.14
48,SHSE.600067,冠城大通,3.43,3.43,3.47,3.41,3.47,1.17,1.75,6154203,21172048.26,2021-03-22,0.41,5177624215.75,5177624215.75,9.28,0.64
49,SHSE.600068,葛洲坝,7.08,7.15,7.45,7.11,7.36,3.95,4.80,95852677,700217740.46,2021-03-22,2.08,33891161752.32,33891161752.32,7.91,1.01
50,SHSE.600070,ST富润,6.70,6.70,6.78,6.61,6.73,0.45,2.54,5382100,35996199.00,2021-03-22,1.03,3512697374.14,3512697374.14,7.40,1.47
51,SHSE.600071,凤凰光学,14.15,14.06,14.23,13.81,14.16,0.07,2.97,3429858,48065669.26,2021-03-22,1.44,3987086268.24,3362609976.96,525.17,7.82
