,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.6,7.48,7.75,7.35,7.68,1.0526315789473717,5.263157894736848,75866605,575141257.42,2023-05-04,0.2585,225424702149.12,225424702149.12,4.7344,0.375
1,SHSE.600004,白云机场,15.68,15.69,15.69,15.17,15.26,-2.67857142857143,3.3163265306122423,17571350,268744769.28,2023-05-04,0.7424,36116120998.58,36116120998.58,-38.2677,2.0957
2,SHSE.600006,东风汽车,5.76,5.7,5.76,5.67,5.71,-0.868055555555558,1.5624999999999976,16402252,93677633.99,2023-05-04,0.8201,11420000000.0,11420000000.0,43.5786,1.3773
3,SHSE.600007,中国国贸,18.54,18.74,19.4,18.61,18.98,2.373247033441217,4.2610571736785285,5093995,97137679.9,2023-05-04,0.5057,19118222495.32,19118222495.32,16.3707,2.0199
4,SHSE.600008,首创环保,3.0,2.99,3.11,2.98,3.07,2.3333333333333206,4.33333333333333,125099292,381254492.93,2023-05-04,1.7042,22535613378.39,22535613378.39,7.1225,1.1846
5,SHSE.600009,上海机场,53.7,53.7,53.7,51.58,51.88,-3.389199255121045,3.947858472998146,13035963,681416024.85,2023-05-04,0.6765,99970604282.24,129102411919.2,-49.8477,3.2677
6,SHSE.600010,包钢股份,1.82,1.81,1.83,1.81,1.82,0.0,1.0989010989010999,146403880,266728470.0,2023-05-04,0.4622,57652525088.34,82964759419.36,-107.7232,1.5711
7,SHSE.600011,华能国际,9.7,9.66,10.11,9.6,9.98,2.886597938144342,5.257731958762885,71714507,710424124.44,2023-05-04,0.6521,109757144991.62,156666971722.82,-37.4757,3.2563
8,SHSE.600012,皖通高速,9.48,9.5,10.13,9.47,10.05,6.012658227848111,6.962025316455697,25117300,247570220.56,2023-05-04,2.1549,11714280000.0,16669030500.0,11.1243,1.3459
9,SHSE.600015,华夏银行,5.76,5.73,6.02,5.68,6.01,4.340277777777768,5.902777777777776,110525974,651750886.92,2023-05-04,0.862,77064346784.53,95648720092.68,3.7861,0.3601
10,SHSE.600016,民生银行,3.63,3.66,3.99,3.65,3.99,9.917355371900838,9.366391184573011,535321365,2078732013.13,2023-05-04,1.5096,141493871619.87,174691849822.98,4.8828,0.3357
11,SHSE.600017,日照港,3.0,2.99,3.27,2.99,3.22,7.333333333333347,9.333333333333327,138402872,438992349.59,2023-05-04,4.4999,9903605519.36,9903605519.36,16.4264,0.7167
12,SHSE.600018,上港集团,5.73,5.65,5.81,5.56,5.79,1.0471204188481575,4.363001745200698,53356426,304480884.55,2023-05-04,0.2302,134175576223.5,134815198102.5,8.8227,1.1639
13,SHSE.600019,宝钢股份,6.44,6.56,6.8,6.48,6.64,3.105590062111796,4.968944099378873,133748240,891235985.11,2023-05-04,0.6109,145375622053.76,147821009553.76,14.3519,0.7522
14,SHSE.600020,中原高速,3.41,3.66,3.75,3.52,3.75,9.97067448680351,6.744868035190615,78439989,292177541.07,2023-05-04,3.4903,8427644370.0,8427644370.0,21.8734,0.7851
15,SHSE.600021,上海电力,10.46,10.4,10.64,10.37,10.53,0.6692160611854625,2.5812619502868195,70543187,744764796.73,2023-05-04,2.6954,27558738994.41,29660310581.85,53.4934,1.8038
16,SHSE.600022,山东钢铁,1.54,1.53,1.55,1.52,1.54,0.0,1.9480519480519498,99200551,152316968.72,2023-05-04,0.9272,16476228313.16,16476228313.16,-47.8508,0.7648
17,SHSE.600023,浙能电力,4.49,4.49,4.75,4.47,4.68,4.231625835189301,6.236080178173724,110846503,517654136.99,2023-05-04,0.8267,62752869265.32,62752869265.32,-43.6136,0.9995
18,SHSE.600025,华能水电,6.95,6.94,7.18,6.92,7.16,3.021582733812944,3.7410071942446015,36524791,259980883.63,2023-05-04,0.2029,128880000000.0,128880000000.0,18.7804,2.3247
19,SHSE.600026,中远海能,13.12,13.12,13.16,12.7,12.91,-1.6006097560975485,3.506097560975616,38359085,494723979.23,2023-05-04,1.1039,44859363259.45,61590723259.45,24.3619,1.8838
20,SHSE.600027,华电国际,6.32,6.3,6.58,6.26,6.33,0.15822784810126667,5.06329113924051,145793466,935627670.22,2023-05-04,1.7277,53417430216.18,64287518904.18,105.0843,1.7312
21,SHSE.600028,中国石化,6.71,6.56,6.76,6.4,6.71,0.0,5.3651266766020775,226693879,1495823591.07,2023-05-04,0.2383,638224810718.66,804504895304.66,12.6487,0.997
22,SHSE.600029,南方航空,7.75,7.68,7.68,7.19,7.22,-6.838709677419363,6.322580645161281,132843115,976581969.53,2023-05-04,1.2998,73787681862.7,130832924916.16,-4.3489,3.3411
23,SHSE.600030,中信证券,21.02,20.83,21.46,20.52,21.27,1.18934348239772,4.47193149381542,107027240,2253852597.35,2023-05-04,0.9416,241769354748.15,315233031052.83,14.6582,1.2883
24,SHSE.600031,三一重工,16.49,16.44,16.5,16.28,16.33,-0.9702850212249814,1.3341419041843474,48454429,792288384.19,2023-05-04,0.5725,138220644618.21,138586212080.71,33.0389,2.0861
25,SHSE.600032,浙江新能,11.3,11.37,11.42,11.28,11.31,0.08849557522123686,1.2389380530973502,2749799,31198784.7,2023-05-04,1.322,2352480000.0,27196877914.44,39.3113,3.1055
26,SHSE.600033,福建高速,3.17,3.13,3.4,3.13,3.36,5.993690851735023,8.517350157728707,91280915,301400180.64,2023-05-04,3.3261,9221184000.0,9221184000.0,10.8849,0.8387
27,SHSE.600035,楚天高速,4.04,4.12,4.36,4.08,4.33,7.178217821782185,6.930693069306937,122650923,522223014.72,2023-05-04,7.6175,6971801851.33,6971801851.33,8.4072,0.8885
28,SHSE.600036,招商银行,33.6,33.29,34.4,32.83,34.13,1.5773809523809579,4.672619047619048,72543303,2457318979.18,2023-05-04,0.3517,704065873361.77,860753330362.13,6.112,1.0001
29,SHSE.600037,歌华有线,9.71,9.63,10.25,9.63,10.0,2.9866117404737214,6.385169927909364,44278980,439785378.24,2023-05-04,3.1815,13917778840.0,13917778840.0,78.1012,1.0671
30,SHSE.600038,中直股份,42.52,42.22,42.76,41.79,42.1,-0.9877704609595472,2.2812793979303825,6555302,276558474.98,2023-05-04,1.1121,24816969743.6,24816969743.6,63.6543,2.5413
31,SHSE.600039,四川路桥,15.85,15.9,15.9,15.0,15.55,-1.8927444794952564,5.678233438485806,33261098,515418648.22,2023-05-04,0.7014,73743637183.95,96805171761.25,8.1455,2.1667
32,SHSE.600048,保利发展,13.91,13.7,13.8,13.38,13.71,-1.4378145219266614,3.0194104960460098,87964834,1197532387.13,2023-05-04,0.7349,164114779260.78,164114779260.78,8.8534,0.864
33,SHSE.600050,中国联通,5.44,5.4,5.49,5.33,5.44,0.0,2.9411764705882377,303620087,1642261111.31,2023-05-04,0.9805,168453148577.28,173016133129.28,22.9637,1.1035
34,SHSE.600051,宁波联合,7.32,7.34,7.42,7.28,7.42,1.3661202185792254,1.9125683060109244,3430121,25320420.98,2023-05-04,1.1034,2306729600.0,2306729600.0,13.8347,0.7063
35,SHSE.600052,东望时代,4.93,4.9,5.0,4.89,4.99,1.217038539553772,2.2312373225152196,8291350,40993830.0,2023-05-04,0.9822,4212531757.59,4212531757.59,-21.0287,1.4501
36,SHSE.600053,九鼎投资,13.41,13.3,13.89,13.26,13.87,3.4302759134973826,4.697986577181214,3760301,51334378.41,2023-05-04,0.8673,6013210896.0,6013210896.0,55.5884,2.0757
37,SHSE.600054,黄山旅游,14.3,13.67,14.02,13.15,13.25,-7.342657342657343,6.083916083916078,26886284,361438753.96,2023-05-04,5.2379,6801225000.0,9664277580.0,608.5267,2.3275
38,SHSE.600055,万东医疗,22.53,22.69,22.85,22.15,22.58,0.2219263204615851,3.106968486462507,6985969,157244972.52,2023-05-04,1.2917,12211629773.42,15875118689.64,87.6232,3.4244
39,SHSE.600056,中国医药,14.23,14.07,14.48,13.98,14.26,0.21082220660575413,3.5137034434293746,35248309,502160335.71,2023-05-04,2.3572,21323712076.28,21331245206.48,28.1231,1.9244
40,SHSE.600057,厦门象屿,10.66,10.66,10.76,9.92,10.04,-5.816135084427776,7.879924953095683,41174079,418259798.43,2023-05-04,1.9139,21599019560.76,22728158482.2,8.3986,1.4788
41,SHSE.600058,五矿发展,9.98,9.92,10.15,9.88,10.03,0.5010020040079999,2.7054108216432824,9387546,94357181.27,2023-05-04,0.8758,10751264431.33,10751264431.33,44.4845,2.2194
42,SHSE.600059,古越龙山,9.9,9.85,10.03,9.83,9.98,0.8080808080808133,2.0202020202020132,9489167,94544221.01,2023-05-04,1.041,9097193281.74,9097193281.74,47.4479,1.6385
43,SHSE.600060,海信视像,22.3,23.41,24.5,22.2,23.47,5.246636771300439,10.313901345291484,29734533,690566732.68,2023-05-04,2.3066,30254736280.34,30690597650.34,15.3358,1.6867
44,SHSE.600061,国投资本,7.27,7.23,7.49,7.2,7.49,3.0261348005502064,3.988995873452546,62226115,460902572.55,2023-05-04,0.9685,48125543894.89,48125543894.89,12.8557,0.9816
45,SHSE.600062,华润双鹤,20.78,20.5,21.35,20.26,21.14,1.7324350336862304,5.245428296438883,36223570,753085952.13,2023-05-04,3.5359,21656833045.4,22052282113.4,18.3141,2.1186
46,SHSE.600063,皖维高新,5.52,5.49,5.58,5.46,5.56,0.7246376811594235,2.173913043478263,18585673,102976488.18,2023-05-04,0.965,10707974487.52,12005426519.44,11.191,1.5154
47,SHSE.600064,南京高科,6.77,6.82,7.02,6.79,6.95,2.6587887740029625,3.3973412112259904,32571171,225778009.67,2023-05-04,1.8824,12025860525.8,12025860525.8,5.063,0.6985
48,SHSE.600066,宇通客车,13.51,13.45,14.13,13.44,13.78,1.998519615099914,5.107327905255376,52841099,730534514.7,2023-05-04,2.3867,30508082492.94,30508082492.94,30.651,2.0816
49,SHSE.600067,冠城大通,3.02,2.99,3.06,2.97,3.05,0.9933774834437026,2.980132450331121,12645167,38374307.48,2023-05-04,0.9086,4244589653.95,4244589653.95,133.8827,0.6048
50,SHSE.600070,ST富润,4.97,4.72,4.72,4.72,4.72,-5.030181086519114,0.0,648800,3062336.0,2023-05-04,0.128,2391721855.04,2395025855.04,-4.6003,2.0252
51,SHSE.600071,凤凰光学,18.88,18.75,18.85,18.25,18.48,-2.1186440677966045,3.1779661016949228,3307544,60946199.68,2023-05-04,1.1747,5203485468.72,5203485468.72,-1406.0552,10.3878
52,SHSE.600072,中船科技,21.09,21.0,23.2,21.0,22.92,8.67709815078237,10.431484115694639,136379847,3067248692.67,2023-05-04,18.5236,16874847318.36,16874847318.36,137.5431,4.1788
53,SHSE.600073,上海梅林,8.31,8.25,8.33,8.18,8.24,-0.8423586040914643,1.8050541516245528,16289490,134326156.2,2023-05-04,1.7371,7726890849.28,7726890849.28,15.411,1.5826
54,SHSE.600075,新疆天业,5.13,5.1,5.16,5.09,5.15,0.3898635477582957,1.3645224171540018,6683017,34332763.25,2023-05-04,0.5267,6534245391.95,8792907919.15,16.4051,0.8588
55,SHSE.600076,康欣新材,2.83,2.84,2.88,2.82,2.87,1.4134275618374659,2.1201413427561855,4604089,13186639.54,2023-05-04,0.4452,2968338050.23,3858839463.29,-20.1427,0.8375
56,SHSE.600078,ST澄星,10.03,9.92,9.92,9.53,9.53,-4.985044865403787,3.888334995014961,7160100,68739231.0,2023-05-04,1.0807,6314319365.33,6314319365.33,13.3283,3.1612
57,SHSE.600079,人福医药,26.98,26.66,28.28,26.63,27.8,3.039288361749448,6.115641215715352,17540117,483925256.02,2023-05-04,1.2035,40515328409.2,45389492039.8,20.3077,2.8833
58,SHSE.600080,金花股份,7.51,7.57,7.64,7.5,7.62,1.4647137150466172,1.8641810918774926,4725000,35842284.0,2023-05-04,1.2658,2844319571.7,2844319571.7,98.5548,1.6846
59,SHSE.600081,东风科技,11.0,10.96,11.06,10.89,10.92,-0.727272727272732,1.5454545454545447,1837069,20126956.2,2023-05-04,0.5859,3424075200.0,5136974442.6,71.7992,1.6009
60,SHSE.600082,海泰发展,3.08,3.06,3.17,3.06,3.17,2.922077922077926,3.571428571428567,10146001,31907683.16,2023-05-04,1.5995,2010843256.04,2048187168.42,106.1935,1.167
61,SHSE.600083,博信股份,6.96,6.85,6.94,6.72,6.9,-0.8620689655172376,3.1609195402298944,3520600,23956376.0,2023-05-04,1.5442,1573153949.4,1587000000.0,181.0776,20.1309
62,SHSE.600084,中信尼雅,7.81,7.73,7.84,7.73,7.82,0.1280409731114096,1.408450704225345,4496110,35043762.8,2023-05-04,0.4001,8787543810.6,8787543810.6,-10.1319,6.8153
63,SHSE.600085,同仁堂,58.16,59.97,63.98,59.58,62.72,7.840440165061913,7.5653370013755135,23356575,1457753453.58,2023-05-04,1.703,86018614832.64,86018614832.64,55.5243,6.9885
64,SHSE.600088,中视传媒,11.87,12.02,13.06,12.01,13.06,10.025273799494538,8.845829823083411,22166896,278406684.78,2023-05-04,5.5737,5194045584.0,5194045584.0,-169.1618,5.1277
65,SHSE.600089,特变电工,22.59,22.4,23.19,22.35,22.9,1.3722886232846232,3.718459495351925,68125324,1562427728.22,2023-05-04,1.752,89046736768.1,89046736768.1,5.0926,1.5008
66,SHSE.600094,大名城,3.11,3.1,3.17,3.1,3.14,0.9646302250803984,2.250803858520895,16957587,53284208.32,2023-05-04,0.7449,7148539580.68,7772520678.98,21.8584,0.6259
67,SHSE.600095,湘财股份,8.39,8.26,8.44,8.23,8.41,0.23837902264600697,2.502979737783064,38614241,322987300.39,2023-05-04,3.4057,9535263416.04,24045438136.51,-215.9616,1.9908
68,SHSE.600096,云天化,19.13,18.94,19.23,18.86,19.16,0.1568217459487764,1.9341348667015212,15800006,301291643.24,2023-05-04,0.9058,33421338792.52,35145738792.52,5.9088,1.9563
69,SHSE.600097,开创国际,11.17,10.7,10.7,10.05,10.08,-9.758281110116386,5.819158460161134,10652500,108833504.0,2023-05-04,4.4213,2428640514.72,2428640514.72,24.9841,1.1647
70,SHSE.600098,广州发展,6.3,6.29,6.42,6.26,6.4,1.5873015873016039,2.539682539682542,43698904,278033328.46,2023-05-04,1.3627,20523491449.6,22681955360.0,15.0962,0.9192
71,SHSE.600099,林海股份,8.33,8.39,8.54,8.38,8.53,2.4009603841536498,1.9207683073229096,2532500,21514594.0,2023-05-04,1.1558,1869093600.0,1869093600.0,195.9097,3.7029
72,SHSE.600100,同方股份,8.3,8.3,8.74,8.03,8.6,3.6144578313252795,8.55421686746989,210908610,1772499804.28,2023-05-04,7.1159,25489530978.6,28812560331.8,517.3358,1.8992
73,SHSE.600101,明星电力,8.8,8.76,9.04,8.73,9.02,2.499999999999991,3.522727272727258,13022490,116366460.88,2023-05-04,3.0901,3801322683.4,3801322683.4,21.6615,1.3939
74,SHSE.600103,青山纸业,2.59,2.59,2.64,2.58,2.63,1.5444015444015413,2.316602316602319,49782543,130307426.03,2023-05-04,2.159,6064300832.41,6064300832.41,29.8762,1.5454
75,SHSE.600104,上汽集团,14.12,13.97,14.02,13.86,13.95,-1.2039660056657242,1.133144475920681,22594431,315124627.3,2023-05-04,0.1934,162984286041.75,162984286041.75,12.177,0.5792
76,SHSE.600105,永鼎股份,6.42,6.43,6.96,6.43,6.93,7.943925233644866,8.255451713395642,243573093,1649872936.56,2023-05-04,17.6385,9569775454.47,9737703768.87,41.2857,3.2911
77,SHSE.600106,重庆路桥,4.92,4.97,5.08,4.94,5.0,1.6260162601626105,2.8455284552845463,15948843,79727582.02,2023-05-04,1.2,6645125310.0,6645125310.0,30.0991,1.4541
78,SHSE.600107,美尔雅,5.75,5.73,5.88,5.68,5.86,1.9130434782608674,3.4782608695652204,4163509,24248093.55,2023-05-04,1.1565,2109600000.0,2109600000.0,-17.5545,3.378
79,SHSE.600108,亚盛集团,3.13,3.12,3.18,3.12,3.17,1.2779552715654896,1.9169329073482444,28118566,88833322.36,2023-05-04,1.4443,6171720933.57,6171720933.57,78.4546,1.5019
80,SHSE.600109,国金证券,9.39,9.31,9.52,9.27,9.43,0.42598509052182987,2.662406815761448,59292953,559132879.22,2023-05-04,1.8464,30283094359.96,35120708293.3,21.0141,1.1072
81,SHSE.600110,诺德股份,7.21,7.21,7.31,7.18,7.21,0.0,1.803051317614423,10056762,72883285.02,2023-05-04,0.715,10140666955.72,12592066955.72,45.6946,1.9797
82,SHSE.600111,北方稀土,25.16,24.85,25.0,24.53,24.75,-1.6295707472178012,1.8680445151033342,27584834,682508664.6,2023-05-04,0.7631,89472879589.5,89472879589.5,16.7319,4.3096
83,SHSE.600112,ST天成,3.43,3.49,3.53,3.3,3.33,-2.9154518950437303,6.705539358600582,5437956,18448507.84,2023-05-04,1.0679,1695652137.18,1695652137.18,-13.731,24.6004
84,SHSE.600113,浙江东日,7.4,7.3,7.51,7.28,7.49,1.216216216216215,3.1081081081081017,5425067,40314833.14,2023-05-04,1.3186,3081619388.4,3081619388.4,21.9033,1.4056
85,SHSE.600114,东睦股份,7.63,7.57,7.7,7.48,7.64,0.1310615989515096,2.883355176933155,9945645,75766748.6,2023-05-04,1.6135,4709169764.28,4709169764.28,28.0072,1.8593
86,SHSE.600115,中国东航,5.18,5.16,5.21,5.06,5.07,-2.123552123552108,2.895752895752903,54132500,277053881.0,2023-05-04,0.4832,56797848329.82,113016873609.9,-3.3808,4.4825
87,SHSE.600116,三峡水利,9.11,9.1,9.23,9.08,9.15,0.4390779363337094,1.6465422612513763,8628400,79069582.0,2023-05-04,0.5474,14421760083.45,17496107571.6,40.8827,1.5876
88,SHSE.600118,中国卫星,26.44,26.3,27.07,26.15,26.76,1.210287443267788,3.4795763993948627,20127613,537436496.03,2023-05-04,1.7021,31643409252.6,31643409252.6,111.8425,5.0152
89,SHSE.600119,长江投资,6.03,6.06,6.17,5.93,6.15,1.990049751243772,3.9800995024875654,2672793,16284289.9,2023-05-04,0.8695,1890510000.0,2246412775.5,-163.7801,11.6279
90,SHSE.600120,浙江东方,3.99,4.0,4.09,3.99,4.08,2.2556390977443552,2.506265664160392,40534490,164560252.38,2023-05-04,1.1868,13934756487.36,13934756487.36,12.4443,0.8799
91,SHSE.600121,郑州煤电,4.51,4.51,4.58,4.45,4.57,1.330376940133049,2.882483370288246,10978160,49814634.74,2023-05-04,0.901,5568143013.66,5568143013.66,67.6275,3.2221
92,SHSE.600122,*ST宏图,0.89,0.85,0.85,0.85,0.85,-4.49438202247191,0.0,7281200,6189020.0,2023-05-04,0.6286,984519597.5,984519597.5,-0.3479,-0.3595
93,SHSE.600123,兰花科创,12.71,12.57,12.73,12.36,12.68,-0.2360346184107076,2.9110936270653105,12682754,159760128.32,2023-05-04,1.1102,14485632000.0,14485632000.0,4.6401,0.8855
94,SHSE.600125,铁龙物流,6.24,6.31,6.53,6.3,6.5,4.166666666666674,3.685897435897443,67368885,432838716.16,2023-05-04,5.1603,8485892181.0,8485892181.0,22.0413,1.2406
95,SHSE.600126,杭钢股份,4.83,4.83,4.88,4.79,4.84,0.20703933747412417,1.8633540372670776,16175945,78262330.76,2023-05-04,0.479,16345595161.72,16345595161.72,135.2341,0.8084
96,SHSE.600127,金健米业,7.44,7.46,7.55,7.46,7.52,1.0752688172043001,1.2096774193548367,6423300,48242158.0,2023-05-04,1.0009,4826209799.36,4826209799.36,-136.2198,7.1542
97,SHSE.600128,苏豪弘业,8.18,8.15,8.31,8.13,8.27,1.1002444987775029,2.200488997555009,5774356,47567626.0,2023-05-04,2.34,2040767225.0,2040767225.0,50.7503,0.9739
98,SHSE.600129,太极集团,49.39,49.99,54.33,49.0,54.33,10.002024701356538,10.791658230411011,15579224,813654971.22,2023-05-04,2.7975,30255874121.52,30255874121.52,53.7277,9.1948
99,SHSE.600130,波导股份,4.07,4.06,4.12,4.05,4.11,0.9828009828009909,1.7199017199017268,11283063,46121105.3,2023-05-04,1.4691,3156480000.0,3156480000.0,183.0304,3.1453
100,SHSE.600131,国网信通,18.59,18.55,18.73,18.03,18.55,-0.2151694459386677,3.765465303926838,7924790,145757433.9,2023-05-04,0.6635,22154525145.2,22309510766.2,27.0546,3.8424
101,SHSE.600132,重庆啤酒,104.16,104.0,105.43,101.55,102.3,-1.7857142857142905,3.7250384024577663,4317521,443697788.67,2023-05-04,0.8921,49510253555.4,49510253555.4,37.7932,20.2554
102,SHSE.600133,东湖高新,6.3,6.32,6.36,6.27,6.32,0.31746031746031633,1.4285714285714406,28838018,181986136.2,2023-05-04,3.6246,5028305652.56,5028305652.56,8.2387,0.8115
103,SHSE.600135,乐凯胶片,7.23,7.24,7.29,7.17,7.27,0.5532503457814641,1.6597510373443998,3635300,26351302.0,2023-05-04,0.657,4022542609.73,4022542609.73,130.1657,1.505
104,SHSE.600136,*ST明诚,2.35,2.41,2.47,2.36,2.47,5.106382978723412,4.680851063829801,8166900,19762216.0,2023-05-04,1.6827,1198831014.42,1440240013.81,-0.2834,-0.2986
105,SHSE.600137,浪莎股份,14.91,14.9,15.45,14.88,15.4,3.2863849765258246,3.8229376257545167,2670800,40671281.99,2023-05-04,2.7472,1497150855.2,1497150855.2,95.0667,2.8347
106,SHSE.600138,中青旅,14.18,14.0,14.03,13.01,13.48,-4.9365303244005565,7.19322990126939,43278714,577368921.4,2023-05-04,5.979,9757363200.0,9757363200.0,-43.1171,1.6226
107,SHSE.600141,兴发集团,24.7,24.46,24.86,24.16,24.85,0.6072874493927127,2.8340080971659893,14326734,351117315.79,2023-05-04,1.295,27492140167.8,27625062817.8,6.0599,1.3256
108,SHSE.600143,金发科技,8.91,8.81,8.97,8.81,8.91,0.0,1.795735129068464,10161352,90577033.95,2023-05-04,0.3948,22930975076.13,23675627372.76,12.6642,1.4069
109,SHSE.600148,长春一东,13.43,13.48,13.61,13.35,13.58,1.1169024571854091,1.9359642591213686,943812,12776719.48,2023-05-04,0.6669,1921793391.0,1921793391.0,-99.5346,4.1496
110,SHSE.600149,廊坊发展,5.46,5.44,5.54,5.41,5.53,1.2820512820512775,2.380952380952379,3331162,18361202.81,2023-05-04,0.8763,2102284800.0,2102284800.0,-428.488,13.249
111,SHSE.600150,中国船舶,25.91,25.62,27.19,25.47,26.0,0.34735623311463737,6.6383635661906695,143291443,3778163152.07,2023-05-04,3.2039,116283147708.0,116283147708.0,712.1257,2.5518
112,SHSE.600151,航天机电,8.75,8.74,9.15,8.71,8.98,2.6285714285714246,5.028571428571423,13257278,119401469.27,2023-05-04,0.9243,12879585537.26,12879585537.26,-117.2242,2.417
113,SHSE.600152,维科技术,9.57,9.49,9.79,9.43,9.59,0.2089864158829613,3.761755485893411,13546752,129968037.76,2023-05-04,2.5808,5033834749.58,5033834749.58,-40.0276,2.6942
114,SHSE.600153,建发股份,12.13,11.6,11.6,10.92,10.92,-9.97526793075021,5.605935696619948,65502116,717647409.49,2023-05-04,2.3029,31060477615.44,32816467647.6,5.4256,0.7061
115,SHSE.600155,华创云信,6.85,6.79,6.94,6.76,6.93,1.167883211678844,2.6277372262773815,27378692,188797679.3,2023-05-04,1.5739,12055127570.64,15671665839.06,32.2528,0.8063
116,SHSE.600156,华升股份,4.36,4.33,4.43,4.33,4.4,0.917431192660545,2.293577981651368,5528138,24255922.32,2023-05-04,1.3748,1769287088.8,1769287088.8,-11.5712,3.858
117,SHSE.600157,永泰能源,1.52,1.52,1.55,1.52,1.54,1.3157894736842035,1.9736842105263175,263214146,404678740.38,2023-05-04,1.1847,34215356783.3,34215356783.3,17.0907,0.7691
118,SHSE.600158,中体产业,9.6,9.63,9.91,9.58,9.9,3.125,3.437500000000001,24205553,236784794.51,2023-05-04,3.3522,7148595910.5,9499179363.3,708.9465,3.8327
119,SHSE.600159,大龙地产,2.54,2.54,2.64,2.53,2.63,3.543307086614167,4.330708661417336,11098501,28941152.6,2023-05-04,1.3372,2182908500.16,2182908500.16,-12.8864,0.9633
120,SHSE.600160,巨化股份,15.15,15.11,15.16,14.8,14.96,-1.2541254125412515,2.3762376237623726,28436479,425615962.57,2023-05-04,1.0533,40388201371.76,40388201371.76,17.5681,2.5841
121,SHSE.600161,天坛生物,26.8,26.82,28.0,26.81,27.78,3.656716417910455,4.440298507462692,12491811,344239222.45,2023-05-04,0.7581,45776148965.64,45776148965.64,44.9773,5.0539
122,SHSE.600162,香江控股,1.93,1.93,2.0,1.92,1.99,3.1088082901554515,4.145077720207258,36684335,72276339.08,2023-05-04,1.1224,6504191862.78,6504191862.78,22.189,0.9664
123,SHSE.600163,中闽能源,5.28,5.29,5.36,5.27,5.33,0.9469696969697017,1.7045454545454686,9600632,51175309.64,2023-05-04,0.8318,6151679915.55,10142969442.19,14.209,1.6804
124,SHSE.600165,宁科生物,4.36,4.31,4.44,4.23,4.24,-2.752293577981657,4.816513761467888,18330548,79206460.84,2023-05-04,2.6764,2903907206.0,2903907206.0,-16.4098,5.0843
125,SHSE.600166,福田汽车,3.27,3.28,3.31,3.19,3.29,0.6116207951070374,3.6697247706422047,105400978,343567439.74,2023-05-04,1.603,21632381834.63,26332381832.75,115.7846,1.9366
126,SHSE.600167,联美控股,6.13,6.18,6.48,6.15,6.45,5.220228384991854,5.38336052202284,13311286,84908728.49,2023-05-04,0.5818,14758370613.75,14758370613.75,15.3356,1.3108
