,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.34,7.32,7.39,7.31,7.38,0.54,1.09,25551776,187977673.67,2022-12-08,0.09,216619041581.28,216619041581.28,4.17,0.37
1,SHSE.600004,白云机场,15.49,15.53,15.74,15.30,15.49,0.00,2.84,26670968,413749304.45,2022-12-08,1.13,36660466203.67,36660466203.67,-67.53,2.07
2,SHSE.600006,东风汽车,6.27,6.27,6.30,6.21,6.23,-0.64,1.44,23632669,147780743.42,2022-12-08,1.18,12460000000.00,12460000000.00,-281.86,1.56
3,SHSE.600007,中国国贸,16.09,16.15,16.25,15.82,15.96,-0.81,2.67,6568254,105319778.35,2022-12-08,0.65,16076229242.64,16076229242.64,14.39,1.81
4,SHSE.600008,首创环保,2.90,2.91,2.93,2.88,2.91,0.34,1.72,44762346,130068630.24,2022-12-08,0.61,21361118870.07,21361118870.07,5.97,1.12
5,SHSE.600009,上海机场,57.15,57.59,58.30,57.00,57.89,1.29,2.27,23658713,1364909782.23,2022-12-08,2.16,144058184772.60,63301348622.33,-52.51,3.55
6,SHSE.600010,包钢股份,2.00,2.00,2.01,1.99,2.00,0.00,1.00,184586309,369055836.40,2022-12-08,0.58,91170065296.00,63354423174.00,-55.00,1.70
7,SHSE.600011,华能国际,7.30,7.30,7.34,7.13,7.20,-1.37,2.88,67272982,485965239.21,2022-12-08,0.61,113026272184.80,79183511416.80,-7.41,2.20
8,SHSE.600012,皖通高速,7.35,7.38,7.47,7.33,7.45,1.36,1.90,4151817,30774491.48,2022-12-08,0.36,12356644500.00,8683720000.00,8.52,1.06
9,SHSE.600015,华夏银行,5.34,5.34,5.39,5.33,5.38,0.75,1.12,33715189,181004712.93,2022-12-08,0.26,85622315157.84,68986054193.14,3.51,0.35
10,SHSE.600016,民生银行,3.56,3.55,3.59,3.55,3.56,0.00,1.12,45953517,163850571.94,2022-12-08,0.13,155865409867.12,126245158638.28,4.77,0.31
11,SHSE.600017,日照港,2.92,2.92,2.99,2.91,2.95,1.03,2.74,37106800,109471846.00,2022-12-08,1.21,9073178969.60,9073178969.60,11.07,0.67
12,SHSE.600018,上港集团,5.57,5.59,5.65,5.53,5.58,0.18,2.15,20476196,114368561.53,2022-12-08,0.09,129925527705.00,129309104547.00,7.03,1.18
13,SHSE.600019,宝钢股份,5.81,5.81,5.85,5.77,5.81,0.00,1.38,37679082,218970049.06,2022-12-08,0.17,129378183807.04,127186191858.39,11.24,0.66
14,SHSE.600020,中原高速,3.03,3.03,3.09,3.02,3.08,1.65,2.31,15756010,48244250.81,2022-12-08,0.70,6921905242.56,6921905242.56,18.36,0.65
15,SHSE.600021,上海电力,10.04,9.96,10.05,9.93,9.93,-1.10,1.20,21024599,209702197.91,2022-12-08,0.80,27970264394.85,25988440476.21,-13.17,1.75
16,SHSE.600022,山东钢铁,1.55,1.56,1.57,1.54,1.56,0.65,1.94,48014699,74750017.85,2022-12-08,0.44,17076617400.96,17076617400.96,76.24,0.79
17,SHSE.600023,浙能电力,3.49,3.49,3.49,3.45,3.46,-0.86,1.15,29775033,103284736.85,2022-12-08,0.22,46394215311.54,46394215311.54,-17.45,0.73
18,SHSE.600025,华能水电,6.70,6.71,6.79,6.71,6.77,1.04,1.19,21228222,143695735.50,2022-12-08,0.12,121860000000.00,121860000000.00,17.56,2.26
19,SHSE.600026,中远海能,13.56,13.47,13.55,13.22,13.34,-1.62,2.43,56015710,748526955.02,2022-12-08,1.95,63642157109.30,38326583021.32,-13.32,2.09
20,SHSE.600027,华电国际,5.54,5.55,5.61,5.40,5.48,-1.08,3.79,41163100,226705122.00,2022-12-08,0.50,54086823018.20,44676382890.20,-12.78,1.40
21,SHSE.600028,中国石化,4.59,4.59,4.62,4.49,4.53,-1.31,2.83,124675778,565975358.20,2022-12-08,0.13,548206084276.38,432876702838.38,8.08,0.70
22,SHSE.600029,南方航空,7.57,7.65,7.70,7.43,7.50,-0.92,3.57,125395354,941526344.14,2022-12-08,1.23,135906674670.00,76649150722.50,-5.77,2.63
23,SHSE.600030,中信证券,20.59,20.55,20.72,20.40,20.51,-0.39,1.55,63247457,1296641377.99,2022-12-08,0.56,303969415462.79,233130675405.95,13.80,1.29
24,SHSE.600031,三一重工,16.04,16.14,16.14,15.97,16.05,0.06,1.06,46120019,740702755.36,2022-12-08,0.54,136317240637.05,135957941324.55,44.50,2.12
25,SHSE.600032,浙江新能,12.43,12.46,12.50,12.31,12.31,-0.97,1.53,4723240,58480484.70,2022-12-08,2.27,25604800000.00,2560480000.00,33.68,2.95
26,SHSE.600033,福建高速,2.94,2.93,2.96,2.91,2.94,0.00,1.70,12204081,35865785.33,2022-12-08,0.44,8068536000.00,8068536000.00,9.51,0.76
27,SHSE.600035,楚天高速,3.39,3.38,3.47,3.38,3.46,2.06,2.65,29128800,99993617.00,2022-12-08,1.81,5571001017.46,5571001017.46,7.45,0.75
28,SHSE.600036,招商银行,35.32,35.25,35.77,35.16,35.45,0.37,1.73,44355151,1574334289.70,2022-12-08,0.21,894043526555.45,731296080008.05,6.71,1.12
29,SHSE.600037,歌华有线,8.57,8.59,8.62,8.47,8.50,-0.82,1.75,14502234,123684879.92,2022-12-08,1.04,11830112014.00,11830112014.00,25.88,0.90
30,SHSE.600038,中直股份,47.85,47.57,47.80,46.48,46.72,-2.36,2.76,5355190,251139532.56,2022-12-08,0.91,27540352171.52,27540352171.52,80.55,2.92
