,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,9.69,9.70,9.79,9.58,9.78,0.93,2.17,56732878,548277788.16,2021-01-12,0.19,287063937933.54,287063937933.54,5.19,0.55
1,SHSE.600004,白云机场,12.88,12.90,13.11,12.80,13.07,1.48,2.41,16239936,210545876.91,2021-01-12,0.78,30933007958.81,27046019117.98,567.93,1.61
2,SHSE.600006,东风汽车,7.95,7.85,8.07,7.66,8.03,1.01,5.16,95830873,758965411.32,2021-01-12,4.79,16060000000.00,16060000000.00,26.74,2.05
3,SHSE.600007,中国国贸,12.43,12.45,12.48,12.26,12.36,-0.56,1.77,1080457,13352446.94,2021-01-12,0.11,12450012120.24,12450012120.24,14.72,1.55
4,SHSE.600008,首创环保,2.83,2.84,2.85,2.80,2.83,0.00,1.77,45933452,129488138.20,2021-01-12,0.63,20773871615.91,20773871615.91,15.73,1.30
5,SHSE.600009,上海机场,73.41,73.30,74.00,72.03,73.72,0.42,2.68,19159244,1395853415.32,2021-01-12,1.75,142055376786.56,80611079986.84,476.28,4.86
6,SHSE.600010,包钢股份,1.16,1.15,1.16,1.14,1.15,-0.86,1.72,318701696,366153420.98,2021-01-12,1.01,52422787545.20,36428793325.05,-148.19,0.99
7,SHSE.600011,华能国际,4.35,4.31,4.38,4.31,4.36,0.23,1.61,26579611,115201606.99,2021-01-12,0.24,68443687045.24,47950015246.84,12.61,0.93
8,SHSE.600012,皖通高速,5.83,5.85,5.95,5.82,5.88,0.86,2.23,5143400,30229245.00,2021-01-12,0.44,9752626800.00,6853728000.00,13.30,0.86
9,SHSE.600015,华夏银行,6.17,6.16,6.19,6.04,6.16,-0.16,2.43,49954526,305286632.59,2021-01-12,0.39,94785299735.28,78987749782.48,4.56,0.43
10,SHSE.600016,民生银行,5.15,5.16,5.19,5.13,5.19,0.78,1.17,89283425,459710151.89,2021-01-12,0.25,227230752025.38,184048419475.47,4.98,0.49
11,SHSE.600017,日照港,2.79,2.78,2.81,2.76,2.80,0.36,1.79,14717258,41060799.39,2021-01-12,0.48,8611830886.40,8611830886.40,12.40,0.69
12,SHSE.600018,上港集团,4.67,4.63,4.68,4.58,4.67,0.00,2.14,44644234,206330715.85,2021-01-12,0.19,108221060615.50,108221060615.50,13.03,1.24
13,SHSE.600019,宝钢股份,6.29,6.25,6.41,6.23,6.35,0.95,2.86,109759992,693006713.14,2021-01-12,0.50,141410992577.50,140690489668.75,12.56,0.77
14,SHSE.600020,中原高速,3.25,3.24,3.26,3.22,3.24,-0.31,1.23,6170390,19963903.59,2021-01-12,0.27,7281484735.68,7281484735.68,27.99,0.72
15,SHSE.600021,上海电力,7.05,7.09,7.12,7.03,7.05,0.00,1.28,5870601,41464769.75,2021-01-12,0.25,18451007588.85,16548086450.25,14.67,1.12
16,SHSE.600022,山东钢铁,1.37,1.36,1.38,1.35,1.37,0.00,2.19,59324642,80995423.81,2021-01-12,0.54,14996772973.92,14996772973.92,22.14,0.71
17,SHSE.600023,浙能电力,3.53,3.53,3.55,3.52,3.53,0.00,0.85,13116596,46285229.49,2021-01-12,0.10,48010435657.64,48010435657.64,8.17,0.71
18,SHSE.600025,华能水电,4.32,4.33,4.33,4.21,4.25,-1.62,2.78,52867355,224627358.70,2021-01-12,0.29,76500000000.00,76500000000.00,15.22,1.57
19,SHSE.600026,中远海能,6.70,6.70,7.03,6.69,6.93,3.43,5.07,42931445,295547211.37,2021-01-12,1.57,33005454763.05,18960707726.73,10.40,0.95
20,SHSE.600027,华电国际,3.26,3.26,3.29,3.24,3.27,0.31,1.53,31346147,102123593.92,2021-01-12,0.38,32251933655.31,26636579783.31,7.13,0.68
21,SHSE.600028,中国石化,4.06,4.06,4.15,4.05,4.15,2.22,2.46,146946494,603607780.56,2021-01-12,0.15,502445520030.90,396564749840.90,13.29,0.68
