,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.21,10.18,10.23,10.15,10.22,0.10,0.78,19093505,194624788.06,2021-05-18,0.07,299978915890.64,299978915890.64,5.03,0.55
1,SHSE.600004,白云机场,12.10,12.10,12.17,12.00,12.12,0.17,1.40,7229825,87493847.26,2021-05-18,0.35,28684625589.96,25080164629.68,-83.88,1.53
2,SHSE.600006,东风汽车,7.28,7.15,7.24,7.06,7.14,-1.92,2.47,73538367,524401674.75,2021-05-18,3.68,14280000000.00,14280000000.00,16.72,1.77
3,SHSE.600007,中国国贸,21.28,21.42,23.41,21.42,23.41,10.01,9.35,20185176,461726761.34,2021-05-18,2.00,23580484120.94,23580484120.94,27.45,2.86
4,SHSE.600008,首创环保,3.02,3.05,3.05,3.01,3.03,0.33,1.32,37815192,114287693.82,2021-05-18,0.52,22241989751.31,22241989751.31,13.47,1.38
5,SHSE.600009,上海机场,47.97,48.00,48.35,47.35,48.28,0.65,2.08,10948440,523988904.14,2021-05-18,1.00,93033553869.44,52793040447.16,-52.16,3.23
6,SHSE.600010,包钢股份,1.68,1.69,1.72,1.67,1.68,0.00,2.98,621629392,1053030075.41,2021-05-18,1.96,76582854848.64,53217715466.16,52.30,1.43
7,SHSE.600011,华能国际,4.22,4.22,4.24,4.19,4.23,0.24,1.18,17635890,74282607.31,2021-05-18,0.16,66402934908.57,46520312957.37,11.79,0.88
8,SHSE.600012,皖通高速,7.03,7.07,7.07,6.93,6.96,-1.00,1.99,3285750,22903072.50,2021-05-18,0.28,11543925600.00,8112576000.00,8.90,0.99
9,SHSE.600015,华夏银行,6.44,6.42,6.43,6.39,6.41,-0.47,0.62,19481207,124845669.79,2021-05-18,0.15,98632105731.03,82193421445.73,4.53,0.44
10,SHSE.600016,民生银行,4.69,4.69,4.70,4.66,4.68,-0.21,0.85,35181953,164596329.23,2021-05-18,0.10,204901718589.36,165962736636.84,6.32,0.43
11,SHSE.600017,日照港,2.77,2.77,2.78,2.75,2.77,0.00,1.08,6195402,17118788.52,2021-05-18,0.20,8519561269.76,8519561269.76,12.90,0.67
12,SHSE.600018,上港集团,4.77,4.78,4.85,4.77,4.82,1.05,1.68,25006032,120564253.73,2021-05-18,0.11,111697111813.00,111697111813.00,11.64,1.24
13,SHSE.600019,宝钢股份,8.09,8.15,8.17,8.08,8.16,0.87,1.11,82887046,673827654.35,2021-05-18,0.37,181711689912.00,181252804045.92,11.02,0.96
14,SHSE.600020,中原高速,3.49,3.47,3.49,3.43,3.45,-1.15,1.72,7475422,25793418.23,2021-05-18,0.33,7753432820.40,7753432820.40,7.49,0.74
