,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,9.68,9.64,9.73,9.55,9.69,0.10,1.86,62906939,606364958.94,2021-01-04,0.21,284422245253.17,284422245253.17,0.54,5.14
1,SHSE.600004,白云机场,14.13,14.10,14.17,13.83,14.04,-0.64,2.41,19132196,267631893.07,2021-01-04,0.92,33228724693.32,29053260016.56,1.73,610.08
2,SHSE.600006,东风汽车,9.44,8.95,9.47,8.71,9.22,-2.33,8.05,183116433,1682615586.45,2021-01-04,9.16,18440000000.00,18440000000.00,2.36,30.70
3,SHSE.600007,中国国贸,12.45,12.45,12.55,12.25,12.40,-0.40,2.41,1444646,17890633.05,2021-01-04,0.14,12490303421.60,12490303421.60,1.56,14.76
4,SHSE.600008,首创环保,2.83,2.86,2.87,2.84,2.86,1.06,1.06,42598295,121741749.10,2021-01-04,0.58,20994089336.22,20994089336.22,1.32,15.89
5,SHSE.600009,上海机场,75.66,75.70,78.77,75.17,77.49,2.42,4.76,21988631,1697401120.14,2021-01-04,2.01,149320010135.52,84733486003.53,5.11,500.64
6,SHSE.600010,包钢股份,1.17,1.17,1.18,1.16,1.18,0.85,1.71,294106352,345535105.30,2021-01-04,0.93,53790338524.64,37379109672.66,1.02,-152.06
7,SHSE.600011,华能国际,4.48,4.50,4.54,4.44,4.50,0.45,2.23,65106157,292012036.21,2021-01-04,0.59,70641420115.50,49489694635.50,0.96,13.02
8,SHSE.600012,皖通高速,6.18,6.14,6.17,6.04,6.06,-1.94,2.10,5054985,30799717.01,2021-01-04,0.43,10051176600.00,7063536000.00,0.89,13.71
9,SHSE.600015,华夏银行,6.25,6.22,6.24,6.17,6.21,-0.64,1.12,26437743,164027790.55,2021-01-04,0.21,95554660934.43,79628884115.13,0.43,4.60
10,SHSE.600016,民生银行,5.20,5.21,5.22,5.16,5.20,0.00,1.15,86280514,447772745.38,2021-01-04,0.24,227668576210.40,184403040707.60,0.50,4.99
11,SHSE.600017,日照港,2.88,2.88,2.91,2.87,2.90,0.69,1.39,19559926,56610326.70,2021-01-04,0.64,8919396275.20,8919396275.20,0.72,12.85
12,SHSE.600018,上港集团,4.57,4.59,4.69,4.55,4.69,2.63,3.06,60349071,279294936.45,2021-01-04,0.26,108684534108.50,108684534108.50,1.24,13.09
13,SHSE.600019,宝钢股份,5.95,5.96,6.13,5.90,6.09,2.35,3.87,102953697,622565301.96,2021-01-04,0.46,135620936188.50,134929934186.25,0.74,12.04
14,SHSE.600020,中原高速,3.39,3.39,3.52,3.35,3.51,3.54,5.01,27817453,96245599.62,2021-01-04,1.24,7888275130.32,7888275130.32,0.78,30.32
15,SHSE.600021,上海电力,7.12,7.13,7.15,7.07,7.11,-0.14,1.12,9456711,67265153.10,2021-01-04,0.40,18608037440.67,16688921228.55,1.13,14.79
16,SHSE.600022,山东钢铁,1.43,1.42,1.44,1.41,1.43,0.00,2.10,101404394,144885588.21,2021-01-04,0.93,15653565950.88,15653565950.88,0.74,23.11
17,SHSE.600023,浙能电力,3.63,3.63,3.64,3.60,3.62,-0.28,1.10,32684843,118043552.15,2021-01-04,0.24,49234497756.56,49234497756.56,0.73,8.38
18,SHSE.600025,华能水电,4.46,4.45,4.49,4.43,4.47,0.22,1.35,27274272,121626906.71,2021-01-04,0.15,80460000000.00,80460000000.00,1.65,16.01
19,SHSE.600026,中远海能,6.68,6.67,6.85,6.63,6.76,1.20,3.29,39659055,267978133.44,2021-01-04,1.45,32195797142.60,18495582140.36,0.93,10.15
20,SHSE.600027,华电国际,3.40,3.39,3.40,3.34,3.37,-0.88,1.76,38520769,129455490.53,2021-01-04,0.47,33238231320.61,27451154088.61,0.70,7.34
21,SHSE.600028,中国石化,4.03,4.03,4.05,3.99,4.03,0.00,1.49,110052440,442267974.18,2021-01-04,0.12,487916974873.38,385097817315.38,0.66,12.90
22,SHSE.600029,南方航空,5.96,5.90,5.94,5.84,5.90,-1.01,1.68,44539533,261992016.32,2021-01-04,0.55,90442884130.50,47857970542.90,1.30,-10.17
23,SHSE.600030,中信证券,29.40,29.44,29.49,28.70,29.18,-0.75,2.69,194546207,5663123705.82,2021-01-04,1.98,377203324526.22,286391828406.00,2.08,26.25
24,SHSE.600031,三一重工,34.98,35.25,36.01,34.40,34.80,-0.51,4.60,102758557,3603293523.47,2021-01-04,1.21,295052034273.60,295052034273.60,5.22,20.47
25,SHSE.600033,福建高速,2.63,2.63,2.64,2.61,2.63,0.00,1.14,3748915,9844988.12,2021-01-04,0.14,7217772000.00,7217772000.00,0.73,17.53
26,SHSE.600035,楚天高速,2.91,2.91,2.92,2.88,2.91,0.00,1.37,5612854,16290731.36,2021-01-04,0.35,4685437271.91,4668798962.79,0.74,12.11
27,SHSE.600036,招商银行,43.95,43.23,43.78,42.02,43.17,-1.77,4.00,154952285,6608868849.19,2021-01-04,0.75,1088740734595.17,890551530999.93,1.70,11.80
28,SHSE.600037,歌华有线,9.20,9.12,9.15,9.00,9.09,-1.20,1.63,15292444,138884624.19,2021-01-04,1.10,12651260965.56,12651260965.56,1.00,48.54
