,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.77,7.74,7.89,7.73,7.87,1.29,2.06,55047795,428964423.99,2022-06-14,0.19,231001592546.07,231001592546.07,4.30,0.40
1,SHSE.600004,白云机场,11.78,11.68,12.01,11.60,12.00,1.87,3.48,13778729,163070867.08,2022-06-14,0.58,28400619396.00,28400619396.00,-85.08,1.56
2,SHSE.600006,东风汽车,8.70,8.58,9.09,8.30,8.94,2.76,9.08,200751314,1759196871.68,2022-06-14,10.04,17880000000.00,17880000000.00,82.29,2.20
3,SHSE.600007,中国国贸,14.14,14.00,14.18,13.74,13.98,-1.13,3.11,7261807,101408158.37,2022-06-14,0.72,14081809825.32,14081809825.32,13.36,1.58
4,SHSE.600008,首创环保,2.90,2.88,2.93,2.85,2.92,0.69,2.76,72427576,209033313.32,2022-06-14,0.99,21434524776.84,21434524776.84,9.35,1.25
5,SHSE.600009,上海机场,47.30,46.91,47.70,46.80,47.66,0.76,1.90,9660702,456180068.86,2022-06-14,0.88,52115085081.02,91838839631.68,-51.51,3.40
6,SHSE.600010,包钢股份,2.16,2.13,2.17,2.10,2.17,0.46,3.24,629027440,1341691228.22,2022-06-14,1.99,68739549143.79,98919520846.16,40.16,1.78
7,SHSE.600011,华能国际,6.10,6.01,6.15,5.88,6.15,0.82,4.43,139306292,836921273.34,2022-06-14,1.27,67635916001.85,96543274157.85,-6.70,1.72
8,SHSE.600012,皖通高速,7.47,7.43,7.59,7.41,7.59,1.61,2.41,4157585,31211056.38,2022-06-14,0.36,8846904000.00,12588849900.00,8.18,1.07
9,SHSE.600015,华夏银行,5.06,5.05,5.15,5.04,5.14,1.58,2.17,30078006,153191849.59,2022-06-14,0.23,65908609396.42,79090331272.62,3.32,0.33
10,SHSE.600016,民生银行,3.84,3.83,3.90,3.82,3.89,1.30,2.08,79700372,307778150.69,2022-06-14,0.22,137947659298.57,170313607972.78,5.11,0.34
11,SHSE.600017,日照港,3.12,3.08,3.18,3.08,3.18,1.92,3.21,67428500,211904319.71,2022-06-14,2.19,9780579363.84,9780579363.84,12.45,0.73
12,SHSE.600018,上港集团,5.99,5.95,6.04,5.89,6.03,0.67,2.50,41710572,248695357.72,2022-06-14,0.18,139737258139.50,140370438892.50,8.15,1.33
13,SHSE.600019,宝钢股份,6.52,6.45,6.65,6.42,6.63,1.69,3.53,74014648,485138657.66,2022-06-14,0.34,144786486557.31,147639568576.50,6.71,0.76
14,SHSE.600020,中原高速,3.06,3.06,3.10,3.03,3.09,0.98,2.29,6503701,19903031.23,2022-06-14,0.29,6944378960.88,6944378960.88,13.20,0.65
15,SHSE.600021,上海电力,9.61,9.50,9.75,9.21,9.69,0.83,5.62,68118991,648079117.35,2022-06-14,2.60,25360321068.93,25360321068.93,-12.31,1.75
16,SHSE.600022,山东钢铁,1.70,1.69,1.74,1.68,1.74,2.35,3.53,121158815,207108068.36,2022-06-14,1.11,19046996331.84,19046996331.84,15.85,0.85
17,SHSE.600023,浙能电力,3.46,3.44,3.51,3.41,3.51,1.45,2.89,41130557,142314796.36,2022-06-14,0.30,47738421857.88,47738421857.88,-37.26,0.74
18,SHSE.600025,华能水电,7.24,7.22,7.23,7.09,7.21,-0.41,1.93,32080506,229856557.07,2022-06-14,0.18,129780000000.00,129780000000.00,21.71,2.50
19,SHSE.600026,中远海能,10.39,10.20,10.45,9.98,10.40,0.10,4.52,63608782,652424401.06,2022-06-14,2.21,29879794859.20,49616074508.00,-9.37,1.73
20,SHSE.600027,华电国际,3.78,3.75,3.82,3.67,3.82,1.06,3.97,54536158,204485894.11,2022-06-14,0.67,31116738462.46,37702858381.30,-6.75,0.95
21,SHSE.600028,中国石化,4.17,4.15,4.25,4.14,4.24,1.68,2.64,235045273,986034763.91,2022-06-14,0.25,405164949235.04,513341928899.04,6.79,0.65
22,SHSE.600029,南方航空,6.19,6.17,6.25,6.11,6.24,0.81,2.26,33356921,205702694.00,2022-06-14,0.33,63772071355.20,105758406224.64,-8.40,1.68
23,SHSE.600030,中信证券,20.27,20.00,21.15,19.61,21.11,4.14,7.60,204170769,4153409394.59,2022-06-14,1.80,239950685412.95,312861743560.19,13.51,1.36
24,SHSE.600031,三一重工,17.58,17.45,18.31,17.32,18.24,3.75,5.63,150809493,2679510049.42,2022-06-14,1.78,154917537023.04,154917537023.04,19.16,2.37
25,SHSE.600032,浙江新能,13.23,13.08,13.27,12.70,13.19,-0.30,4.31,12513800,162787402.00,2022-06-14,6.02,2743520000.00,27435200000.00,43.93,3.38
26,SHSE.600033,福建高速,2.83,2.83,2.87,2.81,2.87,1.41,2.12,9333640,26498160.30,2022-06-14,0.34,7876428000.00,7876428000.00,9.57,0.73
27,SHSE.600035,楚天高速,3.37,3.34,3.39,3.30,3.38,0.30,2.67,19089264,63811185.20,2022-06-14,1.19,5442191745.38,5442191745.38,7.38,0.75
28,SHSE.600036,招商银行,38.57,38.20,39.30,38.11,39.24,1.74,3.09,59836244,2314895046.86,2022-06-14,0.29,809479779393.96,989626741383.24,7.99,1.29
29,SHSE.600037,歌华有线,9.33,9.24,9.37,9.02,9.34,0.11,3.75,21814022,200712393.35,2022-06-14,1.57,12999205436.56,12999205436.56,41.25,1.01
30,SHSE.600038,中直股份,41.82,40.88,41.50,39.48,40.26,-3.73,4.83,15920890,637777597.17,2022-06-14,2.70,23732332586.16,23732332586.16,31.20,2.46
31,SHSE.600039,四川路桥,11.25,11.15,11.36,10.96,11.31,0.53,3.56,33219569,371903127.21,2022-06-14,0.70,53290705564.59,54343915384.59,9.13,1.89
32,SHSE.600048,保利发展,14.83,14.75,15.21,14.74,15.14,2.09,3.17,93407709,1404991622.72,2022-06-14,0.78,181230095096.88,181230095096.88,6.61,1.01
33,SHSE.600050,中国联通,3.46,3.45,3.47,3.41,3.47,0.29,1.73,139929628,480848416.20,2022-06-14,0.45,107439569421.39,107528816693.64,16.18,0.71
34,SHSE.600051,宁波联合,6.51,6.47,6.52,6.29,6.51,0.00,3.53,6871427,43991978.31,2022-06-14,2.21,2023828800.00,2023828800.00,9.35,0.65
