,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.09,10.08,10.14,10.05,10.09,0.00,0.89,23518901,237130459.37,2021-05-24,0.08,296163137117.08,296163137117.08,4.96,0.55
1,SHSE.600004,白云机场,11.96,11.93,12.01,11.87,12.01,0.42,1.17,8984329,107466783.44,2021-05-24,0.43,28424286578.83,24852539373.14,-83.12,1.52
2,SHSE.600006,东风汽车,7.19,7.10,7.10,6.85,6.85,-4.73,3.48,73777156,512438022.17,2021-05-24,3.69,13700000000.00,13700000000.00,16.04,1.69
3,SHSE.600007,中国国贸,23.15,23.26,25.47,23.26,25.47,10.02,9.55,11329317,279952474.82,2021-05-24,1.12,25655486140.98,25655486140.98,29.86,3.11
4,SHSE.600008,首创环保,2.99,2.99,3.04,2.99,3.02,1.00,1.67,35301183,106444630.69,2021-05-24,0.48,22168583844.54,22168583844.54,13.43,1.37
5,SHSE.600009,上海机场,47.16,47.16,47.88,46.90,47.82,1.40,2.08,7327851,348506740.98,2021-05-24,0.67,92147152983.36,52290041304.54,-51.66,3.20
6,SHSE.600010,包钢股份,1.62,1.58,1.63,1.57,1.59,-1.85,3.70,488462560,778838945.15,2021-05-24,1.54,72480201910.32,50366766423.33,49.50,1.35
7,SHSE.600011,华能国际,4.26,4.26,4.32,4.21,4.23,-0.70,2.58,35699943,151758104.23,2021-05-24,0.32,66402934908.57,46520312957.37,11.79,0.88
8,SHSE.600012,皖通高速,6.92,6.96,6.96,6.85,6.86,-0.87,1.59,3322300,22918884.00,2021-05-24,0.28,11378064600.00,7996016000.00,8.77,0.98
9,SHSE.600015,华夏银行,6.44,6.40,6.45,6.40,6.43,-0.16,0.78,19717716,126699256.66,2021-05-24,0.15,98939850210.69,82449875178.79,4.54,0.44
10,SHSE.600016,民生银行,4.68,4.68,4.70,4.67,4.68,0.00,0.64,43213960,202269410.41,2021-05-24,0.12,204901718589.36,165962736636.84,6.32,0.43
11,SHSE.600017,日照港,2.74,2.73,2.75,2.73,2.74,0.00,0.73,5079254,13917654.96,2021-05-24,0.17,8427291653.12,8427291653.12,12.76,0.67
12,SHSE.600018,上港集团,4.78,4.79,4.80,4.72,4.77,-0.21,1.67,17861466,84917688.18,2021-05-24,0.08,110538428080.50,110538428080.50,11.52,1.22
13,SHSE.600019,宝钢股份,7.88,7.77,7.83,7.57,7.73,-1.90,3.30,129679274,997892835.34,2021-05-24,0.58,172136196448.50,171701492068.01,10.44,0.91
14,SHSE.600020,中原高速,3.41,3.42,3.47,3.40,3.47,1.76,2.05,7781076,26837799.63,2021-05-24,0.35,7798380257.04,7798380257.04,7.54,0.75
15,SHSE.600021,上海电力,7.32,7.11,7.42,7.11,7.25,-0.96,4.23,23037536,167379514.65,2021-05-24,0.98,18974440428.25,17017535711.25,18.67,1.14
16,SHSE.600022,山东钢铁,1.79,1.75,1.80,1.74,1.77,-1.12,3.35,116628327,206824569.12,2021-05-24,1.07,19375392820.32,19375392820.32,14.78,0.89
17,SHSE.600023,浙能电力,3.63,3.62,3.67,3.61,3.63,0.00,1.65,31264119,113606262.49,2021-05-24,0.23,49370504656.44,49370504656.44,7.50,0.71
18,SHSE.600025,华能水电,5.53,5.59,5.71,5.52,5.54,0.18,3.44,48441435,271518413.94,2021-05-24,0.27,99720000000.00,99720000000.00,18.17,2.03
19,SHSE.600026,中远海能,6.23,6.20,6.25,6.16,6.18,-0.80,1.44,10148758,62795367.85,2021-05-24,0.35,29433435849.30,17705531211.84,14.11,0.84
20,SHSE.600027,华电国际,3.46,3.46,3.54,3.46,3.48,0.58,2.31,41459028,145141291.34,2021-05-24,0.51,34323158752.44,28347185824.44,8.19,0.71
21,SHSE.600028,中国石化,4.36,4.38,4.40,4.36,4.39,0.69,0.92,86883673,380439826.29,2021-05-24,0.09,531502610345.94,419498614891.94,7.52,0.70
22,SHSE.600029,南方航空,6.66,6.69,6.70,6.56,6.68,0.30,2.10,38535900,255823064.03,2021-05-24,0.48,102400089730.00,54185306210.48,-10.68,1.57
23,SHSE.600030,中信证券,24.61,24.79,25.47,24.77,25.23,2.52,2.84,140013126,3529483787.68,2021-05-24,1.43,326142559211.67,247623914691.00,20.39,1.75
24,SHSE.600031,三一重工,28.89,28.85,29.75,28.30,29.70,2.80,5.02,139548481,4049448058.91,2021-05-24,1.64,252011075312.70,252011075312.70,13.46,4.06
25,SHSE.600033,福建高速,2.75,2.75,2.79,2.75,2.78,1.09,1.45,5026870,13950566.90,2021-05-24,0.18,7629432000.00,7629432000.00,10.63,0.76
