,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,6.84,6.83,6.86,6.80,6.82,-0.29,0.88,20377311,139135071.24,2022-10-26,0.07,200181824333.92,200181824333.92,3.75,0.35
1,SHSE.600004,白云机场,13.68,13.64,14.36,13.64,14.12,3.22,5.26,22613287,319171647.39,2022-10-26,0.96,33418062155.96,33418062155.96,-65.14,1.89
2,SHSE.600006,东风汽车,5.67,5.68,5.77,5.66,5.70,0.53,1.94,13390431,76577796.51,2022-10-26,0.67,11400000000.00,11400000000.00,-358.08,1.42
3,SHSE.600007,中国国贸,13.30,13.39,13.66,13.38,13.42,0.90,2.11,1911668,25850481.68,2022-10-26,0.19,13517731606.28,13517731606.28,12.47,1.52
4,SHSE.600008,首创环保,2.68,2.68,2.71,2.68,2.69,0.37,1.12,27456550,74028486.08,2022-10-26,0.37,19746188921.13,19746188921.13,11.73,1.04
5,SHSE.600009,上海机场,56.52,56.64,58.60,56.64,57.35,1.47,3.47,11769235,678039753.70,2022-10-26,1.08,62710871367.95,142714404849.00,-64.06,3.52
6,SHSE.600010,包钢股份,1.82,1.85,1.94,1.85,1.89,3.85,4.95,448190356,851840293.83,2022-10-26,1.41,59869929899.43,86155711704.72,165.27,1.60
7,SHSE.600011,华能国际,8.17,7.88,8.35,7.79,8.00,-2.08,6.85,110336802,888774280.08,2022-10-26,1.00,87981679352.00,125584746872.00,-8.23,2.45
8,SHSE.600012,皖通高速,6.39,6.40,6.44,6.37,6.38,-0.16,1.10,2421871,15500922.27,2022-10-26,0.21,7436528000.00,10581931800.00,7.48,0.91
9,SHSE.600015,华夏银行,4.86,4.87,4.90,4.83,4.85,-0.21,1.44,22420297,109194664.85,2022-10-26,0.17,62190030267.05,77187403069.80,3.20,0.31
10,SHSE.600016,民生银行,3.32,3.32,3.35,3.31,3.31,-0.30,1.20,46398162,154245234.46,2022-10-26,0.13,117379627835.03,144919805241.62,4.46,0.29
11,SHSE.600017,日照港,2.76,2.76,2.80,2.75,2.76,0.00,1.81,14854350,41274200.50,2022-10-26,0.48,8488804730.88,8488804730.88,10.21,0.62
12,SHSE.600018,上港集团,5.20,5.22,5.28,5.20,5.24,0.77,1.54,13695563,71657045.95,2022-10-26,0.06,121430055166.00,122008918490.00,7.27,1.10
13,SHSE.600019,宝钢股份,5.18,5.12,5.19,5.06,5.07,-2.12,2.51,74776546,382879465.42,2022-10-26,0.34,110986917852.33,112900846558.50,9.81,0.58
14,SHSE.600020,中原高速,2.79,2.80,2.82,2.78,2.79,0.00,1.43,5839306,16351895.24,2022-10-26,0.26,6270167411.28,6270167411.28,14.43,0.59
15,SHSE.600021,上海电力,10.25,10.24,10.54,10.15,10.29,0.39,3.80,36815398,380875608.47,2022-10-26,1.41,26930619587.13,28984292107.05,-10.87,1.81
16,SHSE.600022,山东钢铁,1.51,1.51,1.53,1.50,1.51,0.00,1.99,40966749,62075495.84,2022-10-26,0.37,16529289920.16,16529289920.16,73.80,0.76
17,SHSE.600023,浙能电力,3.40,3.40,3.41,3.37,3.39,-0.29,1.18,15090865,51098766.38,2022-10-26,0.11,45455604019.11,45455604019.11,-15.46,0.72
18,SHSE.600025,华能水电,6.71,6.69,6.75,6.68,6.69,-0.30,1.04,27759070,186132498.81,2022-10-26,0.15,120420000000.00,120420000000.00,17.35,2.23
