,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.08,8.11,8.13,7.76,7.90,-2.23,4.58,46035702,367319440.00,2022-03-09,0.16,231882127247.40,231882127247.40,4.21,0.42
1,SHSE.600004,白云机场,12.36,12.45,12.57,11.33,12.08,-2.27,10.03,39623353,473979696.00,2022-03-09,1.91,24997391809.12,28589956858.64,-64.83,1.56
2,SHSE.600006,东风汽车,5.74,5.78,5.79,5.28,5.52,-3.83,8.89,17996857,99586685.00,2022-03-09,0.90,11040000000.00,11040000000.00,19.13,1.38
3,SHSE.600007,中国国贸,13.27,13.38,13.42,12.84,13.07,-1.51,4.37,3824400,50263494.00,2022-03-09,0.38,13165182719.38,13165182719.38,13.32,1.52
4,SHSE.600008,首创环保,3.29,3.30,3.38,3.15,3.26,-0.91,6.99,140010719,458923360.00,2022-03-09,1.91,23930325607.02,23930325607.02,9.74,1.38
5,SHSE.600009,上海机场,49.98,50.13,50.94,47.77,50.41,0.86,6.34,17291427,858867744.00,2022-03-09,1.58,55122145172.77,97137975363.68,-56.77,3.53
6,SHSE.600010,包钢股份,2.41,2.42,2.43,2.28,2.38,-1.24,6.22,691209152,1629375536.00,2022-03-09,2.18,75391763577.06,108492377702.24,27.01,1.96
7,SHSE.600011,华能国际,8.76,9.01,9.15,8.42,9.05,3.31,8.33,171740455,1530035296.00,2022-03-09,1.56,99529274766.95,142067744898.95,-37.58,2.50
8,SHSE.600012,皖通高速,7.38,7.39,7.48,7.02,7.32,-0.81,6.23,8195357,59764996.00,2022-03-09,0.70,8532192000.00,12141025200.00,7.96,1.07
9,SHSE.600015,华夏银行,5.52,5.53,5.54,5.30,5.41,-1.99,4.35,49775862,270508368.00,2022-03-09,0.39,69370734792.73,83244881748.03,3.54,0.35
10,SHSE.600016,民生银行,3.85,3.85,3.86,3.68,3.77,-2.08,4.68,148047331,561325888.00,2022-03-09,0.42,133692204513.01,165059717752.54,5.08,0.34
11,SHSE.600017,日照港,2.93,2.95,2.96,2.75,2.85,-2.73,7.17,46045529,131294037.00,2022-03-09,1.50,8765613580.80,8765613580.80,14.41,0.67
12,SHSE.600018,上港集团,5.31,5.23,5.39,5.15,5.35,0.75,4.52,63312645,335541248.00,2022-03-09,0.27,123979159377.50,124540936662.50,8.48,1.25
13,SHSE.600019,宝钢股份,7.25,7.26,7.28,6.80,7.13,-1.66,6.62,174685816,1237412128.00,2022-03-09,0.79,158374080005.81,158773774351.50,6.01,0.83
14,SHSE.600020,中原高速,3.21,3.21,3.23,3.08,3.14,-2.18,4.67,16482438,52020032.00,2022-03-09,0.73,7056747552.48,7056747552.48,7.95,0.67
15,SHSE.600021,上海电力,10.78,10.99,11.66,10.82,11.32,5.01,7.79,115818054,1313441712.00,2022-03-09,4.43,29626298710.04,29626298710.04,425.10,2.05
16,SHSE.600022,山东钢铁,1.78,1.78,1.79,1.68,1.73,-2.81,6.18,200454931,348758336.00,2022-03-09,1.83,18937530835.68,18937530835.68,6.34,0.86
17,SHSE.600023,浙能电力,3.56,3.57,3.61,3.43,3.51,-1.40,5.06,29477378,104087635.00,2022-03-09,0.22,47738421857.88,47738421857.88,15.21,0.75
