,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,9.69,9.68,9.68,9.52,9.68,-0.10,1.65,53859177,517135736.59,2021-01-05,0.18,284128723844.24,284128723844.24,0.54,5.14
1,SHSE.600004,白云机场,14.04,13.88,13.89,13.63,13.81,-1.64,1.85,20091922,276457383.84,2021-01-05,0.97,28577316298.34,32684379488.23,1.70,600.08
2,SHSE.600006,东风汽车,9.22,9.51,9.58,8.68,8.88,-3.69,9.76,188639417,1675782443.84,2021-01-05,9.43,17760000000.00,17760000000.00,2.27,29.57
3,SHSE.600007,中国国贸,12.40,12.41,12.57,12.33,12.56,1.29,1.94,1239741,15453624.88,2021-01-05,0.12,12651468627.04,12651468627.04,1.58,14.95
4,SHSE.600008,首创环保,2.86,2.86,2.87,2.83,2.86,0.00,1.40,41555498,118351088.65,2021-01-05,0.57,20994089336.22,20994089336.22,1.32,15.89
5,SHSE.600009,上海机场,77.49,77.50,77.50,76.00,77.30,-0.25,1.94,19566758,1500784359.36,2021-01-05,1.79,84525725488.10,148953888030.40,5.10,499.41
6,SHSE.600010,包钢股份,1.18,1.18,1.18,1.16,1.17,-0.85,1.69,291692608,340952512.69,2021-01-05,0.92,37062337556.79,53334488198.16,1.01,-150.77
7,SHSE.600011,华能国际,4.50,4.50,4.50,4.37,4.40,-2.22,2.89,70314580,309307438.08,2021-01-05,0.64,48389923643.60,69071610779.60,0.94,12.73
8,SHSE.600012,皖通高速,6.06,6.06,6.16,5.94,6.10,0.66,3.63,7180217,43544032.58,2021-01-05,0.62,7110160000.00,10117521000.00,0.90,13.80
9,SHSE.600015,华夏银行,6.21,6.19,6.29,6.15,6.26,0.81,2.25,31329363,194585331.38,2021-01-05,0.24,80270018447.78,96324022133.58,0.44,4.64
10,SHSE.600016,民生银行,5.20,5.19,5.20,5.15,5.17,-0.58,0.96,83085049,429517246.02,2021-01-05,0.23,183339177011.21,226355103655.34,0.49,4.96
11,SHSE.600017,日照港,2.90,2.90,2.97,2.86,2.95,1.72,3.79,56412273,165101463.81,2021-01-05,1.83,9073178969.60,9073178969.60,0.73,13.07
12,SHSE.600018,上港集团,4.69,4.68,4.76,4.61,4.69,0.00,3.20,78183965,366702449.07,2021-01-05,0.34,108684534108.50,108684534108.50,1.24,13.09
13,SHSE.600019,宝钢股份,6.09,6.09,6.09,5.84,5.94,-2.46,4.11,126137592,748292708.87,2021-01-05,0.57,131606536792.50,132280519041.00,0.72,11.74
14,SHSE.600020,中原高速,3.51,3.46,3.54,3.36,3.39,-3.42,5.13,24042420,82319540.26,2021-01-05,1.07,7618590510.48,7618590510.48,0.75,29.29
15,SHSE.600021,上海电力,7.11,7.09,7.12,7.02,7.11,0.00,1.41,8566150,60448015.44,2021-01-05,0.36,16688921228.55,18608037440.67,1.13,14.79
16,SHSE.600022,山东钢铁,1.43,1.42,1.43,1.40,1.41,-1.40,2.10,78977416,111597439.76,2021-01-05,0.72,15434634958.56,15434634958.56,0.73,22.78
17,SHSE.600023,浙能电力,3.62,3.61,3.62,3.57,3.59,-0.83,1.38,29142275,104545272.01,2021-01-05,0.21,48826477056.92,48826477056.92,0.72,8.31
