,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.27,7.23,7.29,7.20,7.23,-0.55,1.24,23298388,169134999.27,2022-09-01,0.08,212216212879.47,212216212879.47,3.98,0.37
1,SHSE.600004,白云机场,13.51,13.58,13.58,12.95,13.01,-3.70,4.66,17298613,228021601.45,2022-09-01,0.73,30791004861.83,30791004861.83,-60.02,1.73
2,SHSE.600006,东风汽车,6.17,6.17,6.25,6.13,6.16,-0.16,1.94,15979808,98938812.68,2022-09-01,0.80,12320000000.00,12320000000.00,-386.98,1.54
3,SHSE.600007,中国国贸,14.95,15.00,15.04,14.62,14.70,-1.67,2.81,4740800,70299958.30,2022-09-01,0.47,14807053249.80,14807053249.80,13.66,1.72
4,SHSE.600008,首创环保,2.81,2.81,2.83,2.79,2.80,-0.36,1.42,41832724,117541993.40,2022-09-01,0.57,20553653895.60,20553653895.60,12.21,1.22
5,SHSE.600009,上海机场,56.42,56.30,56.50,54.54,54.77,-2.92,3.47,12018189,665281904.44,2022-09-01,1.10,59889702263.69,129306371027.21,-58.04,4.93
6,SHSE.600010,包钢股份,2.01,2.00,2.03,1.99,2.00,-0.50,1.99,195048729,391911003.20,2022-09-01,0.62,63354423174.00,91170065296.00,174.89,1.66
7,SHSE.600011,华能国际,8.18,8.08,8.19,7.82,7.87,-3.79,4.52,55158608,440061922.08,2022-09-01,0.50,86551977062.53,123543994735.33,-6.97,2.31
8,SHSE.600012,皖通高速,6.78,6.78,6.84,6.77,6.77,-0.15,1.03,2871100,19541959.00,2022-09-01,0.25,7891112000.00,11228789700.00,7.94,1.01
9,SHSE.600015,华夏银行,5.14,5.16,5.19,5.14,5.16,0.39,0.97,26085494,134934057.87,2022-09-01,0.20,66165063129.48,79398075752.28,3.30,0.33
10,SHSE.600016,民生银行,3.60,3.61,3.63,3.60,3.61,0.28,0.83,41597995,150549654.90,2022-09-01,0.12,128018264798.93,158054530792.22,4.87,0.32
11,SHSE.600017,日照港,3.08,3.09,3.11,3.05,3.06,-0.65,1.95,30478633,93788098.64,2022-09-01,0.99,9411500897.28,9411500897.28,11.32,0.70
12,SHSE.600018,上港集团,5.41,5.42,5.45,5.31,5.33,-1.48,2.59,39034877,209470135.84,2022-09-01,0.17,123515685884.50,124104491517.50,7.40,1.17
13,SHSE.600019,宝钢股份,5.33,5.32,5.38,5.31,5.33,0.00,1.31,47453251,254099870.41,2022-09-01,0.22,116678554665.27,118690633561.50,7.27,0.61
14,SHSE.600020,中原高速,3.00,3.00,3.04,3.00,3.01,0.33,1.33,6511701,19681291.03,2022-09-01,0.29,6764589214.32,6764589214.32,15.56,0.62
15,SHSE.600021,上海电力,9.82,9.66,9.87,9.41,9.55,-2.75,4.68,41298100,397158544.34,2022-09-01,1.58,24993918081.35,26899901809.75,-10.08,1.86
16,SHSE.600022,山东钢铁,1.60,1.59,1.61,1.58,1.59,-0.62,1.88,38138856,60801542.56,2022-09-01,0.35,17405013889.44,17405013889.44,77.71,0.78
17,SHSE.600023,浙能电力,3.52,3.53,3.55,3.47,3.49,-0.85,2.27,21087104,73940815.08,2022-09-01,0.16,46796477294.01,46796477294.01,-15.91,0.73
18,SHSE.600025,华能水电,7.27,7.27,7.38,7.25,7.32,0.69,1.79,23235368,170388087.93,2022-09-01,0.13,131760000000.00,131760000000.00,18.86,2.54
19,SHSE.600026,中远海能,14.10,14.19,14.35,13.52,13.94,-1.13,5.89,61055485,850353485.84,2022-09-01,2.13,40050417340.12,66504622946.30,-12.41,2.26
20,SHSE.600027,华电国际,5.46,5.50,5.53,5.32,5.41,-0.92,3.85,45658756,248767832.23,2022-09-01,0.56,44068469916.73,53395932943.15,-7.98,1.40
21,SHSE.600028,中国石化,4.27,4.24,4.27,4.22,4.23,-0.94,1.17,107229090,455364908.37,2022-09-01,0.11,404209371524.58,512131216802.58,6.80,0.65
22,SHSE.600029,南方航空,6.44,6.44,6.46,6.13,6.15,-4.50,5.12,56439907,353341665.32,2022-09-01,0.55,62852295671.25,106501501026.00,-5.63,1.90
23,SHSE.600030,中信证券,19.52,19.38,19.50,19.17,19.30,-1.13,1.69,53011085,1025710174.69,2022-09-01,0.47,219376988558.50,286036553799.70,12.94,1.25
