,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,8.01,8.02,8.15,7.98,8.11,1.25,2.12,31331939,252435317.70,2022-04-12,0.11,238046113792.71,238046113792.71,0.41,4.49
1,SHSE.600004,白云机场,12.43,12.30,13.45,12.30,13.31,7.08,9.25,38733344,502800438.22,2022-04-12,1.87,31501020346.73,27542656041.34,1.73,-77.62
2,SHSE.600006,东风汽车,5.07,5.07,5.17,4.96,5.16,1.78,4.14,13947607,70762296.74,2022-04-12,0.70,10320000000.00,10320000000.00,1.27,27.76
3,SHSE.600007,中国国贸,16.37,15.73,16.36,15.32,15.40,-5.93,6.35,25181738,396079891.31,2022-04-12,2.50,15512151023.60,15512151023.60,1.74,15.15
4,SHSE.600008,首创环保,3.13,3.13,3.17,3.06,3.16,0.96,3.51,87580489,273128361.23,2022-04-12,1.19,23196266539.32,23196266539.32,1.35,10.14
5,SHSE.600009,上海机场,47.99,48.01,52.74,48.01,52.40,9.19,9.86,24520187,1244852713.25,2022-04-12,2.24,100972622675.20,57298163202.80,3.74,-59.02
6,SHSE.600010,包钢股份,2.18,2.17,2.22,2.16,2.21,1.38,2.75,390880384,856241297.36,2022-04-12,1.23,100742922152.08,70006637607.27,1.81,25.08
7,SHSE.600011,华能国际,6.41,6.33,6.49,6.24,6.40,-0.16,3.90,75122106,477668958.50,2022-04-12,0.68,100467797497.60,70385343481.60,1.79,-9.79
8,SHSE.600012,皖通高速,7.73,7.72,7.75,7.50,7.73,0.00,3.23,10127612,77463778.42,2022-04-12,0.87,12821055300.00,9010088000.00,1.09,8.47
9,SHSE.600015,华夏银行,5.63,5.64,5.69,5.57,5.66,0.53,2.13,32190875,181474780.29,2022-04-12,0.25,87091687743.78,72576406455.98,0.36,3.70
10,SHSE.600016,民生银行,3.79,3.79,3.82,3.75,3.79,0.00,1.85,78575371,297432408.39,2022-04-12,0.22,165935366122.58,134401446977.27,0.33,4.83
11,SHSE.600017,日照港,2.96,2.95,3.14,2.94,3.09,4.39,6.76,53793700,163464873.00,2022-04-12,1.75,9503770513.92,9503770513.92,0.71,12.90
12,SHSE.600018,上港集团,6.08,6.08,6.30,5.95,6.15,1.15,5.76,71494921,435074330.53,2022-04-12,0.31,143163880462.50,142518099097.50,1.36,9.75
13,SHSE.600019,宝钢股份,7.14,7.11,7.17,7.01,7.11,-0.42,2.24,79480059,563604656.44,2022-04-12,0.36,158328406120.50,157929832937.07,0.81,6.00
14,SHSE.600020,中原高速,3.32,3.35,3.44,3.30,3.43,3.31,4.22,22300253,75481543.02,2022-04-12,0.99,7708485383.76,7708485383.76,0.72,8.68
15,SHSE.600021,上海电力,8.57,8.51,8.63,8.28,8.59,0.23,4.08,43796526,371226245.74,2022-04-12,1.67,22481440452.23,22481440452.23,1.55,322.58
16,SHSE.600022,山东钢铁,1.70,1.69,1.74,1.69,1.72,1.18,2.94,129820838,222040659.96,2022-04-12,1.19,18828065339.52,18828065339.52,0.84,15.33
17,SHSE.600023,浙能电力,3.44,3.44,3.46,3.37,3.45,0.29,2.62,20152700,68780945.00,2022-04-12,0.15,46922380458.60,46922380458.60,0.73,14.95
18,SHSE.600025,华能水电,6.18,6.18,6.20,6.09,6.17,-0.16,1.78,20303414,124816525.38,2022-04-12,0.11,111060000000.00,111060000000.00,2.14,19.03
19,SHSE.600026,中远海能,6.85,6.62,7.10,6.59,7.02,2.48,7.45,50671103,352656453.16,2022-04-12,1.77,33434097032.70,20112108269.76,1.17,-6.72
20,SHSE.600027,华电国际,3.42,3.41,3.42,3.27,3.38,-1.17,4.39,81831302,273158656.15,2022-04-12,1.00,33360120766.70,27532611519.14,0.84,-6.72
21,SHSE.600028,中国石化,4.34,4.33,4.36,4.29,4.35,0.23,1.61,160743544,695248232.32,2022-04-12,0.17,526659761960.10,415676304050.10,0.66,7.40
