,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.29,8.29,8.30,8.05,8.08,-2.53,3.02,46688059,381542336.00,2022-03-08,0.16,237165517488.48,237165517488.48,4.30,0.43
1,SHSE.600004,白云机场,12.54,12.55,12.90,12.29,12.36,-1.44,4.86,24397679,307056208.00,2022-03-08,1.18,25576801553.04,29252637977.88,-66.33,1.60
2,SHSE.600006,东风汽车,6.02,6.01,6.03,5.68,5.74,-4.65,5.81,15581116,90804322.00,2022-03-08,0.78,11480000000.00,11480000000.00,19.89,1.43
3,SHSE.600007,中国国贸,13.66,13.76,13.93,13.26,13.27,-2.86,4.90,3049446,41157924.00,2022-03-08,0.30,13366639226.18,13366639226.18,13.52,1.55
4,SHSE.600008,首创环保,3.44,3.43,3.44,3.27,3.29,-4.36,4.94,119387552,398840576.00,2022-03-08,1.63,24150543327.33,24150543327.33,9.83,1.39
5,SHSE.600009,上海机场,51.02,50.99,52.75,49.95,49.98,-2.04,5.49,19249464,982222000.00,2022-03-08,1.76,54651950322.06,96309383231.04,-56.29,3.50
6,SHSE.600010,包钢股份,2.50,2.49,2.51,2.40,2.41,-3.60,4.40,639242432,1559482608.00,2022-03-08,2.02,76342079924.67,109859928681.68,27.35,1.99
7,SHSE.600011,华能国际,8.97,8.88,9.23,8.68,8.76,-2.34,6.13,155903127,1404269392.00,2022-03-08,1.42,96339938890.44,137515297824.84,-36.38,2.42
8,SHSE.600012,皖通高速,7.51,7.51,7.53,7.34,7.38,-1.73,2.53,4575124,33945492.00,2022-03-08,0.39,8602128000.00,12240541800.00,8.02,1.07
9,SHSE.600015,华夏银行,5.60,5.60,5.61,5.51,5.52,-1.43,1.79,36099427,200716243.00,2022-03-08,0.28,70781230324.56,84937476386.16,3.61,0.36
10,SHSE.600016,民生银行,3.89,3.88,3.89,3.84,3.85,-1.03,1.29,108299222,418671232.00,2022-03-08,0.31,136529174370.05,168562311232.70,5.19,0.35
11,SHSE.600017,日照港,3.02,3.00,3.03,2.90,2.93,-2.98,4.30,37117000,109664715.00,2022-03-08,1.21,9011665891.84,9011665891.84,14.82,0.69
12,SHSE.600018,上港集团,5.58,5.58,5.62,5.30,5.31,-4.84,5.73,52114560,282326752.00,2022-03-08,0.22,123052212391.50,123609789472.50,8.42,1.24
13,SHSE.600019,宝钢股份,7.41,7.43,7.45,7.18,7.25,-2.16,3.64,126917357,928078656.00,2022-03-08,0.57,161039562418.25,161445983737.50,6.11,0.85
14,SHSE.600020,中原高速,3.29,3.29,3.30,3.20,3.21,-2.43,3.04,13520785,43859610.00,2022-03-08,0.60,7214063580.72,7214063580.72,8.12,0.68
15,SHSE.600021,上海电力,11.51,11.40,11.62,10.70,10.78,-6.34,7.99,65759266,734094784.00,2022-03-08,2.51,28213030043.66,28213030043.66,404.82,1.95
16,SHSE.600022,山东钢铁,1.83,1.83,1.83,1.77,1.78,-2.73,3.28,184186369,331420160.00,2022-03-08,1.68,19484858316.48,19484858316.48,6.52,0.89
17,SHSE.600023,浙能电力,3.66,3.65,3.66,3.55,3.56,-2.73,3.01,31823725,114389926.00,2022-03-08,0.23,48418456357.28,48418456357.28,15.42,0.76
18,SHSE.600025,华能水电,6.27,6.26,6.32,6.10,6.11,-2.55,3.51,35276435,219276007.00,2022-03-08,0.20,109980000000.00,109980000000.00,18.84,2.14
19,SHSE.600026,中远海能,6.57,6.70,6.83,6.15,6.27,-4.57,10.35,45859783,294570800.00,2022-03-08,1.60,17963378753.76,29862078118.95,-58.79,1.04
20,SHSE.600027,华电国际,4.12,4.10,4.14,3.96,3.96,-3.88,4.37,56436770,228613796.00,2022-03-08,0.69,32257142489.88,39084638531.40,19.67,0.99
21,SHSE.600028,中国石化,4.35,4.31,4.32,4.21,4.23,-2.76,2.53,310873584,1325258448.00,2022-03-08,0.33,404209371524.58,512131216802.58,7.39,0.66
22,SHSE.600029,南方航空,6.54,6.41,6.68,6.35,6.37,-2.60,5.05,60664744,393544896.00,2022-03-08,0.59,65100545954.99,107961596134.21,-11.37,1.60
23,SHSE.600030,中信证券,21.74,21.77,21.88,21.04,21.10,-2.94,3.86,118329068,2541319584.00,2022-03-08,1.04,239837018579.50,312713538091.90,13.54,1.58
24,SHSE.600031,三一重工,18.16,18.10,18.29,17.32,17.66,-2.75,5.34,135839706,2417624304.00,2022-03-08,1.60,149979101130.78,149979101130.78,9.65,2.35
25,SHSE.600032,浙江新能,13.67,13.66,13.69,13.04,13.18,-3.58,4.75,8895500,118564694.00,2022-03-08,4.28,2741440000.00,27414400000.00,68.58,3.56
26,SHSE.600033,福建高速,2.93,2.91,2.93,2.86,2.87,-2.05,2.39,13668350,39505667.00,2022-03-08,0.50,7876428000.00,7876428000.00,8.59,0.75
27,SHSE.600035,楚天高速,3.30,3.31,3.34,3.21,3.23,-2.12,3.94,12237144,39867377.00,2022-03-08,0.76,5200674360.23,5200674360.23,7.60,0.74
28,SHSE.600036,招商银行,46.76,46.56,46.77,45.20,45.48,-2.74,3.36,83466464,3842685600.00,2022-03-08,0.40,938204392630.92,1146998577933.48,9.56,1.57
29,SHSE.600037,歌华有线,8.58,8.59,8.80,8.45,8.45,-1.52,4.08,32124888,277682960.00,2022-03-08,2.31,11760523119.80,11760523119.80,126.59,0.92
30,SHSE.600038,中直股份,54.37,54.63,54.97,52.27,52.31,-3.79,4.97,8639796,461982768.00,2022-03-08,1.47,30835527013.96,30835527013.96,34.79,3.20
31,SHSE.600039,四川路桥,12.10,12.03,12.24,11.75,11.88,-1.82,4.05,32203730,386230560.00,2022-03-08,0.88,43332859666.80,56726689801.32,10.16,2.09
32,SHSE.600048,保利发展,17.16,17.10,17.27,16.71,16.80,-2.10,3.26,59747333,1014745488.00,2022-03-08,0.50,201100766025.60,201100766025.60,7.34,1.14
33,SHSE.600050,中国联通,3.77,3.77,3.80,3.71,3.72,-1.33,2.39,104909904,393262176.00,2022-03-08,0.34,114410996468.64,115287982748.64,17.98,0.77
