,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.40,8.38,8.40,8.28,8.29,-1.31,1.43,37177243,309677984.00,2022-03-07,0.13,243329472769.74,243329472769.74,4.41,0.44
1,SHSE.600004,白云机场,13.58,13.45,13.45,12.49,12.54,-7.66,7.07,38963130,498003696.00,2022-03-07,1.88,25949279245.56,29678647268.82,-67.30,1.62
2,SHSE.600006,东风汽车,6.10,6.07,6.08,5.98,6.02,-1.31,1.64,11496035,69270533.00,2022-03-07,0.57,12040000000.00,12040000000.00,20.86,1.50
3,SHSE.600007,中国国贸,13.99,14.00,14.05,13.65,13.66,-2.36,2.86,3084520,42436566.00,2022-03-07,0.31,13759479414.44,13759479414.44,13.92,1.59
4,SHSE.600008,首创环保,3.51,3.48,3.52,3.41,3.44,-1.99,3.13,92675178,321016496.00,2022-03-07,1.26,25251631928.88,25251631928.88,10.28,1.45
5,SHSE.600009,上海机场,55.45,54.98,54.98,50.57,51.02,-7.99,7.95,25409046,1318165984.00,2022-03-07,2.32,55789165774.94,98313420016.96,-57.46,3.57
6,SHSE.600010,包钢股份,2.58,2.52,2.56,2.48,2.50,-3.10,3.10,762827808,1920144080.00,2022-03-07,2.41,79193028967.50,113962581620.00,28.37,2.06
7,SHSE.600011,华能国际,8.80,8.66,9.34,8.65,8.97,1.93,7.84,153205870,1379084768.00,2022-03-07,1.39,98649457973.43,140811897430.23,-37.25,2.48
8,SHSE.600012,皖通高速,7.64,7.60,7.65,7.48,7.51,-1.70,2.23,4176607,31554051.00,2022-03-07,0.36,8753656000.00,12456161100.00,8.16,1.09
9,SHSE.600015,华夏银行,5.67,5.65,5.66,5.59,5.60,-1.23,1.23,27152267,152796056.00,2022-03-07,0.21,71807045256.80,86168454304.80,3.66,0.36
10,SHSE.600016,民生银行,3.91,3.91,3.91,3.88,3.89,-0.51,0.77,69880093,272364544.00,2022-03-07,0.20,137947659298.57,170313607972.78,5.25,0.35
11,SHSE.600017,日照港,3.07,3.03,3.09,2.99,3.02,-1.63,3.26,44585398,135015730.00,2022-03-07,1.45,9288474741.76,9288474741.76,15.27,0.71
12,SHSE.600018,上港集团,5.86,5.82,5.87,5.55,5.58,-4.78,5.46,61258825,347317296.00,2022-03-07,0.26,129309104547.00,129895033005.00,8.85,1.30
