,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.95,7.96,7.97,7.87,7.88,-0.88,1.26,26028514,205916168.03,2022-05-24,0.09,231295114264.68,231295114264.68,4.31,0.40
1,SHSE.600004,白云机场,11.66,11.70,11.86,11.28,11.28,-3.26,4.97,21184560,244778804.36,2022-05-24,0.90,26696582232.24,26696582232.24,-79.97,1.46
2,SHSE.600006,东风汽车,5.76,5.89,6.34,5.63,6.18,7.29,12.33,125825439,752826952.25,2022-05-24,6.29,12360000000.00,12360000000.00,56.89,1.52
3,SHSE.600007,中国国贸,14.90,14.82,16.09,14.82,15.49,3.96,8.52,12287451,190075142.12,2022-05-24,1.22,15602806451.66,15602806451.66,14.81,1.75
4,SHSE.600008,首创环保,2.98,2.99,3.00,2.91,2.91,-2.35,3.02,53258923,157415180.42,2022-05-24,0.73,21361118870.07,21361118870.07,9.32,1.25
5,SHSE.600009,上海机场,47.36,47.66,48.50,47.17,47.26,-0.21,2.81,15463711,739597945.78,2022-05-24,1.41,51677694522.22,91068056252.48,-51.07,3.37
6,SHSE.600010,包钢股份,2.09,2.09,2.16,2.05,2.05,-1.91,5.26,1467055520,3083729364.98,2022-05-24,4.63,64938283753.35,93449316928.40,37.94,1.68
7,SHSE.600011,华能国际,7.16,7.14,7.34,6.92,6.93,-3.21,5.87,68736149,489913544.20,2022-05-24,0.62,76214129738.67,108787786977.87,-7.55,1.94
8,SHSE.600012,皖通高速,7.34,7.36,7.37,7.13,7.13,-2.86,3.27,7008350,50720394.57,2022-05-24,0.60,8310728000.00,11825889300.00,7.69,1.00
9,SHSE.600015,华夏银行,5.32,5.33,5.33,5.25,5.26,-1.13,1.50,23046096,121885869.34,2022-05-24,0.18,67447331794.78,80936798150.58,3.40,0.33
10,SHSE.600016,民生银行,3.79,3.80,3.80,3.76,3.77,-0.53,1.06,55590989,210182574.90,2022-05-24,0.16,133692204513.01,165059717752.54,4.95,0.33
11,SHSE.600017,日照港,2.92,2.92,2.94,2.82,2.83,-3.08,4.11,30699766,88689118.40,2022-05-24,1.00,8704100503.04,8704100503.04,11.08,0.65
12,SHSE.600018,上港集团,6.12,6.12,6.18,5.94,5.95,-2.78,3.92,34408370,208564870.79,2022-05-24,0.15,137883364167.50,138508144512.50,8.04,1.32
13,SHSE.600019,宝钢股份,6.48,6.48,6.50,6.31,6.32,-2.47,2.93,72871538,467823397.71,2022-05-24,0.33,140382073721.84,140736360996.00,6.40,0.72
14,SHSE.600020,中原高速,3.05,3.05,3.07,2.98,2.98,-2.30,2.95,9337001,28179738.98,2022-05-24,0.42,6697168059.36,6697168059.36,12.73,0.63
15,SHSE.600021,上海电力,9.26,9.28,9.43,8.83,8.88,-4.10,6.48,51123563,466580331.64,2022-05-24,1.95,23240418069.36,23240418069.36,-11.28,1.60
16,SHSE.600022,山东钢铁,1.66,1.65,1.66,1.60,1.61,-3.01,3.61,110429923,180473361.37,2022-05-24,1.01,17623944881.76,17623944881.76,14.67,0.78
17,SHSE.600023,浙能电力,3.41,3.41,3.43,3.32,3.33,-2.35,3.23,17832232,60142152.70,2022-05-24,0.13,45290297660.04,45290297660.04,-35.35,0.70
18,SHSE.600025,华能水电,6.82,6.81,6.95,6.72,6.75,-1.03,3.37,27829404,190149666.75,2022-05-24,0.15,121500000000.00,121500000000.00,20.32,2.34
