,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.07,7.09,7.10,7.06,7.09,0.28,0.57,21294463,150760431.00,2022-08-04,0.07,208106908619.01,208106908619.01,3.88,0.36
1,SHSE.600004,白云机场,12.91,12.98,13.28,12.91,13.09,1.39,2.87,9521279,124690271.00,2022-08-04,0.40,30980342324.47,30980342324.47,-92.80,1.74
2,SHSE.600006,东风汽车,6.78,6.79,6.86,6.53,6.75,-0.44,4.87,45034925,300494470.00,2022-08-04,2.25,13500000000.00,13500000000.00,62.13,1.69
3,SHSE.600007,中国国贸,13.85,13.86,13.98,13.77,13.92,0.51,1.52,1522533,21104589.00,2022-08-04,0.15,14021372873.28,14021372873.28,13.31,1.63
4,SHSE.600008,首创环保,2.78,2.80,2.81,2.77,2.80,0.72,1.44,45098240,125821962.00,2022-08-04,0.61,20553653895.60,20553653895.60,8.97,1.22
5,SHSE.600009,上海机场,55.58,55.90,57.24,55.02,56.94,2.45,3.99,23967216,1354445353.00,2022-08-04,2.19,134429519194.62,62262546045.18,-75.39,5.12
6,SHSE.600010,包钢股份,2.12,2.12,2.14,2.09,2.11,-0.47,2.36,323806314,683666693.00,2022-08-04,1.02,96184418887.28,66838916448.57,39.05,1.75
7,SHSE.600011,华能国际,6.31,6.40,6.62,6.36,6.52,3.33,4.12,73985320,480597608.00,2022-08-04,0.67,102351568700.68,71705068671.88,-5.77,1.91
8,SHSE.600012,皖通高速,6.60,6.64,6.64,6.56,6.61,0.15,1.21,2941200,19439383.00,2022-08-04,0.25,10963412100.00,7704616000.00,7.13,0.98
9,SHSE.600015,华夏银行,5.01,5.03,5.05,5.02,5.03,0.40,0.60,8186634,41199536.00,2022-08-04,0.06,77397736634.49,64498113864.59,3.25,0.32
10,SHSE.600016,民生银行,3.61,3.61,3.65,3.61,3.64,0.83,1.11,30698126,111613406.00,2022-08-04,0.09,159368003347.28,129082128495.32,4.78,0.32
11,SHSE.600017,日照港,2.89,2.91,2.93,2.86,2.90,0.35,2.42,26554010,76776946.00,2022-08-04,0.86,8919396275.20,8919396275.20,11.35,0.67
12,SHSE.600018,上港集团,5.25,5.26,5.33,5.25,5.32,1.33,1.52,15468421,81858897.00,2022-08-04,0.07,123871650070.00,123283949138.00,7.19,1.17
