,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,10.50,10.47,10.62,10.46,10.58,0.76,1.52,45439718,480039017.91,2021-04-21,0.15,310545687878.96,310545687878.96,0.57,5.32
1,SHSE.600004,白云机场,13.21,13.18,13.18,12.97,13.07,-1.06,1.59,10005062,130821969.35,2021-04-21,0.48,30933007958.81,27046019117.98,1.65,567.93
2,SHSE.600006,东风汽车,7.08,6.80,7.24,6.77,6.84,-3.39,6.64,110517539,764635829.45,2021-04-21,5.53,13680000000.00,13680000000.00,1.69,24.72
3,SHSE.600007,中国国贸,12.34,12.34,12.49,12.26,12.36,0.16,1.86,491320,6069299.60,2021-04-21,0.05,12450012120.24,12450012120.24,1.51,15.08
4,SHSE.600008,首创环保,3.05,3.04,3.05,3.01,3.02,-0.98,1.31,33089352,100116965.04,2021-04-21,0.45,22168583844.54,22168583844.54,1.37,15.08
5,SHSE.600009,上海机场,56.43,56.20,57.37,56.01,57.09,1.17,2.41,13666535,777697153.18,2021-04-21,1.25,110010057796.32,62426567504.73,3.82,-86.85
6,SHSE.600010,包钢股份,1.61,1.59,1.59,1.55,1.56,-3.11,2.48,759349872,1191812830.70,2021-04-21,2.40,71112650930.88,49416450075.72,1.33,-201.03
7,SHSE.600011,华能国际,4.17,4.16,4.16,4.10,4.10,-1.68,1.44,19105622,78610695.68,2021-04-21,0.17,64362182771.90,45090610667.90,0.86,14.10
8,SHSE.600012,皖通高速,7.32,7.33,7.38,7.19,7.22,-1.37,2.60,5094121,36962840.30,2021-04-21,0.44,11975164200.00,8415632000.00,1.03,13.04
9,SHSE.600015,华夏银行,6.28,6.26,6.31,6.26,6.28,0.00,0.80,18826314,118426843.87,2021-04-21,0.15,96631766613.24,80526472180.84,0.43,4.54
10,SHSE.600016,民生银行,4.94,4.94,4.96,4.92,4.93,-0.20,0.81,68286386,337315775.58,2021-04-21,0.19,215847323214.86,174828267440.09,0.45,6.29
11,SHSE.600017,日照港,2.84,2.84,2.84,2.81,2.82,-0.70,1.06,12224500,34486877.00,2021-04-21,0.40,8673343964.16,8673343964.16,0.68,13.56
12,SHSE.600018,上港集团,4.65,4.62,4.63,4.56,4.56,-1.94,1.51,21256399,97559583.86,2021-04-21,0.09,105671956404.00,105671956404.00,1.17,12.72
13,SHSE.600019,宝钢股份,8.42,8.36,8.36,8.02,8.07,-4.16,4.04,159581751,1294606421.02,2021-04-21,0.72,179707516861.50,179253692236.59,0.95,15.96
