,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.35,7.37,7.37,7.21,7.24,-1.50,2.18,20432546,148576218.20,2022-12-19,0.07,212509737269.44,212509737269.44,0.37,4.09
1,SHSE.600004,白云机场,16.18,16.08,16.35,15.86,16.15,-0.19,3.03,16678765,268464932.95,2022-12-19,0.70,38222500270.45,38222500270.45,2.16,-70.41
2,SHSE.600006,东风汽车,6.18,6.19,6.30,6.10,6.13,-0.81,3.24,28789801,178657503.22,2022-12-19,1.44,12260000000.00,12260000000.00,1.53,-277.34
3,SHSE.600007,中国国贸,16.38,16.38,16.85,15.88,16.16,-1.34,5.92,6052902,98386189.00,2022-12-19,0.60,16277685749.44,16277685749.44,1.83,14.57
4,SHSE.600008,首创环保,2.87,2.86,2.88,2.78,2.80,-2.44,3.48,42089605,118856118.83,2022-12-19,0.57,20553653895.60,20553653895.60,1.08,5.74
5,SHSE.600009,上海机场,60.40,60.39,61.13,59.33,60.20,-0.33,2.98,14402799,867702535.07,2022-12-19,1.32,65827279099.40,149806576668.00,3.69,-54.61
6,SHSE.600010,包钢股份,1.98,1.98,1.99,1.92,1.93,-2.53,3.54,354844956,691119300.02,2022-12-19,1.12,61137018362.91,87979113010.64,1.64,-53.08
7,SHSE.600011,华能国际,7.12,7.12,7.20,6.83,6.97,-2.11,5.20,71912270,503118879.08,2022-12-19,0.65,76654038135.43,109415710712.23,2.13,-7.17
8,SHSE.600012,皖通高速,7.33,7.35,7.37,7.15,7.21,-1.64,3.00,3486300,25244682.24,2022-12-19,0.30,8403976000.00,11958578100.00,1.03,8.25
9,SHSE.600015,华夏银行,5.30,5.29,5.32,5.20,5.22,-1.51,2.26,22661722,118864127.63,2022-12-19,0.18,66934424328.66,83075926602.96,0.34,3.40
10,SHSE.600016,民生银行,3.51,3.51,3.52,3.44,3.45,-1.71,2.28,59564038,207018283.72,2022-12-19,0.17,122344325084.85,151049343831.90,0.30,4.62
11,SHSE.600017,日照港,2.89,2.88,2.89,2.80,2.82,-2.42,3.11,24918900,70547658.00,2022-12-19,0.81,8673343964.16,8673343964.16,0.64,10.59
12,SHSE.600018,上港集团,5.48,5.47,5.48,5.28,5.30,-3.28,3.65,19335700,103702366.00,2022-12-19,0.08,122820475645.00,123405967175.00,1.12,6.67
13,SHSE.600019,宝钢股份,5.84,5.84,5.85,5.68,5.69,-2.57,2.91,41996041,241733448.14,2022-12-19,0.19,124559282560.11,126706001008.96,0.65,11.01
14,SHSE.600020,中原高速,3.03,3.03,3.08,2.97,2.98,-1.65,3.63,10760100,32377535.68,2022-12-19,0.48,6697168059.36,6697168059.36,0.63,17.77
15,SHSE.600021,上海电力,9.71,9.70,9.70,9.30,9.34,-3.81,4.12,25610625,242033826.03,2022-12-19,0.98,24444313599.98,26308385644.30,1.65,-12.39
16,SHSE.600022,山东钢铁,1.55,1.54,1.55,1.50,1.51,-2.58,3.23,56136101,85357877.73,2022-12-19,0.51,16529289920.16,16529289920.16,0.76,73.80
17,SHSE.600023,浙能电力,3.37,3.36,3.39,3.29,3.30,-2.08,2.97,18925694,62983946.08,2022-12-19,0.14,44248818071.70,44248818071.70,0.70,-16.64
18,SHSE.600025,华能水电,6.64,6.58,6.61,6.31,6.31,-4.97,4.52,50771872,325666375.59,2022-12-19,0.28,113580000000.00,113580000000.00,2.10,16.37
19,SHSE.600026,中远海能,13.77,13.54,13.78,13.11,13.20,-4.14,4.87,64348515,857210568.98,2022-12-19,2.24,37924355013.60,62974248414.00,2.07,-13.18
20,SHSE.600027,华电国际,5.41,5.38,5.48,5.19,5.24,-3.14,5.36,42760469,226896605.67,2022-12-19,0.52,42719752982.60,51718057046.60,1.34,-12.22
21,SHSE.600028,中国石化,4.45,4.43,4.44,4.33,4.35,-2.25,2.47,114614679,500326085.08,2022-12-19,0.12,415676304050.10,526423061060.10,0.67,7.76
22,SHSE.600029,南方航空,7.75,7.73,7.81,7.54,7.63,-1.55,3.48,47865386,365900049.09,2022-12-19,0.47,77977736001.69,138262390364.28,2.68,-5.87
23,SHSE.600030,中信证券,20.41,20.46,20.60,19.86,19.96,-2.20,3.63,68277182,1376290870.29,2022-12-19,0.60,226878999566.20,295818114706.84,1.26,13.43
24,SHSE.600031,三一重工,16.71,16.65,16.84,16.30,16.39,-1.92,3.23,61913126,1022409153.44,2022-12-19,0.73,138838047246.69,139204957884.19,2.16,45.44
25,SHSE.600032,浙江新能,11.87,11.87,11.93,11.50,11.54,-2.78,3.62,3576436,41680791.47,2022-12-19,1.72,2400320000.00,24003200000.00,2.77,31.57
26,SHSE.600033,福建高速,2.95,2.95,2.96,2.89,2.90,-1.69,2.37,10858700,31727952.00,2022-12-19,0.40,7958760000.00,7958760000.00,0.75,9.38
27,SHSE.600035,楚天高速,3.38,3.39,3.40,3.28,3.31,-2.07,3.55,15721791,52313538.39,2022-12-19,0.98,5329483632.31,5329483632.31,0.72,7.12
28,SHSE.600036,招商银行,37.09,37.10,37.34,36.25,36.50,-1.59,2.94,54784253,2014825881.71,2022-12-19,0.27,752956471658.50,920524364436.50,1.15,6.91
29,SHSE.600037,歌华有线,8.22,8.22,8.27,8.11,8.14,-0.97,1.95,7488865,61301776.26,2022-12-19,0.54,11329071975.76,11329071975.76,0.87,24.78
30,SHSE.600038,中直股份,47.46,47.22,47.80,46.40,46.60,-1.81,2.95,3647860,171494620.13,2022-12-19,0.62,27469614965.60,27469614965.60,2.91,80.34
31,SHSE.600039,四川路桥,10.97,10.94,10.97,10.55,10.63,-3.10,3.83,14900796,159301510.93,2022-12-19,0.32,50086666680.07,66185959918.25,2.13,8.11
32,SHSE.600048,保利发展,16.02,15.96,16.30,15.60,15.77,-1.56,4.37,78765362,1251188342.56,2022-12-19,0.66,188773892701.86,188773892701.86,1.03,7.02
33,SHSE.600050,中国联通,4.84,4.76,4.76,4.48,4.56,-5.79,5.79,616083899,2831151918.92,2022-12-19,1.99,141188598432.72,145028229240.72,0.93,19.44
34,SHSE.600051,宁波联合,7.73,7.74,7.83,7.52,7.63,-1.29,4.01,7638911,58392678.88,2022-12-19,2.46,2372014400.00,2372014400.00,0.74,9.62
35,SHSE.600052,东望时代,5.53,5.53,5.54,5.40,5.45,-1.45,2.53,3383534,18468975.00,2022-12-19,0.40,4600861338.45,4600861338.45,1.42,-119.62
36,SHSE.600053,九鼎投资,15.62,15.50,15.62,14.72,14.79,-5.31,5.76,3846400,57749265.00,2022-12-19,0.89,6412068432.00,6412068432.00,2.24,58.48
37,SHSE.600054,黄山旅游,12.73,12.49,12.77,12.38,12.45,-2.20,3.06,8419450,105529649.50,2022-12-19,1.64,6390585000.00,9080774028.00,2.19,-215.24
38,SHSE.600055,万东医疗,20.37,20.48,20.48,20.01,20.09,-1.37,2.31,3955610,79521946.77,2022-12-19,0.73,10864997437.91,14124496655.22,3.12,85.08
39,SHSE.600056,中国医药,20.30,22.33,22.33,20.91,22.33,10.00,7.00,316164780,6952771281.58,2022-12-19,21.14,33391198503.74,33402994772.84,3.08,57.77
