,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.94,7.94,7.94,7.89,7.91,-0.38,0.63,18401941,145647638.39,2022-06-01,0.06,232175679420.51,232175679420.51,4.32,0.40
1,SHSE.600004,白云机场,12.69,12.74,12.83,12.33,12.40,-2.29,3.94,14244740,178154889.93,2022-06-01,0.60,29347306709.20,29347306709.20,-87.91,1.61
2,SHSE.600006,东风汽车,6.80,7.48,7.48,7.48,7.48,10.00,0.00,5523600,41316528.00,2022-06-01,0.28,14960000000.00,14960000000.00,68.85,1.84
3,SHSE.600007,中国国贸,14.79,14.70,15.03,14.66,14.96,1.15,2.50,3826105,57132851.32,2022-06-01,0.38,15068946708.64,15068946708.64,14.30,1.69
4,SHSE.600008,首创环保,2.92,2.92,2.93,2.89,2.92,0.00,1.37,42927507,124938086.67,2022-06-01,0.58,21434524776.84,21434524776.84,9.35,1.25
5,SHSE.600009,上海机场,50.41,50.41,50.97,48.48,48.89,-3.02,4.94,16141244,795437998.49,2022-06-01,1.48,53460061049.33,94208998522.72,-52.84,3.49
6,SHSE.600010,包钢股份,2.01,2.01,2.02,1.98,2.00,-0.50,1.99,361755312,723972892.31,2022-06-01,1.14,63354423174.00,91170065296.00,37.01,1.64
7,SHSE.600011,华能国际,7.39,7.28,7.43,7.09,7.18,-2.84,4.60,100488431,727496765.13,2022-06-01,0.91,78963557218.42,112712310317.62,-7.82,2.01
8,SHSE.600012,皖通高速,7.60,7.58,7.72,7.56,7.70,1.32,2.11,4681310,35899374.44,2022-06-01,0.40,8975120000.00,12771297000.00,8.30,1.08
9,SHSE.600015,华夏银行,5.32,5.33,5.37,5.33,5.36,0.75,0.75,21812956,116644465.87,2022-06-01,0.17,68729600460.08,82475520548.88,3.46,0.34
10,SHSE.600016,民生银行,3.81,3.80,3.81,3.78,3.78,-0.79,0.79,35583637,134807609.21,2022-06-01,0.10,134046825745.14,165497541937.56,4.96,0.33
11,SHSE.600017,日照港,3.03,3.02,3.24,3.01,3.11,2.64,7.59,107313881,336368665.31,2022-06-01,3.49,9565283591.68,9565283591.68,12.17,0.72
12,SHSE.600018,上港集团,6.25,6.25,6.49,6.24,6.43,2.88,4.00,68718014,439706884.03,2022-06-01,0.30,149006727999.50,149681910792.50,8.69,1.42
13,SHSE.600019,宝钢股份,6.40,6.40,6.45,6.35,6.44,0.63,1.56,51543374,329855901.14,2022-06-01,0.23,143047556134.28,143408570382.00,6.52,0.74
14,SHSE.600020,中原高速,3.13,3.12,3.19,3.11,3.18,1.60,2.56,14122270,44686585.60,2022-06-01,0.63,7146642425.76,7146642425.76,13.59,0.67
15,SHSE.600021,上海电力,10.00,9.92,10.59,9.80,10.29,2.90,7.90,109158898,1103618506.12,2022-06-01,4.17,26930619587.13,26930619587.13,-13.07,1.85
16,SHSE.600022,山东钢铁,1.65,1.65,1.66,1.64,1.65,0.00,1.21,70555313,116461211.35,2022-06-01,0.64,18061806866.40,18061806866.40,15.03,0.80
17,SHSE.600023,浙能电力,3.50,3.49,3.50,3.42,3.46,-1.14,2.29,26982522,93124909.46,2022-06-01,0.20,47058387358.48,47058387358.48,-36.73,0.73
18,SHSE.600025,华能水电,7.10,7.09,7.12,6.91,7.08,-0.28,2.96,42574476,297674071.13,2022-06-01,0.24,127440000000.00,127440000000.00,21.32,2.45
19,SHSE.600026,中远海能,10.18,10.05,11.20,9.98,11.20,10.02,11.98,89815037,970833853.42,2022-06-01,3.13,32087694105.60,53342149112.00,-10.08,1.86
20,SHSE.600027,华电国际,3.94,3.92,3.93,3.83,3.90,-1.02,2.54,50848455,197490568.65,2022-06-01,0.62,31768397906.70,38492447038.50,-6.89,0.97
21,SHSE.600028,中国石化,4.46,4.44,4.45,4.36,4.40,-1.35,2.02,207829647,913447432.76,2022-06-01,0.22,420454192602.40,532713322442.40,7.04,0.67
22,SHSE.600029,南方航空,6.49,6.49,6.63,6.44,6.48,-0.15,2.93,30181734,196586122.36,2022-06-01,0.30,66224843330.40,109826037233.28,-8.72,1.74
23,SHSE.600030,中信证券,19.79,19.80,19.90,19.50,19.61,-0.91,2.02,58577822,1151985191.30,2022-06-01,0.52,222900660395.45,290630923316.69,12.55,1.26
24,SHSE.600031,三一重工,16.95,16.86,17.05,16.66,16.80,-0.88,2.30,87336084,1468898725.72,2022-06-01,1.03,142687205152.80,142687205152.80,17.65,2.19
25,SHSE.600032,浙江新能,13.21,12.94,13.13,12.71,13.08,-0.98,3.18,18561875,240041065.42,2022-06-01,8.92,2720640000.00,27206400000.00,43.56,3.35
26,SHSE.600033,福建高速,2.89,2.88,2.93,2.88,2.92,1.04,1.73,8074723,23525687.20,2022-06-01,0.29,8013648000.00,8013648000.00,9.74,0.75
27,SHSE.600035,楚天高速,3.45,3.45,3.61,3.42,3.56,3.19,5.51,29627616,104776450.23,2022-06-01,1.84,5732012607.56,5732012607.56,7.77,0.79
28,SHSE.600036,招商银行,39.69,39.70,39.70,39.27,39.69,0.00,1.08,43383408,1714345934.56,2022-06-01,0.21,818762804387.01,1000975671903.69,8.08,1.31
29,SHSE.600037,歌华有线,9.97,9.96,10.26,9.89,10.02,0.50,3.71,52405901,527668427.40,2022-06-01,3.77,13945614397.68,13945614397.68,44.25,1.08
30,SHSE.600038,中直股份,38.59,38.55,39.66,38.46,39.50,2.36,3.11,13505891,529637685.89,2022-06-01,2.29,23284330282.00,23284330282.00,30.61,2.41
31,SHSE.600039,四川路桥,10.63,10.51,10.52,10.29,10.38,-2.35,2.16,21403800,222020695.43,2022-06-01,0.45,48908711207.82,49875317567.82,8.38,1.73
32,SHSE.600048,保利发展,15.51,15.51,15.90,15.50,15.75,1.55,2.58,83786344,1317372668.99,2022-06-01,0.70,188531968149.00,188531968149.00,6.88,1.05
33,SHSE.600050,中国联通,3.48,3.48,3.49,3.46,3.47,-0.29,0.86,73395532,254978436.72,2022-06-01,0.24,107439569421.39,107528816693.64,16.18,0.71
