,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.87,7.91,7.95,7.81,7.83,-0.51,1.78,38688614,304687721.45,2022-04-27,0.13,229827505671.63,229827505671.63,0.40,4.34
1,SHSE.600004,白云机场,11.76,11.64,11.99,11.35,11.96,1.70,5.44,19383734,226212579.02,2022-04-27,0.94,24749073347.44,28305950664.68,1.55,-69.75
2,SHSE.600006,东风汽车,4.26,4.20,4.38,4.10,4.36,2.35,6.57,14005114,59451069.05,2022-04-27,0.70,8720000000.00,8720000000.00,1.07,23.46
3,SHSE.600007,中国国贸,13.34,13.08,13.64,13.00,13.59,1.87,4.80,9161407,122289623.37,2022-04-27,0.91,13688969637.06,13688969637.06,1.54,13.37
4,SHSE.600008,首创环保,2.80,2.78,2.87,2.75,2.86,2.14,4.29,65436583,184190601.26,2022-04-27,0.89,20994089336.22,20994089336.22,1.23,9.18
5,SHSE.600009,上海机场,47.98,47.58,50.45,47.31,50.41,5.06,6.54,14972620,730161019.93,2022-04-27,1.37,55122145172.77,97137975363.68,3.60,-56.77
6,SHSE.600010,包钢股份,1.79,1.76,1.88,1.75,1.88,5.03,7.26,581895328,1057613535.36,2022-04-27,1.84,59553157783.56,85699861378.24,1.54,29.90
7,SHSE.600011,华能国际,6.76,6.73,7.30,6.68,7.22,6.80,9.17,149104106,1054939475.92,2022-04-27,1.36,79403465615.18,113340234051.98,2.02,-7.86
8,SHSE.600012,皖通高速,6.99,6.97,7.21,6.91,7.19,2.86,4.29,7158722,50462654.12,2022-04-27,0.61,8380664000.00,11925405900.00,1.01,7.88
9,SHSE.600015,华夏银行,5.38,5.37,5.40,5.32,5.38,0.00,1.49,37031157,198525820.09,2022-04-27,0.29,68986054193.14,82783265028.54,0.34,3.52
10,SHSE.600016,民生银行,3.63,3.62,3.64,3.59,3.64,0.28,1.38,79065828,286215389.89,2022-04-27,0.22,129082128495.32,159368003347.28,0.32,4.64
11,SHSE.600017,日照港,2.66,2.61,2.77,2.60,2.76,3.76,6.39,48372031,129554320.33,2022-04-27,1.57,8488804730.88,8488804730.88,0.64,11.52
12,SHSE.600018,上港集团,5.74,5.73,5.82,5.62,5.79,0.87,3.48,41371278,237094353.80,2022-04-27,0.18,134175576223.50,134783555752.50,1.28,9.18
13,SHSE.600019,宝钢股份,6.33,6.26,6.46,6.16,6.43,1.58,4.74,109062968,687439229.28,2022-04-27,0.49,142825432599.91,143185886266.50,0.74,5.42
14,SHSE.600020,中原高速,3.01,3.01,3.05,2.95,3.05,1.33,3.32,13684858,40935324.13,2022-04-27,0.61,6854484087.60,6854484087.60,0.64,9.22
15,SHSE.600021,上海电力,8.36,8.18,8.87,7.85,8.77,4.90,12.20,68988966,582391968.42,2022-04-27,2.64,22952530007.69,22952530007.69,1.58,329.34
16,SHSE.600022,山东钢铁,1.52,1.49,1.56,1.47,1.55,1.97,5.92,123106941,186280348.83,2022-04-27,1.12,16967151904.80,16967151904.80,0.75,13.81
17,SHSE.600023,浙能电力,3.19,3.19,3.29,3.17,3.29,3.13,3.76,19117922,61909112.65,2022-04-27,0.14,44746270060.52,44746270060.52,0.70,14.25
