,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,10.43,10.45,10.50,10.28,10.30,-1.25,2.11,46387212,482566266.08,2021-04-26,0.16,302327087443.60,302327087443.60,0.56,5.18
1,SHSE.600004,白云机场,12.93,12.85,12.96,12.56,12.68,-1.93,3.09,19902430,253237138.05,2021-04-26,0.96,30009987828.44,26238984117.52,1.60,550.98
2,SHSE.600006,东风汽车,6.60,6.60,6.79,6.56,6.66,0.91,3.48,63612476,424052941.52,2021-04-26,3.18,13320000000.00,13320000000.00,1.65,24.06
3,SHSE.600007,中国国贸,12.63,12.63,12.75,12.45,12.46,-1.35,2.38,926450,11657644.99,2021-04-26,0.09,12550740373.64,12550740373.64,1.52,15.21
4,SHSE.600008,首创环保,2.98,2.98,2.99,2.93,2.94,-1.34,2.01,31346449,92768519.26,2021-04-26,0.43,21581336590.38,21581336590.38,1.34,14.68
5,SHSE.600009,上海机场,56.36,55.25,55.25,52.63,53.25,-5.52,4.65,39878318,2139849524.17,2021-04-26,3.65,102610537356.00,58227618140.25,3.57,-81.01
6,SHSE.600010,包钢股份,1.56,1.57,1.58,1.55,1.55,-0.64,1.92,418797488,655174416.01,2021-04-26,1.32,70656800604.40,49099677959.85,1.32,-199.74
7,SHSE.600011,华能国际,4.07,4.06,4.08,4.02,4.04,-0.74,1.47,23177357,93624902.24,2021-04-26,0.21,63420297170.36,44430748072.76,0.84,13.89
8,SHSE.600012,皖通高速,7.14,7.14,7.26,7.04,7.11,-0.42,3.08,4541025,32389757.25,2021-04-26,0.39,11792717100.00,8287416000.00,1.01,12.84
9,SHSE.600015,华夏银行,6.24,6.25,6.27,6.19,6.19,-0.80,1.28,24175015,150529178.45,2021-04-26,0.19,95246916454.77,79372430382.07,0.42,4.48
10,SHSE.600016,民生银行,4.86,4.87,4.87,4.82,4.82,-0.82,1.03,58289723,282906741.90,2021-04-26,0.16,211031257179.64,170927433886.66,0.44,6.15
11,SHSE.600017,日照港,2.76,2.76,2.78,2.73,2.74,-0.72,1.81,10945835,30185877.55,2021-04-26,0.36,8427291653.12,8427291653.12,0.67,13.18
12,SHSE.600018,上港集团,4.52,4.52,4.56,4.49,4.50,-0.44,1.55,20153692,91217935.59,2021-04-26,0.09,104281535925.00,104281535925.00,1.16,12.55
13,SHSE.600019,宝钢股份,8.64,8.76,9.07,8.60,8.66,0.23,5.44,210091296,1854371280.23,2021-04-26,0.95,192845984637.00,192358980764.42,1.02,17.12
14,SHSE.600020,中原高速,3.29,3.29,3.30,3.25,3.28,-0.30,1.52,8681461,28366498.67,2021-04-26,0.39,7371379608.96,7371379608.96,0.71,28.34
15,SHSE.600021,上海电力,7.08,7.08,7.08,6.96,7.02,-0.85,1.69,10565053,74312900.76,2021-04-26,0.45,18372492662.94,16477669061.10,1.10,20.66
16,SHSE.600022,山东钢铁,1.77,1.78,1.81,1.74,1.75,-1.13,3.95,182902898,324305910.89,2021-04-26,1.67,19156461828.00,19156461828.00,0.88,26.51
17,SHSE.600023,浙能电力,3.67,3.67,3.74,3.66,3.68,0.27,2.18,22594380,83363381.07,2021-04-26,0.17,50050539155.84,50050539155.84,0.72,8.52
18,SHSE.600025,华能水电,5.70,5.64,5.67,5.52,5.53,-2.98,2.63,53772842,300187185.00,2021-04-26,0.30,99540000000.00,99540000000.00,2.03,18.13
19,SHSE.600026,中远海能,6.29,6.28,6.33,6.23,6.24,-0.79,1.59,10402203,65321951.73,2021-04-26,0.36,29719197362.40,17877429573.12,0.85,12.53
20,SHSE.600027,华电国际,3.42,3.42,3.44,3.39,3.40,-0.58,1.46,23000628,78365147.20,2021-04-26,0.28,33534120620.20,27695526380.20,0.69,8.02
21,SHSE.600028,中国石化,4.23,4.22,4.25,4.20,4.21,-0.47,1.18,98483522,416405635.20,2021-04-26,0.10,509709792609.66,402298216103.66,0.67,15.48
22,SHSE.600029,南方航空,6.55,6.53,6.67,6.45,6.55,0.00,3.36,48155099,316655074.89,2021-04-26,0.59,100406930687.25,53130458823.05,1.54,-9.26
23,SHSE.600030,中信证券,23.40,23.39,23.60,23.02,23.05,-1.50,2.48,71499774,1667558787.41,2021-04-26,0.73,297962187468.45,226227952185.00,1.60,19.99
24,SHSE.600031,三一重工,32.93,32.94,33.35,31.70,31.85,-3.28,5.01,136262267,4431207946.93,2021-04-26,1.61,270254301303.35,270254301303.35,4.35,17.51
25,SHSE.600033,福建高速,2.66,2.66,2.67,2.65,2.65,-0.38,0.75,3704636,9852886.40,2021-04-26,0.14,7272660000.00,7272660000.00,0.72,17.66
26,SHSE.600035,楚天高速,2.84,2.83,2.84,2.81,2.83,-0.35,1.06,3821763,10796216.03,2021-04-26,0.24,4556627999.83,4556627999.83,0.69,11.78
27,SHSE.600036,招商银行,53.30,54.00,54.50,51.70,52.07,-2.31,5.25,91625741,4814829661.27,2021-04-26,0.44,1313197360444.07,1074149136418.03,1.96,12.93
28,SHSE.600037,歌华有线,9.41,9.36,9.47,9.24,9.25,-1.70,2.44,8629112,80672415.58,2021-04-26,0.62,12873945427.00,12873945427.00,1.02,78.54
29,SHSE.600038,中直股份,50.75,50.75,52.55,50.70,51.90,2.27,3.65,6487971,336996569.50,2021-04-26,1.10,30593841560.40,30593841560.40,3.38,40.38
30,SHSE.600039,四川路桥,6.80,6.83,6.87,6.65,6.66,-2.06,3.24,27560840,185816529.92,2021-04-26,0.76,31818618124.74,24046099896.60,1.33,12.34
31,SHSE.600048,保利发展,14.12,14.07,14.15,13.98,14.00,-0.85,1.20,50747404,712300206.15,2021-04-26,0.42,167572906032.00,167572906032.00,1.03,5.79
32,SHSE.600050,中国联通,4.19,4.19,4.23,4.17,4.20,0.24,1.43,85786054,360917663.44,2021-04-26,0.28,130249783805.40,129173705690.40,0.87,22.39
33,SHSE.600051,宁波联合,7.93,7.90,7.92,7.81,7.85,-1.01,1.39,2079501,16332843.62,2021-04-26,0.67,2440408000.00,2440408000.00,0.82,7.10
34,SHSE.600052,东望时代,3.48,3.48,3.49,3.34,3.44,-1.15,4.31,13096276,44586215.39,2021-04-26,1.55,2904029909.04,2904029909.04,0.86,85.66
35,SHSE.600053,九鼎投资,17.35,17.35,17.50,17.05,17.05,-1.73,2.59,1404700,24139114.10,2021-04-26,0.32,7391870640.00,7391870640.00,2.76,85.20
36,SHSE.600054,黄山旅游,10.94,10.90,11.38,10.82,10.95,0.09,5.12,7958176,88618627.98,2021-04-26,1.55,7986704868.00,5620635000.00,1.89,-172.23
37,SHSE.600055,万东医疗,13.07,13.19,13.54,13.15,13.32,1.91,2.98,12335385,165072733.60,2021-04-26,2.28,7203671770.68,7203671770.68,3.09,31.90
38,SHSE.600056,中国医药,13.02,13.15,13.36,13.12,13.18,1.23,1.84,11559922,153320431.42,2021-04-26,1.08,14082639338.12,14077666049.64,1.38,11.26
39,SHSE.600057,厦门象屿,6.66,6.65,6.85,6.60,6.74,1.20,3.75,24433811,165074660.71,2021-04-26,1.14,14541240532.90,14406524661.58,1.29,10.47
40,SHSE.600058,五矿发展,7.37,7.36,7.48,7.35,7.38,0.14,1.76,7833278,58138841.13,2021-04-26,0.73,7910701047.18,7910701047.18,1.82,29.44
41,SHSE.600059,古越龙山,12.43,12.35,12.40,11.95,11.97,-3.70,3.62,26078363,316609313.70,2021-04-26,3.23,10911162683.61,9678034255.05,2.53,62.19
42,SHSE.600060,海信视像,11.98,12.03,12.23,11.96,12.06,0.67,2.25,17819449,215352533.89,2021-04-26,1.36,15780283537.32,15780283537.32,1.00,18.21
43,SHSE.600061,国投资本,12.97,12.96,13.11,12.73,12.74,-1.77,2.93,17332749,224501724.31,2021-04-26,0.41,53853895293.38,53853895293.38,1.24,12.98
44,SHSE.600062,华润双鹤,11.87,11.90,12.16,11.87,11.91,0.34,2.44,8451832,101573447.58,2021-04-26,0.81,12424961126.10,12424961126.10,1.30,12.36
45,SHSE.600063,皖维高新,4.04,4.04,4.08,4.00,4.02,-0.50,1.98,22497801,90927594.02,2021-04-26,1.17,7742096661.84,7742096661.84,1.36,11.20
46,SHSE.600064,南京高科,9.59,9.57,9.65,9.56,9.64,0.52,0.94,3253368,31293935.70,2021-04-26,0.26,11914624400.32,11914624400.32,0.86,5.44
47,SHSE.600066,宇通客车,14.24,14.25,14.65,14.22,14.41,1.19,3.02,14057117,203491614.59,2021-04-26,0.63,32608838923.43,31902864203.43,2.17,63.20
48,SHSE.600067,冠城大通,3.32,3.32,3.37,3.30,3.33,0.30,2.11,4141903,13804596.57,2021-04-26,0.28,4968728714.25,4968728714.25,0.62,8.90
49,SHSE.600068,葛洲坝,7.20,7.19,7.27,7.13,7.13,-0.97,1.94,20834686,149796046.74,2021-04-26,0.45,32832062947.56,32832062947.56,0.97,7.67
50,SHSE.600070,ST富润,6.44,6.42,6.52,6.24,6.33,-1.71,4.35,5504023,35289597.31,2021-04-26,1.05,3303918926.94,3303918926.94,1.34,6.96
51,SHSE.600071,凤凰光学,13.50,13.50,14.24,13.42,13.85,2.59,6.07,3790369,52822012.72,2021-04-26,1.60,3899798362.65,3288993515.60,7.59,160.19
52,SHSE.600072,中船科技,12.03,12.01,12.01,11.71,11.76,-2.24,2.49,14729408,174445562.64,2021-04-26,2.00,8658298624.08,8658298624.08,2.20,60.35
53,SHSE.600073,上海梅林,8.18,8.20,8.20,8.06,8.09,-1.10,1.71,7738235,62918902.37,2021-04-26,0.83,7586231428.48,7586231428.48,1.75,18.75
54,SHSE.600075,新疆天业,7.44,7.40,7.43,7.14,7.27,-2.28,3.90,40801151,297614962.81,2021-04-26,4.20,10321420647.99,7070237499.04,1.41,7.80
55,SHSE.600076,康欣新材,4.19,4.22,4.42,4.17,4.31,2.86,5.97,16979680,72953617.80,2021-04-26,1.64,5794981911.77,4457678395.99,1.20,-44.11
56,SHSE.600077,*ST宋都,2.66,2.65,2.68,2.63,2.63,-1.13,1.88,6373800,16925441.00,2021-04-26,0.48,3524521717.38,3524521717.38,0.74,4.28
57,SHSE.600078,ST澄星,2.97,2.95,2.99,2.90,2.93,-1.35,3.03,9128104,26796447.75,2021-04-26,1.38,1941338482.73,1941338482.73,-3.99,276.62
58,SHSE.600079,人福医药,31.39,31.99,33.74,31.18,31.33,-0.19,8.16,18785840,609986199.97,2021-04-26,1.39,51164142877.64,42411555781.66,4.24,72.10
59,SHSE.600080,金花股份,6.44,6.39,6.63,6.22,6.53,1.40,6.37,5269255,33651689.10,2021-04-26,1.41,2437454961.05,2437454961.05,1.41,52.61
60,SHSE.600081,东风科技,12.22,12.13,13.09,12.00,12.66,3.60,8.92,17475868,218907228.02,2021-04-26,5.57,3969669600.00,3969669600.00,2.70,40.28
61,SHSE.600082,海泰发展,2.91,2.90,2.93,2.88,2.89,-0.69,1.72,1783700,5177781.00,2021-04-26,0.28,1867274737.14,1833097469.98,1.08,-45.69
62,SHSE.600083,博信股份,6.17,5.86,5.86,5.86,5.86,-5.02,0.00,540300,3166158.00,2021-04-26,0.24,1347800000.00,1336040890.36,125.43,-32.34
63,SHSE.600085,同仁堂,29.16,29.16,29.48,28.28,28.50,-2.26,4.12,15295985,440659565.99,2021-04-26,1.12,39086902467.00,39086902467.00,3.85,37.90
64,SHSE.600088,中视传媒,13.33,13.41,13.47,13.00,13.10,-1.73,3.53,11128482,146637807.08,2021-04-26,2.80,5209953840.00,5209953840.00,4.80,-48.66
65,SHSE.600089,特变电工,11.79,11.76,11.98,11.60,11.65,-1.19,3.22,73362129,865608331.24,2021-04-26,1.98,43271743991.85,43271743991.85,1.24,17.40
66,SHSE.600090,退市济堂,1.57,1.56,1.65,1.55,1.65,5.10,6.37,32281768,52269304.12,2021-04-26,2.24,2375443859.25,2375443859.25,0.62,-8.74
67,SHSE.600091,退市明科,1.76,1.76,1.81,1.75,1.78,1.14,3.41,1220900,2178917.00,2021-04-26,0.28,778594292.72,778594292.72,0.88,150.93
68,SHSE.600093,退市易见,8.04,8.03,8.16,7.90,8.02,-0.25,3.23,6998434,56187106.52,2021-04-26,0.62,9002028950.00,9002028950.00,-2.48,-5.39
69,SHSE.600094,大名城,3.61,3.63,3.65,3.59,3.61,0.00,1.66,9287613,33569187.00,2021-04-26,0.41,8935923455.77,8218543912.82,0.67,19.94
70,SHSE.600095,湘财股份,8.15,8.15,8.15,7.87,7.89,-3.19,3.44,17974502,144031156.11,2021-04-26,3.84,21160903419.66,3690625066.59,1.97,59.39
71,SHSE.600096,云天化,7.74,7.66,7.84,7.56,7.75,0.13,3.62,37181301,287839514.62,2021-04-26,2.73,14239820139.25,10548911461.50,2.03,17.04
72,SHSE.600097,开创国际,9.32,9.30,9.35,9.10,9.11,-2.25,2.68,4115008,37996415.44,2021-04-26,1.71,2194932052.49,2194932052.49,1.17,15.54
73,SHSE.600098,广州发展,6.03,6.02,6.04,5.85,5.85,-2.99,3.15,8318774,49263248.96,2021-04-26,0.31,15948249864.30,15948249864.30,0.87,17.65
74,SHSE.600099,林海股份,6.33,6.36,6.39,6.27,6.28,-0.79,1.90,1062521,6730349.40,2021-04-26,0.48,1376073600.00,1376073600.00,2.84,178.18
75,SHSE.600100,同方股份,5.90,5.92,5.93,5.85,5.87,-0.51,1.36,7345248,43332479.48,2021-04-26,0.25,17398086842.37,17398086842.37,1.09,-29.89
76,SHSE.600101,明星电力,5.36,5.37,5.38,5.30,5.35,-0.19,1.49,3140852,16777878.74,2021-04-26,0.75,2254664784.50,2254664784.50,0.92,32.20
77,SHSE.600103,青山纸业,2.09,2.09,2.11,2.09,2.10,0.48,0.96,20678322,43397187.02,2021-04-26,0.90,4842217394.70,4842217394.70,1.33,659.59
78,SHSE.600104,上汽集团,19.94,19.94,19.99,19.75,19.83,-0.55,1.20,25226302,500289896.29,2021-04-26,0.22,231683038867.95,231683038867.95,0.86,11.34
79,SHSE.600105,永鼎股份,3.29,3.32,3.34,3.27,3.30,0.30,2.13,29529882,97476128.46,2021-04-26,2.14,4556870369.70,4556870369.70,1.64,-8.14
80,SHSE.600106,重庆路桥,2.62,2.62,2.62,2.59,2.60,-0.76,1.15,5862223,15270206.09,2021-04-26,0.44,3455465161.20,3455465161.20,0.72,15.21
81,SHSE.600107,美尔雅,6.93,6.95,6.98,6.82,6.82,-1.59,2.31,5682480,39089331.14,2021-04-26,1.58,2455200000.00,2455200000.00,3.34,-55.26
82,SHSE.600108,亚盛集团,2.67,2.67,2.69,2.64,2.65,-0.75,1.87,10732739,28576315.89,2021-04-26,0.55,5159325070.65,5159325070.65,1.29,117.07
83,SHSE.600109,国金证券,12.71,12.61,12.78,12.25,12.27,-3.46,4.17,55494715,695173156.29,2021-04-26,1.83,37108888733.70,37108888733.70,1.62,19.92
84,SHSE.600110,诺德股份,7.35,7.84,8.09,7.62,7.71,4.90,6.39,77003910,602963977.80,2021-04-26,6.69,10772941021.65,8868906267.87,3.10,2000.40
85,SHSE.600111,北方稀土,20.69,20.68,21.35,20.22,20.33,-1.74,5.46,113043008,2349498577.17,2021-04-26,3.11,73860231780.00,73860231780.00,6.51,88.71
86,SHSE.600112,ST天成,1.38,1.36,1.38,1.33,1.33,-3.62,3.62,8967500,12135577.00,2021-04-26,1.76,677242445.18,677242445.18,-9.22,-0.78
87,SHSE.600113,浙江东日,6.13,6.14,6.21,6.10,6.16,0.49,1.79,1789220,11041925.88,2021-04-26,0.43,2534415945.60,2534415945.60,1.70,21.00
88,SHSE.600114,东睦股份,7.49,7.53,7.56,7.31,7.34,-2.00,3.34,7967128,58953734.34,2021-04-26,1.30,4524298173.98,4501680991.58,1.69,16.53
89,SHSE.600115,中国东航,5.54,5.53,5.63,5.45,5.51,-0.54,3.25,30655605,169485295.06,2021-04-26,0.31,90251095708.53,54044756107.82,1.81,-7.63
90,SHSE.600116,三峡水利,8.88,8.89,8.92,8.74,8.76,-1.35,2.03,9090601,79788167.19,2021-04-26,0.92,16750371839.04,8698728197.52,1.61,22.16
91,SHSE.600117,*ST西钢,4.17,4.14,4.36,4.10,4.14,-0.72,6.24,38394900,162124971.00,2021-04-26,3.67,4326789563.28,4326789563.28,3.13,232.43
92,SHSE.600118,中国卫星,32.04,32.69,32.90,30.68,30.69,-4.21,6.93,20957159,659461725.87,2021-04-26,1.77,36290591553.15,36290591553.15,6.08,102.65
93,SHSE.600119,长江投资,6.80,6.87,6.87,6.60,6.78,-0.29,3.97,908401,6107490.70,2021-04-26,0.30,2476533108.60,2084172000.00,7.16,30.14
94,SHSE.600120,浙江东方,5.68,5.65,5.71,5.61,5.62,-1.06,1.76,7175589,40598248.56,2021-04-26,0.32,12521027644.44,12521027644.44,0.92,13.86
95,SHSE.600121,郑州煤电,5.42,5.41,5.59,5.37,5.45,0.55,4.06,38503220,210718219.80,2021-04-26,3.16,6640345607.10,6640345607.10,3.59,-5.22
96,SHSE.600122,*ST宏图,1.20,1.20,1.21,1.18,1.21,0.83,2.50,13321369,15952541.46,2021-04-26,1.15,1401492603.50,1401492603.50,4.77,-0.56
97,SHSE.600123,兰花科创,5.66,5.69,5.84,5.69,5.80,2.47,2.65,14971946,86410655.87,2021-04-26,1.31,6625920000.00,6625920000.00,0.60,17.68
98,SHSE.600125,铁龙物流,5.12,5.13,5.17,5.11,5.14,0.39,1.17,5873480,30189534.10,2021-04-26,0.45,6710382432.36,6710382432.36,1.06,16.75
99,SHSE.600126,杭钢股份,5.95,5.98,6.05,5.85,5.85,-1.68,3.36,41562041,247145051.51,2021-04-26,1.23,19756556135.55,19756556135.55,0.98,14.64
100,SHSE.600127,金健米业,8.99,9.15,9.83,9.08,9.35,4.00,8.34,37236080,349570688.09,2021-04-26,5.80,6000673088.30,6000673088.30,8.00,284.91
101,SHSE.600128,苏豪弘业,6.37,6.40,6.43,6.34,6.35,-0.31,1.41,2406509,15366608.50,2021-04-26,0.98,1566973625.00,1566973625.00,0.82,20.54
102,SHSE.600129,太极集团,14.71,14.84,15.29,14.67,14.92,1.43,4.21,3113681,46584264.16,2021-04-26,0.56,8308809900.48,8308809900.48,2.55,125.76
103,SHSE.600130,波导股份,3.36,3.36,3.39,3.33,3.35,-0.30,1.79,3677337,12342337.21,2021-04-26,0.48,2572800000.00,2572800000.00,2.73,53.70
104,SHSE.600131,国网信通,14.54,14.53,14.60,14.36,14.36,-1.24,1.65,3302075,47775861.00,2021-04-26,0.61,17165865651.84,7757478525.52,3.66,28.29
105,SHSE.600132,重庆啤酒,139.26,139.45,139.60,126.04,127.44,-8.49,9.74,6963484,922337800.71,2021-04-26,1.44,61677289473.12,61677289473.12,70.04,57.28
106,SHSE.600133,东湖高新,5.69,5.69,5.76,5.66,5.72,0.53,1.76,3748936,21473763.72,2021-04-26,0.48,4550083549.44,4437879583.28,0.84,14.22
107,SHSE.600135,乐凯胶片,5.94,5.93,6.00,5.92,5.98,0.67,1.35,2347545,13993855.76,2021-04-26,0.55,3308776452.02,2558033605.66,1.28,88.82
108,SHSE.600136,*ST明诚,6.77,6.81,7.17,6.76,7.02,3.69,6.06,7420905,52018420.27,2021-04-26,1.52,4104022733.46,3417912945.72,2.16,-2.22
109,SHSE.600137,浪莎股份,13.18,13.15,13.43,13.15,13.27,0.68,2.12,514692,6857261.68,2021-04-26,0.53,1290077392.76,1290077392.76,2.49,97.35
