,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,9.79,9.77,9.78,9.67,9.72,-0.72,1.12,51705648,501372367.70,2021-01-25,0.18,285302809479.96,285302809479.96,0.54,5.16
1,SHSE.600004,白云机场,13.31,13.14,13.33,12.95,13.18,-0.98,2.85,12318318,162017156.02,2021-01-25,0.60,31193346969.94,27273644374.52,1.62,572.71
2,SHSE.600006,东风汽车,7.56,7.37,7.42,7.14,7.15,-5.42,3.70,115750059,840197744.46,2021-01-25,5.79,14300000000.00,14300000000.00,1.83,23.81
3,SHSE.600007,中国国贸,12.23,12.18,12.21,11.98,12.05,-1.47,1.88,1445278,17421922.19,2021-01-25,0.14,12137754534.70,12137754534.70,1.51,14.35
4,SHSE.600008,首创环保,2.84,2.83,2.84,2.80,2.81,-1.06,1.41,32937380,92673749.13,2021-01-25,0.45,20627059802.37,20627059802.37,1.29,15.62
5,SHSE.600009,上海机场,71.17,70.95,72.58,69.90,72.01,1.18,3.77,24704324,1761961541.86,2021-01-25,2.26,138760277840.48,78741235347.97,4.75,465.23
6,SHSE.600010,包钢股份,1.18,1.18,1.20,1.17,1.17,-0.85,2.54,470233280,555179991.07,2021-01-25,1.48,53334488198.16,37062337556.79,1.01,-150.77
7,SHSE.600011,华能国际,4.37,4.35,4.36,4.27,4.29,-1.83,2.06,34149400,147390408.19,2021-01-25,0.31,67344820510.11,47180175552.51,0.92,12.41
8,SHSE.600012,皖通高速,5.70,5.74,5.76,5.51,5.55,-2.63,4.39,8409078,47063342.79,2021-01-25,0.72,9205285500.00,6469080000.00,0.82,12.55
9,SHSE.600015,华夏银行,6.11,6.11,6.12,6.06,6.10,-0.16,0.98,25717880,156469022.61,2021-01-25,0.20,93862066296.30,78218388583.30,0.43,4.52
10,SHSE.600016,民生银行,5.14,5.15,5.15,5.12,5.13,-0.19,0.58,84618992,434225828.90,2021-01-25,0.24,224603806915.26,181920692082.69,0.49,4.92
11,SHSE.600017,日照港,2.84,2.82,2.82,2.77,2.78,-2.11,1.76,17370144,48532998.46,2021-01-25,0.56,8550317808.64,8550317808.64,0.69,12.31
12,SHSE.600018,上港集团,4.58,4.60,4.60,4.50,4.52,-1.31,2.18,37334662,169228010.69,2021-01-25,0.16,104745009418.00,104745009418.00,1.20,12.61
13,SHSE.600019,宝钢股份,6.65,6.60,7.03,6.59,6.83,2.71,6.62,181114214,1232486910.95,2021-01-25,0.82,152100327449.50,151710373974.71,0.82,13.50
14,SHSE.600020,中原高速,3.21,3.21,3.22,3.14,3.15,-1.87,2.49,6227326,19754287.90,2021-01-25,0.28,7079221270.80,7079221270.80,0.70,27.21
15,SHSE.600021,上海电力,7.04,7.00,7.04,6.96,6.98,-0.85,1.14,4798506,33502300.90,2021-01-25,0.20,18267806095.06,16383779208.90,1.11,14.52
16,SHSE.600022,山东钢铁,1.38,1.37,1.38,1.35,1.35,-2.17,2.17,69359355,94410281.74,2021-01-25,0.63,14777841981.60,14777841981.60,0.70,21.81
17,SHSE.600023,浙能电力,3.55,3.55,3.56,3.51,3.53,-0.56,1.41,15376051,54262872.65,2021-01-25,0.11,48010435657.64,48010435657.64,0.71,8.17
18,SHSE.600025,华能水电,4.38,4.37,4.38,4.29,4.32,-1.37,2.05,28935571,124987518.07,2021-01-25,0.16,77760000000.00,77760000000.00,1.60,15.47
19,SHSE.600026,中远海能,7.22,7.15,7.16,6.96,7.06,-2.22,2.77,32629619,229860295.31,2021-01-25,1.19,33624604708.10,19316391998.66,0.97,10.60
20,SHSE.600027,华电国际,3.26,3.26,3.27,3.22,3.26,0.00,1.53,31489400,101967016.56,2021-01-25,0.39,32153303888.78,26555122352.78,0.68,7.10
21,SHSE.600028,中国石化,4.07,4.06,4.07,4.00,4.02,-1.23,1.72,149375964,601918898.34,2021-01-25,0.16,486706262776.92,384142239604.92,0.66,12.87
22,SHSE.600029,南方航空,5.59,5.57,5.62,5.53,5.55,-0.72,1.61,28849346,160446015.91,2021-01-25,0.36,85077628292.25,45018938392.05,1.23,-9.57
23,SHSE.600030,中信证券,30.33,30.16,30.27,29.61,29.97,-1.19,2.18,190174497,5692128785.98,2021-01-25,1.94,387415477589.13,294145411149.00,2.13,26.00
24,SHSE.600031,三一重工,41.30,41.00,43.85,39.78,43.50,5.33,9.85,175979602,7428447363.26,2021-01-25,2.08,368815042842.00,368815042842.00,6.52,25.59
25,SHSE.600033,福建高速,2.60,2.60,2.60,2.57,2.58,-0.77,1.15,4705565,12138480.05,2021-01-25,0.17,7080552000.00,7080552000.00,0.72,17.20
26,SHSE.600035,楚天高速,2.80,2.80,2.80,2.75,2.76,-1.43,1.79,5601556,15515144.00,2021-01-25,0.35,4443919886.76,4428139222.44,0.70,11.49
