,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.97,7.97,7.98,7.93,7.95,-0.25,0.63,23665322,188294112.85,2022-06-24,0.08,233349766294.95,233349766294.95,4.35,0.41
1,SHSE.600004,白云机场,11.97,11.93,12.36,11.83,12.30,2.76,4.43,25014349,302560709.27,2022-06-24,1.06,29110634880.90,29110634880.90,-87.20,1.60
2,SHSE.600006,东风汽车,8.17,7.98,8.10,7.77,7.85,-3.92,4.04,128825885,1018038400.15,2022-06-24,6.44,15700000000.00,15700000000.00,72.26,1.93
3,SHSE.600007,中国国贸,14.33,14.34,14.40,14.10,14.13,-1.40,2.09,3691817,52288022.62,2022-06-24,0.37,14232902205.42,14232902205.42,13.51,1.60
4,SHSE.600008,首创环保,2.90,2.91,2.91,2.88,2.91,0.34,1.03,43986104,127395995.10,2022-06-24,0.60,21361118870.07,21361118870.07,9.32,1.25
5,SHSE.600009,上海机场,49.19,49.19,50.58,48.58,49.99,1.63,4.07,15363457,760764897.69,2022-06-24,1.41,54662885086.03,96328652815.52,-54.02,3.57
6,SHSE.600010,包钢股份,2.45,2.40,2.69,2.39,2.64,7.76,12.24,2480146912,6389088772.00,2022-06-24,7.83,83627838589.68,120344486190.72,48.86,2.16
7,SHSE.600011,华能国际,7.26,7.23,7.49,7.16,7.39,1.79,4.55,124523960,912475685.03,2022-06-24,1.13,81273076301.41,116008909923.01,-8.05,2.07
8,SHSE.600012,皖通高速,7.34,7.35,7.36,7.30,7.32,-0.27,0.82,3451882,25261073.42,2022-06-24,0.30,8532192000.00,12141025200.00,7.89,1.03
9,SHSE.600015,华夏银行,5.15,5.15,5.16,5.11,5.14,-0.19,0.97,15065319,77394404.66,2022-06-24,0.12,65908609396.42,79090331272.62,3.32,0.33
10,SHSE.600016,民生银行,3.72,3.72,3.74,3.69,3.70,-0.54,1.34,111377543,413006570.91,2022-06-24,0.31,131209855888.10,161994948457.40,4.86,0.33
11,SHSE.600017,日照港,3.13,3.13,3.15,3.08,3.10,-0.96,2.24,32229300,99912315.00,2022-06-24,1.05,9534527052.80,9534527052.80,12.13,0.72
12,SHSE.600018,上港集团,5.86,5.83,5.92,5.81,5.90,0.68,1.88,36314427,212531967.79,2022-06-24,0.16,136724680435.00,137344210525.00,7.97,1.30
13,SHSE.600019,宝钢股份,6.27,6.30,6.30,6.23,6.28,0.16,1.12,73624982,461520142.12,2022-06-24,0.34,137143157704.36,139845624534.00,6.36,0.72
14,SHSE.600020,中原高速,3.10,3.10,3.11,3.07,3.10,0.00,1.29,5744211,17732407.79,2022-06-24,0.26,6966852679.20,6966852679.20,13.24,0.65
15,SHSE.600021,上海电力,10.22,10.14,10.35,10.06,10.20,-0.20,2.84,63501883,647597909.85,2022-06-24,2.43,26695074809.40,26695074809.40,-12.96,1.84
16,SHSE.600022,山东钢铁,1.73,1.72,1.75,1.72,1.74,0.58,1.73,89783055,155914904.52,2022-06-24,0.82,19046996331.84,19046996331.84,15.85,0.85
