,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.03,7.05,7.05,7.00,7.02,-0.14,0.71,20616536,144892075.77,2022-10-17,0.07,206052259065.12,206052259065.12,3.86,0.36
1,SHSE.600004,白云机场,13.82,13.81,14.20,13.60,14.02,1.45,4.34,11355490,158328497.46,2022-10-17,0.48,33181390327.66,33181390327.66,-64.68,1.88
2,SHSE.600006,东风汽车,5.85,5.80,5.92,5.80,5.89,0.68,2.05,12204400,71668469.00,2022-10-17,0.61,11780000000.00,11780000000.00,-370.02,1.47
3,SHSE.600007,中国国贸,13.95,13.94,14.04,13.81,14.03,0.57,1.65,1852515,25836394.10,2022-10-17,0.18,14132173952.02,14132173952.02,13.04,1.59
4,SHSE.600008,首创环保,2.68,2.68,2.72,2.68,2.71,1.12,1.49,33604835,90923943.54,2022-10-17,0.46,19893000734.67,19893000734.67,11.82,1.04
5,SHSE.600009,上海机场,55.80,55.50,58.00,55.36,57.95,3.85,4.73,11225271,641991399.83,2022-10-17,1.03,63366957206.15,144207493653.00,-64.73,3.55
6,SHSE.600010,包钢股份,1.89,1.89,1.93,1.87,1.91,1.06,3.17,240873353,456954513.82,2022-10-17,0.76,60503474131.17,87067412357.68,167.02,1.62
7,SHSE.600011,华能国际,8.54,8.42,8.48,8.12,8.34,-2.34,4.22,62055949,517123348.32,2022-10-17,0.56,91720900724.46,130922098614.06,-7.39,2.55
8,SHSE.600012,皖通高速,6.70,6.71,6.71,6.59,6.68,-0.30,1.79,5346513,35533238.02,2022-10-17,0.46,7786208000.00,11079514800.00,7.83,0.95
9,SHSE.600015,华夏银行,5.08,5.08,5.10,5.05,5.08,0.00,0.98,17380607,88254563.74,2022-10-17,0.14,65139248197.24,78167097833.64,3.25,0.32
10,SHSE.600016,民生银行,3.42,3.41,3.42,3.39,3.41,-0.29,0.88,45030902,153293037.29,2022-10-17,0.13,120925840156.33,149298047091.82,4.60,0.30
11,SHSE.600017,日照港,2.80,2.78,2.84,2.76,2.82,0.71,2.86,22222538,62266582.66,2022-10-17,0.72,8673343964.16,8673343964.16,10.43,0.64
12,SHSE.600018,上港集团,5.51,5.49,5.51,5.44,5.47,-0.73,1.27,17567908,96125561.84,2022-10-17,0.08,126760000335.50,127364271782.50,7.59,1.15
13,SHSE.600019,宝钢股份,5.26,5.27,5.37,5.24,5.35,1.71,2.47,47520763,252777827.53,2022-10-17,0.22,117116372881.65,119136001792.50,7.29,0.61
14,SHSE.600020,中原高速,2.90,2.88,2.92,2.87,2.91,0.34,1.72,8226350,23841449.50,2022-10-17,0.37,6539852031.12,6539852031.12,15.05,0.61
15,SHSE.600021,上海电力,10.09,10.01,10.42,9.67,10.29,1.98,7.43,68065801,687723542.15,2022-10-17,2.60,26930619587.13,28984292107.05,-10.87,1.81
16,SHSE.600022,山东钢铁,1.53,1.53,1.55,1.52,1.54,0.65,1.96,48329029,74272995.20,2022-10-17,0.44,16857686408.64,16857686408.64,75.26,0.78
17,SHSE.600023,浙能电力,3.38,3.38,3.41,3.31,3.40,0.59,2.96,19316962,64995004.04,2022-10-17,0.14,45589691346.60,45589691346.60,-15.50,0.72
18,SHSE.600025,华能水电,7.08,7.02,7.05,6.85,6.88,-2.82,2.82,40540873,279675658.46,2022-10-17,0.23,123840000000.00,123840000000.00,17.84,2.29
19,SHSE.600026,中远海能,17.05,17.15,18.54,16.58,18.41,7.98,11.50,82390146,1445598921.96,2022-10-17,2.87,52892983015.18,87829993431.95,-16.39,2.89
20,SHSE.600027,华电国际,6.75,6.63,6.75,6.39,6.59,-2.37,5.33,71435124,470188693.00,2022-10-17,0.88,53725796212.85,65042365636.85,-9.72,1.69
