,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.95,7.93,8.05,7.89,7.93,-0.25,2.01,123446198,984436172.52,2022-06-10,0.42,232762722857.73,232762722857.73,4.33,0.41
1,SHSE.600004,白云机场,12.18,12.10,12.18,12.00,12.12,-0.49,1.48,12979579,156547123.11,2022-06-10,0.55,28684625589.96,28684625589.96,-85.93,1.57
2,SHSE.600006,东风汽车,9.05,8.17,9.07,8.17,8.30,-8.29,9.94,230373422,1969980498.43,2022-06-10,11.52,16600000000.00,16600000000.00,76.40,2.04
3,SHSE.600007,中国国贸,14.52,14.50,14.66,14.40,14.66,0.96,1.79,3235623,47148369.79,2022-06-10,0.32,14766761948.44,14766761948.44,14.01,1.66
4,SHSE.600008,首创环保,2.89,2.88,2.92,2.87,2.92,1.04,1.73,46280217,134248642.55,2022-06-10,0.63,21434524776.84,21434524776.84,9.35,1.25
5,SHSE.600009,上海机场,48.91,48.35,48.70,47.53,48.20,-1.45,2.39,19143510,916122559.90,2022-06-10,1.75,52705562335.40,92879397193.60,-52.09,3.44
6,SHSE.600010,包钢股份,2.11,2.09,2.15,2.08,2.14,1.42,3.32,810516144,1725087157.12,2022-06-10,2.56,67789232796.18,97551969866.72,39.60,1.75
7,SHSE.600011,华能国际,6.53,6.40,6.77,6.31,6.49,-0.61,7.04,245127880,1608106270.12,2022-06-10,2.23,71375137374.31,101880625899.91,-7.07,1.82
8,SHSE.600012,皖通高速,7.67,7.63,7.66,7.53,7.66,-0.13,1.69,3589046,27296648.23,2022-06-10,0.31,8928496000.00,12704952600.00,8.26,1.08
9,SHSE.600015,华夏银行,5.07,5.05,5.09,5.04,5.08,0.20,0.99,26954462,136421712.22,2022-06-10,0.21,65139248197.24,78167097833.64,3.28,0.32
10,SHSE.600016,民生银行,3.84,3.83,3.86,3.80,3.85,0.26,1.56,74418186,284832106.06,2022-06-10,0.21,136529174370.05,168562311232.70,5.05,0.34
11,SHSE.600017,日照港,3.08,3.05,3.19,3.03,3.15,2.27,5.19,82545534,259574255.96,2022-06-10,2.68,9688309747.20,9688309747.20,12.33,0.73
12,SHSE.600018,上港集团,6.14,6.12,6.18,6.07,6.15,0.16,1.79,43888964,268962858.14,2022-06-10,0.19,142518099097.50,143163880462.50,8.31,1.36
13,SHSE.600019,宝钢股份,6.65,6.61,6.70,6.55,6.68,0.45,2.26,70041333,464395415.46,2022-06-10,0.32,145878390679.16,148752989154.00,6.76,0.76
14,SHSE.600020,中原高速,3.10,3.08,3.13,3.08,3.12,0.65,1.61,6429203,19971432.77,2022-06-10,0.29,7011800115.84,7011800115.84,13.33,0.66
15,SHSE.600021,上海电力,9.93,9.78,10.17,9.62,10.01,0.81,5.54,76799253,765598900.11,2022-06-10,2.93,26197813611.97,26197813611.97,-12.72,1.80
16,SHSE.600022,山东钢铁,1.68,1.69,1.71,1.68,1.70,1.19,1.79,115331843,195522983.85,2022-06-10,1.05,18609134347.20,18609134347.20,15.49,0.83
17,SHSE.600023,浙能电力,3.52,3.50,3.57,3.48,3.53,0.28,2.56,51740107,182774322.13,2022-06-10,0.38,48010435657.64,48010435657.64,-37.47,0.75
18,SHSE.600025,华能水电,6.99,6.99,7.36,6.93,7.31,4.58,6.15,77089832,556867701.09,2022-06-10,0.43,131580000000.00,131580000000.00,22.01,2.53
19,SHSE.600026,中远海能,10.81,10.55,11.27,10.50,11.02,1.94,7.12,83709517,918270193.98,2022-06-10,2.91,31661090321.96,52573955872.90,-9.93,1.84
20,SHSE.600027,华电国际,3.83,3.81,3.91,3.79,3.89,1.57,3.13,59959199,232021064.44,2022-06-10,0.74,31686940476.17,38393748456.35,-6.87,0.97
21,SHSE.600028,中国石化,4.21,4.22,4.24,4.18,4.23,0.48,1.43,290729216,1222650672.29,2022-06-10,0.30,404209371524.58,512131216802.58,6.77,0.64
22,SHSE.600029,南方航空,6.45,6.40,6.47,6.33,6.47,0.31,2.17,34923277,223163213.28,2022-06-10,0.34,66122644498.10,109656552607.92,-8.71,1.74
23,SHSE.600030,中信证券,20.23,20.10,20.93,20.04,20.79,2.77,4.40,137841552,2821335822.08,2022-06-10,1.21,236313346742.55,308119168574.91,13.30,1.34
24,SHSE.600031,三一重工,16.96,16.90,16.90,16.45,16.81,-0.88,2.65,109057782,1820249259.65,2022-06-10,1.28,142772138013.01,142772138013.01,17.66,2.19
25,SHSE.600032,浙江新能,12.98,13.07,13.40,12.83,13.39,3.16,4.39,17201000,228113181.11,2022-06-10,8.27,2785120000.00,27851200000.00,44.59,3.43
26,SHSE.600033,福建高速,2.87,2.87,2.90,2.84,2.88,0.35,2.09,7031797,20161446.93,2022-06-10,0.26,7903872000.00,7903872000.00,9.60,0.74
27,SHSE.600035,楚天高速,3.41,3.38,3.44,3.37,3.41,0.00,2.05,12980611,44274037.59,2022-06-10,0.81,5490495222.41,5490495222.41,7.44,0.76
28,SHSE.600036,招商银行,40.29,39.91,40.16,39.50,40.12,-0.42,1.64,79539375,3166842600.36,2022-06-10,0.39,827633250491.48,1011820205512.12,8.16,1.32
29,SHSE.600037,歌华有线,9.41,9.30,9.54,9.27,9.47,0.64,2.87,22703118,214539153.56,2022-06-10,1.63,13180136561.48,13180136561.48,41.82,1.02
30,SHSE.600038,中直股份,40.55,40.47,42.15,40.05,42.03,3.65,5.18,13344272,555836068.75,2022-06-10,2.26,24775706373.48,24775706373.48,32.58,2.57
31,SHSE.600039,四川路桥,11.14,11.10,11.35,10.96,11.27,1.17,3.50,35258975,395521055.01,2022-06-10,0.75,53102232689.03,54151717629.03,9.10,1.88
32,SHSE.600048,保利发展,15.58,15.50,15.74,15.36,15.53,-0.32,2.44,92501318,1434577088.99,2022-06-10,0.77,185898505736.76,185898505736.76,6.78,1.04
33,SHSE.600050,中国联通,3.48,3.47,3.54,3.46,3.50,0.57,2.30,239972062,841667384.83,2022-06-10,0.78,108368441779.50,108458460642.00,16.32,0.72
34,SHSE.600051,宁波联合,6.53,6.55,6.68,6.51,6.57,0.61,2.60,5787900,38185288.00,2022-06-10,1.86,2042481600.00,2042481600.00,9.44,0.65
35,SHSE.600052,东望时代,4.46,4.50,4.62,4.43,4.58,2.69,4.26,5777054,26284757.50,2022-06-10,0.68,3866411913.78,3866411913.78,-61.57,1.17
