,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.09,7.07,7.11,7.05,7.05,-0.5641748942172065,0.846262341325818,21485721,152063023.64,2023-10-18,0.0732,206932843591.8,206932843591.8,0.3432,4.6886
1,SHSE.600004,白云机场,10.68,10.67,10.67,10.5,10.5,-1.6853932584269593,1.5917602996254676,9538070,100509777.1,2023-10-18,0.403,24850541971.5,24850541971.5,1.4229,-62.762
2,SHSE.600006,东风汽车,5.84,5.84,6.02,5.79,5.9,1.0273972602739878,3.9383561643835536,38132908,224792517.05,2023-10-18,1.9066,11800000000.0,11800000000.0,1.4482,43.8385
3,SHSE.600007,中国国贸,18.8,18.7,18.78,18.5,18.51,-1.5425531914893598,1.4893617021276655,984801,18339182.69,2023-10-18,0.0978,18644799704.34,18644799704.34,1.9744,15.5547
4,SHSE.600008,首创环保,2.8,2.79,2.8,2.74,2.74,-2.142857142857124,2.142857142857129,45647263,126130114.05,2023-10-18,0.6218,20113218454.98,20113218454.98,1.0576,6.5856
5,SHSE.600009,上海机场,36.33,36.2,36.2,35.6,35.63,-1.926782273603067,1.6515276630883609,8107774,290763258.84,2023-10-18,0.4208,88664590144.2,68657529502.24,2.2108,-66.172
6,SHSE.600010,包钢股份,1.68,1.68,1.69,1.62,1.62,-3.5714285714285587,4.166666666666657,264988095,434137293.9,2023-10-18,0.8413,73556006441.76,51025336322.94,1.388,-99.4565
7,SHSE.600011,华能国际,7.63,7.6,7.6,7.41,7.46,-2.2280471821756187,2.490170380078631,32079482,239736362.71,2023-10-18,0.2917,117107776458.14,82042915995.74,2.0271,60.6822
8,SHSE.600012,皖通高速,11.14,11.14,11.17,10.83,11.06,-0.7181328545781018,3.0520646319569105,5617977,61975999.65,2023-10-18,0.482,18344226600.0,12891536000.0,1.4857,11.3338
9,SHSE.600015,华夏银行,5.77,5.77,5.81,5.73,5.74,-0.5199306759098632,1.386481802426329,24356329,140653661.02,2023-10-18,0.1899,91351689406.32,73602221388.22,0.3386,3.5658
10,SHSE.600016,民生银行,3.77,3.77,3.79,3.75,3.75,-0.5305039787798393,1.0610079575596827,42258450,159117871.1,2023-10-18,0.1192,164184069382.5,132982962048.75,0.3121,4.7717
11,SHSE.600017,日照港,2.95,2.94,2.95,2.9,2.9,-1.6949152542372947,1.6949152542372972,20708700,60431585.0,2023-10-18,0.6733,8919396275.2,8919396275.2,0.6678,14.9814
12,SHSE.600018,上港集团,5.07,5.08,5.09,5.02,5.02,-0.9861932938856177,1.3806706114398477,11222706,56572554.12,2023-10-18,0.0484,116886406645.0,116331846743.0,0.9695,8.5083
13,SHSE.600019,宝钢股份,6.2,6.2,6.29,6.04,6.22,0.3225806451612856,4.032258064516129,213383805,1316696571.49,2023-10-18,0.9762,138470885455.48,135956256080.48,0.6974,15.4753
14,SHSE.600020,中原高速,3.5,3.48,3.48,3.42,3.43,-1.9999999999999907,1.7142857142857157,7893200,27194752.0,2023-10-18,0.3512,7708485383.76,7708485383.76,0.6929,17.9788
15,SHSE.600021,上海电力,8.9,8.81,8.85,8.64,8.65,-2.8089887640449396,2.359550561797742,32337506,281705930.84,2023-10-18,1.2356,24364832529.25,22638470304.05,1.3238,21.186
16,SHSE.600022,山东钢铁,1.43,1.43,1.43,1.42,1.42,-0.6993006993006978,0.6993006993007,19954396,28414846.32,2023-10-18,0.1865,15192366366.68,15192366366.68,0.7165,-19.1622
17,SHSE.600023,浙能电力,4.34,4.32,4.35,4.19,4.19,-3.4562211981566726,3.6866359447004435,54859174,232742927.54,2023-10-18,0.4091,56182590218.31,56182590218.31,0.8345,100.186
18,SHSE.600025,华能水电,7.67,7.67,7.74,7.63,7.63,-0.521512385919165,1.4341590612777095,18652418,143390302.35,2023-10-18,0.1036,137340000000.0,137340000000.0,2.5664,22.4691
19,SHSE.600026,中远海能,13.83,13.89,14.49,13.87,14.04,1.5184381778741818,4.483007953723796,43795313,622808223.64,2023-10-18,1.2604,66981700585.8,48785860585.8,1.9214,16.3179
20,SHSE.600027,华电国际,4.94,4.94,4.95,4.83,4.84,-2.0242914979757165,2.4291497975708523,49951616,242838110.17,2023-10-18,0.587,49501395883.72,41189985259.72,1.2458,48.2608
21,SHSE.600028,中国石化,5.91,5.93,5.95,5.88,5.9,-0.16920473773265332,1.1844331641286003,99264266,587132212.46,2023-10-18,0.1044,707195945911.4,561181279171.4,0.8851,12.3006
22,SHSE.600029,南方航空,5.88,5.85,5.88,5.78,5.8,-1.3605442176870763,1.7006802721088374,18314001,106490980.34,2023-10-18,0.1445,105101255716.4,73505357047.6,2.4838,-4.3667
23,SHSE.600030,中信证券,21.95,21.81,22.04,21.76,21.86,-0.4100227790432842,1.275626423690194,46929087,1026300484.75,2023-10-18,0.4129,323977153681.94,248475697921.7,1.3027,15.1201
24,SHSE.600031,三一重工,15.08,15.06,15.08,14.88,14.91,-1.1273209549071628,1.3262599469495973,31782945,474524273.65,2023-10-18,0.3755,126535237117.17,126201458129.67,1.8662,25.1129
25,SHSE.600032,浙江新能,9.55,9.58,9.61,9.36,9.36,-1.9895287958115349,2.6178010471204183,2058100,19432500.0,2023-10-18,0.9895,22507761032.64,1946880000.0,1.8666,59.2723
26,SHSE.600033,福建高速,3.3,3.3,3.32,3.27,3.27,-0.9090909090909038,1.5151515151515098,8321776,27363498.84,2023-10-18,0.3032,8974188000.0,8974188000.0,0.8094,10.2718
27,SHSE.600035,楚天高速,3.81,3.82,3.82,3.73,3.73,-2.099737532808399,2.362204724409445,10860687,40824092.51,2023-10-18,0.6745,6005732310.73,6005732310.73,0.7453,6.9241
28,SHSE.600036,招商银行,32.52,32.49,32.64,32.41,32.49,-0.0922509225092294,0.7072570725707379,24931667,810933177.66,2023-10-18,0.1209,819392783576.49,670234404498.21,0.9188,5.6767
29,SHSE.600037,歌华有线,7.74,7.76,7.76,7.59,7.6,-1.8087855297157729,2.196382428940568,8147263,62162436.29,2023-10-18,0.5854,10577511918.4,10577511918.4,0.819,59.5269
30,SHSE.600038,中直股份,37.79,37.65,37.65,37.05,37.17,-1.640645673458585,1.5877216194760557,2824900,105162523.0,2023-10-18,0.4792,21910849533.72,21910849533.72,2.2094,44.1897
31,SHSE.600039,四川路桥,8.0,8.01,8.02,7.83,7.86,-1.749999999999996,2.374999999999994,22235327,175626227.84,2023-10-18,0.3349,68504444376.9,52184886406.5,1.541,5.5819
