,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.18,7.17,7.27,7.17,7.24,0.8356545961002881,1.392757660167126,19425283,140653932.21,2023-06-30,0.0662,212509750048.04,212509750048.04,0.3539,4.4632
1,SHSE.600004,白云机场,14.6,14.52,14.59,14.31,14.34,-1.7808219178082174,1.9178082191780779,13278850,191284105.57,2023-06-30,0.5611,33938740178.22,33938740178.22,1.9563,-35.9606
2,SHSE.600006,东风汽车,5.86,5.85,5.93,5.8,5.91,0.8532423208191142,2.2184300341296908,20325230,119539125.06,2023-06-30,1.0163,11820000000.0,11820000000.0,1.4423,45.105
3,SHSE.600007,中国国贸,18.46,18.74,18.78,18.51,18.52,0.3250270855904569,1.462621885157094,1483577,27653991.89,2023-06-30,0.1473,18654872529.68,18654872529.68,2.0512,15.9739
4,SHSE.600008,首创环保,2.85,2.86,2.89,2.85,2.88,1.0526315789473717,1.4035087719298258,31698752,91371251.55,2023-06-30,0.4318,21140901149.76,21140901149.76,1.1399,6.6817
5,SHSE.600009,上海机场,45.42,45.38,45.59,45.16,45.42,0.0,0.9467195068252021,6826886,309920694.97,2023-06-30,0.3543,113026822462.8,87522452708.16,2.8442,-43.6408
6,SHSE.600010,包钢股份,1.78,1.78,1.8,1.78,1.79,0.561797752808979,1.1235955056179785,113755249,203867258.22,2023-06-30,0.3612,81274846623.92,56379846924.73,1.5351,-105.529
7,SHSE.600011,华能国际,9.25,9.26,9.37,9.08,9.26,0.108108108108107,3.135135135135126,55905938,515905132.41,2023-06-30,0.5083,145364344504.34,101838793849.94,2.7915,-34.772
8,SHSE.600012,皖通高速,10.68,10.68,10.68,10.44,10.48,-1.872659176029956,2.247191011235957,6146700,64565886.0,2023-06-30,0.5273,17382232800.0,12215488000.0,1.4686,11.6003
9,SHSE.600015,华夏银行,5.4,5.4,5.44,5.39,5.41,0.18518518518517713,0.925925925925939,13053648,70720894.83,2023-06-30,0.1018,86099763011.88,69370734792.73,0.3253,3.4081
10,SHSE.600016,民生银行,3.74,3.74,3.77,3.73,3.75,0.2673796791443861,1.0695187165775408,44368834,166668910.27,2023-06-30,0.1251,164184069382.5,132982962048.75,0.3167,4.5891
11,SHSE.600017,日照港,2.93,2.94,2.99,2.92,2.99,2.0477815699658786,2.3890784982935247,30198510,89769450.44,2023-06-30,0.9819,9196205125.12,9196205125.12,0.6885,15.2531
12,SHSE.600018,上港集团,5.2,5.2,5.25,5.18,5.25,0.9615384615384581,1.3461538461538516,12722709,66585930.32,2023-06-30,0.0549,122241759937.5,121661791912.5,1.0521,7.9998
13,SHSE.600019,宝钢股份,5.62,5.63,5.67,5.6,5.62,0.0,1.2455516014234926,48374411,272691819.34,2023-06-30,0.2213,125113565315.08,122841504690.08,0.6344,12.1473
14,SHSE.600020,中原高速,3.6,3.6,3.69,3.55,3.67,1.9444444444444375,3.8888888888888924,16777252,60664677.83,2023-06-30,0.7465,8247854623.44,8247854623.44,0.7587,21.4067
15,SHSE.600021,上海电力,10.81,10.72,10.82,10.67,10.77,-0.37002775208141436,1.387604070305276,49446122,530534577.62,2023-06-30,1.8893,30336329056.65,28186858401.69,1.6994,54.7127
16,SHSE.600022,山东钢铁,1.4,1.4,1.43,1.4,1.42,1.4285714285714235,2.142857142857145,27274567,38712838.52,2023-06-30,0.2549,15192366366.68,15192366366.68,0.7138,-44.1221
17,SHSE.600023,浙能电力,5.15,5.14,5.19,5.05,5.07,-1.553398058252431,2.7184466019417584,40686586,206580669.05,2023-06-30,0.3034,67982275037.43,67982275037.43,1.0638,-47.2481
18,SHSE.600025,华能水电,7.19,7.23,7.26,7.1,7.13,-0.8344923504867929,2.2253129346314346,14861387,106067776.3,2023-06-30,0.0826,128340000000.0,128340000000.0,2.3474,18.7017
