,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.87,7.91,8.05,7.90,8.05,2.29,1.91,37343358,298941532.93,2022-05-13,0.13,236284983481.05,236284983481.05,4.40,0.41
1,SHSE.600004,白云机场,11.38,11.34,11.45,11.17,11.41,0.26,2.46,18904130,213664605.64,2022-05-13,0.80,27004255609.03,27004255609.03,-80.89,1.48
2,SHSE.600006,东风汽车,4.85,4.84,5.13,4.84,5.12,5.57,5.98,32707546,163981981.64,2022-05-13,1.64,10240000000.00,10240000000.00,47.13,1.26
3,SHSE.600007,中国国贸,15.04,15.01,15.59,14.85,15.56,3.46,4.92,9946234,151293888.00,2022-05-13,0.99,15673316229.04,15673316229.04,14.87,1.76
4,SHSE.600008,首创环保,2.96,2.96,2.98,2.93,2.96,0.00,1.69,38972489,115229893.26,2022-05-13,0.53,21728148403.92,21728148403.92,9.48,1.27
5,SHSE.600009,上海机场,46.40,45.81,46.95,45.75,46.85,0.97,2.59,15109640,699866549.89,2022-05-13,1.38,90278003288.80,51229369199.45,-50.63,3.34
6,SHSE.600010,包钢股份,1.86,1.86,1.87,1.83,1.85,-0.54,2.15,298912768,552446786.00,2022-05-13,0.94,84332310398.80,58602841435.95,34.24,1.52
7,SHSE.600011,华能国际,7.15,7.15,7.25,7.05,7.12,-0.42,2.80,55034293,392572752.44,2022-05-13,0.50,111770424716.08,78303694623.28,-7.75,1.99
8,SHSE.600012,皖通高速,7.05,7.09,7.26,7.06,7.22,2.41,2.84,6504327,46623918.05,2022-05-13,0.56,11975164200.00,8415632000.00,7.78,1.02
9,SHSE.600015,华夏银行,5.26,5.27,5.31,5.26,5.31,0.95,0.95,17273553,91470943.53,2022-05-13,0.13,81706159349.73,68088466127.43,3.43,0.34
10,SHSE.600016,民生银行,3.67,3.68,3.71,3.67,3.71,1.09,1.09,56060448,207215264.55,2022-05-13,0.16,162432772642.42,131564477120.23,4.87,0.33
11,SHSE.600017,日照港,2.80,2.82,2.97,2.81,2.94,5.00,5.71,49645564,143885504.67,2022-05-13,1.61,9042422430.72,9042422430.72,11.51,0.68
