,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,6.79,6.75,6.80,6.74,6.78,-0.15,0.88,12601008,85330918.66,2022-11-10,0.04,199007737387.68,199007737387.68,3.83,0.34
1,SHSE.600004,白云机场,15.44,15.20,16.07,15.10,15.96,3.37,6.28,25080592,391863517.17,2022-11-10,1.06,37772823796.68,37772823796.68,-69.58,2.14
2,SHSE.600006,东风汽车,5.85,5.83,5.84,5.76,5.78,-1.20,1.37,12258000,70977877.00,2022-11-10,0.61,11560000000.00,11560000000.00,-261.51,1.44
3,SHSE.600007,中国国贸,14.23,14.17,14.25,13.96,14.16,-0.49,2.04,2454543,34649468.37,2022-11-10,0.24,14263120681.44,14263120681.44,12.77,1.60
4,SHSE.600008,首创环保,2.83,2.82,2.84,2.81,2.83,0.00,1.06,40316818,113875409.50,2022-11-10,0.55,20773871615.91,20773871615.91,5.80,1.09
5,SHSE.600009,上海机场,58.93,58.38,59.90,58.07,59.59,1.12,3.11,12895150,762517992.65,2022-11-10,1.18,148288603050.60,65160258497.23,-54.06,3.65
6,SHSE.600010,包钢股份,1.93,2.01,2.12,1.99,2.12,9.84,6.74,1589676252,3292004730.31,2022-11-10,5.02,96640269213.76,67155688564.44,-58.31,1.80
7,SHSE.600011,华能国际,7.02,7.11,7.36,6.99,7.06,0.57,5.27,102481906,734282447.70,2022-11-10,0.93,110828539114.54,77643832028.14,-7.27,2.16
8,SHSE.600012,皖通高速,6.92,6.89,6.95,6.80,6.90,-0.29,2.17,2894701,19943974.90,2022-11-10,0.25,11444409000.00,8042640000.00,7.89,0.98
9,SHSE.600015,华夏银行,4.89,4.88,4.90,4.86,4.90,0.20,0.82,11238513,54880880.58,2022-11-10,0.09,77983149493.20,62831164599.70,3.19,0.32
10,SHSE.600016,民生银行,3.39,3.39,3.40,3.38,3.39,0.00,0.59,23942831,81187694.92,2022-11-10,0.07,148422398721.78,120216597692.07,4.54,0.29
11,SHSE.600017,日照港,2.73,2.73,2.79,2.71,2.78,1.83,2.93,38175139,105258052.25,2022-11-10,1.24,8550317808.64,8550317808.64,10.44,0.63
12,SHSE.600018,上港集团,5.27,5.25,5.28,5.21,5.26,-0.19,1.33,11853726,62125328.81,2022-11-10,0.05,122474601385.00,121893528659.00,6.62,1.11
13,SHSE.600019,宝钢股份,5.11,5.08,5.14,5.04,5.12,0.20,1.96,39766167,202666582.97,2022-11-10,0.18,114014267136.00,112081463393.28,9.91,0.58
14,SHSE.600020,中原高速,2.76,2.75,2.78,2.72,2.78,0.72,2.17,8572033,23646243.17,2022-11-10,0.38,6247693692.96,6247693692.96,16.57,0.59
15,SHSE.600021,上海电力,9.77,9.75,9.92,9.62,9.66,-1.13,3.07,33986386,331085710.90,2022-11-10,1.30,27209743610.70,25281806143.02,-12.81,1.70
16,SHSE.600022,山东钢铁,1.47,1.47,1.50,1.46,1.49,1.36,2.72,101712315,150692522.22,2022-11-10,0.93,16310358927.84,16310358927.84,72.82,0.75
17,SHSE.600023,浙能电力,3.43,3.43,3.47,3.39,3.44,0.29,2.33,14393200,49488320.00,2022-11-10,0.11,46126040656.56,46126040656.56,-17.35,0.73
18,SHSE.600025,华能水电,6.50,6.48,6.49,6.39,6.44,-0.92,1.54,19121675,122812728.49,2022-11-10,0.11,115920000000.00,115920000000.00,16.70,2.15
19,SHSE.600026,中远海能,18.41,17.69,18.15,17.21,17.94,-2.55,5.11,39816729,709998891.17,2022-11-10,1.39,85587728526.30,51542646132.12,-17.91,2.82
20,SHSE.600027,华电国际,5.30,5.39,5.60,5.32,5.37,1.32,5.28,93045702,507353060.04,2022-11-10,1.14,53001138614.55,43779594182.55,-12.52,1.37
21,SHSE.600028,中国石化,4.28,4.26,4.27,4.19,4.25,-0.70,1.87,87748829,371763636.76,2022-11-10,0.09,514321381495.50,406120526945.50,7.58,0.66
22,SHSE.600029,南方航空,7.41,7.35,7.48,7.15,7.42,0.13,4.45,50939281,375629141.24,2022-11-10,0.50,128494499893.90,75831556197.60,-5.45,2.49
23,SHSE.600030,中信证券,18.25,18.16,18.55,18.12,18.43,0.99,2.36,61765177,1135083187.70,2022-11-10,0.54,273142678058.47,209487974048.35,12.40,1.16
24,SHSE.600031,三一重工,15.05,15.02,15.03,14.81,14.96,-0.60,1.46,39915616,594941778.95,2022-11-10,0.47,127059558874.16,126724660574.16,41.48,1.97
25,SHSE.600032,浙江新能,11.90,11.85,11.95,11.74,11.90,0.00,1.76,3576944,42480966.72,2022-11-10,1.72,24752000000.00,2475200000.00,32.56,2.85
26,SHSE.600033,福建高速,2.76,2.75,2.78,2.72,2.77,0.36,2.17,8687764,23935857.72,2022-11-10,0.32,7601988000.00,7601988000.00,8.96,0.71
27,SHSE.600035,楚天高速,3.14,3.13,3.19,3.11,3.17,0.96,2.55,13362910,42128834.70,2022-11-10,0.83,5104067406.17,5104067406.17,6.82,0.69
28,SHSE.600036,招商银行,29.18,29.00,29.30,28.77,29.19,0.03,1.82,40004562,1163044392.98,2022-11-10,0.19,736167293093.19,602158887882.51,5.53,0.92
29,SHSE.600037,歌华有线,8.25,8.23,8.40,8.19,8.35,1.21,2.55,9312900,77595855.08,2022-11-10,0.67,11621345331.40,11621345331.40,25.42,0.89
30,SHSE.600038,中直股份,43.22,42.90,42.92,41.85,41.92,-3.01,2.48,5814634,245783613.33,2022-11-10,0.99,24710863934.72,24710863934.72,72.27,2.62
31,SHSE.600039,四川路桥,11.09,11.01,11.04,10.85,11.00,-0.81,1.71,18343412,200571781.55,2022-11-10,0.39,52950522779.00,51830040779.00,6.49,1.71
