,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.82,7.80,7.89,7.71,7.85,0.38,2.30,32991018,257366421.58,2022-05-10,0.11,230414549108.85,230414549108.85,4.29,0.40
1,SHSE.600004,白云机场,11.25,11.11,11.27,11.03,11.25,0.00,2.13,18587240,207566451.57,2022-05-10,0.79,26625580683.75,26625580683.75,-79.76,1.46
2,SHSE.600006,东风汽车,4.64,4.63,4.72,4.56,4.72,1.72,3.45,10962809,50984398.21,2022-05-10,0.55,9440000000.00,9440000000.00,43.45,1.16
3,SHSE.600007,中国国贸,15.13,15.22,16.04,15.22,15.92,5.22,5.42,16276547,256022995.55,2022-05-10,1.62,16035937941.28,16035937941.28,15.22,1.80
4,SHSE.600008,首创环保,2.93,2.90,2.99,2.89,2.98,1.71,3.41,70487692,207999861.21,2022-05-10,0.96,21874960217.46,21874960217.46,9.55,1.28
5,SHSE.600009,上海机场,47.25,46.70,47.23,45.75,47.12,-0.28,3.13,15252149,709370573.28,2022-05-10,1.39,90798282069.76,51524607826.64,-50.92,3.36
6,SHSE.600010,包钢股份,1.84,1.82,1.86,1.80,1.85,0.54,3.26,364751792,668015028.75,2022-05-10,1.15,84332310398.80,58602841435.95,34.24,1.52
7,SHSE.600011,华能国际,6.99,6.81,7.38,6.80,7.30,4.43,8.30,93347023,670270110.33,2022-05-10,0.85,114596081520.70,80283282408.70,-7.95,2.05
8,SHSE.600012,皖通高速,7.19,7.14,7.16,7.04,7.13,-0.83,1.67,4594388,32622322.10,2022-05-10,0.39,11825889300.00,8310728000.00,7.69,1.00
9,SHSE.600015,华夏银行,5.27,5.24,5.28,5.21,5.27,0.00,1.33,33839773,177527436.69,2022-05-10,0.26,81090670390.41,67575558661.31,3.41,0.33
10,SHSE.600016,民生银行,3.64,3.61,3.66,3.59,3.66,0.55,1.92,71454886,259140623.72,2022-05-10,0.20,160243651717.32,129791370959.58,4.80,0.32
11,SHSE.600017,日照港,2.84,2.81,2.85,2.77,2.85,0.35,2.82,25667775,72179812.92,2022-05-10,0.83,8765613580.80,8765613580.80,11.15,0.66
12,SHSE.600018,上港集团,6.17,6.11,6.23,5.96,6.21,0.65,4.38,52615833,322105773.89,2022-05-10,0.23,144560601247.50,143908519576.50,8.39,1.37
13,SHSE.600019,宝钢股份,6.06,6.02,6.02,5.87,5.98,-1.32,2.48,114950574,682293269.61,2022-05-10,0.52,133165101069.00,132829873553.26,6.05,0.68
14,SHSE.600020,中原高速,2.99,2.97,3.00,2.93,2.99,0.00,2.34,9009718,26711848.90,2022-05-10,0.40,6719641777.68,6719641777.68,12.77,0.63
15,SHSE.600021,上海电力,8.48,8.38,9.08,8.25,9.02,6.37,9.79,74971505,658827809.69,2022-05-10,2.86,23606821056.94,23606821056.94,-11.46,1.63
16,SHSE.600022,山东钢铁,1.59,1.58,1.61,1.57,1.61,1.26,2.52,79174105,126006636.47,2022-05-10,0.72,17623944881.76,17623944881.76,14.67,0.78
17,SHSE.600023,浙能电力,3.45,3.43,3.50,3.40,3.49,1.16,2.90,23354331,80942868.37,2022-05-10,0.17,47466408058.12,47466408058.12,-37.05,0.74
18,SHSE.600025,华能水电,6.08,6.04,6.65,6.01,6.51,7.07,10.53,109246024,699075086.55,2022-05-10,0.61,117180000000.00,117180000000.00,19.60,2.25
19,SHSE.600026,中远海能,8.04,7.56,7.68,7.24,7.36,-8.46,5.47,74085083,544804400.28,2022-05-10,2.59,35053412273.60,21086198983.68,-6.62,1.23
20,SHSE.600027,华电国际,3.63,3.58,3.85,3.53,3.80,4.68,8.82,81793217,304165279.75,2022-05-10,1.00,37505461217.00,30953823601.40,-6.71,0.95
21,SHSE.600028,中国石化,4.30,4.25,4.32,4.22,4.30,0.00,2.33,181459757,774767072.76,2022-05-10,0.19,520606201477.80,410898415497.80,6.88,0.66
22,SHSE.600029,南方航空,5.78,5.68,5.90,5.54,5.84,1.04,6.23,60015858,344946096.10,2022-05-10,0.59,98979021210.24,59684118063.20,-7.86,1.57
23,SHSE.600030,中信证券,18.73,18.51,19.18,18.48,19.01,1.49,3.74,69568652,1315714502.47,2022-05-10,0.61,281738595219.29,216080650388.45,12.16,1.22
24,SHSE.600031,三一重工,15.94,15.66,16.35,15.47,16.20,1.63,5.52,74053085,1180196619.43,2022-05-10,0.87,137591233540.20,137591233540.20,17.02,2.11
25,SHSE.600032,浙江新能,12.04,11.90,12.40,11.78,12.29,2.08,5.15,12242492,148806907.49,2022-05-10,5.89,25563200000.00,2556320000.00,40.93,3.15
26,SHSE.600033,福建高速,2.76,2.75,2.79,2.72,2.78,0.72,2.54,8317767,22917648.91,2022-05-10,0.30,7629432000.00,7629432000.00,9.27,0.71
27,SHSE.600035,楚天高速,3.16,3.14,3.23,3.08,3.23,2.22,4.75,20570157,64988139.27,2022-05-10,1.28,5200674360.23,5200674360.23,7.05,0.72
28,SHSE.600036,招商银行,36.47,35.98,37.16,35.26,36.98,1.40,5.21,121763735,4424738770.82,2022-05-10,0.59,932629890324.98,762858364984.42,7.53,1.22
29,SHSE.600037,歌华有线,8.65,8.57,8.85,8.48,8.79,1.62,4.28,19267743,167575655.67,2022-05-10,1.38,12233727600.36,12233727600.36,38.82,0.95
30,SHSE.600038,中直股份,39.69,39.05,40.80,38.81,39.90,0.53,5.01,11932044,478203814.79,2022-05-10,2.02,23520120968.40,23520120968.40,30.92,2.44
31,SHSE.600039,四川路桥,10.23,10.09,10.49,9.91,10.43,1.96,5.67,47572080,487664378.96,2022-05-10,1.30,49802977662.27,38043916357.30,8.37,1.73
32,SHSE.600048,保利发展,16.27,15.96,16.69,15.41,16.45,1.11,7.87,158581816,2536987656.29,2022-05-10,1.32,196911166733.40,196911166733.40,7.18,1.10
33,SHSE.600050,中国联通,3.48,3.46,3.51,3.44,3.50,0.57,2.01,67093766,233337438.96,2022-05-10,0.22,108458460642.00,108368441779.50,16.32,0.72
34,SHSE.600051,宁波联合,6.41,6.33,6.54,6.21,6.54,2.03,5.15,13460700,86240896.00,2022-05-10,4.33,2033155200.00,2033155200.00,9.40,0.65
35,SHSE.600052,东望时代,3.54,3.52,3.60,3.49,3.58,1.13,3.11,2934836,10457826.88,2022-05-10,0.35,3022217172.78,3022217172.78,-48.13,0.91
36,SHSE.600053,九鼎投资,14.40,14.23,14.69,14.17,14.58,1.25,3.61,2379124,34501929.88,2022-05-10,0.55,6321024864.00,6321024864.00,74.79,2.27
37,SHSE.600054,黄山旅游,9.23,9.09,9.50,8.99,9.43,2.17,5.53,8335952,77589138.76,2022-05-10,1.62,6878048119.20,4840419000.00,-826.74,1.63
38,SHSE.600055,万东医疗,21.33,20.80,21.29,20.67,21.14,-0.89,2.91,9971334,209009505.53,2022-05-10,1.84,14862710766.12,11432854446.86,93.58,3.33
39,SHSE.600056,中国医药,26.43,25.00,28.99,23.90,27.13,2.65,19.26,227346543,5852503103.31,2022-05-10,21.29,28988012537.42,28977775411.74,42.62,2.76
40,SHSE.600057,厦门象屿,8.36,8.24,8.51,8.03,8.50,1.67,5.74,28063388,232692910.60,2022-05-10,1.31,18336332659.50,18155590869.50,8.07,1.38
41,SHSE.600058,五矿发展,7.42,7.36,7.53,7.30,7.52,1.35,3.10,4200101,31231556.49,2022-05-10,0.39,8060768546.72,8060768546.72,15.60,1.69
42,SHSE.600059,古越龙山,9.35,9.26,9.66,9.13,9.64,3.10,5.67,26077539,246737839.28,2022-05-10,2.86,8787268861.32,8787268861.32,42.23,1.62
43,SHSE.600060,海信视像,11.40,11.30,11.66,11.13,11.63,2.02,4.65,12424399,142477977.12,2022-05-10,0.96,15215078011.86,14992014611.86,12.34,0.93
44,SHSE.600061,国投资本,6.10,6.03,6.18,6.01,6.15,0.82,2.79,18008347,109872688.79,2022-05-10,0.28,39515611611.15,39515611611.15,10.46,0.85
45,SHSE.600062,华润双鹤,30.16,33.18,33.18,33.18,33.18,10.01,0.00,3094752,102683871.36,2022-05-10,0.30,34614627217.80,34030450183.80,35.27,3.48
46,SHSE.600063,皖维高新,6.22,6.15,6.28,6.10,6.27,0.80,2.89,49937695,309734584.97,2022-05-10,2.59,12075359718.84,12075359718.84,9.52,1.81
47,SHSE.600064,南京高科,10.74,10.61,10.78,10.46,10.77,0.28,2.98,22223162,236412705.70,2022-05-10,1.80,13311255683.76,13311255683.76,5.39,0.85
48,SHSE.600066,宇通客车,7.35,7.28,7.48,7.19,7.46,1.50,3.95,15180711,111829999.55,2022-05-10,0.69,16881466923.58,16515986603.58,27.73,1.14
49,SHSE.600067,冠城大通,3.32,3.25,3.37,3.21,3.34,0.60,4.82,31461398,103573065.12,2022-05-10,2.11,4983649821.50,4983649821.50,-5.15,0.71
50,SHSE.600070,ST富润,5.07,4.97,5.11,4.93,5.07,0.00,3.55,2973904,15003120.24,2022-05-10,0.59,2646266818.26,2569074111.24,-4.08,1.49
51,SHSE.600071,凤凰光学,28.60,28.13,30.29,27.85,29.69,3.81,8.53,3471500,102449595.95,2022-05-10,1.46,8359928764.41,7050557218.64,-1392.87,16.47
52,SHSE.600072,中船科技,11.11,10.90,11.25,10.88,11.21,0.90,3.33,7718276,86045607.47,2022-05-10,1.05,8253361188.43,8253361188.43,102.02,2.08
53,SHSE.600073,上海梅林,7.35,7.29,7.42,7.16,7.42,0.95,3.54,15227349,111384091.32,2022-05-10,1.62,6957952682.24,6957952682.24,20.99,1.50
54,SHSE.600075,新疆天业,5.95,5.87,5.99,5.81,5.98,0.50,3.03,19622740,116370264.60,2022-05-10,1.55,10209978474.80,7587298491.76,7.30,1.03
55,SHSE.600076,康欣新材,3.02,3.02,3.04,2.96,3.03,0.33,2.65,6207786,18668552.84,2022-05-10,0.60,4073966402.01,3133820310.87,-83.60,0.85
56,SHSE.600077,*ST宋都,4.10,4.10,4.34,4.02,4.27,4.15,7.80,157789376,664390629.18,2022-05-10,11.77,5722322332.02,5722322332.02,-12.92,1.33
57,SHSE.600078,ST澄星,11.07,10.69,10.90,10.52,10.52,-4.97,3.43,17596803,185729234.56,2022-05-10,2.66,6970266497.72,6970266497.72,3.33,4.57
58,SHSE.600079,人福医药,16.45,16.24,16.87,16.02,16.74,1.76,5.17,34332115,567577540.08,2022-05-10,2.48,27337623739.92,23209850384.10,16.77,1.98
59,SHSE.600080,金花股份,7.45,7.35,7.89,7.35,7.89,5.91,7.25,5497645,41996610.34,2022-05-10,1.47,2945102548.65,2945102548.65,-179.25,1.77
60,SHSE.600081,东风科技,9.84,9.75,9.91,9.65,9.90,0.61,2.64,1169261,11510792.07,2022-05-10,0.37,4657147159.50,3104244000.00,19.45,1.46
61,SHSE.600082,海泰发展,3.69,3.60,3.82,3.56,3.79,2.71,7.05,83465406,311072660.50,2022-05-10,13.16,2448778980.54,2404131211.48,191.40,1.41
62,SHSE.600083,博信股份,9.45,9.51,9.58,9.05,9.31,-1.48,5.61,2060501,19279608.26,2022-05-10,0.90,2141300000.00,2122617865.06,36.09,30.56
63,SHSE.600084,中信尼雅,5.01,4.96,5.24,4.95,5.20,3.79,5.79,5415600,27789506.00,2022-05-10,0.48,5843379516.00,5843379516.00,3893.22,2.71
64,SHSE.600085,同仁堂,40.07,39.57,40.47,39.28,40.25,0.45,2.97,9955694,398220349.70,2022-05-10,0.73,55201678045.50,55201678045.50,42.17,5.01
65,SHSE.600088,中视传媒,7.80,7.80,7.86,7.67,7.83,0.38,2.44,2571074,19992901.20,2022-05-10,0.65,3114041112.00,3114041112.00,-157.87,3.01
66,SHSE.600089,特变电工,18.82,18.50,19.15,18.38,18.96,0.74,4.09,40903078,772048928.45,2022-05-10,1.08,71860510039.44,71860510039.44,8.70,1.65
67,SHSE.600094,大名城,3.29,3.24,3.28,3.21,3.26,-0.91,2.13,21189524,68732401.74,2022-05-10,0.93,8069559685.82,7421732176.12,-11.46,0.65
68,SHSE.600095,湘财股份,6.43,6.31,6.60,6.30,6.56,2.02,4.67,14404016,93486662.25,2022-05-10,1.28,18728527222.08,7410245870.56,62.61,1.50
69,SHSE.600096,云天化,25.03,24.45,25.05,24.06,24.77,-1.04,3.96,65862242,1617578979.83,2022-05-10,3.84,45475075579.57,42469604558.09,9.65,3.81
70,SHSE.600097,开创国际,9.27,9.11,9.36,9.00,9.36,0.97,3.88,3780200,34729909.00,2022-05-10,1.57,2255166192.24,2255166192.24,11.75,1.14
71,SHSE.600098,广州发展,5.73,5.71,5.87,5.62,5.83,1.75,4.36,6750683,38951478.10,2022-05-10,0.25,20661843710.75,15734800214.76,78.35,0.88
72,SHSE.600099,林海股份,7.25,7.16,7.31,7.08,7.25,0.00,3.17,3715900,26743234.00,2022-05-10,1.70,1588620000.00,1588620000.00,160.68,3.21
73,SHSE.600100,同方股份,4.28,4.23,4.33,4.21,4.29,0.23,2.80,29915587,128346648.72,2022-05-10,1.01,14372777188.77,12715126499.79,-5.90,0.95
74,SHSE.600101,明星电力,8.43,8.42,9.27,8.21,9.27,9.96,12.57,41276823,361054150.13,2022-05-10,9.79,3906680850.90,3906680850.90,29.77,1.52
75,SHSE.600103,青山纸业,2.42,2.52,2.62,2.42,2.48,2.48,8.26,117866604,295490787.24,2022-05-10,5.11,5718428161.36,5718428161.36,29.47,1.54
76,SHSE.600104,上汽集团,15.96,15.69,15.96,15.31,15.88,-0.50,4.07,39076119,610938565.67,2022-05-10,0.33,185533366476.20,185533366476.20,8.00,0.67
77,SHSE.600105,永鼎股份,3.24,3.19,3.30,3.18,3.28,1.23,3.70,17219667,56158930.77,2022-05-10,1.25,4628272280.16,4529400616.16,319.48,1.65
78,SHSE.600106,重庆路桥,3.98,3.87,4.06,3.82,4.00,0.50,6.03,22246500,87383532.74,2022-05-10,1.67,5316100248.00,5316100248.00,26.72,1.15
79,SHSE.600107,美尔雅,5.00,4.96,5.05,4.88,5.02,0.40,3.40,7237801,35991570.83,2022-05-10,2.01,1807200000.00,1807200000.00,91.62,2.39
80,SHSE.600108,亚盛集团,3.32,3.26,3.37,3.21,3.36,1.20,4.82,53710991,175989316.43,2022-05-10,2.76,6541634806.56,6541634806.56,99.26,1.61
81,SHSE.600109,国金证券,8.10,8.01,8.22,7.95,8.17,0.86,3.33,22896944,185475135.16,2022-05-10,0.76,30428015562.70,24709015562.70,15.49,1.24
82,SHSE.600110,诺德股份,8.74,8.60,9.14,8.56,9.02,3.20,6.64,43109340,385454114.01,2022-05-10,3.26,15670162907.30,11935098555.16,33.58,2.51
83,SHSE.600111,北方稀土,32.01,31.34,32.82,31.20,32.04,0.09,5.06,93119923,2992552187.53,2022-05-10,2.56,116403434640.00,116403434640.00,19.86,6.88
84,SHSE.600112,ST天成,3.18,3.34,3.34,3.17,3.30,3.77,5.35,19342769,63520599.94,2022-05-10,3.80,1680375991.80,1680375991.80,10.78,17.15
85,SHSE.600113,浙江东日,7.24,7.20,7.34,7.08,7.32,1.10,3.59,13884906,100300042.74,2022-05-10,3.37,3011676091.20,3011676091.20,4.48,1.40
86,SHSE.600114,东睦股份,6.28,6.18,6.39,6.15,6.36,1.27,3.82,5742959,36184239.00,2022-05-10,0.93,3920198913.72,3920198913.72,-314.30,1.63
87,SHSE.600115,中国东航,4.52,4.46,4.64,4.40,4.60,1.77,5.31,44172935,200026979.77,2022-05-10,0.45,86822424358.80,45119034137.20,-5.37,1.99
88,SHSE.600116,三峡水利,9.26,9.24,9.64,9.07,9.50,2.59,6.16,13147607,123489064.44,2022-05-10,0.97,18165357588.00,12861520802.50,25.39,1.66
89,SHSE.600117,*ST西钢,3.18,3.12,3.18,3.10,3.18,0.00,2.52,4117723,12946582.68,2022-05-10,0.39,3323476041.36,3323476041.36,-2.60,38.44
90,SHSE.600118,中国卫星,19.20,19.02,19.26,18.77,19.18,-0.10,2.55,6461734,123213087.04,2022-05-10,0.55,22680141609.30,22680141609.30,100.74,3.73
91,SHSE.600119,长江投资,6.37,6.30,6.49,6.26,6.43,0.94,3.61,4527700,28883913.00,2022-05-10,1.47,2348688479.10,1976582000.00,-16.86,11.35
92,SHSE.600120,浙江东方,3.61,3.57,3.69,3.56,3.68,1.94,3.60,17161807,62366594.52,2022-05-10,0.59,10658469085.28,10658469085.28,17.35,0.80
93,SHSE.600121,郑州煤电,3.83,3.80,3.81,3.63,3.79,-1.04,4.70,24554020,91456059.20,2022-05-10,2.02,4617781624.02,4617781624.02,-34.79,2.77
94,SHSE.600122,*ST宏图,1.72,1.69,1.72,1.67,1.69,-1.74,2.91,9462910,16083655.90,2022-05-10,0.82,1957456611.50,1957456611.50,-8.00,38.87
95,SHSE.600123,兰花科创,12.61,12.19,12.20,11.76,12.17,-3.49,3.49,54779780,657342681.93,2022-05-10,4.80,13903008000.00,13903008000.00,4.63,0.99
96,SHSE.600125,铁龙物流,4.77,4.71,4.82,4.64,4.80,0.63,3.77,16522842,78298082.56,2022-05-10,1.27,6266504995.20,6266504995.20,18.18,0.96
97,SHSE.600126,杭钢股份,4.73,4.67,4.78,4.59,4.77,0.85,4.02,23661334,110852689.79,2022-05-10,0.70,16109191925.91,16109191925.91,9.61,0.77
98,SHSE.600127,金健米业,8.02,7.89,8.12,7.81,8.10,1.00,3.87,30207170,240683326.51,2022-05-10,4.71,5198444065.80,5198444065.80,-130.72,7.32
99,SHSE.600128,苏豪弘业,6.95,6.88,7.02,6.83,6.99,0.58,2.73,4779400,33147475.00,2022-05-10,1.94,1724904825.00,1724904825.00,55.19,0.83
100,SHSE.600129,太极集团,17.62,17.43,18.80,17.30,18.56,5.33,8.51,12102803,220672463.31,2022-05-10,2.17,10335892208.64,10335892208.64,-19.57,3.77
101,SHSE.600130,波导股份,3.26,3.23,3.30,3.21,3.28,0.61,2.76,8112320,26462920.00,2022-05-10,1.06,2519040000.00,2519040000.00,55.65,2.55
102,SHSE.600131,国网信通,12.64,12.50,13.00,12.44,12.82,1.42,4.43,6309095,80705320.61,2022-05-10,1.17,15324958054.08,6925548377.24,22.46,2.96
103,SHSE.600132,重庆啤酒,111.20,109.11,116.55,106.01,115.60,3.96,9.48,5783279,647849347.19,2022-05-10,1.20,55947070488.80,55947070488.80,46.18,26.69
104,SHSE.600133,东湖高新,5.84,5.80,6.07,5.76,6.01,2.91,5.31,81343739,480755527.17,2022-05-10,10.22,4781344556.18,4781344556.18,8.96,0.81
105,SHSE.600135,乐凯胶片,5.93,5.95,6.02,5.80,5.96,0.51,3.71,3364600,19861873.00,2022-05-10,0.79,3297710310.04,2549478309.32,71.07,1.26
106,SHSE.600136,*ST明诚,3.36,3.19,3.19,3.19,3.19,-5.06,0.00,37100,118349.00,2022-05-10,0.01,1864933407.37,1553154173.34,-1.91,3.77
107,SHSE.600137,浪莎股份,14.00,13.79,13.95,13.60,13.91,-0.64,2.50,3383425,46635723.50,2022-05-10,3.48,1352296649.08,1352296649.08,72.51,2.56
108,SHSE.600138,中青旅,9.85,9.69,10.04,9.66,9.99,1.42,3.86,15777513,155851877.08,2022-05-10,2.18,7231161600.00,7231161600.00,-282.09,1.16
109,SHSE.600139,*ST西源,1.63,1.63,1.66,1.59,1.64,0.61,4.29,11768434,19127847.72,2022-05-10,1.78,1085500433.12,1085500433.12,-1.70,-2.07
110,SHSE.600141,兴发集团,33.32,32.60,33.30,32.01,32.70,-1.86,3.87,28896592,941686310.78,2022-05-10,2.96,36353396480.10,31902040964.10,8.58,2.33
