,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.97,10.92,10.95,10.70,10.71,-2.37,2.28,127379414,1373533381.79,2021-02-22,0.43,314361428964.03,314361428964.03,5.39,0.60
1,SHSE.600004,白云机场,13.55,13.45,13.98,13.35,13.50,-0.37,4.65,63192632,865242647.92,2021-02-22,3.05,31950696820.50,27935826939.00,586.61,1.66
2,SHSE.600006,东风汽车,7.39,7.28,7.54,7.12,7.22,-2.30,5.68,118818783,870267585.53,2021-02-22,5.94,14440000000.00,14440000000.00,24.04,1.85
3,SHSE.600007,中国国贸,11.83,11.83,12.12,11.83,11.98,1.27,2.45,1276317,15328402.32,2021-02-22,0.13,12067244757.32,12067244757.32,14.26,1.51
4,SHSE.600008,首创环保,2.85,2.86,2.94,2.85,2.89,1.40,3.16,73453007,213616465.28,2021-02-22,1.00,21214307056.53,21214307056.53,16.06,1.33
5,SHSE.600009,上海机场,60.94,60.50,63.00,59.50,60.91,-0.05,5.74,49636305,3032716941.13,2021-02-22,4.54,117371039067.68,66603647341.27,393.52,4.02
6,SHSE.600010,包钢股份,1.20,1.22,1.32,1.21,1.32,10.00,9.17,1773770272,2298250961.86,2021-02-22,5.60,60172243095.36,41813919294.84,-170.10,1.14
7,SHSE.600011,华能国际,4.06,4.10,4.28,4.07,4.18,2.96,5.17,93534076,393043807.59,2021-02-22,0.85,65618030240.62,45970427461.42,12.09,0.90
8,SHSE.600012,皖通高速,6.12,6.15,6.28,6.15,6.25,2.12,2.12,5525125,34384856.79,2021-02-22,0.47,10366312500.00,7285000000.00,14.13,0.92
9,SHSE.600015,华夏银行,6.36,6.39,6.49,6.35,6.37,0.16,2.20,101200377,647511331.01,2021-02-22,0.79,98016616771.71,81680513979.61,4.61,0.44
10,SHSE.600016,民生银行,5.25,5.25,5.32,5.23,5.25,0.00,1.71,229892442,1212051633.92,2021-02-22,0.65,229857697135.50,186176146868.25,5.04,0.50
11,SHSE.600017,日照港,2.76,2.76,2.85,2.75,2.79,1.09,3.62,23413420,65691834.35,2021-02-22,0.76,8581074347.52,8581074347.52,12.36,0.69
12,SHSE.600018,上港集团,4.76,4.76,4.88,4.74,4.77,0.21,2.94,82675015,397244165.50,2021-02-22,0.36,110538428080.50,110538428080.50,13.31,1.26
13,SHSE.600019,宝钢股份,7.28,7.45,8.01,7.38,8.00,9.89,8.65,429221728,3380377237.16,2021-02-22,1.93,178155581200.00,177698827496.00,15.82,0.97
14,SHSE.600020,中原高速,3.22,3.23,3.32,3.22,3.23,0.31,3.11,13019506,42496408.39,2021-02-22,0.58,7259011017.36,7259011017.36,27.90,0.72
15,SHSE.600021,上海电力,6.82,6.81,6.95,6.80,6.88,0.88,2.20,8563448,59037829.63,2021-02-22,0.36,18006089675.36,16149054578.40,14.32,1.10
16,SHSE.600022,山东钢铁,1.38,1.38,1.48,1.38,1.44,4.35,7.25,240850784,346946514.92,2021-02-22,2.20,15763031447.04,15763031447.04,23.27,0.75
17,SHSE.600023,浙能电力,3.52,3.53,3.59,3.53,3.56,1.14,1.70,29502017,105086540.96,2021-02-22,0.22,48418456357.28,48418456357.28,8.24,0.71
18,SHSE.600025,华能水电,4.67,4.69,4.78,4.62,4.68,0.21,3.43,53366130,249918333.63,2021-02-22,0.30,84240000000.00,84240000000.00,16.76,1.73
19,SHSE.600026,中远海能,6.50,6.50,6.69,6.46,6.57,1.08,3.54,30741252,202385591.86,2021-02-22,1.12,31290885684.45,17975735896.77,9.86,0.90
20,SHSE.600027,华电国际,3.19,3.21,3.29,3.20,3.24,1.57,2.82,48261098,157042055.36,2021-02-22,0.59,31956044355.72,26392207491.72,7.06,0.67
21,SHSE.600028,中国石化,4.37,4.41,4.74,4.41,4.65,6.41,7.55,599923136,2759294173.74,2021-02-22,0.63,562981124853.90,444343635363.90,14.89,0.76
22,SHSE.600029,南方航空,6.35,6.33,6.40,6.21,6.31,-0.63,2.99,60365317,381817951.80,2021-02-22,0.74,96727898112.45,51183693919.61,-10.88,1.39
23,SHSE.600030,中信证券,28.62,28.75,28.75,27.73,27.77,-2.97,3.56,167624304,4751289721.86,2021-02-22,1.71,358976570325.33,272553155409.00,24.09,1.98
24,SHSE.600031,三一重工,44.97,44.80,45.38,43.11,43.28,-3.76,5.05,139475267,6167603256.13,2021-02-22,1.64,367190046513.28,367190046513.28,25.48,6.49
25,SHSE.600033,福建高速,2.60,2.61,2.64,2.60,2.62,0.77,1.54,9096229,23826078.09,2021-02-22,0.33,7190328000.00,7190328000.00,17.46,0.73
26,SHSE.600035,楚天高速,2.73,2.72,2.81,2.72,2.77,1.47,3.30,8156836,22629659.84,2021-02-22,0.51,4460021045.77,4444183205.13,11.53,0.70
27,SHSE.600036,招商银行,55.20,55.27,55.74,53.36,54.20,-1.81,4.31,80151145,4368565093.70,2021-02-22,0.39,1366915631574.20,1118088788051.80,14.04,2.14
28,SHSE.600037,歌华有线,8.53,8.51,8.80,8.50,8.60,0.82,3.52,18723159,161773471.05,2021-02-22,1.35,11969289802.40,11969289802.40,45.93,0.94
29,SHSE.600038,中直股份,55.58,55.46,55.89,53.73,53.85,-3.11,3.89,6468885,354839937.48,2021-02-22,1.10,31743321156.60,31743321156.60,47.09,3.58
30,SHSE.600039,四川路桥,5.16,5.17,5.48,5.17,5.32,3.10,6.01,67922378,362350075.21,2021-02-22,1.88,25416673937.48,19207995713.20,9.85,1.12
31,SHSE.600048,保利发展,14.41,14.42,14.81,14.30,14.70,2.01,3.54,90458256,1319299669.56,2021-02-22,0.76,175951551333.60,175951551333.60,6.08,1.10
32,SHSE.600050,中国联通,4.39,4.43,4.55,4.40,4.48,2.05,3.42,337235200,1513508673.90,2021-02-22,1.10,138933102725.76,136806947589.76,25.49,0.94
33,SHSE.600051,宁波联合,8.08,8.09,8.50,8.08,8.27,2.35,5.20,6235725,52026403.73,2021-02-22,2.01,2570977600.00,2570977600.00,4.22,0.87
34,SHSE.600052,东望时代,2.70,2.70,2.79,2.70,2.70,0.00,3.33,7267448,19940223.15,2021-02-22,0.86,2279325800.70,2279325800.70,67.24,0.67
35,SHSE.600053,九鼎投资,17.82,17.89,18.49,17.83,17.83,0.06,3.70,4269509,77530219.69,2021-02-22,0.98,7730032464.00,7730032464.00,11.10,2.88
36,SHSE.600054,黄山旅游,10.41,10.41,11.00,10.31,10.78,3.55,6.63,17847794,192172783.59,2021-02-22,3.48,7862710363.20,5533374000.00,-179.74,1.84
37,SHSE.600055,万东医疗,13.20,13.08,13.56,12.91,13.52,2.42,4.92,30677583,405980989.96,2021-02-22,5.67,7311835010.48,7311835010.48,32.38,3.20
38,SHSE.600056,中国医药,13.70,13.75,14.04,13.72,13.76,0.44,2.34,11533718,160019564.12,2021-02-22,1.08,14702360947.84,14697168804.48,11.76,1.47
39,SHSE.600057,厦门象屿,5.93,5.94,6.18,5.94,6.08,2.53,4.05,31753083,193277971.31,2021-02-22,1.49,13117320836.80,12995796727.36,10.82,1.20
40,SHSE.600058,五矿发展,7.30,7.38,8.03,7.38,7.77,6.44,8.90,38074426,299894527.09,2021-02-22,3.55,8328746224.47,8328746224.47,29.68,1.96
41,SHSE.600059,古越龙山,12.61,12.50,12.50,11.92,12.07,-4.28,4.60,47494924,575320977.08,2021-02-22,5.87,9758886671.55,9758886671.55,55.62,2.29
42,SHSE.600060,海信视像,12.57,12.64,13.00,12.57,12.60,0.24,3.42,37816162,482930978.98,2021-02-22,2.89,16486863397.20,16486863397.20,19.02,1.06
43,SHSE.600061,国投资本,12.84,12.88,13.18,12.66,12.68,-1.25,4.05,28765225,372296055.87,2021-02-22,0.68,53600004938.36,53600004938.36,13.19,1.26
44,SHSE.600062,华润双鹤,11.58,11.58,11.81,11.51,11.63,0.43,2.59,6280359,73317450.82,2021-02-22,0.60,12132854567.30,12132854567.30,12.01,1.31
45,SHSE.600063,皖维高新,4.56,4.64,4.83,4.55,4.57,0.22,6.14,139140559,651709238.19,2021-02-22,7.22,8801338742.44,8801338742.44,19.66,1.55
46,SHSE.600064,南京高科,10.02,10.03,10.25,10.03,10.07,0.50,2.20,10166154,102992630.65,2021-02-22,0.82,12446085862.16,12446085862.16,5.68,0.94
47,SHSE.600066,宇通客车,17.25,17.90,17.90,16.35,16.61,-3.71,8.99,74004150,1239219594.26,2021-02-22,3.34,36773530494.03,36773530494.03,47.78,2.40
48,SHSE.600067,冠城大通,3.50,3.50,3.59,3.49,3.53,0.86,2.86,9927250,35252599.90,2021-02-22,0.67,5267150859.25,5267150859.25,9.44,0.66
49,SHSE.600068,葛洲坝,6.86,6.90,7.06,6.83,6.86,0.00,3.35,65736252,456474281.46,2021-02-22,1.43,31588773046.32,31588773046.32,6.64,0.94
50,SHSE.600070,ST富润,7.16,7.17,7.54,7.17,7.31,2.09,5.17,12226369,90100931.73,2021-02-22,2.34,3815426122.58,3815426122.58,8.04,1.59
51,SHSE.600071,凤凰光学,14.36,14.35,15.80,14.26,15.80,10.03,10.72,6416818,99392816.42,2021-02-22,2.70,4448867446.20,3752064804.80,585.99,8.72
52,SHSE.600072,中船科技,11.64,11.66,11.83,11.46,11.48,-1.37,3.18,13821211,160864095.03,2021-02-22,1.88,8452148656.84,8452148656.84,92.38,2.15
53,SHSE.600073,上海梅林,9.09,9.09,9.35,9.05,9.13,0.44,3.30,17391781,160233556.67,2021-02-22,1.85,8561470079.36,8561470079.36,20.45,1.98
54,SHSE.600075,新疆天业,7.06,7.37,7.77,7.30,7.45,5.52,6.66,80724998,612179897.02,2021-02-22,8.30,10576971640.65,7245291522.40,318.81,1.54
55,SHSE.600076,康欣新材,3.47,3.48,3.60,3.44,3.53,1.73,4.61,16026690,56435682.20,2021-02-22,1.55,4746238085.51,3650952375.37,-36.12,1.20
56,SHSE.600077,*ST宋都,2.59,2.60,2.76,2.60,2.69,3.86,6.18,10960938,29579941.10,2021-02-22,0.82,3604929056.94,3604929056.94,4.38,0.76
57,SHSE.600078,ST澄星,3.60,3.68,3.88,3.62,3.71,3.06,7.22,19972756,75235832.63,2021-02-22,3.01,2458145314.31,2458145314.31,350.26,-5.16
58,SHSE.600079,人福医药,29.05,28.67,29.45,28.18,28.30,-2.58,4.37,13352506,383236775.69,2021-02-22,0.99,46215934996.40,38309831746.60,65.13,4.29
