,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.60,8.57,8.59,8.53,8.58,-0.23,0.70,32497174,278140362.19,2022-02-22,0.11,251841601491.48,251841601491.48,4.57,0.45
1,SHSE.600004,白云机场,13.41,13.22,13.27,12.75,12.89,-3.88,3.88,27108804,351733576.58,2022-02-22,1.31,26673541425.46,30506998667.87,-69.17,1.67
2,SHSE.600006,东风汽车,6.30,6.27,6.27,6.18,6.25,-0.79,1.43,11863869,73954119.23,2022-02-22,0.59,12500000000.00,12500000000.00,21.66,1.56
3,SHSE.600007,中国国贸,14.42,14.34,14.34,14.05,14.17,-1.73,2.01,2284422,32344863.11,2022-02-22,0.23,14273193506.78,14273193506.78,14.44,1.65
4,SHSE.600008,首创环保,3.51,3.48,3.53,3.46,3.48,-0.85,1.99,75733635,264174782.65,2022-02-22,1.03,25545255555.96,25545255555.96,10.40,1.47
5,SHSE.600009,上海机场,56.68,55.95,56.24,55.01,55.50,-2.08,2.17,11664691,648924825.19,2022-02-22,1.07,60687940033.50,106946193864.00,-60.07,3.89
6,SHSE.600010,包钢股份,2.59,2.57,2.59,2.52,2.57,-0.77,2.70,522396528,1332928444.79,2022-02-22,1.65,81410433778.59,117153533905.36,29.17,2.12
7,SHSE.600011,华能国际,7.83,7.68,7.70,7.40,7.48,-4.47,3.83,111760655,839452975.67,2022-02-22,1.02,82262870194.12,117421738325.32,-31.06,2.07
8,SHSE.600012,皖通高速,8.03,8.00,8.02,7.81,7.93,-1.25,2.62,8471140,66787967.26,2022-02-22,0.73,9243208000.00,13152777300.00,8.62,1.15
9,SHSE.600015,华夏银行,5.75,5.74,5.79,5.71,5.74,-0.17,1.39,45873867,263513593.72,2022-02-22,0.36,73602221388.22,88322665662.42,3.78,0.37
10,SHSE.600016,民生银行,3.97,3.97,3.97,3.95,3.96,-0.25,0.50,53292361,211009751.81,2022-02-22,0.15,140430007923.48,173378377267.92,5.34,0.36
11,SHSE.600017,日照港,2.94,2.93,2.93,2.87,2.89,-1.70,2.04,15936700,46233916.00,2022-02-22,0.52,8888639736.32,8888639736.32,14.62,0.68
12,SHSE.600018,上港集团,5.87,5.80,5.88,5.74,5.79,-1.36,2.39,23016995,133356576.82,2022-02-22,0.10,134175576223.50,134783555752.50,9.18,1.35
13,SHSE.600019,宝钢股份,7.53,7.46,7.51,7.32,7.39,-1.86,2.52,82587685,611168041.06,2022-02-22,0.37,164149291899.43,164563561354.50,6.23,0.86
14,SHSE.600020,中原高速,3.37,3.35,3.36,3.30,3.31,-1.78,1.78,8515856,28317367.46,2022-02-22,0.38,7438800763.92,7438800763.92,8.38,0.70
15,SHSE.600021,上海电力,11.27,11.09,11.09,10.20,10.47,-7.10,7.90,108407740,1137218134.28,2022-02-22,4.14,27401709142.59,27401709142.59,393.18,1.90
16,SHSE.600022,山东钢铁,1.86,1.85,1.87,1.81,1.83,-1.61,3.23,116634012,214435281.34,2022-02-22,1.07,20032185797.28,20032185797.28,6.70,0.91
17,SHSE.600023,浙能电力,3.72,3.71,3.73,3.66,3.69,-0.81,1.88,16852718,62159148.38,2022-02-22,0.12,50186546055.72,50186546055.72,15.99,0.79
18,SHSE.600025,华能水电,6.12,6.10,6.11,6.01,6.03,-1.47,1.63,19740591,119377597.34,2022-02-22,0.11,108540000000.00,108540000000.00,20.29,2.11
19,SHSE.600026,中远海能,6.35,6.35,6.42,6.12,6.20,-2.36,4.72,16336218,102103841.15,2022-02-22,0.57,17762830665.60,29528689687.00,-58.14,1.03
20,SHSE.600027,华电国际,4.14,4.11,4.12,3.98,4.04,-2.42,3.38,56173701,226784441.25,2022-02-22,0.69,32908801934.12,39874227188.60,20.07,1.01
21,SHSE.600028,中国石化,4.36,4.40,4.42,4.34,4.40,0.92,1.83,193828263,849034132.09,2022-02-22,0.20,420454192602.40,532713322442.40,7.68,0.69
22,SHSE.600029,南方航空,7.33,7.29,7.30,7.12,7.21,-1.64,2.46,41015311,294865500.46,2022-02-22,0.40,73685199843.22,122198256639.48,-12.87,1.81
23,SHSE.600030,中信证券,24.52,24.30,24.35,23.73,24.03,-2.00,2.53,106578687,2555568164.19,2022-02-22,0.94,273141400780.35,347925508106.22,15.06,1.75
24,SHSE.600031,三一重工,20.78,20.58,20.60,20.31,20.38,-1.92,1.40,72474733,1478314803.67,2022-02-22,0.85,173078940036.54,173078940036.54,11.13,2.72
25,SHSE.600032,浙江新能,13.73,13.73,14.08,13.42,13.69,-0.29,4.81,12269400,168585382.00,2022-02-22,5.90,2847520000.00,28475200000.00,71.23,3.69
26,SHSE.600033,福建高速,2.97,2.97,2.98,2.92,2.93,-1.35,2.02,7978201,23483236.92,2022-02-22,0.29,8041092000.00,8041092000.00,8.77,0.77
