,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.52,8.53,8.67,8.51,8.65,1.53,1.88,47572520,409206610.69,2022-02-08,0.16,253896253251.90,253896253251.90,4.61,0.46
1,SHSE.600004,白云机场,14.00,13.97,14.30,13.84,14.17,1.21,3.29,23213007,326719719.26,2022-02-08,1.12,33536398070.11,29322271683.38,-76.04,1.83
2,SHSE.600006,东风汽车,6.17,6.17,6.26,6.13,6.26,1.46,2.11,12002933,74468135.05,2022-02-08,0.60,12520000000.00,12520000000.00,21.69,1.56
3,SHSE.600007,中国国贸,14.00,14.00,14.40,13.94,14.39,2.79,3.29,3266690,46468306.39,2022-02-08,0.32,14494795664.26,14494795664.26,14.66,1.68
4,SHSE.600008,首创环保,3.27,3.26,3.43,3.25,3.41,4.28,5.50,151262733,509972694.70,2022-02-08,2.06,25031414208.57,25031414208.57,10.19,1.44
5,SHSE.600009,上海机场,52.20,52.52,54.25,52.50,54.16,3.75,3.35,23800042,1274503364.80,2022-02-08,2.18,104364069543.68,59222681661.52,-58.62,3.79
6,SHSE.600010,包钢股份,2.50,2.51,2.54,2.46,2.54,1.60,3.20,636558512,1592299204.37,2022-02-08,2.01,115785982925.92,80460117430.98,28.83,2.10
7,SHSE.600011,华能国际,8.00,8.01,8.29,7.50,8.24,3.00,9.87,138033277,1091181300.15,2022-02-08,1.26,129352289278.16,90621129732.56,-34.22,2.28
8,SHSE.600012,皖通高速,8.13,8.20,8.59,8.10,8.51,4.67,6.03,32704213,272985867.89,2022-02-08,2.81,14114771100.00,9919256000.00,9.25,1.24
9,SHSE.600015,华夏银行,5.77,5.75,5.84,5.74,5.84,1.21,1.73,52483533,304632861.01,2022-02-08,0.41,89861388060.72,74884490053.52,3.85,0.38
10,SHSE.600016,民生银行,3.92,3.92,4.00,3.91,3.99,1.79,2.30,145343048,576110937.66,2022-02-08,0.41,174691849822.98,141493871619.87,5.38,0.36
11,SHSE.600017,日照港,2.84,2.84,2.96,2.83,2.96,4.23,4.58,52432224,153607101.35,2022-02-08,1.70,9103935508.48,9103935508.48,14.97,0.70
12,SHSE.600018,上港集团,5.93,5.90,6.06,5.88,6.03,1.69,3.04,47184605,282637350.45,2022-02-08,0.20,140370438892.50,139737258139.50,9.56,1.41
13,SHSE.600019,宝钢股份,7.29,7.33,7.64,7.27,7.62,4.53,5.08,152162656,1133467353.26,2022-02-08,0.69,169685296011.00,169258133189.94,6.43,0.89
14,SHSE.600020,中原高速,3.25,3.25,3.36,3.24,3.35,3.08,3.69,22890644,75809491.54,2022-02-08,1.02,7528695637.20,7528695637.20,8.48,0.71
15,SHSE.600021,上海电力,12.55,12.43,12.73,12.10,12.70,1.20,5.02,43818699,543874481.60,2022-02-08,1.67,33237985301.90,33237985301.90,476.93,2.30
16,SHSE.600022,山东钢铁,1.77,1.76,1.86,1.76,1.85,4.52,5.65,338258592,619649645.34,2022-02-08,3.09,20251116789.60,20251116789.60,6.78,0.92
17,SHSE.600023,浙能电力,3.68,3.68,3.73,3.66,3.72,1.09,1.90,24131515,89424129.55,2022-02-08,0.18,50594566755.36,50594566755.36,16.12,0.79
18,SHSE.600025,华能水电,6.08,6.10,6.27,6.06,6.26,2.96,3.45,27397588,169530950.29,2022-02-08,0.15,112680000000.00,112680000000.00,21.06,2.19
19,SHSE.600026,中远海能,5.24,5.25,5.76,5.25,5.76,9.92,9.73,44742134,253061923.70,2022-02-08,1.56,27433105257.60,16502242682.88,-54.01,0.96
20,SHSE.600027,华电国际,4.32,4.31,4.40,4.19,4.38,1.39,4.86,54954878,235533668.54,2022-02-08,0.67,43229978981.70,35678354572.14,21.76,1.10
21,SHSE.600028,中国石化,4.36,4.33,4.43,4.32,4.42,1.38,2.52,272179152,1192232931.41,2022-02-08,0.28,535134746635.32,422365348023.32,7.72,0.69
22,SHSE.600029,南方航空,7.36,7.30,7.51,7.26,7.50,1.90,3.40,53071386,394641596.81,2022-02-08,0.52,127113304410.00,76648959615.00,-13.38,1.88
23,SHSE.600030,中信证券,25.28,25.20,25.43,24.97,25.37,0.36,1.82,84622762,2135107602.74,2022-02-08,0.74,367327096989.38,288372756462.65,15.90,1.85
24,SHSE.600031,三一重工,20.74,20.91,21.38,20.76,21.25,2.46,2.99,96091981,2023941007.20,2022-02-08,1.13,180467491451.25,180467491451.25,11.61,2.83
25,SHSE.600032,浙江新能,13.08,13.09,13.23,12.95,13.23,1.15,2.14,7475475,97918440.87,2022-02-08,3.59,27518400000.00,2751840000.00,68.84,3.57
26,SHSE.600033,福建高速,2.96,2.98,3.07,2.97,3.05,3.04,3.38,34680824,105166721.70,2022-02-08,1.26,8370420000.00,8370420000.00,9.13,0.80
27,SHSE.600035,楚天高速,3.21,3.22,3.48,3.21,3.39,5.61,8.41,56986416,191336807.56,2022-02-08,3.54,5458292904.39,5458292904.39,7.98,0.78
28,SHSE.600036,招商银行,51.35,51.55,52.00,50.99,51.71,0.70,1.97,52824176,2724121498.84,2022-02-08,0.26,1304118216027.71,1066722716423.59,10.87,1.78
29,SHSE.600037,歌华有线,7.83,7.90,8.02,7.82,8.00,2.17,2.55,11128428,88354244.47,2022-02-08,0.80,11134223072.00,11134223072.00,119.85,0.87
30,SHSE.600038,中直股份,55.46,55.60,55.84,54.29,55.50,0.07,2.79,9533216,524498813.50,2022-02-08,1.62,32715957738.00,32715957738.00,36.92,3.40
31,SHSE.600039,四川路桥,11.12,11.18,11.22,10.86,11.16,0.36,3.24,31918782,353113690.17,2022-02-08,0.88,53293802025.24,40706625747.60,11.18,1.96
32,SHSE.600048,保利发展,15.96,15.81,16.13,15.67,15.80,-1.00,2.88,83074343,1320397415.63,2022-02-08,0.69,189130482333.60,189130482333.60,6.91,1.07
33,SHSE.600050,中国联通,3.76,3.76,3.93,3.75,3.92,4.26,4.79,237247498,920905531.38,2022-02-08,0.77,121486261391.04,120562125311.04,18.94,0.81
34,SHSE.600051,宁波联合,7.22,7.21,7.38,7.21,7.37,2.08,2.35,2161800,15842490.00,2022-02-08,0.70,2291185600.00,2291185600.00,19.05,0.73
35,SHSE.600052,东望时代,4.76,4.80,4.91,4.72,4.88,2.52,3.99,7725191,37327824.40,2022-02-08,0.92,4119670336.08,4119670336.08,-108.98,1.23
36,SHSE.600053,九鼎投资,18.99,18.98,20.89,18.10,20.50,7.95,14.69,17790990,355381666.55,2022-02-08,4.10,8887586400.00,8887586400.00,424.72,3.24
37,SHSE.600054,黄山旅游,10.42,10.32,11.39,10.32,10.95,5.09,10.27,23101936,252588142.89,2022-02-08,4.50,7986704868.00,5620635000.00,305.04,1.86
