,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,11.01,11.01,11.04,10.87,10.99,-0.18,1.54,66813691,731611998.61,2021-03-31,0.23,322580067087.88,322580067087.88,5.53,0.59
1,SHSE.600004,白云机场,13.37,13.35,13.47,13.24,13.34,-0.22,1.72,10148019,135394019.36,2021-03-31,0.49,31572021895.22,27604735656.76,579.66,1.69
2,SHSE.600006,东风汽车,6.20,6.28,6.49,6.23,6.27,1.13,4.19,35089856,222097752.81,2021-03-31,1.75,12540000000.00,12540000000.00,22.66,1.55
3,SHSE.600007,中国国贸,12.00,12.04,12.15,11.98,12.04,0.33,1.42,1224500,14744435.66,2021-03-31,0.12,12127681709.36,12127681709.36,14.69,1.47
4,SHSE.600008,首创环保,3.09,3.10,3.40,3.09,3.27,5.83,10.03,223163686,722554255.85,2021-03-31,3.04,24003731513.79,24003731513.79,18.17,1.49
5,SHSE.600009,上海机场,58.93,58.92,58.92,57.80,57.90,-1.75,1.90,15316790,889985527.49,2021-03-31,1.40,111570894139.20,63312283386.30,-88.08,3.88
6,SHSE.600010,包钢股份,1.63,1.60,1.60,1.55,1.56,-4.29,3.07,804703104,1263101735.29,2021-03-31,2.54,71112650930.88,49416450075.72,-201.03,1.33
7,SHSE.600011,华能国际,4.29,4.30,4.47,4.23,4.41,2.80,5.59,83827290,367703897.79,2021-03-31,0.76,69228591713.19,48499900742.79,15.17,0.92
8,SHSE.600012,皖通高速,7.29,7.18,7.55,7.16,7.28,-0.14,5.35,24747429,181412698.38,2021-03-31,2.12,12074680800.00,8485568000.00,13.15,1.04
9,SHSE.600015,华夏银行,6.48,6.45,6.48,6.38,6.44,-0.62,1.54,38065597,244385161.68,2021-03-31,0.30,99093722450.52,82578102045.32,4.66,0.44
10,SHSE.600016,民生银行,5.27,5.03,5.07,4.97,5.05,-4.17,1.90,389552736,1955546283.82,2021-03-31,1.10,221101213435.10,179083722225.65,6.44,0.47
11,SHSE.600017,日照港,2.81,2.81,2.91,2.80,2.89,2.85,3.91,42844576,122885904.28,2021-03-31,1.39,8888639736.32,8888639736.32,13.90,0.70
12,SHSE.600018,上港集团,4.74,4.74,4.82,4.71,4.78,0.84,2.32,32311902,154166024.58,2021-03-31,0.14,110770164827.00,110770164827.00,13.33,1.23
13,SHSE.600019,宝钢股份,8.19,8.30,8.32,8.02,8.08,-1.34,3.66,92770731,752843767.03,2021-03-31,0.42,179936450212.00,179475815770.96,15.98,0.95
14,SHSE.600020,中原高速,3.36,3.41,3.47,3.35,3.37,0.30,3.57,18818296,63923177.02,2021-03-31,0.84,7573643073.84,7573643073.84,29.11,0.73
15,SHSE.600021,上海电力,7.88,7.65,8.06,7.61,7.82,-0.76,5.71,39114015,307076098.35,2021-03-31,1.67,20466224020.54,18355466105.10,23.02,1.23
16,SHSE.600022,山东钢铁,1.55,1.55,1.57,1.54,1.54,-0.65,1.94,82612140,128038794.20,2021-03-31,0.75,16857686408.64,16857686408.64,23.33,0.77
17,SHSE.600023,浙能电力,3.83,3.81,4.03,3.79,3.97,3.66,6.27,156120531,615501521.15,2021-03-31,1.15,53994739252.36,53994739252.36,9.19,0.77
18,SHSE.600025,华能水电,5.65,5.60,5.98,5.48,5.79,2.48,8.85,126383163,725909771.99,2021-03-31,0.70,104220000000.00,104220000000.00,20.73,2.12
19,SHSE.600026,中远海能,6.47,6.51,6.65,6.41,6.64,2.63,3.71,22070130,143978807.45,2021-03-31,0.77,31624274116.40,19023418648.32,13.33,0.90
20,SHSE.600027,华电国际,3.51,3.60,3.82,3.55,3.70,5.41,7.69,190791571,705307228.25,2021-03-31,2.34,36493013616.10,30139249296.10,8.73,0.75
21,SHSE.600028,中国石化,4.32,4.31,4.33,4.28,4.33,0.23,1.16,92678868,399389799.05,2021-03-31,0.10,524238337767.18,413765148629.18,15.92,0.69
22,SHSE.600029,南方航空,6.89,6.82,6.96,6.80,6.87,-0.29,2.32,53180919,366133647.81,2021-03-31,0.66,105312307453.65,55726145360.97,-9.71,1.61
23,SHSE.600030,中信证券,24.26,24.25,24.25,23.89,23.89,-1.53,1.48,54736785,1313456130.07,2021-03-31,0.56,308820679332.81,234472268013.00,20.72,1.66
24,SHSE.600031,三一重工,37.03,36.86,36.86,33.90,34.15,-7.78,7.99,250276832,8613818912.18,2021-03-31,2.95,289770310502.65,289770310502.65,18.78,4.66
25,SHSE.600033,福建高速,2.69,2.69,2.72,2.68,2.72,1.12,1.49,8003675,21666852.42,2021-03-31,0.29,7464768000.00,7464768000.00,18.13,0.74
26,SHSE.600035,楚天高速,2.89,2.97,2.99,2.89,2.92,1.04,3.46,15821477,46454492.92,2021-03-31,0.98,4701538430.92,4701538430.92,12.16,0.71
27,SHSE.600036,招商银行,51.56,51.50,51.50,50.14,51.10,-0.89,2.64,52164954,2652348781.04,2021-03-31,0.25,1288734110211.10,1054139060321.90,13.24,1.92
28,SHSE.600037,歌华有线,8.70,8.69,8.87,8.64,8.87,1.95,2.64,9307437,81676821.04,2021-03-31,0.67,12345069831.08,12345069831.08,47.37,0.97
29,SHSE.600038,中直股份,50.43,52.30,52.40,49.49,50.56,0.26,5.77,8743138,442589600.43,2021-03-31,1.48,29803942760.96,29803942760.96,39.34,3.30
30,SHSE.600039,四川路桥,6.09,6.03,6.14,6.00,6.07,-0.33,2.30,26808755,162833917.10,2021-03-31,0.74,28999851654.23,21915889845.70,11.24,1.21
31,SHSE.600048,保利发展,14.39,14.37,14.38,14.09,14.23,-1.11,2.02,45418711,643623297.34,2021-03-31,0.38,170325889488.24,170325889488.24,5.88,1.05
32,SHSE.600050,中国联通,4.23,4.22,4.29,4.21,4.27,0.95,1.89,59724347,254267537.22,2021-03-31,0.20,132420613535.49,130394121921.49,23.98,0.89
33,SHSE.600051,宁波联合,8.25,8.25,8.32,8.23,8.30,0.61,1.09,1635855,13537973.64,2021-03-31,0.53,2580304000.00,2580304000.00,4.24,0.87
34,SHSE.600052,东望时代,2.67,2.67,2.72,2.66,2.71,1.50,2.25,2399169,6468105.95,2021-03-31,0.28,2287767748.11,2287767748.11,67.49,0.68
35,SHSE.600053,九鼎投资,15.35,15.37,16.13,15.36,15.81,3.00,5.02,2895031,45504911.17,2021-03-31,0.67,6854280048.00,6854280048.00,9.84,2.56
36,SHSE.600054,黄山旅游,11.34,11.29,11.53,10.67,10.74,-5.29,7.58,13136852,144380015.96,2021-03-31,2.56,7833535185.60,5512842000.00,-179.07,1.86
37,SHSE.600055,万东医疗,13.14,13.00,13.20,12.42,13.13,-0.08,5.94,10427231,134056547.51,2021-03-31,1.93,7100916692.87,7100916692.87,31.44,3.05
38,SHSE.600056,中国医药,13.78,13.73,13.83,13.69,13.82,0.29,1.02,4574573,62948901.37,2021-03-31,0.43,14766470079.88,14761255296.36,11.81,1.45
39,SHSE.600057,厦门象屿,6.51,6.50,6.55,6.38,6.43,-1.23,2.61,19701709,127198698.73,2021-03-31,0.92,13872429766.55,13743910025.81,11.45,1.23
40,SHSE.600058,五矿发展,8.07,8.02,8.11,7.90,7.95,-1.49,2.60,8546600,68322256.68,2021-03-31,0.80,8521690152.45,8521690152.45,31.72,1.96
41,SHSE.600059,古越龙山,11.65,11.54,11.66,11.38,11.43,-1.89,2.40,15159765,174393611.25,2021-03-31,1.88,9241431205.95,9241431205.95,52.68,2.14
42,SHSE.600060,海信视像,11.37,11.38,11.54,11.37,11.43,0.53,1.50,8600725,98391019.06,2021-03-31,0.66,14955940367.46,14955940367.46,17.25,0.95
43,SHSE.600061,国投资本,12.40,12.42,12.42,12.18,12.22,-1.45,1.94,15000290,183922309.59,2021-03-31,0.35,51655777118.14,51655777118.14,12.45,1.19
44,SHSE.600062,华润双鹤,11.73,11.73,11.74,11.64,11.72,-0.09,0.85,3905624,45612251.80,2021-03-31,0.37,12226745961.20,12226745961.20,12.16,1.28
45,SHSE.600063,皖维高新,4.37,4.38,4.43,4.31,4.37,0.00,2.75,26896819,117793821.70,2021-03-31,1.40,8416159804.04,8416159804.04,13.77,1.48
46,SHSE.600064,南京高科,10.03,10.02,10.08,9.99,10.07,0.40,0.90,4381771,43984179.64,2021-03-31,0.35,12446085862.16,12446085862.16,5.68,0.90
47,SHSE.600066,宇通客车,14.78,14.78,15.05,14.15,14.35,-2.91,6.09,17871000,258139191.17,2021-03-31,0.81,31770027850.05,31770027850.05,61.57,2.11
48,SHSE.600067,冠城大通,3.33,3.32,3.36,3.31,3.34,0.30,1.50,5037601,16815080.60,2021-03-31,0.34,4983649821.50,4983649821.50,8.93,0.62
49,SHSE.600068,葛洲坝,7.44,7.42,7.60,7.41,7.58,1.88,2.55,50814164,383439811.33,2021-03-31,1.10,34904212782.96,34904212782.96,8.15,1.03
50,SHSE.600070,ST富润,6.27,6.33,6.37,6.25,6.30,0.48,1.91,4942438,31112203.31,2021-03-31,0.95,3288260543.40,3288260543.40,6.92,1.34
51,SHSE.600071,凤凰光学,13.47,13.48,13.59,13.26,13.30,-1.26,2.45,1436036,19263569.84,2021-03-31,0.60,3744932723.70,3158383664.80,493.27,7.29
52,SHSE.600072,中船科技,11.74,11.64,11.74,11.43,11.45,-2.47,2.64,7157674,82348882.62,2021-03-31,0.97,8430061160.35,8430061160.35,92.14,2.15
53,SHSE.600073,上海梅林,8.83,8.84,8.84,8.40,8.49,-3.85,4.98,14052965,119549980.71,2021-03-31,1.50,7961323217.28,7961323217.28,19.67,1.83
54,SHSE.600075,新疆天业,8.21,8.17,8.17,7.85,7.89,-3.90,3.90,40964369,326623021.70,2021-03-31,4.21,11201651844.93,7673201357.28,337.64,1.53
55,SHSE.600076,康欣新材,3.98,3.97,3.98,3.85,3.91,-1.76,3.27,18557367,72476123.66,2021-03-31,1.79,5257164564.97,4043972744.39,-40.01,1.08
