,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.07,7.05,7.12,7.02,7.08,0.14,1.41,25197590,178257967.49,2022-09-28,0.09,207813386886.12,207813386886.12,0.36,3.90
1,SHSE.600004,白云机场,14.99,14.92,15.08,14.71,14.92,-0.47,2.47,21099878,314818327.16,2022-09-28,0.89,35311436782.36,35311436782.36,1.99,-68.83
2,SHSE.600006,东风汽车,6.00,5.98,5.99,5.75,5.77,-3.83,4.00,15770249,92338347.75,2022-09-28,0.79,11540000000.00,11540000000.00,1.44,-362.48
3,SHSE.600007,中国国贸,14.38,14.38,14.38,13.90,14.06,-2.23,3.34,3067100,43273702.00,2022-09-28,0.30,14162392428.04,14162392428.04,1.65,13.07
4,SHSE.600008,首创环保,2.66,2.65,2.66,2.62,2.63,-1.13,1.50,25094382,66267819.54,2022-09-28,0.34,19305753480.51,19305753480.51,1.15,11.47
5,SHSE.600009,上海机场,62.43,61.80,63.08,60.53,60.89,-2.47,4.08,13451829,825026218.89,2022-09-28,1.23,151523628792.60,66581777813.33,5.77,-68.02
6,SHSE.600010,包钢股份,1.91,1.90,1.91,1.84,1.84,-3.66,3.66,256311861,478232102.44,2022-09-28,0.81,83876460072.32,58286069320.08,1.53,160.90
7,SHSE.600011,华能国际,7.92,7.90,8.09,7.74,7.88,-0.51,4.42,56031966,442275550.37,2022-09-28,0.51,123700975668.92,86661954161.72,2.31,-6.98
8,SHSE.600012,皖通高速,6.75,6.75,6.79,6.70,6.70,-0.74,1.33,3953509,26648825.40,2022-09-28,0.34,11112687000.00,7809520000.00,1.00,7.85
9,SHSE.600015,华夏银行,5.09,5.07,5.12,5.04,5.08,-0.20,1.57,20060527,101916410.53,2022-09-28,0.16,78167097833.64,65139248197.24,0.32,3.25
10,SHSE.600016,民生银行,3.44,3.43,3.45,3.40,3.42,-0.58,1.45,66468732,227465521.93,2022-09-28,0.19,149735871276.84,121280461388.46,0.30,4.61
11,SHSE.600017,日照港,2.84,2.83,2.85,2.79,2.79,-1.76,2.11,20128839,56723780.59,2022-09-28,0.65,8581074347.52,8581074347.52,0.64,10.32
12,SHSE.600018,上港集团,5.54,5.51,5.60,5.51,5.54,0.00,1.62,30072386,167019937.68,2022-09-28,0.13,128994161915.00,128382157561.00,1.22,7.69
13,SHSE.600019,宝钢股份,5.32,5.30,5.32,5.22,5.24,-1.50,1.88,54220359,284993576.19,2022-09-28,0.25,116686476522.00,114708372691.56,0.60,7.14
14,SHSE.600020,中原高速,2.94,2.94,2.95,2.90,2.92,-0.68,1.70,5703200,16673237.00,2022-09-28,0.25,6562325749.44,6562325749.44,0.60,15.10
15,SHSE.600021,上海电力,9.73,9.70,9.74,9.05,9.08,-6.68,7.09,75718720,701734510.02,2022-09-28,2.89,25576032296.60,23763850908.76,1.77,-9.59
16,SHSE.600022,山东钢铁,1.52,1.51,1.52,1.49,1.50,-1.32,1.97,52428756,78596525.54,2022-09-28,0.48,16419824424.00,16419824424.00,0.73,73.31
17,SHSE.600023,浙能电力,3.20,3.19,3.22,3.16,3.18,-0.62,1.88,20977899,66711113.11,2022-09-28,0.16,42639770141.82,42639770141.82,0.67,-14.50
18,SHSE.600025,华能水电,6.99,6.96,7.07,6.92,6.95,-0.57,2.15,19915535,138875520.94,2022-09-28,0.11,125100000000.00,125100000000.00,2.41,17.91
19,SHSE.600026,中远海能,18.36,19.00,19.40,17.51,18.71,1.91,10.29,76406897,1404888288.00,2022-09-28,2.66,89261226350.45,53754900174.58,3.03,-16.65
20,SHSE.600027,华电国际,6.33,6.28,6.50,5.97,6.04,-4.58,8.37,54291132,333226487.10,2022-09-28,0.67,59613943618.60,49241852674.60,1.56,-8.91
21,SHSE.600028,中国石化,4.28,4.29,4.32,4.25,4.25,-0.70,1.64,91599103,391642267.74,2022-09-28,0.10,514552640995.50,406120526945.50,0.65,6.83
