,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.85,7.85,7.86,7.80,7.82,-0.38,0.76,16035420,125476461.20,2022-05-09,0.05,229533983953.02,229533983953.02,0.40,4.27
1,SHSE.600004,白云机场,11.40,11.21,11.63,11.15,11.25,-1.32,4.21,17368560,197033532.39,2022-05-09,0.73,26625580683.75,26625580683.75,1.46,-79.76
2,SHSE.600006,东风汽车,4.64,4.65,4.72,4.61,4.64,0.00,2.37,9240383,43072318.06,2022-05-09,0.46,9280000000.00,9280000000.00,1.14,42.71
3,SHSE.600007,中国国贸,13.75,13.70,15.13,13.64,15.13,10.04,10.84,11596610,169316459.33,2022-05-09,1.15,15240184739.42,15240184739.42,1.71,14.46
4,SHSE.600008,首创环保,2.84,2.84,2.93,2.83,2.93,3.17,3.52,60122692,174579404.12,2022-05-09,0.82,21507930683.61,21507930683.61,1.26,9.38
5,SHSE.600009,上海机场,48.21,47.80,48.76,46.99,47.25,-1.99,3.67,11823420,563430633.99,2022-05-09,1.08,91048786668.00,51666759758.25,3.37,-51.06
6,SHSE.600010,包钢股份,1.80,1.79,1.87,1.78,1.84,2.22,5.00,355500432,655875397.24,2022-05-09,1.12,83876460072.32,58286069320.08,1.51,34.05
7,SHSE.600011,华能国际,6.80,6.79,7.17,6.74,6.99,2.79,6.32,90872961,638040144.42,2022-05-09,0.83,109729672579.41,76873992333.81,1.96,-7.61
8,SHSE.600012,皖通高速,7.15,7.14,7.22,7.12,7.19,0.56,1.40,3105619,22258432.61,2022-05-09,0.27,11925405900.00,8380664000.00,1.01,7.75
9,SHSE.600015,华夏银行,5.26,5.25,5.28,5.24,5.27,0.19,0.76,12377587,65096874.98,2022-05-09,0.10,81090670390.41,67575558661.31,0.33,3.41
10,SHSE.600016,民生银行,3.62,3.62,3.64,3.61,3.64,0.55,0.83,37473885,135922147.62,2022-05-09,0.11,159368003347.28,129082128495.32,0.32,4.78
11,SHSE.600017,日照港,2.74,2.74,2.85,2.74,2.84,3.65,4.01,29921000,83962557.00,2022-05-09,0.97,8734857041.92,8734857041.92,0.66,11.11
12,SHSE.600018,上港集团,6.14,6.10,6.26,6.08,6.17,0.49,2.93,33733317,208209119.53,2022-05-09,0.15,143629454057.50,142981572590.50,1.36,8.34
13,SHSE.600019,宝钢股份,6.09,6.04,6.11,6.01,6.06,-0.49,1.64,51978702,314879832.90,2022-05-09,0.23,134946573993.00,134606861828.22,0.69,6.13
14,SHSE.600020,中原高速,2.97,2.96,3.00,2.94,2.99,0.67,2.02,6982428,20787043.16,2022-05-09,0.31,6719641777.68,6719641777.68,0.63,12.77
15,SHSE.600021,上海电力,8.48,8.40,8.68,8.34,8.48,0.00,4.01,29153860,248757501.62,2022-05-09,1.11,22193552390.56,22193552390.56,1.53,-10.77
16,SHSE.600022,山东钢铁,1.57,1.56,1.60,1.55,1.59,1.27,3.18,80490004,127810799.10,2022-05-09,0.74,17405013889.44,17405013889.44,0.77,14.49
17,SHSE.600023,浙能电力,3.41,3.40,3.45,3.39,3.45,1.17,1.76,16269637,55920860.08,2022-05-09,0.12,46922380458.60,46922380458.60,0.73,-36.62
