,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.19,7.19,7.21,7.08,7.10,-1.25,1.81,20138533,143606823.71,2022-12-26,0.07,208400432957.60,208400432957.60,4.01,0.36
1,SHSE.600004,白云机场,15.60,15.56,16.16,15.51,15.90,1.92,4.17,20254374,322676492.68,2022-12-26,0.86,37630820699.70,37630820699.70,-69.32,2.13
2,SHSE.600006,东风汽车,5.74,5.68,5.83,5.67,5.83,1.57,2.79,13503689,77934757.20,2022-12-26,0.68,11660000000.00,11660000000.00,-263.77,1.46
3,SHSE.600007,中国国贸,15.52,15.42,15.60,15.20,15.30,-1.42,2.58,2979079,45821713.22,2022-12-26,0.30,15411422770.20,15411422770.20,13.80,1.73
4,SHSE.600008,首创环保,2.77,2.76,2.79,2.76,2.78,0.36,1.08,24337429,67639645.98,2022-12-26,0.33,20406842082.06,20406842082.06,5.70,1.07
5,SHSE.600009,上海机场,59.63,59.58,61.12,59.00,59.40,-0.39,3.56,15739943,943276659.06,2022-12-26,1.44,64952497981.80,147815791596.00,-53.88,3.64
6,SHSE.600010,包钢股份,1.89,1.89,1.93,1.89,1.91,1.06,2.12,142657661,272678513.75,2022-12-26,0.45,60503474131.17,87067412357.68,-52.53,1.62
7,SHSE.600011,华能国际,6.70,6.68,6.95,6.67,6.95,3.73,4.18,57637565,394318331.64,2022-12-26,0.52,76434083937.05,109101748845.05,-7.15,2.12
8,SHSE.600012,皖通高速,7.09,7.08,7.22,7.07,7.10,0.14,2.12,2463508,17550197.49,2022-12-26,0.21,8275760000.00,11776131000.00,8.12,1.01
9,SHSE.600015,华夏银行,5.12,5.13,5.14,5.10,5.12,0.00,0.78,12440052,63729733.65,2022-12-26,0.10,65652155663.36,81484433756.16,3.34,0.33
10,SHSE.600016,民生银行,3.41,3.42,3.43,3.39,3.40,-0.29,1.17,35597524,121213909.02,2022-12-26,0.10,120571218924.20,148860222906.80,4.56,0.30
11,SHSE.600017,日照港,2.73,2.74,2.74,2.71,2.73,0.00,1.10,18620269,50768060.68,2022-12-26,0.61,8396535114.24,8396535114.24,10.25,0.62
12,SHSE.600018,上港集团,5.21,5.21,5.23,5.16,5.18,-0.58,1.34,17664978,91662094.86,2022-12-26,0.08,120039634687.00,120611869805.00,6.52,1.09
13,SHSE.600019,宝钢股份,5.66,5.64,5.64,5.51,5.54,-2.12,2.30,36642007,203221326.75,2022-12-26,0.17,121275645937.26,123365772511.36,10.72,0.63
14,SHSE.600020,中原高速,2.91,2.90,2.93,2.88,2.90,-0.34,1.72,5346443,15508464.27,2022-12-26,0.24,6517378312.80,6517378312.80,17.29,0.61
