,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.42,7.44,7.44,7.23,7.23,-2.5606469002695365,2.830188679245283,37051127,270665760.63,2023-08-11,0.1262,212216229891.66,212216229891.66,4.8083,0.3535
1,SHSE.600004,白云机场,14.39,14.39,14.73,14.29,14.31,-0.5559416261292527,3.0576789437109193,33132676,481804429.55,2023-08-11,1.3999,33867738629.73,33867738629.73,-35.8853,1.9522
2,SHSE.600006,东风汽车,6.02,6.02,6.05,5.87,5.88,-2.3255813953488302,2.9900332225913577,22100598,131219333.26,2023-08-11,1.105,11760000000.0,11760000000.0,44.876,1.4349
3,SHSE.600007,中国国贸,19.81,19.82,20.35,19.71,19.73,-0.4038364462392696,3.2306915699141876,1955100,38851393.51,2023-08-11,0.1941,19873684395.82,19873684395.82,17.0176,2.1852
4,SHSE.600008,首创环保,2.99,2.99,2.99,2.93,2.93,-2.006688963210701,2.006688963210704,46109780,136315802.2,2023-08-11,0.6281,21507930683.61,21507930683.61,6.7977,1.1597
5,SHSE.600009,上海机场,47.83,47.86,48.36,47.1,47.13,-1.4635166213673334,2.634329918461213,18099273,863060552.38,2023-08-11,0.9393,117282125554.2,90817551654.24,-45.2838,2.9512
6,SHSE.600010,包钢股份,1.88,1.89,1.89,1.84,1.84,-2.127659574468077,2.659574468085097,198530523,368887727.48,2023-08-11,0.6303,83545093736.32,57954702984.08,-108.4767,1.578
7,SHSE.600011,华能国际,8.84,8.84,8.89,8.73,8.8,-0.4524886877827927,1.8099547511312233,37194013,327827269.67,2023-08-11,0.3382,138143221559.2,96779847287.2,71.5823,2.6528
8,SHSE.600012,皖通高速,10.14,10.14,10.39,10.06,10.28,1.380670611439827,3.254437869822486,9392815,96722770.62,2023-08-11,0.8058,17050510800.0,11982368000.0,11.3789,1.4405
9,SHSE.600015,华夏银行,5.75,5.74,5.76,5.6,5.6,-2.60869565217392,2.7826086956521765,26675094,151027247.52,2023-08-11,0.208,89123599420.8,71807045256.8,3.5278,0.3368
10,SHSE.600016,民生银行,4.02,4.03,4.04,3.95,3.96,-1.492537313432829,2.2388059701492504,81599513,325659129.44,2023-08-11,0.2301,173378377267.92,140430007923.48,4.8461,0.3344
11,SHSE.600017,日照港,3.06,3.07,3.07,3.0,3.0,-1.9607843137254943,2.2875816993463998,27395480,82752786.8,2023-08-11,0.8907,9226961664.0,9226961664.0,15.3041,0.6908
12,SHSE.600018,上港集团,5.24,5.28,5.29,5.18,5.18,-1.1450381679389388,2.09923664122138,18282492,95359240.8,2023-08-11,0.0789,120611869805.0,120039634687.0,7.8932,1.0381
13,SHSE.600019,宝钢股份,6.42,6.44,6.45,6.26,6.29,-2.024922118380057,2.959501557632405,47462482,300203371.09,2023-08-11,0.2171,140029239471.86,137486310409.36,13.5954,0.71
14,SHSE.600020,中原高速,3.74,3.75,3.76,3.68,3.69,-1.3368983957219305,2.13903743315507,8802399,32698369.29,2023-08-11,0.3917,8292802060.08,8292802060.08,21.5234,0.7629
15,SHSE.600021,上海电力,10.04,10.04,10.06,9.9,9.91,-1.2948207171314619,1.5936254980079698,25184032,250543409.34,2023-08-11,0.9623,27913929521.95,25936097192.27,50.3438,1.5637
16,SHSE.600022,山东钢铁,1.55,1.54,1.55,1.51,1.51,-2.580645161290329,2.5806451612903247,64035660,97530995.87,2023-08-11,0.5985,16155262826.54,16155262826.54,-46.9186,0.759
17,SHSE.600023,浙能电力,4.69,4.69,4.73,4.61,4.63,-1.279317697228155,2.558635394456292,34674201,161100826.81,2023-08-11,0.2586,62082432627.87,62082432627.87,-43.1477,0.9714
18,SHSE.600025,华能水电,7.14,7.14,7.15,7.04,7.05,-1.2605042016806678,1.540616246498604,10204509,72304269.36,2023-08-11,0.0567,126900000000.0,126900000000.0,18.4919,2.321
19,SHSE.600026,中远海能,14.61,14.4,14.48,13.95,14.07,-3.696098562628336,3.627652292950042,31724465,450292368.85,2023-08-11,0.913,67124823877.65,48890103877.65,26.5509,1.9563
20,SHSE.600027,华电国际,5.63,5.64,5.64,5.45,5.45,-3.1971580817051426,3.3747779751332065,91413875,503343111.61,2023-08-11,1.0742,55740208174.85,46381285054.85,91.1129,1.4674
21,SHSE.600028,中国石化,6.2,6.19,6.22,6.07,6.08,-1.9354838709677469,2.4193548387096686,95660175,586037937.42,2023-08-11,0.1006,728970158487.68,578302063959.68,11.4611,0.9151
22,SHSE.600029,南方航空,7.02,7.02,7.12,6.88,6.88,-1.9943019943019946,3.4188034188034218,47415410,331876552.85,2023-08-11,0.3741,124671833252.48,87192560348.8,-4.1441,3.2691
23,SHSE.600030,中信证券,25.2,24.98,24.98,23.98,24.1,-4.36507936507936,3.968253968253968,280168751,6841019603.8,2023-08-11,2.4648,357175178578.9,273937068614.5,16.6085,1.4632
