,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,6.97,6.99,7.02,6.91,6.92,-0.72,1.58,24567888,170868902.53,2022-10-21,0.08,203117041699.52,203117041699.52,3.81,0.35
1,SHSE.600004,白云机场,13.80,13.62,14.04,13.62,14.01,1.52,3.04,13096430,181958346.60,2022-10-21,0.55,33157723144.83,33157723144.83,-64.63,1.88
2,SHSE.600006,东风汽车,5.79,5.78,5.80,5.68,5.72,-1.21,2.07,10152920,58226888.10,2022-10-21,0.51,11440000000.00,11440000000.00,-359.34,1.43
3,SHSE.600007,中国国贸,13.58,13.65,13.76,13.40,13.46,-0.88,2.65,1769113,24022297.33,2022-10-21,0.18,13558022907.64,13558022907.64,12.51,1.52
4,SHSE.600008,首创环保,2.71,2.71,2.73,2.70,2.71,0.00,1.11,30138772,81722098.40,2022-10-21,0.41,19893000734.67,19893000734.67,11.82,1.04
5,SHSE.600009,上海机场,56.80,56.20,58.08,55.09,57.34,0.95,5.26,10899619,620985845.48,2022-10-21,1.00,62699936603.98,142689520035.60,-64.05,3.51
6,SHSE.600010,包钢股份,1.86,1.86,1.88,1.85,1.85,-0.54,1.61,154376094,287384402.24,2022-10-21,0.49,58602841435.95,84332310398.80,161.77,1.57
7,SHSE.600011,华能国际,8.11,8.13,8.47,8.09,8.16,0.62,4.69,69605357,577083886.85,2022-10-21,0.63,89741312939.04,128096441809.44,-7.23,2.49
8,SHSE.600012,皖通高速,6.58,6.60,6.64,6.58,6.60,0.30,0.91,2221912,14691402.29,2022-10-21,0.19,7692960000.00,10946826000.00,7.74,0.94
9,SHSE.600015,华夏银行,5.06,5.06,5.07,5.03,5.03,-0.59,0.79,12470585,62988940.68,2022-10-21,0.10,64498113864.59,80052090194.04,3.32,0.32
10,SHSE.600016,民生银行,3.38,3.39,3.40,3.35,3.36,-0.59,1.48,58489927,197557048.78,2022-10-21,0.16,119152733995.68,147108926166.72,4.53,0.29
11,SHSE.600017,日照港,2.81,2.82,2.85,2.79,2.82,0.36,2.14,18740844,52960499.96,2022-10-21,0.61,8673343964.16,8673343964.16,10.43,0.64
12,SHSE.600018,上港集团,5.41,5.43,5.52,5.40,5.49,1.48,2.22,19238717,105407616.27,2022-10-21,0.08,127223473828.50,127829954677.50,7.62,1.16
13,SHSE.600019,宝钢股份,5.25,5.27,5.31,5.25,5.28,0.57,1.14,30881421,163260066.19,2022-10-21,0.14,115584009124.32,117577212984.00,7.20,0.60
14,SHSE.600020,中原高速,2.87,2.88,2.91,2.86,2.87,0.00,1.74,6112584,17645448.33,2022-10-21,0.27,6449957157.84,6449957157.84,14.84,0.60
15,SHSE.600021,上海电力,10.12,10.10,10.54,10.10,10.28,1.58,4.35,42315884,438113539.07,2022-10-21,1.62,26904447945.16,28956124670.60,-10.86,1.81
16,SHSE.600022,山东钢铁,1.52,1.52,1.53,1.51,1.52,0.00,1.32,26537400,40372872.60,2022-10-21,0.24,16638755416.32,16638755416.32,74.28,0.77
17,SHSE.600023,浙能电力,3.36,3.34,3.40,3.34,3.35,-0.30,1.79,18921781,63695988.69,2022-10-21,0.14,44919254709.15,44919254709.15,-15.27,0.71
18,SHSE.600025,华能水电,6.67,6.69,6.79,6.66,6.73,0.90,1.95,39007156,263001278.51,2022-10-21,0.22,121140000000.00,121140000000.00,17.46,2.24
19,SHSE.600026,中远海能,19.80,19.58,20.36,19.24,20.08,1.41,5.66,49981312,997203391.76,2022-10-21,1.74,57690988535.84,95797190011.60,-17.87,3.15
20,SHSE.600027,华电国际,6.04,6.11,6.60,6.06,6.40,5.96,8.94,116780640,747925763.83,2022-10-21,1.43,52176797536.00,63167092576.00,-9.44,1.64
21,SHSE.600028,中国石化,4.27,4.27,4.35,4.26,4.34,1.64,2.11,152043071,657644588.00,2022-10-21,0.16,414720726339.64,525212893103.64,6.97,0.67
22,SHSE.600029,南方航空,6.57,6.50,6.86,6.48,6.84,4.11,5.78,74715295,504764398.51,2022-10-21,0.73,69904021053.96,118450454326.56,-6.27,2.30
23,SHSE.600030,中信证券,18.10,18.39,18.50,18.14,18.20,0.55,1.99,70202020,1286407733.44,2022-10-21,0.62,206873636879.00,269733952287.80,12.21,1.15
24,SHSE.600031,三一重工,14.56,14.65,14.90,14.47,14.49,-0.48,2.95,45885959,674800224.03,2022-10-21,0.54,122743337681.79,123067714444.29,26.79,1.91
25,SHSE.600032,浙江新能,11.80,11.85,12.12,11.82,12.01,1.78,2.54,6120071,73612469.04,2022-10-21,2.94,2498080000.00,24980800000.00,32.86,2.88
26,SHSE.600033,福建高速,2.75,2.76,2.77,2.74,2.76,0.36,1.09,5805845,16026425.20,2022-10-21,0.21,7574544000.00,7574544000.00,9.00,0.71
27,SHSE.600035,楚天高速,3.16,3.17,3.22,3.16,3.18,0.63,1.90,8969514,28622298.66,2022-10-21,0.56,5120168565.18,5120168565.18,6.98,0.69
28,SHSE.600036,招商银行,30.07,30.15,30.27,29.50,29.58,-1.63,2.56,72871094,2171956543.12,2022-10-21,0.35,610204176209.82,746003032877.58,5.82,0.93
29,SHSE.600037,歌华有线,7.52,7.56,7.56,7.47,7.49,-0.40,1.20,4433377,33315272.31,2022-10-21,0.32,10424416351.16,10424416351.16,49.54,0.80
