,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.16,7.12,7.17,7.05,7.06,-1.40,1.68,29503476,209607846.66,2022-09-26,0.10,207226343420.34,207226343420.34,0.36,3.89
1,SHSE.600004,白云机场,13.78,13.78,14.50,13.75,14.11,2.39,5.44,18003509,255940104.96,2022-09-26,0.76,33394394973.13,33394394973.13,1.88,-65.09
2,SHSE.600006,东风汽车,6.00,6.01,6.03,5.88,5.90,-1.67,2.50,14086000,83666947.68,2022-09-26,0.70,11800000000.00,11800000000.00,1.47,-370.65
3,SHSE.600007,中国国贸,14.87,14.65,15.09,14.39,14.43,-2.96,4.71,2895875,42658645.92,2022-09-26,0.29,14535086965.62,14535086965.62,1.69,13.41
4,SHSE.600008,首创环保,2.69,2.68,2.68,2.63,2.63,-2.23,1.86,41314333,109843437.07,2022-09-26,0.56,19305753480.51,19305753480.51,1.15,11.47
5,SHSE.600009,上海机场,59.45,59.30,61.70,59.26,59.85,0.67,4.10,12751731,773033184.51,2022-09-26,1.17,65444562360.45,148935608199.00,5.67,-66.85
6,SHSE.600010,包钢股份,1.96,1.95,1.95,1.90,1.91,-2.55,2.55,267975670,515063154.95,2022-09-26,0.85,60503474131.17,87067412357.68,1.58,167.02
7,SHSE.600011,华能国际,8.04,7.99,8.18,7.90,7.94,-1.24,3.48,53166959,427491429.38,2022-09-26,0.48,87321816756.86,124642861270.46,2.33,-7.03
8,SHSE.600012,皖通高速,6.86,6.83,6.85,6.68,6.69,-2.48,2.48,4687617,31710507.43,2022-09-26,0.40,7797864000.00,11096100900.00,1.00,7.84
9,SHSE.600015,华夏银行,5.14,5.11,5.17,5.06,5.07,-1.36,2.14,28970566,148304196.83,2022-09-26,0.23,65011021330.71,78013225593.81,0.32,3.24
10,SHSE.600016,民生银行,3.52,3.51,3.52,3.43,3.44,-2.27,2.56,71849911,249737976.49,2022-09-26,0.20,121989703852.72,150611519646.88,0.30,4.64
11,SHSE.600017,日照港,2.95,2.94,2.94,2.81,2.82,-4.41,4.41,35158400,100848245.00,2022-09-26,1.14,8673343964.16,8673343964.16,0.65,10.43
12,SHSE.600018,上港集团,5.54,5.53,5.53,5.40,5.43,-1.99,2.35,30900403,169167681.23,2022-09-26,0.13,125833053349.50,126432905992.50,1.19,7.54
13,SHSE.600019,宝钢股份,5.40,5.37,5.37,5.17,5.18,-4.07,3.70,94414594,496099538.90,2022-09-26,0.43,113394918042.42,115350371829.00,0.60,7.06
14,SHSE.600020,中原高速,2.99,2.99,2.99,2.91,2.91,-2.68,2.68,10359972,30475534.52,2022-09-26,0.46,6539852031.12,6539852031.12,0.60,15.05
15,SHSE.600021,上海电力,9.98,10.10,10.13,9.82,9.90,-0.80,3.11,47926404,478924920.21,2022-09-26,1.83,25909925550.30,27885762085.50,1.92,-10.45
16,SHSE.600022,山东钢铁,1.55,1.54,1.55,1.50,1.51,-2.58,3.23,73012147,110987006.51,2022-09-26,0.67,16529289920.16,16529289920.16,0.74,73.80
17,SHSE.600023,浙能电力,3.28,3.27,3.27,3.14,3.16,-3.66,3.96,40031955,127956438.28,2022-09-26,0.30,42371595486.84,42371595486.84,0.66,-14.41
18,SHSE.600025,华能水电,7.13,7.08,7.14,6.95,6.98,-2.10,2.66,21432197,150925298.33,2022-09-26,0.12,125640000000.00,125640000000.00,2.42,17.98
19,SHSE.600026,中远海能,18.70,18.00,19.12,17.91,18.29,-2.19,6.47,53317898,988202790.06,2022-09-26,1.86,52548216151.42,87257500264.55,2.96,-16.28
20,SHSE.600027,华电国际,6.34,6.10,6.55,6.06,6.40,0.95,7.73,65935899,420359381.15,2022-09-26,0.81,52132755539.20,63167092576.00,1.66,-9.44
21,SHSE.600028,中国石化,4.47,4.40,4.41,4.27,4.27,-4.47,3.13,253900239,1102354730.57,2022-09-26,0.27,408031682366.42,516974065188.42,0.66,6.86
22,SHSE.600029,南方航空,6.40,6.49,6.65,6.42,6.55,2.34,3.59,39457447,259064597.24,2022-09-26,0.39,66940249861.25,113428427922.00,2.02,-6.00
23,SHSE.600030,中信证券,18.36,18.24,18.31,18.00,18.02,-1.85,1.69,47775469,867140318.04,2022-09-26,0.42,204827633876.90,267066253858.58,1.17,12.09
24,SHSE.600031,三一重工,14.42,14.39,14.42,13.98,14.05,-2.57,3.05,75712466,1073368866.79,2022-09-26,0.89,119330668595.05,119330668595.05,1.90,25.98
25,SHSE.600032,浙江新能,11.87,11.75,11.88,11.52,11.55,-2.70,3.03,4790737,56043046.71,2022-09-26,2.30,2402400000.00,24024000000.00,2.79,26.84
26,SHSE.600033,福建高速,2.83,2.83,2.83,2.71,2.71,-4.24,4.24,17956300,49574330.00,2022-09-26,0.65,7437324000.00,7437324000.00,0.70,8.84
27,SHSE.600035,楚天高速,3.37,3.37,3.37,3.24,3.24,-3.86,3.86,16442293,54231395.06,2022-09-26,1.02,5216775519.24,5216775519.24,0.72,7.11
28,SHSE.600036,招商银行,34.36,34.02,34.52,33.84,33.95,-1.19,1.98,52549140,1789545993.41,2022-09-26,0.25,700352663364.55,856213758153.95,1.13,6.68
29,SHSE.600037,歌华有线,7.61,7.55,7.59,7.43,7.46,-1.97,2.10,9118830,68442929.55,2022-09-26,0.66,10382663014.64,10382663014.64,0.81,49.35
30,SHSE.600038,中直股份,43.80,43.11,43.48,41.18,41.56,-5.11,5.25,8016348,338408390.90,2022-09-26,1.36,24498652316.96,24498652316.96,2.61,44.75
31,SHSE.600039,四川路桥,10.39,10.33,10.45,10.26,10.27,-1.15,1.83,14414133,149350312.63,2022-09-26,0.31,48390410800.03,49346773740.03,1.72,7.40
32,SHSE.600048,保利发展,17.55,17.80,18.13,17.63,17.69,0.80,2.85,64511812,1155124887.57,2022-09-26,0.54,211757144064.42,211757144064.42,1.17,7.59
33,SHSE.600050,中国联通,3.48,3.47,3.48,3.35,3.36,-3.45,3.74,103593964,353278502.15,2022-09-26,0.33,104033704108.32,104046083356.32,0.68,14.74
34,SHSE.600051,宁波联合,7.21,7.20,7.23,6.92,6.92,-4.02,4.30,6499800,45888304.00,2022-09-26,2.09,2151289600.00,2151289600.00,0.67,7.79
35,SHSE.600052,东望时代,4.99,4.87,4.92,4.73,4.74,-5.01,3.81,5739340,27609212.27,2022-09-26,0.68,4001483072.34,4001483072.34,1.23,-106.26
36,SHSE.600053,九鼎投资,14.69,14.55,14.78,14.00,14.28,-2.79,5.31,2060836,29597066.64,2022-09-26,0.48,6190962624.00,6190962624.00,2.17,52.99
37,SHSE.600054,黄山旅游,10.25,10.19,10.72,10.15,10.49,2.34,5.56,6301354,66311761.24,2022-09-26,1.23,5384517000.00,7651190325.60,1.89,-46.87
38,SHSE.600055,万东医疗,19.44,19.37,19.49,19.03,19.27,-0.87,2.37,2510800,48545079.00,2022-09-26,0.46,10421528154.73,13547986587.66,3.02,85.05
39,SHSE.600056,中国医药,11.94,11.90,12.07,11.66,11.79,-1.26,3.43,17298626,205798886.27,2022-09-26,1.16,17630193925.62,17636422228.92,1.65,29.29
40,SHSE.600057,厦门象屿,8.81,8.73,8.83,8.45,8.51,-3.41,4.31,16071725,138154217.62,2022-09-26,0.75,18176950388.17,19182339829.37,1.47,8.03
41,SHSE.600058,五矿发展,8.71,8.66,8.66,8.30,8.37,-3.90,4.13,7521741,63934733.19,2022-09-26,0.70,8971892651.07,8971892651.07,1.81,16.08
42,SHSE.600059,古越龙山,9.15,9.08,9.23,9.03,9.04,-1.20,2.19,5086900,46469796.00,2022-09-26,0.56,8240343413.52,8240343413.52,1.53,40.75
43,SHSE.600060,海信视像,11.02,11.01,11.18,10.82,11.00,-0.18,3.27,7621258,84047296.36,2022-09-26,0.59,14179893442.00,14384174442.00,0.86,10.71
44,SHSE.600061,国投资本,6.20,6.17,6.25,6.05,6.05,-2.42,3.23,18380407,112749810.60,2022-09-26,0.29,38873090524.95,38873090524.95,0.83,9.80
45,SHSE.600062,华润双鹤,17.27,17.25,17.33,16.73,16.83,-2.55,3.47,13157822,224101313.30,2022-09-26,1.28,17261376630.30,17557690659.30,1.77,16.29
46,SHSE.600063,皖维高新,7.41,7.30,7.37,7.19,7.22,-2.56,2.43,38657683,281211732.00,2022-09-26,2.01,13904959676.24,15589780480.28,2.24,10.66
47,SHSE.600064,南京高科,7.27,7.22,7.27,7.06,7.07,-2.75,2.89,19573714,139855389.60,2022-09-26,1.13,12233501283.08,12233501283.08,0.78,5.26
48,SHSE.600066,宇通客车,7.32,7.32,7.32,7.12,7.13,-2.60,2.73,10665339,76873916.19,2022-09-26,0.48,15785386659.99,15785386659.99,1.16,39.11
49,SHSE.600067,冠城大通,3.50,3.50,3.56,3.36,3.37,-3.71,5.71,21549939,74212714.89,2022-09-26,1.55,4689923650.43,4689923650.43,0.66,-4.92
50,SHSE.600070,ST富润,5.32,5.40,5.40,5.12,5.14,-3.38,5.26,4914200,25716974.00,2022-09-26,0.97,2604544562.48,2652630454.96,1.66,-4.09
51,SHSE.600071,凤凰光学,18.07,17.92,18.44,17.78,18.07,0.00,3.65,4458600,81030610.70,2022-09-26,1.58,5088040174.23,5088040174.23,9.89,-997.51
52,SHSE.600072,中船科技,12.80,12.70,12.70,11.98,12.01,-6.17,5.62,13905353,170695520.63,2022-09-26,1.89,8842361094.83,8842361094.83,2.24,182.86
53,SHSE.600073,上海梅林,7.44,7.42,7.44,7.17,7.19,-3.36,3.63,8794248,63993813.87,2022-09-26,0.94,6742274903.68,6742274903.68,1.47,20.23
54,SHSE.600075,新疆天业,5.92,5.90,5.90,5.70,5.74,-3.04,3.38,11307388,65288719.35,2022-09-26,0.89,7282791528.88,9800213452.40,0.96,7.62
55,SHSE.600076,康欣新材,3.03,3.01,3.03,2.90,2.91,-3.96,4.29,8699400,25662014.00,2022-09-26,0.84,3009708615.39,3912621197.97,0.82,-30.58
56,SHSE.600077,*ST宋都,3.13,3.13,3.17,3.00,3.00,-4.15,5.43,29154848,89464061.40,2022-09-26,2.18,4020366978.00,4020366978.00,0.93,-8.10
57,SHSE.600078,ST澄星,13.03,12.95,13.25,12.66,12.96,-0.54,4.53,9924103,129073620.20,2022-09-26,1.50,8586944278.56,8586944278.56,4.18,3.27
58,SHSE.600079,人福医药,16.33,16.19,16.47,15.94,16.35,0.12,3.25,23626432,384308948.68,2022-09-26,1.69,22793574158.25,26700725695.80,1.88,16.38
59,SHSE.600080,金花股份,7.27,7.24,7.24,7.00,7.03,-3.30,3.30,3999310,28378368.60,2022-09-26,1.07,2624090103.55,2624090103.55,1.56,-193.57
60,SHSE.600081,东风科技,10.42,10.31,10.36,10.10,10.13,-2.78,2.50,1805200,18426016.34,2022-09-26,0.58,3176362800.00,4765343507.65,1.49,24.16
61,SHSE.600082,海泰发展,3.49,3.51,3.65,3.37,3.41,-2.29,8.02,79090456,276906518.66,2022-09-26,12.47,2163083754.92,2203254966.66,1.28,120.43
62,SHSE.600083,博信股份,8.33,8.35,8.41,8.11,8.11,-2.64,3.60,1111401,9158379.13,2022-09-26,0.49,1849025873.86,1865300000.00,26.20,28.43
63,SHSE.600084,中信尼雅,6.90,6.87,6.98,6.65,6.76,-2.03,4.78,6188000,42221545.00,2022-09-26,0.55,7596393370.80,7596393370.80,3.52,1277.29
64,SHSE.600085,同仁堂,43.38,43.37,44.44,43.05,43.30,-0.18,3.20,6595274,289044496.90,2022-09-26,0.48,59384662344.60,59384662344.60,5.38,44.10
65,SHSE.600088,中视传媒,8.68,8.60,8.62,8.25,8.27,-4.72,4.26,3836093,32323468.30,2022-09-26,0.96,3289031928.00,3289031928.00,3.20,-92.14
66,SHSE.600089,特变电工,22.33,22.01,22.63,21.92,22.08,-1.12,3.18,36359618,811733994.43,2022-09-26,0.96,83700715821.12,83700715821.12,1.86,7.57
67,SHSE.600094,大名城,3.23,3.22,3.27,3.16,3.18,-1.55,3.41,14904100,47932613.00,2022-09-26,0.65,7239603779.16,7871533681.26,0.64,-12.63
68,SHSE.600095,湘财股份,6.60,6.60,6.60,6.47,6.47,-1.97,1.97,4864850,31725171.00,2022-09-26,0.43,7308580911.97,18471580964.46,1.52,94.17
