,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.01,7.95,8.00,7.90,7.91,-1.25,1.25,22770866,180826437.00,2022-03-14,0.08,232175648927.46,232175648927.46,4.21,0.42
1,SHSE.600004,白云机场,13.04,12.63,12.70,11.83,11.91,-8.67,6.67,40946891,499885936.00,2022-03-14,1.98,24645607321.74,28187614750.53,-63.92,1.54
2,SHSE.600006,东风汽车,5.64,5.60,5.74,5.56,5.56,-1.42,3.19,8609971,48537355.00,2022-03-14,0.43,11120000000.00,11120000000.00,19.27,1.39
3,SHSE.600007,中国国贸,13.31,13.15,13.33,12.97,13.00,-2.33,2.70,2124662,27936991.00,2022-03-14,0.21,13094672942.00,13094672942.00,13.24,1.52
4,SHSE.600008,首创环保,3.36,3.34,3.36,3.21,3.22,-4.17,4.46,99045482,325121264.00,2022-03-14,1.35,23636701979.94,23636701979.94,9.62,1.36
5,SHSE.600009,上海机场,51.28,48.70,49.55,47.01,47.02,-8.31,4.95,28222292,1357964160.00,2022-03-14,2.58,51415260186.94,90605586224.96,-52.96,3.29
6,SHSE.600010,包钢股份,2.39,2.36,2.38,2.31,2.31,-3.35,2.93,392275936,919410688.00,2022-03-14,1.24,73174358765.97,105301425416.88,26.22,1.91
7,SHSE.600011,华能国际,8.41,8.16,8.32,7.85,7.86,-6.54,5.59,124024904,1000438400.00,2022-03-14,1.13,86441999963.34,123387013801.74,-32.64,2.17
8,SHSE.600012,皖通高速,7.49,7.45,7.52,7.37,7.37,-1.60,2.00,3782689,28223366.00,2022-03-14,0.32,8590472000.00,12223955700.00,8.01,1.07
9,SHSE.600015,华夏银行,5.44,5.39,5.47,5.37,5.37,-1.29,1.84,26739531,144700716.00,2022-03-14,0.21,68857827326.61,82629392788.71,3.51,0.35
10,SHSE.600016,民生银行,3.77,3.75,3.78,3.74,3.74,-0.80,1.06,71857481,270000592.00,2022-03-14,0.20,132628340816.62,163746245197.48,5.04,0.34
11,SHSE.600017,日照港,2.89,2.87,2.93,2.81,2.81,-2.77,4.15,31267193,89644242.00,2022-03-14,1.02,8642587425.28,8642587425.28,14.21,0.66
12,SHSE.600018,上港集团,5.62,5.64,5.80,5.58,5.60,-0.36,3.91,60271317,344542000.00,2022-03-14,0.26,129772578040.00,130360606600.00,8.88,1.31
13,SHSE.600019,宝钢股份,6.91,6.80,6.93,6.71,6.71,-2.89,3.18,80071898,545671952.00,2022-03-14,0.36,149044891562.27,149421041500.50,5.66,0.78
14,SHSE.600020,中原高速,3.24,3.20,3.26,3.17,3.17,-2.16,2.78,7897912,25383569.00,2022-03-14,0.35,7124168707.44,7124168707.44,8.02,0.67
15,SHSE.600021,上海电力,11.24,11.26,11.29,10.72,10.72,-4.63,5.07,77109033,840085184.00,2022-03-14,2.95,28056000191.84,28056000191.84,402.57,1.94
16,SHSE.600022,山东钢铁,1.75,1.73,1.76,1.71,1.71,-2.29,2.86,112559911,194828060.00,2022-03-14,1.03,18718599843.36,18718599843.36,6.26,0.85
17,SHSE.600023,浙能电力,3.53,3.51,3.54,3.48,3.48,-1.42,1.70,11969600,41977851.00,2022-03-14,0.09,47330401158.24,47330401158.24,15.08,0.74
18,SHSE.600025,华能水电,6.27,6.20,6.22,5.98,6.09,-2.87,3.83,45024200,276150144.00,2022-03-14,0.25,109620000000.00,109620000000.00,18.78,2.13
19,SHSE.600026,中远海能,6.39,6.36,6.45,6.05,6.08,-4.85,6.26,30841340,192056872.00,2022-03-14,1.08,17419033943.04,28957166660.80,-57.01,1.01
20,SHSE.600027,华电国际,3.97,3.91,3.94,3.74,3.74,-5.79,5.04,65711338,251675584.00,2022-03-14,0.81,30465079018.22,36913269724.10,18.58,0.94
21,SHSE.600028,中国石化,4.15,4.13,4.19,4.11,4.11,-0.96,1.93,148739420,617581232.00,2022-03-14,0.16,392742438999.06,497602671645.06,7.18,0.64
22,SHSE.600029,南方航空,6.71,6.55,6.55,6.20,6.21,-7.45,5.22,45809701,290880224.00,2022-03-14,0.45,63465367406.67,105249844896.93,-11.08,1.56
23,SHSE.600030,中信证券,20.90,20.50,20.92,20.44,20.52,-1.82,2.30,81273814,1681293872.00,2022-03-14,0.71,233244342239.40,304117620931.08,13.17,1.53
24,SHSE.600031,三一重工,17.87,17.56,18.02,17.42,17.42,-2.52,3.36,83012169,1465320048.00,2022-03-14,0.98,147940880050.86,147940880050.86,9.52,2.32
25,SHSE.600032,浙江新能,13.35,13.27,13.27,12.60,12.61,-5.54,5.02,9620072,124100178.00,2022-03-14,4.62,2622880000.00,26228800000.00,57.65,3.40
26,SHSE.600033,福建高速,2.94,2.93,2.96,2.88,2.88,-2.04,2.72,8623773,25183615.00,2022-03-14,0.31,7903872000.00,7903872000.00,8.62,0.75
27,SHSE.600035,楚天高速,3.29,3.25,3.31,3.20,3.20,-2.74,3.34,15462300,50340615.00,2022-03-14,0.96,5152370883.20,5152370883.20,7.53,0.74
28,SHSE.600036,招商银行,44.45,43.50,43.98,42.10,42.15,-5.17,4.23,108046557,4627178752.00,2022-03-14,0.52,869510007682.35,1063016492082.15,8.86,1.45
29,SHSE.600037,歌华有线,8.73,8.61,8.88,8.48,8.51,-2.52,4.58,25178933,217887842.00,2022-03-14,1.81,11844029792.84,11844029792.84,127.49,0.92
30,SHSE.600038,中直股份,51.88,51.81,53.30,51.03,51.54,-0.66,4.38,9162301,479160544.00,2022-03-14,1.55,30381629942.64,30381629942.64,34.28,3.16
31,SHSE.600039,四川路桥,11.50,11.39,11.45,10.88,10.90,-5.22,4.96,36794624,408502080.00,2022-03-14,1.01,39758263499.00,52047215390.10,9.32,1.92
32,SHSE.600048,保利发展,16.23,15.91,17.08,15.80,16.34,0.68,7.89,105490794,1753734096.00,2022-03-14,0.88,195594435527.28,195594435527.28,7.14,1.11
33,SHSE.600050,中国联通,3.69,3.65,3.68,3.62,3.62,-1.90,1.63,87539244,319649568.00,2022-03-14,0.28,111335432047.44,112177036435.44,17.79,0.75
34,SHSE.600051,宁波联合,8.28,8.20,8.27,7.76,7.78,-6.04,6.16,29594630,237678291.00,2022-03-14,9.52,2418646400.00,2418646400.00,20.11,0.77
35,SHSE.600052,东望时代,4.52,4.65,4.65,4.41,4.42,-2.21,5.31,7388209,33489299.00,2022-03-14,0.88,3731340755.22,3731340755.22,-98.71,1.12
36,SHSE.600053,九鼎投资,16.75,16.45,16.46,15.71,15.71,-6.21,4.48,5142131,82400374.00,2022-03-14,1.19,6810925968.00,6810925968.00,325.48,2.48
37,SHSE.600054,黄山旅游,10.56,10.30,10.43,9.99,10.02,-5.11,4.17,8148420,83157780.00,2022-03-14,1.59,5143266000.00,7308381988.80,279.13,1.70
38,SHSE.600055,万东医疗,28.61,28.20,28.20,27.12,27.17,-5.03,3.77,11665483,322471376.00,2022-03-14,2.16,14693976126.83,14693976126.83,76.16,6.13
39,SHSE.600056,中国医药,20.93,23.02,23.02,23.02,23.02,9.99,0.00,5503628,126693517.00,2022-03-14,0.52,24587850717.96,24596536992.68,27.08,2.40
40,SHSE.600057,厦门象屿,8.84,8.76,8.86,8.41,8.42,-4.75,5.09,22408496,192398378.00,2022-03-14,1.05,17984714720.14,18165763395.70,8.41,1.41
41,SHSE.600058,五矿发展,9.68,9.60,9.77,9.26,9.31,-3.82,5.27,15556023,148255291.00,2022-03-14,1.45,9979488719.41,9979488719.41,20.84,2.15
42,SHSE.600059,古越龙山,10.40,10.31,10.35,10.07,10.08,-3.08,2.69,6585373,67160583.00,2022-03-14,0.72,9188347523.04,9188347523.04,47.82,1.71
43,SHSE.600060,海信视像,11.59,11.53,11.74,11.46,11.49,-0.86,2.42,6040464,70021432.00,2022-03-14,0.47,14811543240.78,15031921440.78,12.06,0.93
