,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,6.97,6.97,7.00,6.96,6.97,0.00,0.57,19765093,137810612.94,2022-10-20,0.07,204584650382.32,204584650382.32,3.84,0.35
1,SHSE.600004,白云机场,13.69,13.50,14.24,13.37,13.80,0.80,6.36,16681885,230433738.34,2022-10-20,0.70,32660712305.40,32660712305.40,-63.66,1.85
2,SHSE.600006,东风汽车,5.79,5.75,5.86,5.64,5.79,0.00,3.80,15022284,86461798.32,2022-10-20,0.75,11580000000.00,11580000000.00,-363.74,1.45
3,SHSE.600007,中国国贸,13.73,13.74,13.81,13.58,13.58,-1.09,1.68,2290472,31298091.68,2022-10-20,0.23,13678896811.72,13678896811.72,12.62,1.54
4,SHSE.600008,首创环保,2.69,2.70,2.72,2.69,2.71,0.74,1.12,26133640,70709066.62,2022-10-20,0.36,19893000734.67,19893000734.67,11.82,1.04
5,SHSE.600009,上海机场,56.67,56.21,58.96,55.60,56.80,0.23,5.93,14959644,855934443.04,2022-10-20,1.37,62109459349.60,141345740112.00,-63.45,3.48
6,SHSE.600010,包钢股份,1.86,1.85,1.88,1.84,1.86,0.00,2.15,180699339,335776775.75,2022-10-20,0.57,58919613551.82,84788160725.28,162.65,1.58
7,SHSE.600011,华能国际,8.27,8.20,8.32,8.02,8.11,-1.93,3.63,57591126,469500524.70,2022-10-20,0.52,89191427443.09,127311537141.49,-7.18,2.48
8,SHSE.600012,皖通高速,6.66,6.64,6.66,6.57,6.58,-1.20,1.35,4731065,31252091.00,2022-10-20,0.41,7669648000.00,10913653800.00,7.71,0.94
9,SHSE.600015,华夏银行,5.04,5.04,5.07,5.03,5.06,0.40,0.79,15549581,78508443.65,2022-10-20,0.12,64882794464.18,80529538048.08,3.34,0.33
10,SHSE.600016,民生银行,3.40,3.40,3.41,3.38,3.38,-0.59,0.88,68663832,232910833.34,2022-10-20,0.19,119861976459.94,147984574536.76,4.56,0.29
11,SHSE.600017,日照港,2.85,2.86,2.86,2.79,2.81,-1.40,2.46,23276446,65601301.18,2022-10-20,0.76,8642587425.28,8642587425.28,10.39,0.64
12,SHSE.600018,上港集团,5.54,5.53,5.55,5.40,5.41,-2.35,2.71,28998408,157882845.46,2022-10-20,0.13,125369579856.50,125967223097.50,7.51,1.14
13,SHSE.600019,宝钢股份,5.25,5.23,5.30,5.18,5.25,0.00,2.29,41798955,219389445.03,2022-10-20,0.19,114927281799.75,116909160637.50,7.16,0.60
