,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.2,7.21,7.26,7.18,7.19,-0.1388888888888884,1.111111111111112,18798353,135881168.82,2023-02-16,0.064,211042132282.3,211042132282.3,0.3606,4.0641
1,SHSE.600004,白云机场,14.67,14.66,15.19,14.5,14.62,-0.3408316291751978,4.703476482617583,39816435,593824590.63,2023-02-16,1.6823,34601421297.46,34601421297.46,2.0128,-63.7361
2,SHSE.600006,东风汽车,6.05,6.05,6.12,5.9,5.94,-1.8181818181818077,3.6363636363636322,21229465,128042945.73,2023-02-16,1.0615,11880000000.0,11880000000.0,1.4495,-268.7441
3,SHSE.600007,中国国贸,16.93,17.03,17.42,16.93,17.03,0.5906674542232704,2.894270525694046,3236389,55481615.49,2023-02-16,0.3213,17154021554.02,17154021554.02,1.8757,15.3565
4,SHSE.600008,首创环保,2.92,2.92,2.95,2.89,2.9,-0.6849315068493178,2.054794520547947,61582001,180270109.09,2023-02-16,0.8389,21287712963.3,21287712963.3,1.137,5.9448
5,SHSE.600009,上海机场,61.78,61.8,62.85,60.79,61.27,-0.8255098737455446,3.334412431207514,12393465,768536927.48,2023-02-16,1.1334,152469251701.8,66997298844.19,3.8495,-55.5792
6,SHSE.600010,包钢股份,2.03,2.03,2.05,1.98,1.99,-1.970443349753681,3.4482758620689578,391403304,790278008.61,2023-02-16,1.2356,90714214969.52,63037651058.13,1.7302,-54.7299
7,SHSE.600011,华能国际,8.16,8.13,8.27,7.97,8.08,-0.9803921568627416,3.676470588235292,60012135,485906766.28,2023-02-16,0.5457,126840594340.72,88861496145.52,2.7306,-8.3155
8,SHSE.600012,皖通高速,8.06,8.07,8.17,7.93,7.95,-1.3647642679900818,2.9776674937965284,3759900,30275064.0,2023-02-16,0.3226,13185949500.0,9266520000.0,1.1058,9.0962
9,SHSE.600015,华夏银行,5.14,5.14,5.18,5.12,5.13,-0.1945525291828787,1.1673151750972686,32238705,166172380.9,2023-02-16,0.2514,81643583040.84,65780382529.89,0.3134,3.3439
10,SHSE.600016,民生银行,3.44,3.44,3.46,3.43,3.43,-0.29069767441859407,0.8720930232558082,53640010,184899892.23,2023-02-16,0.1513,150173695461.86,121635082620.59,0.2974,4.5964
11,SHSE.600017,日照港,2.86,2.86,2.88,2.81,2.83,-1.0489510489510412,2.447552447552442,32636517,93162539.82,2023-02-16,1.0611,8704100503.04,8704100503.04,0.6409,10.6243
12,SHSE.600018,上港集团,5.28,5.28,5.31,5.22,5.23,-0.9469696969696906,1.7045454545454517,27668837,145906876.99,2023-02-16,0.1194,121776077042.5,121198318419.5,1.0841,7.0702
