,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.06,7.03,7.06,7.01,7.03,-0.42,0.71,17398102,122332873.47,2022-11-16,0.06,206345780801.68,206345780801.68,3.97,0.36
1,SHSE.600004,白云机场,14.59,14.68,15.15,14.33,14.37,-1.51,5.62,28566953,418641082.07,2022-11-16,1.21,34009741726.71,34009741726.71,-62.65,1.92
2,SHSE.600006,东风汽车,5.88,5.87,5.97,5.86,5.89,0.17,1.87,13233210,78003327.80,2022-11-16,0.66,11780000000.00,11780000000.00,-266.48,1.47
3,SHSE.600007,中国国贸,14.66,14.71,14.71,14.52,14.54,-0.82,1.30,1620010,23658719.70,2022-11-16,0.16,14645888044.36,14645888044.36,13.11,1.65
4,SHSE.600008,首创环保,2.85,2.85,2.85,2.82,2.83,-0.70,1.05,28992965,82090095.41,2022-11-16,0.40,20773871615.91,20773871615.91,5.80,1.09
5,SHSE.600009,上海机场,55.52,55.65,56.03,54.52,54.72,-1.44,2.72,13662883,753176865.91,2022-11-16,1.25,136169698924.80,59835028443.84,-49.64,3.35
6,SHSE.600010,包钢股份,1.98,1.98,1.99,1.95,1.96,-1.01,2.02,329720579,648522216.50,2022-11-16,1.04,89346663990.08,62087334710.52,-53.90,1.66
7,SHSE.600011,华能国际,7.19,7.29,7.59,7.21,7.28,1.25,5.29,100971672,745806436.29,2022-11-16,0.92,114282119653.52,80063328210.32,-7.49,2.23
8,SHSE.600012,皖通高速,6.97,6.99,6.99,6.93,6.93,-0.57,0.86,2319901,16159546.93,2022-11-16,0.20,11494167300.00,8077608000.00,7.93,0.99
9,SHSE.600015,华夏银行,5.02,5.02,5.03,4.98,5.00,-0.40,1.00,14595352,72985303.04,2022-11-16,0.11,79574642340.00,64113433265.00,3.26,0.32
10,SHSE.600016,民生银行,3.48,3.47,3.48,3.44,3.45,-0.86,1.15,31021281,107141918.22,2022-11-16,0.09,151049343831.90,122344325084.85,4.62,0.30
11,SHSE.600017,日照港,2.82,2.82,2.84,2.81,2.82,0.00,1.06,23237911,65732938.13,2022-11-16,0.76,8673343964.16,8673343964.16,10.59,0.64
12,SHSE.600018,上港集团,5.35,5.35,5.40,5.32,5.35,0.00,1.50,17025082,91217840.45,2022-11-16,0.07,124570174412.50,123979159377.50,6.74,1.13
13,SHSE.600019,宝钢股份,5.37,5.38,5.41,5.32,5.35,-0.37,1.68,48801118,261469168.66,2022-11-16,0.22,119136001792.50,117116372881.65,10.35,0.61
14,SHSE.600020,中原高速,2.83,2.82,2.83,2.81,2.81,-0.71,0.71,5418102,15276226.64,2022-11-16,0.24,6315114847.92,6315114847.92,16.75,0.59
15,SHSE.600021,上海电力,9.88,9.92,10.23,9.85,9.89,0.10,3.85,51034284,510985251.99,2022-11-16,1.95,27857594649.05,25883753908.33,-13.12,1.74
16,SHSE.600022,山东钢铁,1.51,1.51,1.52,1.50,1.50,-0.66,1.32,30023273,45195358.70,2022-11-16,0.27,16419824424.00,16419824424.00,73.31,0.76
17,SHSE.600023,浙能电力,3.44,3.44,3.50,3.43,3.46,0.58,2.03,18294627,63573753.17,2022-11-16,0.14,46394215311.54,46394215311.54,-17.45,0.73
18,SHSE.600025,华能水电,6.53,6.54,6.69,6.51,6.58,0.77,2.76,33272513,220214130.47,2022-11-16,0.18,118440000000.00,118440000000.00,17.07,2.19
19,SHSE.600026,中远海能,17.25,18.01,18.85,17.92,18.52,7.36,5.39,109648738,2010757259.96,2022-11-16,3.82,88354778835.40,53209019306.96,-18.49,2.91
20,SHSE.600027,华电国际,5.56,5.64,6.05,5.56,5.60,0.72,8.81,106807200,612267188.56,2022-11-16,1.31,55271206004.00,45654697844.00,-13.06,1.43
21,SHSE.600028,中国石化,4.28,4.27,4.32,4.26,4.30,0.47,1.40,93492423,401230285.50,2022-11-16,0.10,520372221277.80,410898415497.80,7.67,0.67
22,SHSE.600029,南方航空,6.99,7.06,7.15,6.93,6.97,-0.29,3.15,43919416,308599403.94,2022-11-16,0.43,120701706773.65,71232607371.60,-5.12,2.34
23,SHSE.600030,中信证券,19.80,19.71,19.87,19.40,19.43,-1.87,2.37,73020755,1428915771.76,2022-11-16,0.64,287963224887.47,220854657393.35,13.08,1.23
24,SHSE.600031,三一重工,16.07,16.00,16.00,15.66,15.76,-1.93,2.12,61516975,972339695.73,2022-11-16,0.73,133854187690.96,133501380390.96,43.69,2.08
25,SHSE.600032,浙江新能,12.25,12.38,12.98,12.37,12.54,2.37,4.98,17264587,217931449.95,2022-11-16,8.30,26083200000.00,2608320000.00,34.31,3.01
26,SHSE.600033,福建高速,2.83,2.82,2.84,2.81,2.81,-0.71,1.06,5891450,16642094.50,2022-11-16,0.21,7711764000.00,7711764000.00,9.09,0.72
27,SHSE.600035,楚天高速,3.22,3.22,3.25,3.21,3.23,0.31,1.24,11460976,37008889.97,2022-11-16,0.71,5200674360.23,5200674360.23,6.95,0.70
28,SHSE.600036,招商银行,33.28,33.26,33.48,32.86,33.38,0.30,1.86,61459443,2043574641.03,2022-11-16,0.30,841838446161.38,688594165040.02,6.32,1.05
29,SHSE.600037,歌华有线,8.40,8.38,8.44,8.35,8.39,-0.12,1.07,7468820,62723159.19,2022-11-16,0.54,11677016446.76,11677016446.76,25.55,0.89
30,SHSE.600038,中直股份,42.22,42.04,43.30,42.04,42.53,0.73,2.98,5976543,255511167.21,2022-11-16,1.01,25070444731.48,25070444731.48,73.32,2.66
31,SHSE.600039,四川路桥,11.63,11.62,11.72,11.40,11.41,-1.89,2.75,16386660,188280591.43,2022-11-16,0.35,54924133173.49,53761887753.49,6.73,1.77
32,SHSE.600048,保利发展,16.10,16.01,16.06,15.40,15.65,-2.80,4.10,105183404,1645858804.04,2022-11-16,0.88,187337439491.70,187337439491.70,6.96,1.03
33,SHSE.600050,中国联通,3.54,3.53,3.65,3.52,3.59,1.41,3.67,264200991,950101317.68,2022-11-16,0.85,114177926090.83,111155058853.83,15.30,0.73
34,SHSE.600051,宁波联合,7.29,7.32,7.33,7.25,7.27,-0.27,1.10,3833221,27922740.46,2022-11-16,1.23,2260097600.00,2260097600.00,9.16,0.70
35,SHSE.600052,东望时代,5.34,5.39,5.43,5.30,5.43,1.69,2.43,5158625,27661781.79,2022-11-16,0.61,4583977443.63,4583977443.63,-119.18,1.42
36,SHSE.600053,九鼎投资,17.00,16.80,16.93,16.37,16.41,-3.47,3.29,6237672,103370490.64,2022-11-16,1.44,7114404528.00,7114404528.00,64.88,2.49
37,SHSE.600054,黄山旅游,11.52,11.88,11.96,11.40,11.60,0.69,4.86,9297500,108270223.31,2022-11-16,1.81,8460801504.00,5954280000.00,-200.54,2.04
38,SHSE.600055,万东医疗,20.98,21.03,21.46,20.66,20.80,-0.86,3.81,8117146,170860340.46,2022-11-16,1.50,14623670006.40,11248976939.20,88.09,3.23
39,SHSE.600056,中国医药,15.12,15.10,15.50,14.70,14.78,-2.25,5.29,87994093,1320882463.68,2022-11-16,5.88,22109102675.44,22101294844.84,38.24,2.04
40,SHSE.600057,厦门象屿,10.67,10.67,10.73,10.59,10.67,0.00,1.31,10545115,112302194.81,2022-11-16,0.49,24051182841.29,22790606420.89,8.98,1.67
41,SHSE.600058,五矿发展,9.09,9.03,9.13,9.00,9.02,-0.77,1.43,4498567,40697513.34,2022-11-16,0.42,9668634613.22,9668634613.22,20.07,1.96
42,SHSE.600059,古越龙山,9.26,9.26,9.36,9.21,9.29,0.32,1.62,8000037,74370781.46,2022-11-16,0.88,8468229016.77,8468229016.77,41.63,1.56
43,SHSE.600060,海信视像,14.24,14.24,14.37,14.07,14.19,-0.35,2.11,9875586,140244971.96,2022-11-16,0.77,18555585030.18,18292062540.18,11.46,1.10
44,SHSE.600061,国投资本,6.40,6.38,6.38,6.25,6.28,-1.88,2.03,30067178,189785806.02,2022-11-16,0.47,40350920756.84,40350920756.84,13.45,0.85
45,SHSE.600062,华润双鹤,20.57,20.47,20.50,19.80,19.93,-3.11,3.40,35587817,716038452.98,2022-11-16,3.47,20791727560.30,20440834001.30,20.28,2.12
46,SHSE.600063,皖维高新,6.48,6.48,6.52,6.39,6.42,-0.93,2.01,29446463,189679071.52,2022-11-16,1.53,13862380981.08,12364243922.64,8.94,1.81
47,SHSE.600064,南京高科,6.88,6.88,6.90,6.84,6.87,-0.15,0.87,11944363,82071982.30,2022-11-16,0.69,11887433354.28,11887433354.28,5.20,0.74
48,SHSE.600066,宇通客车,7.44,7.45,7.75,7.45,7.65,2.82,4.03,39010077,298444512.36,2022-11-16,1.76,16936635055.95,16936635055.95,35.07,1.22
49,SHSE.600067,冠城大通,3.55,3.57,3.60,3.50,3.52,-0.85,2.82,29752952,105297630.66,2022-11-16,2.14,4898673961.28,4898673961.28,-5.06,0.70
50,SHSE.600070,ST富润,5.12,5.16,5.27,5.06,5.13,0.20,4.10,14101495,72745125.02,2022-11-16,2.78,2647469695.32,2599477355.16,-3.51,1.66
51,SHSE.600071,凤凰光学,20.10,20.10,20.49,19.74,19.85,-1.24,3.73,5354200,107250959.18,2022-11-16,1.90,5589241696.65,5589241696.65,-615.59,10.94
52,SHSE.600072,中船科技,12.85,13.00,13.17,12.72,13.04,1.48,3.50,20273627,264154019.83,2022-11-16,2.75,9600698474.32,9600698474.32,169.67,2.42
53,SHSE.600073,上海梅林,7.51,7.51,7.55,7.49,7.50,-0.13,0.80,6725873,50569538.42,2022-11-16,0.72,7032971040.00,7032971040.00,18.59,1.52
54,SHSE.600075,新疆天业,5.60,5.60,5.62,5.55,5.58,-0.36,1.25,7505495,41866807.73,2022-11-16,0.59,9527036770.80,7079786886.96,10.46,0.93
55,SHSE.600076,康欣新材,3.03,3.03,3.05,3.02,3.04,0.33,0.99,4161872,12627146.38,2022-11-16,0.40,4087411835.68,3144162952.16,-27.65,0.87
56,SHSE.600077,*ST宋都,3.05,3.04,3.08,2.99,3.02,-0.98,2.95,28703795,86909924.76,2022-11-16,2.14,4047169424.52,4047169424.52,-6.73,0.97
57,SHSE.600078,ST澄星,13.90,14.00,14.05,13.70,13.75,-1.08,2.52,8915503,123389860.30,2022-11-16,1.35,9110376838.75,9110376838.75,3.74,4.62
58,SHSE.600079,人福医药,21.03,20.96,22.42,20.89,21.59,2.66,7.28,40833761,888192195.22,2022-11-16,2.80,35250328530.19,31464961883.26,21.63,2.35
59,SHSE.600080,金花股份,8.16,8.15,8.98,8.10,8.98,10.05,10.78,30980840,274181657.99,2022-11-16,8.30,3351967159.30,3351967159.30,-358.56,1.99
60,SHSE.600081,东风科技,10.61,10.67,10.67,10.56,10.60,-0.09,1.04,2096542,22227695.54,2022-11-16,0.67,4986440393.00,3323736000.00,25.61,1.59
61,SHSE.600082,海泰发展,3.61,3.62,3.71,3.59,3.60,-0.28,3.32,38594426,140444691.38,2022-11-16,6.08,2326016973.60,2283607483.20,126.54,1.36
62,SHSE.600083,博信股份,8.25,8.25,8.42,8.23,8.26,0.12,2.30,1745400,14482020.00,2022-11-16,0.77,1899800000.00,1883224872.76,24.96,25.63
63,SHSE.600084,中信尼雅,7.13,7.13,7.19,7.08,7.17,0.56,1.54,3121610,22270793.00,2022-11-16,0.28,8057121371.10,8057121371.10,2909.86,3.74
64,SHSE.600085,同仁堂,48.17,48.17,48.22,46.80,46.87,-2.70,2.95,11009022,521854915.63,2022-11-16,0.80,64280811179.94,64280811179.94,49.06,5.65
65,SHSE.600088,中视传媒,8.98,9.02,9.23,9.02,9.12,1.56,2.34,4628247,42212019.92,2022-11-16,1.16,3627082368.00,3627082368.00,-62.74,3.64
