,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,9.96,9.94,10.48,9.90,10.44,4.82,5.82,181883788,1867280982.50,2021-02-01,0.62,306436350922.92,306436350922.92,0.58,5.25
1,SHSE.600004,白云机场,13.79,13.20,13.20,12.41,12.50,-9.35,5.73,81379082,1030455105.18,2021-02-01,3.93,29583978537.50,25866506425.00,1.54,543.16
2,SHSE.600006,东风汽车,6.57,6.59,6.73,6.41,6.65,1.22,4.87,49297364,324579377.60,2021-02-01,2.46,13300000000.00,13300000000.00,1.70,22.14
3,SHSE.600007,中国国贸,11.89,11.85,12.24,11.60,12.17,2.35,5.38,2521565,29835184.30,2021-02-01,0.25,12258628438.78,12258628438.78,1.53,14.49
4,SHSE.600008,首创环保,2.82,2.84,2.85,2.81,2.83,0.35,1.42,26637688,75231332.56,2021-02-01,0.36,20773871615.91,20773871615.91,1.30,15.73
5,SHSE.600009,上海机场,79.00,71.10,71.10,71.10,71.10,-10.00,0.00,7840400,557452440.00,2021-02-01,0.72,137006745652.80,77746171826.70,4.69,459.35
6,SHSE.600010,包钢股份,1.15,1.15,1.15,1.13,1.13,-1.74,1.74,348336560,397090950.47,2021-02-01,1.10,51511086892.24,35795249093.31,0.98,-145.62
7,SHSE.600011,华能国际,4.17,4.17,4.20,3.99,4.04,-3.12,5.04,80244420,324483200.18,2021-02-01,0.73,63420297170.36,44430748072.76,0.87,11.69
8,SHSE.600012,皖通高速,5.61,5.61,5.71,5.56,5.66,0.89,2.67,3384489,19116077.85,2021-02-01,0.29,9387732600.00,6597296000.00,0.83,12.80
9,SHSE.600015,华夏银行,6.10,6.10,6.40,6.08,6.36,4.26,5.25,90359063,566562883.06,2021-02-01,0.70,97862744531.88,81552287113.08,0.44,4.71
10,SHSE.600016,民生银行,5.11,5.11,5.16,5.08,5.14,0.59,1.57,98819243,505370705.00,2021-02-01,0.28,225041631100.28,182275313314.82,0.49,4.93
