,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.99,7.94,7.98,7.82,7.85,-1.75,2.00,31795578,250345902.65,2022-05-06,0.11,230414549108.85,230414549108.85,4.29,0.40
1,SHSE.600004,白云机场,12.16,11.87,11.94,11.26,11.40,-6.25,5.59,25638804,295229639.25,2022-05-06,1.08,26980588426.20,26980588426.20,-80.82,1.48
2,SHSE.600006,东风汽车,4.76,4.65,4.72,4.59,4.64,-2.52,2.73,12151711,56669116.04,2022-05-06,0.61,9280000000.00,9280000000.00,42.71,1.14
3,SHSE.600007,中国国贸,14.13,13.89,13.95,13.59,13.75,-2.69,2.55,6432086,88608569.50,2022-05-06,0.64,13850134842.50,13850134842.50,13.14,1.56
4,SHSE.600008,首创环保,2.92,2.88,2.89,2.83,2.84,-2.74,2.05,59664856,170529555.18,2022-05-06,0.81,20847277522.68,20847277522.68,9.10,1.22
5,SHSE.600009,上海机场,51.30,49.70,49.80,47.89,48.21,-6.02,3.72,19331065,940018325.06,2022-05-06,1.77,52716497099.37,92898666778.08,-52.10,3.44
6,SHSE.600010,包钢股份,1.86,1.82,1.82,1.78,1.80,-3.23,2.15,325744336,587436101.24,2022-05-06,1.03,57018980856.60,82053058766.40,33.31,1.47
7,SHSE.600011,华能国际,7.12,6.90,7.03,6.66,6.80,-4.49,5.20,92529643,632201475.02,2022-05-06,0.84,74784427449.20,106747034841.20,-7.41,1.91
8,SHSE.600012,皖通高速,7.22,7.12,7.19,7.03,7.15,-0.97,2.22,4607119,32818065.23,2022-05-06,0.40,8334040000.00,11859061500.00,7.71,1.01
9,SHSE.600015,华夏银行,5.38,5.33,5.33,5.26,5.26,-2.23,1.30,24612151,130202395.51,2022-05-06,0.19,67447331794.78,80936798150.58,3.40,0.33
10,SHSE.600016,民生银行,3.68,3.65,3.66,3.62,3.62,-1.63,1.09,56263007,204335911.45,2022-05-06,0.16,128372886031.06,158492354977.24,4.75,0.32
11,SHSE.600017,日照港,2.84,2.80,2.81,2.72,2.74,-3.52,3.17,29925334,82512581.66,2022-05-06,0.97,8427291653.12,8427291653.12,10.72,0.63
12,SHSE.600018,上港集团,6.40,6.22,6.41,6.11,6.14,-4.06,4.69,60998658,380090892.13,2022-05-06,0.26,142286362351.00,142931093665.00,8.30,1.36
13,SHSE.600019,宝钢股份,6.33,6.20,6.20,6.04,6.09,-3.79,2.53,91925856,560863678.30,2022-05-06,0.41,135273232431.33,135614626339.50,6.16,0.70
14,SHSE.600020,中原高速,3.04,3.00,3.01,2.95,2.97,-2.30,1.97,13610095,40534535.40,2022-05-06,0.61,6674694341.04,6674694341.04,12.69,0.62
15,SHSE.600021,上海电力,9.00,8.80,8.80,8.45,8.48,-5.78,3.89,55572209,477710669.78,2022-05-06,2.12,22193552390.56,22193552390.56,-10.77,1.53
16,SHSE.600022,山东钢铁,1.61,1.58,1.60,1.56,1.57,-2.48,2.48,84314885,133285206.00,2022-05-06,0.77,17186082897.12,17186082897.12,14.30,0.76
