,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,6.78,6.83,6.98,6.83,6.94,2.36,2.21,40237053,277525770.26,2022-11-11,0.14,203704085172.64,203704085172.64,3.92,0.35
1,SHSE.600004,白云机场,15.96,16.27,16.56,14.95,15.26,-4.39,10.09,70818819,1101587176.21,2022-11-11,2.99,36116120998.58,36116120998.58,-66.53,2.04
2,SHSE.600006,东风汽车,5.78,5.89,5.94,5.79,5.80,0.35,2.60,16947930,99096687.99,2022-11-11,0.85,11600000000.00,11600000000.00,-262.41,1.45
3,SHSE.600007,中国国贸,14.16,14.28,14.79,14.27,14.69,3.74,3.67,4766878,69431381.84,2022-11-11,0.47,14796980424.46,14796980424.46,13.25,1.66
4,SHSE.600008,首创环保,2.83,2.85,2.88,2.83,2.84,0.35,1.77,51397092,146566605.36,2022-11-11,0.70,20847277522.68,20847277522.68,5.82,1.09
5,SHSE.600009,上海机场,59.59,61.32,61.94,56.08,57.23,-3.96,9.83,47728552,2779920926.85,2022-11-11,4.36,62579654200.31,142415787088.20,-51.91,3.51
6,SHSE.600010,包钢股份,2.12,2.16,2.20,2.04,2.06,-2.83,7.55,1459644789,3081925787.80,2022-11-11,4.61,65255055869.22,93905167254.88,-56.66,1.75
7,SHSE.600011,华能国际,7.06,7.11,7.32,7.02,7.21,2.12,4.25,84029804,600401071.42,2022-11-11,0.76,79293488515.99,113183253118.39,-7.42,2.20
8,SHSE.600012,皖通高速,6.90,7.00,7.04,6.89,6.95,0.72,2.17,4709194,32659272.94,2022-11-11,0.40,8100920000.00,11527339500.00,7.95,0.99
9,SHSE.600015,华夏银行,4.90,4.94,5.00,4.92,4.98,1.63,1.63,35462212,175765212.40,2022-11-11,0.28,63856979531.94,79256343770.64,3.25,0.32
10,SHSE.600016,民生银行,3.39,3.41,3.46,3.41,3.44,1.47,1.47,61638496,211510321.63,2022-11-11,0.17,121989703852.72,150611519646.88,4.61,0.30
11,SHSE.600017,日照港,2.78,2.80,2.82,2.78,2.80,0.72,1.44,29000701,81138608.79,2022-11-11,0.94,8611830886.40,8611830886.40,10.51,0.63
12,SHSE.600018,上港集团,5.26,5.32,5.37,5.28,5.35,1.71,1.71,24867841,132530760.68,2022-11-11,0.11,123979159377.50,124570174412.50,6.74,1.13
13,SHSE.600019,宝钢股份,5.12,5.18,5.27,5.16,5.24,2.34,2.15,80281634,418322858.20,2022-11-11,0.37,114708372691.56,116686476522.00,10.14,0.60
14,SHSE.600020,中原高速,2.78,2.80,2.83,2.79,2.81,1.08,1.44,12041812,33815185.79,2022-11-11,0.54,6315114847.92,6315114847.92,16.75,0.59
15,SHSE.600021,上海电力,9.66,9.89,9.92,9.62,9.75,0.93,3.11,34928018,340395659.77,2022-11-11,1.33,25517350920.75,27463250538.75,-12.93,1.72
16,SHSE.600022,山东钢铁,1.49,1.51,1.52,1.49,1.50,0.67,2.01,82879725,124952240.77,2022-11-11,0.76,16419824424.00,16419824424.00,73.31,0.76
17,SHSE.600023,浙能电力,3.44,3.53,3.56,3.45,3.46,0.58,3.20,20363770,70929934.04,2022-11-11,0.15,46394215311.54,46394215311.54,-17.45,0.73
18,SHSE.600025,华能水电,6.44,6.50,6.56,6.49,6.53,1.40,1.09,29950720,195418495.71,2022-11-11,0.17,117540000000.00,117540000000.00,16.94,2.18
19,SHSE.600026,中远海能,17.94,18.00,18.49,16.69,18.48,3.01,10.03,99259958,1732814159.46,2022-11-11,3.45,53094097019.04,88163947779.60,-18.45,2.90
20,SHSE.600027,华电国际,5.37,5.47,5.50,5.27,5.39,0.37,4.28,70522425,379360017.46,2022-11-11,0.86,43942646674.85,53198535778.85,-12.57,1.38
21,SHSE.600028,中国石化,4.25,4.29,4.31,4.25,4.29,0.94,1.41,122640789,525520085.98,2022-11-11,0.13,409942837787.34,519162053321.34,7.65,0.66
22,SHSE.600029,南方航空,7.42,7.51,7.77,7.17,7.43,0.13,8.09,108244751,808551256.20,2022-11-11,1.06,75933755060.40,128667673074.35,-5.46,2.49
23,SHSE.600030,中信证券,18.43,19.00,19.20,18.71,18.96,2.88,2.66,124793778,2365374901.72,2022-11-11,1.10,215512316221.20,280997567877.84,12.76,1.20
24,SHSE.600031,三一重工,14.96,15.31,16.21,15.13,15.90,6.28,7.22,172479897,2708842311.92,2022-11-11,2.04,134687306358.90,135043247733.90,44.08,2.10
25,SHSE.600032,浙江新能,11.90,11.95,12.23,11.92,11.98,0.67,2.61,5844201,70131693.95,2022-11-11,2.81,2491840000.00,24918400000.00,32.78,2.87
26,SHSE.600033,福建高速,2.77,2.79,2.81,2.77,2.80,1.08,1.44,12023703,33575539.31,2022-11-11,0.44,7684320000.00,7684320000.00,9.06,0.72
27,SHSE.600035,楚天高速,3.17,3.20,3.24,3.18,3.22,1.58,1.89,14147566,45401685.48,2022-11-11,0.88,5184573201.22,5184573201.22,6.93,0.70
28,SHSE.600036,招商银行,29.19,30.10,31.80,29.71,31.24,7.02,7.16,168871688,5192860255.69,2022-11-11,0.82,644448223961.96,787867976575.24,5.91,0.99
29,SHSE.600037,歌华有线,8.35,8.43,8.48,8.26,8.26,-1.08,2.63,10228788,85536312.41,2022-11-11,0.73,11496085321.84,11496085321.84,25.15,0.88
30,SHSE.600038,中直股份,41.92,42.50,42.89,42.03,42.31,0.93,2.05,5319726,226060330.39,2022-11-11,0.90,24940759853.96,24940759853.96,72.94,2.64
31,SHSE.600039,四川路桥,11.00,11.12,11.55,11.12,11.45,4.09,3.91,38605773,438648241.00,2022-11-11,0.82,53950360629.05,55116680529.05,6.76,1.78
32,SHSE.600048,保利发展,14.39,14.71,15.83,14.69,15.83,10.01,7.92,187957281,2896761506.14,2022-11-11,1.57,189492119306.94,189492119306.94,7.05,1.04
33,SHSE.600050,中国联通,3.46,3.49,3.51,3.45,3.47,0.29,1.73,199884206,694545802.10,2022-11-11,0.65,107439569421.39,107452353942.39,14.40,0.69
34,SHSE.600051,宁波联合,7.04,7.12,7.23,7.08,7.13,1.28,2.13,5836601,41703695.14,2022-11-11,1.88,2216574400.00,2216574400.00,8.99,0.69
35,SHSE.600052,东望时代,5.43,5.48,5.57,5.40,5.45,0.37,3.13,5476813,29938648.98,2022-11-11,0.65,4600861338.45,4600861338.45,-119.62,1.42
36,SHSE.600053,九鼎投资,15.21,15.41,16.73,15.25,15.96,4.93,9.73,9205076,147553144.53,2022-11-11,2.12,6919311168.00,6919311168.00,63.10,2.42
37,SHSE.600054,黄山旅游,11.69,11.79,12.19,11.40,11.63,-0.51,6.76,14528550,170885890.98,2022-11-11,2.83,5969679000.00,8482682887.20,-201.06,2.04
38,SHSE.600055,万东医疗,20.00,20.41,20.69,19.94,20.01,0.05,3.75,9953724,202631164.89,2022-11-11,1.84,10821732141.99,14068251770.58,84.75,3.11
39,SHSE.600056,中国医药,15.15,15.34,16.05,14.30,14.73,-2.77,11.55,184020470,2828149091.72,2022-11-11,12.31,22026527270.94,22034308688.04,38.11,2.03
40,SHSE.600057,厦门象屿,10.84,11.07,11.16,10.72,10.85,0.09,4.06,18002860,195702872.78,2022-11-11,0.84,23175077756.95,24456919758.95,9.13,1.70
41,SHSE.600058,五矿发展,9.04,9.15,9.26,9.10,9.18,1.55,1.77,9294130,85397129.48,2022-11-11,0.87,9840140326.98,9840140326.98,20.43,2.00
42,SHSE.600059,古越龙山,9.17,9.28,9.36,9.18,9.22,0.55,1.96,7817947,72189928.60,2022-11-11,0.86,8404421047.86,8404421047.86,41.32,1.55
43,SHSE.600060,海信视像,13.37,13.55,13.87,13.46,13.86,3.66,3.07,18215249,249528678.02,2022-11-11,1.41,17866665736.92,18124059796.92,11.20,1.08
44,SHSE.600061,国投资本,6.09,6.20,6.32,6.18,6.26,2.79,2.30,34019598,212307044.69,2022-11-11,0.53,40222414639.78,40222414639.78,13.41,0.85
45,SHSE.600062,华润双鹤,20.51,20.84,21.47,19.50,19.93,-2.83,9.61,78815465,1634328084.00,2022-11-11,7.68,20440834001.30,20791727560.30,20.28,2.12
46,SHSE.600063,皖维高新,6.32,6.46,6.49,6.37,6.39,1.11,1.90,34118863,218915200.59,2022-11-11,1.77,12306467081.88,13797603499.86,8.90,1.80
47,SHSE.600064,南京高科,6.47,6.53,6.87,6.53,6.73,4.02,5.26,30401805,203776266.93,2022-11-11,1.76,11645185804.12,11645185804.12,5.09,0.72
48,SHSE.600066,宇通客车,7.27,7.39,7.43,7.31,7.34,0.96,1.65,19682032,144779681.32,2022-11-11,0.89,16250313896.82,16250313896.82,33.65,1.17
49,SHSE.600067,冠城大通,3.38,3.41,3.60,3.35,3.51,3.85,7.40,51503870,179202385.25,2022-11-11,3.70,4884757273.89,4884757273.89,-5.05,0.70
50,SHSE.600070,ST富润,5.21,5.34,5.46,5.11,5.18,-0.58,6.72,32235452,170237647.46,2022-11-11,6.36,2624813391.76,2673273493.52,-3.54,1.68
