,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.54,10.28,10.28,9.96,10.05,-4.65,3.04,156103445,1570141012.42,2021-04-30,0.53,294989051340.60,294989051340.60,4.94,0.54
1,SHSE.600004,白云机场,12.29,12.23,12.37,12.04,12.16,-1.06,2.69,15347951,186601561.33,2021-04-30,0.74,28779294321.28,25162937450.24,-84.16,1.54
2,SHSE.600006,东风汽车,6.35,6.42,6.51,6.36,6.40,0.79,2.36,35242940,226185230.95,2021-04-30,1.76,12800000000.00,12800000000.00,14.98,1.58
3,SHSE.600007,中国国贸,12.67,12.74,13.94,12.67,13.94,10.02,10.02,12841419,173071359.01,2021-04-30,1.27,14041518523.96,14041518523.96,16.34,1.70
4,SHSE.600008,首创环保,3.01,3.03,3.04,2.95,2.97,-1.33,2.99,35993313,107315657.87,2021-04-30,0.49,21801554310.69,21801554310.69,13.20,1.35
5,SHSE.600009,上海机场,49.09,49.00,49.49,48.58,49.14,0.10,1.85,12040864,590370886.53,2021-04-30,1.10,94690738134.72,53733430148.58,-53.09,3.29
6,SHSE.600010,包钢股份,1.49,1.49,1.51,1.46,1.47,-1.34,3.36,494973424,734922008.66,2021-04-30,1.56,67009997992.56,46565501032.89,45.77,1.25
7,SHSE.600011,华能国际,4.23,4.26,4.26,4.18,4.22,-0.24,1.89,41044815,173543563.77,2021-04-30,0.37,66245953974.98,46410335858.18,11.76,0.88
8,SHSE.600012,皖通高速,7.15,7.14,7.59,7.08,7.46,4.34,7.13,15311353,113345387.80,2021-04-30,1.31,12373230600.00,8695376000.00,9.54,1.06
9,SHSE.600015,华夏银行,6.25,6.31,6.31,6.19,6.24,-0.16,1.92,33628983,209904869.10,2021-04-30,0.26,96016277653.92,80013564714.72,4.41,0.43
10,SHSE.600016,民生银行,4.75,4.75,4.75,4.68,4.70,-1.05,1.47,77300866,364501251.42,2021-04-30,0.22,205777366959.40,166671979101.10,6.35,0.43
11,SHSE.600017,日照港,2.76,2.77,2.77,2.72,2.73,-1.09,1.81,8836750,24208337.50,2021-04-30,0.29,8396535114.24,8396535114.24,12.71,0.66
12,SHSE.600018,上港集团,4.58,4.60,4.64,4.57,4.63,1.09,1.53,34570294,159307610.25,2021-04-30,0.15,107294113629.50,107294113629.50,11.18,1.19
13,SHSE.600019,宝钢股份,8.69,8.67,8.79,8.55,8.63,-0.69,2.76,92828602,802980743.83,2021-04-30,0.42,192177926953.50,191692610161.31,11.65,1.01
14,SHSE.600020,中原高速,3.40,3.40,3.42,3.37,3.41,0.29,1.47,8616489,29311386.65,2021-04-30,0.38,7663537947.12,7663537947.12,7.41,0.73
15,SHSE.600021,上海电力,7.04,7.02,7.06,6.95,7.04,0.00,1.56,10253913,71834608.63,2021-04-30,0.44,18424835946.88,16524613987.20,18.13,1.11
16,SHSE.600022,山东钢铁,1.79,1.77,1.81,1.73,1.74,-2.79,4.47,176158916,311660960.98,2021-04-30,1.61,19046996331.84,19046996331.84,14.53,0.88
17,SHSE.600023,浙能电力,3.62,3.62,3.62,3.56,3.58,-1.10,1.66,34053541,122205597.92,2021-04-30,0.25,48690470157.04,48690470157.04,7.40,0.70
18,SHSE.600025,华能水电,5.94,5.90,5.95,5.83,5.86,-1.35,2.02,28007967,164749851.82,2021-04-30,0.16,105480000000.00,105480000000.00,19.21,2.15
19,SHSE.600026,中远海能,6.34,6.15,6.15,6.05,6.09,-3.94,1.58,22209106,135173073.70,2021-04-30,0.78,29004793579.65,17447683669.92,13.90,0.83
20,SHSE.600027,华电国际,3.43,3.41,3.42,3.36,3.40,-0.87,1.75,25451725,86449223.25,2021-04-30,0.31,33534120620.20,27695526380.20,8.01,0.69
21,SHSE.600028,中国石化,4.28,4.26,4.29,4.25,4.28,0.00,0.93,112476976,480808506.77,2021-04-30,0.12,518184777284.88,408987260076.88,7.33,0.68
22,SHSE.600029,南方航空,6.45,6.35,6.40,6.21,6.35,-1.55,2.95,54067603,340582037.00,2021-04-30,0.67,97341402662.50,51508487191.10,-10.15,1.49
23,SHSE.600030,中信证券,23.79,23.60,24.08,23.53,23.85,0.25,2.31,106939646,2550243520.25,2021-04-30,1.09,308303608291.65,234079681545.00,19.28,1.66
24,SHSE.600031,三一重工,31.71,31.83,31.87,30.58,30.88,-2.62,4.07,135185887,4197182263.50,2021-04-30,1.59,262023636554.08,262023636554.08,14.00,4.22
25,SHSE.600033,福建高速,2.69,2.69,2.71,2.67,2.69,0.00,1.49,14113541,38038966.38,2021-04-30,0.51,7382436000.00,7382436000.00,10.28,0.73
26,SHSE.600035,楚天高速,2.92,2.91,2.99,2.91,2.98,2.05,2.74,20794760,61723817.60,2021-04-30,1.29,4798145384.98,4798145384.98,8.16,0.73
27,SHSE.600036,招商银行,53.28,52.80,53.18,51.81,52.70,-1.09,2.57,45068841,2370742203.65,2021-04-30,0.22,1329085863172.70,1087145371408.30,13.09,1.98
28,SHSE.600037,歌华有线,9.23,9.09,9.09,8.82,8.95,-3.03,2.93,13205697,118380773.13,2021-04-30,0.95,12456412061.80,12456412061.80,91.55,0.98
