date,keyword,type,count
2015-03-07,熊市,all,279.0
2015-03-07,道琼斯指数,all,970.0
2015-03-07,美股行情,all,589.0
2015-03-07,恒生指数,all,493.0
2015-03-07,股票,all,16935.0
2015-03-07,牛市,all,477.0
2015-03-07,上证,all,855.0
2015-03-08,上证,all,706.0
2015-03-08,美股行情,all,399.0
2015-03-08,道琼斯指数,all,579.0
2015-03-08,纳斯达克指数,all,374.0
2015-03-08,港股,all,425.0
2015-03-08,基金,all,7502.0
2015-03-08,上证指数,all,7218.0
2015-03-08,熊市,all,320.0
2015-03-08,恒生指数,all,470.0
2015-03-08,股票,all,16431.0
2015-03-08,股市,all,3098.0
2015-03-08,牛市,all,410.0
2015-03-08,a股,all,1624.0
2015-03-09,基金,all,16215.0
2015-03-09,纳斯达克指数,all,482.0
2015-03-09,美股行情,all,584.0
2015-03-09,牛市,all,580.0
2015-03-09,a股,all,3047.0
2015-03-09,上证,all,5032.0
2015-03-09,股市,all,10106.0
2015-03-09,上证指数,all,114937.0
2015-03-09,股票,all,38858.0
2015-03-09,港股,all,1010.0
2015-03-09,熊市,all,397.0
2015-03-09,恒生指数,all,1117.0
2015-03-09,道琼斯指数,all,854.0
2015-03-10,纳斯达克指数,all,480.0
2015-03-10,熊市,all,362.0
2015-03-10,牛市,all,603.0
2015-03-10,股市,all,8955.0
2015-03-10,美股行情,all,802.0
2015-03-10,道琼斯指数,all,915.0
2015-03-10,基金,all,17119.0
2015-03-10,股票,all,39021.0
2015-03-10,上证,all,4436.0
2015-03-10,恒生指数,all,1125.0
2015-03-10,上证指数,all,113724.0
2015-03-10,a股,all,2797.0
2015-03-10,港股,all,1056.0
2015-03-11,港股,all,1030.0
2015-03-11,恒生指数,all,1218.0
2015-03-11,上证,all,4328.0
2015-03-11,a股,all,2913.0
2015-03-11,牛市,all,611.0
2015-03-11,上证指数,all,113565.0
2015-03-11,股票,all,38658.0
2015-03-11,美股行情,all,1048.0
2015-03-11,股市,all,8733.0
2015-03-11,道琼斯指数,all,1129.0
2015-03-11,纳斯达克指数,all,579.0
2015-03-11,基金,all,17594.0
2015-03-11,熊市,all,368.0
2015-03-12,港股,all,964.0
2015-03-12,基金,all,18271.0
2015-03-12,道琼斯指数,all,893.0
2015-03-12,牛市,all,650.0
2015-03-12,恒生指数,all,1134.0
2015-03-12,上证,all,4392.0
2015-03-12,纳斯达克指数,all,502.0
2015-03-12,上证指数,all,112936.0
2015-03-12,股票,all,39381.0
2015-03-12,股市,all,9056.0
2015-03-12,a股,all,2789.0
2015-03-12,熊市,all,418.0
2015-03-12,美股行情,all,897.0
2015-03-13,基金,all,17584.0
2015-03-13,纳斯达克指数,all,435.0
2015-03-13,美股行情,all,759.0
2015-03-13,上证指数,all,117922.0
2015-03-13,股票,all,37633.0
2015-03-13,恒生指数,all,954.0
2015-03-13,a股,all,2790.0
2015-03-13,道琼斯指数,all,853.0
2015-03-13,港股,all,935.0
2015-03-13,股市,all,8482.0
2015-03-13,牛市,all,644.0
2015-03-13,上证,all,4189.0
2015-03-13,熊市,all,360.0
2015-03-14,美股行情,all,592.0
2015-03-14,基金,all,10138.0
2015-03-14,恒生指数,all,583.0
2015-03-14,上证指数,all,11396.0
2015-03-14,上证,all,884.0
2015-03-14,港股,all,582.0
2015-03-14,a股,all,1776.0
2015-03-14,股市,all,3590.0
2015-03-14,股票,all,19218.0
2015-03-14,牛市,all,516.0
2015-03-14,道琼斯指数,all,670.0
2015-03-14,熊市,all,314.0
2015-03-14,纳斯达克指数,all,401.0
2015-03-15,美股行情,all,392.0
2015-03-15,基金,all,8720.0
2015-03-15,a股,all,1740.0
2015-03-15,股票,all,17600.0
2015-03-15,上证,all,701.0
2015-03-15,股市,all,3199.0
2015-03-15,牛市,all,525.0
2015-03-15,上证指数,all,7280.0
2015-03-15,熊市,all,335.0
2015-03-15,港股,all,559.0
2015-03-15,道琼斯指数,all,575.0
2015-03-15,恒生指数,all,547.0
2015-03-15,纳斯达克指数,all,353.0
2015-03-16,牛市,all,1072.0
2015-03-16,港股,all,995.0
2015-03-16,a股,all,3818.0
2015-03-16,上证,all,5463.0
2015-03-16,基金,all,24062.0
2015-03-16,股票,all,45524.0
2015-03-16,纳斯达克指数,all,484.0
2015-03-16,恒生指数,all,1179.0
2015-03-16,熊市,all,484.0
2015-03-16,股市,all,12311.0
2015-03-16,上证指数,all,125772.0
2015-03-16,道琼斯指数,all,802.0
2015-03-16,美股行情,all,609.0
2015-03-17,道琼斯指数,all,997.0
2015-03-17,股票,all,57924.0
2015-03-17,恒生指数,all,1265.0
2015-03-17,基金,all,29320.0
2015-03-17,美股行情,all,971.0
2015-03-17,上证,all,6666.0
2015-03-17,熊市,all,485.0
2015-03-17,股市,all,16061.0
2015-03-17,牛市,all,1427.0
2015-03-17,港股,all,1204.0
2015-03-17,a股,all,4695.0
2015-03-17,上证指数,all,157516.0
2015-03-17,纳斯达克指数,all,587.0
2015-03-18,上证,all,6932.0
2015-03-18,道琼斯指数,all,1204.0
2015-03-18,熊市,all,657.0
2015-03-18,股票,all,62629.0
2015-03-18,牛市,all,1739.0
2015-03-18,a股,all,4981.0
2015-03-18,港股,all,1165.0
2015-03-18,恒生指数,all,1369.0
2015-03-18,美股行情,all,1017.0
2015-03-18,纳斯达克指数,all,545.0
2015-03-18,基金,all,31786.0
2015-03-18,上证指数,all,161335.0
2015-03-18,股市,all,18875.0
2015-03-19,上证指数,all,186527.0
2015-03-19,股票,all,63162.0
2015-03-19,牛市,all,1640.0
2015-03-19,道琼斯指数,all,1305.0
2015-03-19,恒生指数,all,1413.0
2015-03-19,港股,all,1297.0
2015-03-19,股市,all,19016.0
2015-03-19,纳斯达克指数,all,589.0
2015-03-19,上证,all,8261.0
2015-03-19,a股,all,5414.0
2015-03-19,基金,all,29958.0
2015-03-19,美股行情,all,1200.0
2015-03-19,熊市,all,573.0
2015-03-20,上证指数,all,176309.0
2015-03-20,港股,all,1131.0
2015-03-20,上证,all,7435.0
2015-03-20,恒生指数,all,1294.0
2015-03-20,牛市,all,1511.0
2015-03-20,a股,all,4596.0
2015-03-20,股市,all,16435.0
2015-03-20,熊市,all,534.0
2015-03-20,股票,all,60321.0
2015-03-20,道琼斯指数,all,1075.0
2015-03-20,美股行情,all,1010.0
2015-03-20,基金,all,28937.0
2015-03-20,纳斯达克指数,all,592.0
2015-03-21,美股行情,all,613.0
2015-03-21,上证指数,all,15382.0
2015-03-21,熊市,all,409.0
2015-03-21,港股,all,600.0
2015-03-21,股票,all,26831.0
2015-03-21,股市,all,6233.0
2015-03-21,a股,all,2082.0
2015-03-21,恒生指数,all,666.0
2015-03-21,基金,all,15661.0
2015-03-21,上证,all,1365.0
2015-03-21,纳斯达克指数,all,443.0
2015-03-21,道琼斯指数,all,729.0
2015-03-21,牛市,all,1105.0
2015-03-22,港股,all,582.0
2015-03-22,a股,all,1886.0
2015-03-22,股市,all,5874.0
2015-03-22,牛市,all,962.0
2015-03-22,恒生指数,all,663.0
2015-03-22,美股行情,all,424.0
2015-03-22,上证指数,all,9714.0
2015-03-22,上证,all,1115.0
2015-03-22,熊市,all,417.0
2015-03-22,股票,all,25078.0
2015-03-22,基金,all,12743.0
2015-03-22,道琼斯指数,all,568.0
2015-03-22,纳斯达克指数,all,414.0
2015-03-23,基金,all,37996.0
2015-03-23,a股,all,5464.0
2015-03-23,上证,all,7774.0
2015-03-23,牛市,all,1756.0
2015-03-23,港股,all,1133.0
2015-03-23,上证指数,all,165407.0
2015-03-23,股市,all,20418.0
2015-03-23,熊市,all,577.0
2015-03-23,股票,all,66678.0
2015-03-23,恒生指数,all,1285.0
2015-03-23,纳斯达克指数,all,654.0
2015-03-23,美股行情,all,757.0
2015-03-23,道琼斯指数,all,978.0
2015-03-24,上证,all,10986.0
2015-03-24,基金,all,35948.0
2015-03-24,纳斯达克指数,all,682.0
2015-03-24,美股行情,all,1119.0
2015-03-24,熊市,all,665.0
2015-03-24,道琼斯指数,all,1016.0
2015-03-24,股票,all,74546.0
2015-03-24,股市,all,26834.0
2015-03-24,牛市,all,1765.0
2015-03-24,a股,all,7134.0
2015-03-24,港股,all,1178.0
2015-03-24,上证指数,all,225059.0
2015-03-24,恒生指数,all,1387.0
2015-03-25,道琼斯指数,all,1091.0
2015-03-25,美股行情,all,1126.0
2015-03-25,纳斯达克指数,all,646.0
2015-03-25,基金,all,35270.0
2015-03-25,股票,all,75276.0
2015-03-25,牛市,all,1745.0
2015-03-25,恒生指数,all,1609.0
2015-03-25,股市,all,23860.0
2015-03-25,港股,all,1397.0
2015-03-25,熊市,all,678.0
2015-03-25,上证指数,all,211914.0
2015-03-25,上证,all,9655.0
2015-03-25,a股,all,7049.0
2015-03-26,恒生指数,all,1430.0
2015-03-26,熊市,all,618.0
2015-03-26,a股,all,6170.0
2015-03-26,上证指数,all,206522.0
2015-03-26,港股,all,1224.0
2015-03-26,股市,all,22083.0
2015-03-26,股票,all,72590.0
2015-03-26,纳斯达克指数,all,752.0
2015-03-26,美股行情,all,1355.0
2015-03-26,基金,all,34865.0
2015-03-26,道琼斯指数,all,1241.0
2015-03-26,上证,all,9127.0
2015-03-26,牛市,all,1598.0
2015-03-27,熊市,all,523.0
2015-03-27,牛市,all,1340.0
2015-03-27,上证指数,all,183050.0
2015-03-27,上证,all,7658.0
2015-03-27,股票,all,60077.0
2015-03-27,纳斯达克指数,all,640.0
2015-03-27,a股,all,5005.0
2015-03-27,道琼斯指数,all,1031.0
2015-03-27,港股,all,1536.0
2015-03-27,恒生指数,all,1295.0
2015-03-27,股市,all,17017.0
2015-03-27,美股行情,all,1126.0
2015-03-27,基金,all,30213.0
2015-03-28,纳斯达克指数,all,475.0
2015-03-28,熊市,all,407.0
2015-03-28,牛市,all,834.0
2015-03-28,上证,all,1322.0
2015-03-28,股票,all,28224.0
2015-03-28,上证指数,all,17105.0
2015-03-28,恒生指数,all,812.0
2015-03-28,a股,all,2029.0
2015-03-28,港股,all,1386.0
2015-03-28,基金,all,15761.0
2015-03-28,道琼斯指数,all,765.0
2015-03-28,股市,all,6384.0
2015-03-28,美股行情,all,655.0
2015-03-29,股市,all,6080.0
2015-03-29,纳斯达克指数,all,417.0
2015-03-29,牛市,all,717.0
2015-03-29,港股,all,973.0
2015-03-29,熊市,all,412.0
2015-03-29,上证指数,all,11460.0
2015-03-29,股票,all,26296.0
2015-03-29,恒生指数,all,761.0
2015-03-29,a股,all,1925.0
2015-03-29,美股行情,all,412.0
2015-03-29,基金,all,12969.0
2015-03-29,道琼斯指数,all,651.0
2015-03-29,上证,all,1053.0
2015-03-30,纳斯达克指数,all,510.0
2015-03-30,恒生指数,all,1636.0
2015-03-30,上证指数,all,173629.0
2015-03-30,牛市,all,1551.0
2015-03-30,股票,all,68144.0
2015-03-30,a股,all,5663.0
2015-03-30,港股,all,1814.0
2015-03-30,上证,all,7962.0
2015-03-30,美股行情,all,742.0
2015-03-30,股市,all,19849.0
2015-03-30,基金,all,37735.0
2015-03-30,熊市,all,551.0
2015-03-30,道琼斯指数,all,895.0
2015-03-31,上证,all,9322.0
2015-03-31,股票,all,74318.0
2015-03-31,恒生指数,all,1644.0
2015-03-31,牛市,all,1532.0
2015-03-31,上证指数,all,203476.0
2015-03-31,道琼斯指数,all,937.0
2015-03-31,纳斯达克指数,all,547.0
2015-03-31,股市,all,22960.0
2015-03-31,港股,all,1754.0
2015-03-31,a股,all,6462.0
2015-03-31,美股行情,all,1133.0
2015-03-31,熊市,all,555.0
2015-03-31,基金,all,33981.0
2015-04-01,基金,all,35411.0
2015-04-01,股市,all,19795.0
2015-04-01,a股,all,5349.0
2015-04-01,牛市,all,1631.0
2015-04-01,恒生指数,all,1705.0
2015-04-01,道琼斯指数,all,1035.0
2015-04-01,上证,all,8108.0
2015-04-01,港股,all,1785.0
2015-04-01,股票,all,70935.0
2015-04-01,纳斯达克指数,all,562.0
2015-04-01,熊市,all,633.0
2015-04-01,上证指数,all,186133.0
2015-04-01,美股行情,all,1042.0
2015-04-02,美股行情,all,1212.0
2015-04-02,基金,all,38268.0
2015-04-02,熊市,all,662.0
2015-04-02,道琼斯指数,all,1114.0
2015-04-02,上证指数,all,201748.0
2015-04-02,a股,all,5887.0
2015-04-02,上证,all,8435.0
2015-04-02,牛市,all,1609.0
2015-04-02,港股,all,1839.0
2015-04-02,恒生指数,all,1749.0
2015-04-02,股市,all,20469.0
2015-04-02,纳斯达克指数,all,688.0
2015-04-02,股票,all,71338.0
2015-04-03,熊市,all,638.0
2015-04-03,基金,all,38044.0
2015-04-03,美股行情,all,952.0
2015-04-03,股票,all,68326.0
2015-04-03,恒生指数,all,1750.0
2015-04-03,股市,all,20152.0
2015-04-03,纳斯达克指数,all,586.0
2015-04-03,道琼斯指数,all,902.0
2015-04-03,港股,all,2084.0
2015-04-03,牛市,all,1577.0
2015-04-03,上证,all,8234.0
2015-04-03,a股,all,5494.0
2015-04-03,上证指数,all,203205.0
2015-04-04,股票,all,33492.0
2015-04-04,股市,all,8261.0
2015-04-04,道琼斯指数,all,646.0
2015-04-04,基金,all,20030.0
2015-04-04,美股行情,all,556.0
2015-04-04,a股,all,2193.0
2015-04-04,上证,all,1374.0
2015-04-04,上证指数,all,19923.0
2015-04-04,熊市,all,485.0
2015-04-04,恒生指数,all,873.0
2015-04-04,牛市,all,1227.0
2015-04-04,港股,all,1374.0
2015-04-04,纳斯达克指数,all,418.0
2015-04-05,美股行情,all,433.0
2015-04-05,基金,all,15114.0
2015-04-05,道琼斯指数,all,512.0
2015-04-05,纳斯达克指数,all,384.0
2015-04-05,股市,all,7519.0
2015-04-05,牛市,all,989.0
2015-04-05,a股,all,2083.0
2015-04-05,上证指数,all,12061.0
2015-04-05,熊市,all,513.0
2015-04-05,恒生指数,all,737.0
2015-04-05,股票,all,29415.0
2015-04-05,港股,all,1234.0
2015-04-05,上证,all,1101.0
2015-04-06,基金,all,17264.0
2015-04-06,股市,all,10473.0
2015-04-06,a股,all,2475.0
2015-04-06,牛市,all,1130.0
2015-04-06,上证,all,1633.0
2015-04-06,熊市,all,744.0
2015-04-06,美股行情,all,780.0
2015-04-06,上证指数,all,22637.0
2015-04-06,港股,all,1659.0
2015-04-06,股票,all,35932.0
2015-04-06,纳斯达克指数,all,424.0
2015-04-06,道琼斯指数,all,751.0
2015-04-06,恒生指数,all,1103.0
2015-04-07,道琼斯指数,all,1118.0
2015-04-07,股票,all,83970.0
2015-04-07,上证,all,9877.0
2015-04-07,基金,all,50459.0
2015-04-07,a股,all,7122.0
2015-04-07,股市,all,26760.0
2015-04-07,熊市,all,885.0
2015-04-07,牛市,all,1821.0
2015-04-07,美股行情,all,1084.0
2015-04-07,港股,all,2490.0
2015-04-07,恒生指数,all,1815.0
2015-04-07,纳斯达克指数,all,650.0
2015-04-07,上证指数,all,208153.0
2015-04-08,熊市,all,965.0
2015-04-08,股市,all,32166.0
2015-04-08,a股,all,9374.0
2015-04-08,股票,all,91642.0
2015-04-08,港股,all,5864.0
2015-04-08,牛市,all,1920.0
2015-04-08,恒生指数,all,3646.0
2015-04-08,上证,all,13420.0
2015-04-08,上证指数,all,271218.0
2015-04-08,道琼斯指数,all,1231.0
2015-04-08,基金,all,48737.0
2015-04-08,美股行情,all,1282.0
2015-04-08,纳斯达克指数,all,667.0
2015-04-09,上证,all,14163.0
2015-04-09,熊市,all,911.0
2015-04-09,上证指数,all,291626.0
2015-04-09,股市,all,36599.0
2015-04-09,牛市,all,1862.0
2015-04-09,纳斯达克指数,all,656.0
2015-04-09,基金,all,43893.0
2015-04-09,a股,all,11299.0
2015-04-09,港股,all,7803.0
2015-04-09,恒生指数,all,6502.0
2015-04-09,股票,all,97164.0
2015-04-09,美股行情,all,1274.0
2015-04-09,道琼斯指数,all,1215.0
2015-04-10,牛市,all,1820.0
2015-04-10,上证指数,all,254344.0
2015-04-10,股市,all,28515.0
2015-04-10,上证,all,11485.0
2015-04-10,a股,all,9871.0
2015-04-10,港股,all,5483.0
2015-04-10,恒生指数,all,5452.0
2015-04-10,基金,all,44492.0
2015-04-10,熊市,all,833.0
2015-04-10,纳斯达克指数,all,632.0
2015-04-10,股票,all,86745.0
2015-04-10,道琼斯指数,all,1023.0
2015-04-10,美股行情,all,1031.0
2015-04-11,牛市,all,1716.0
2015-04-11,a股,all,4889.0
2015-04-11,纳斯达克指数,all,432.0
2015-04-11,上证,all,1718.0
2015-04-11,道琼斯指数,all,805.0
2015-04-11,基金,all,24153.0
2015-04-11,股市,all,13853.0
2015-04-11,美股行情,all,649.0
2015-04-11,上证指数,all,25007.0
2015-04-11,熊市,all,699.0
2015-04-11,股票,all,46801.0
2015-04-11,港股,all,2847.0
2015-04-11,恒生指数,all,1853.0
2015-04-12,上证,all,1503.0
2015-04-12,熊市,all,597.0
2015-04-12,上证指数,all,16997.0
2015-04-12,股票,all,43095.0
2015-04-12,a股,all,4676.0
2015-04-12,股市,all,11995.0
2015-04-12,港股,all,2384.0
2015-04-12,牛市,all,1522.0
2015-04-12,恒生指数,all,1708.0
2015-04-12,基金,all,19683.0
2015-04-12,美股行情,all,437.0
2015-04-12,纳斯达克指数,all,419.0
2015-04-12,道琼斯指数,all,668.0
2015-04-13,基金,all,51020.0
2015-04-13,熊市,all,945.0
2015-04-13,上证指数,all,241027.0
2015-04-13,股票,all,105585.0
2015-04-13,股市,all,35378.0
2015-04-13,a股,all,13844.0
2015-04-13,牛市,all,2063.0
2015-04-13,港股,all,5178.0
2015-04-13,恒生指数,all,4967.0
2015-04-13,美股行情,all,823.0
2015-04-13,道琼斯指数,all,1041.0
2015-04-13,上证,all,11221.0
2015-04-13,纳斯达克指数,all,662.0
2015-04-14,道琼斯指数,all,1353.0
2015-04-14,美股行情,all,1100.0
2015-04-14,纳斯达克指数,all,653.0
2015-04-14,恒生指数,all,6124.0
2015-04-14,股市,all,38811.0
2015-04-14,股票,all,111093.0
2015-04-14,上证,all,13332.0
2015-04-14,上证指数,all,281709.0
2015-04-14,a股,all,12568.0
2015-04-14,熊市,all,1010.0
2015-04-14,牛市,all,2085.0
2015-04-14,基金,all,51743.0
2015-04-14,港股,all,4955.0
2015-04-15,道琼斯指数,all,1402.0
2015-04-15,美股行情,all,1251.0
2015-04-15,恒生指数,all,6801.0
2015-04-15,上证,all,15576.0
2015-04-15,基金,all,47174.0
2015-04-15,上证指数,all,316684.0
2015-04-15,a股,all,12717.0
2015-04-15,港股,all,4403.0
2015-04-15,纳斯达克指数,all,694.0
2015-04-15,熊市,all,1098.0
2015-04-15,牛市,all,1967.0
2015-04-15,股票,all,113789.0
2015-04-15,股市,all,48493.0
2015-04-16,上证,all,14818.0
2015-04-16,恒生指数,all,5004.0
2015-04-16,股票,all,111339.0
2015-04-16,港股,all,3482.0
2015-04-16,牛市,all,1919.0
2015-04-16,基金,all,50118.0
2015-04-16,上证指数,all,309462.0
2015-04-16,a股,all,11422.0
2015-04-16,道琼斯指数,all,1295.0
2015-04-16,股市,all,42785.0
2015-04-16,熊市,all,898.0
2015-04-16,美股行情,all,1211.0
2015-04-16,纳斯达克指数,all,662.0
2015-04-17,美股行情,all,1279.0
2015-04-17,港股,all,3168.0
2015-04-17,熊市,all,1006.0
2015-04-17,道琼斯指数,all,1335.0
2015-04-17,a股,all,10920.0
2015-04-17,恒生指数,all,4482.0
2015-04-17,牛市,all,2035.0
2015-04-17,股票,all,111118.0
2015-04-17,上证,all,13082.0
2015-04-17,股市,all,40152.0
2015-04-17,上证指数,all,296658.0
2015-04-17,纳斯达克指数,all,660.0
2015-04-17,基金,all,50512.0
2015-04-18,牛市,all,1539.0
2015-04-18,a股,all,5131.0
2015-04-18,恒生指数,all,1991.0
2015-04-18,港股,all,2009.0
2015-04-18,上证指数,all,30316.0
2015-04-18,股市,all,18922.0
2015-04-18,道琼斯指数,all,1157.0
2015-04-18,纳斯达克指数,all,548.0
2015-04-18,美股行情,all,1189.0
2015-04-18,熊市,all,685.0
2015-04-18,股票,all,54156.0
2015-04-18,基金,all,24717.0
2015-04-18,上证,all,2041.0
2015-04-19,基金,all,18663.0
2015-04-19,牛市,all,1515.0
2015-04-19,熊市,all,717.0
2015-04-19,a股,all,4617.0
2015-04-19,恒生指数,all,1779.0
2015-04-19,上证,all,1623.0
2015-04-19,纳斯达克指数,all,487.0
2015-04-19,道琼斯指数,all,984.0
2015-04-19,股市,all,17977.0
2015-04-19,美股行情,all,669.0
2015-04-19,港股,all,1920.0
2015-04-19,上证指数,all,21159.0
2015-04-19,股票,all,51388.0
2015-04-20,港股,all,3384.0
2015-04-20,a股,all,17432.0
2015-04-20,上证指数,all,361747.0
2015-04-20,股市,all,63681.0
2015-04-20,股票,all,129910.0
2015-04-20,上证,all,20273.0
2015-04-20,牛市,all,1861.0
2015-04-20,纳斯达克指数,all,645.0
2015-04-20,恒生指数,all,5029.0
2015-04-20,熊市,all,914.0
2015-04-20,美股行情,all,1099.0
2015-04-20,基金,all,42198.0
2015-04-20,道琼斯指数,all,1472.0
2015-04-21,纳斯达克指数,all,688.0
2015-04-21,牛市,all,1809.0
2015-04-21,恒生指数,all,4158.0
2015-04-21,股市,all,45332.0
2015-04-21,股票,all,112184.0
2015-04-21,上证指数,all,318586.0
2015-04-21,熊市,all,791.0
2015-04-21,基金,all,43598.0
2015-04-21,a股,all,12248.0
2015-04-21,道琼斯指数,all,1650.0
2015-04-21,上证,all,15244.0
2015-04-21,美股行情,all,1312.0
2015-04-21,港股,all,2574.0
2015-04-22,纳斯达克指数,all,760.0
2015-04-22,熊市,all,1010.0
2015-04-22,牛市,all,2113.0
2015-04-22,股票,all,118600.0
2015-04-22,a股,all,10986.0
2015-04-22,股市,all,41914.0
2015-04-22,上证,all,13185.0
2015-04-22,恒生指数,all,3980.0
2015-04-22,上证指数,all,292321.0
2015-04-22,港股,all,2730.0
2015-04-22,道琼斯指数,all,1655.0
2015-04-22,美股行情,all,1372.0
2015-04-22,基金,all,48097.0
2015-04-23,基金,all,48129.0
2015-04-23,纳斯达克指数,all,688.0
2015-04-23,美股行情,all,1277.0
2015-04-23,股市,all,40568.0
2015-04-23,熊市,all,987.0
2015-04-23,上证,all,15380.0
2015-04-23,牛市,all,2065.0
2015-04-23,港股,all,2468.0
2015-04-23,股票,all,116633.0
2015-04-23,恒生指数,all,3986.0
2015-04-23,a股,all,11449.0
2015-04-23,道琼斯指数,all,1539.0
2015-04-23,上证指数,all,345375.0
2015-04-24,纳斯达克指数,all,800.0
2015-04-24,基金,all,41683.0
2015-04-24,道琼斯指数,all,1441.0
2015-04-24,上证,all,16012.0
2015-04-24,港股,all,2237.0
2015-04-24,恒生指数,all,3702.0
2015-04-24,牛市,all,1864.0
2015-04-24,a股,all,10878.0
2015-04-24,股票,all,102503.0
2015-04-24,股市,all,38964.0
2015-04-24,上证指数,all,367765.0
2015-04-24,熊市,all,866.0
2015-04-24,美股行情,all,1225.0
2015-04-25,道琼斯指数,all,1021.0
2015-04-25,纳斯达克指数,all,560.0
2015-04-25,恒生指数,all,1645.0
2015-04-25,港股,all,1589.0
2015-04-25,美股行情,all,754.0
2015-04-25,股票,all,52395.0
2015-04-25,上证指数,all,30143.0
2015-04-25,上证,all,1849.0
2015-04-25,牛市,all,1682.0
2015-04-25,a股,all,3762.0
2015-04-25,股市,all,16678.0
2015-04-25,基金,all,20317.0
2015-04-25,熊市,all,694.0
2015-04-26,a股,all,3249.0
2015-04-26,股市,all,13816.0
2015-04-26,港股,all,1552.0
2015-04-26,熊市,all,616.0
2015-04-26,美股行情,all,556.0
2015-04-26,牛市,all,1521.0
2015-04-26,股票,all,46187.0
2015-04-26,上证指数,all,19667.0
2015-04-26,上证,all,1537.0
2015-04-26,纳斯达克指数,all,465.0
2015-04-26,道琼斯指数,all,831.0
2015-04-26,基金,all,16150.0
2015-04-26,恒生指数,all,1452.0
2015-04-27,a股,all,10607.0
2015-04-27,港股,all,2261.0
2015-04-27,牛市,all,2016.0
2015-04-27,恒生指数,all,3415.0
2015-04-27,熊市,all,1040.0
2015-04-27,股票,all,115191.0
2015-04-27,上证指数,all,302636.0
2015-04-27,股市,all,41956.0
2015-04-27,美股行情,all,872.0
2015-04-27,纳斯达克指数,all,785.0
2015-04-27,道琼斯指数,all,1151.0
2015-04-27,基金,all,52600.0
2015-04-27,上证,all,13597.0
2015-04-28,牛市,all,1887.0
2015-04-28,道琼斯指数,all,1335.0
2015-04-28,基金,all,47430.0
2015-04-28,上证,all,16229.0
2015-04-28,股票,all,113895.0
2015-04-28,恒生指数,all,3376.0
2015-04-28,熊市,all,1006.0
2015-04-28,股市,all,45103.0
2015-04-28,上证指数,all,360352.0
2015-04-28,港股,all,1970.0
2015-04-28,纳斯达克指数,all,812.0
2015-04-28,美股行情,all,1210.0
2015-04-28,a股,all,11383.0
2015-04-29,股市,all,36128.0
2015-04-29,道琼斯指数,all,1305.0
2015-04-29,股票,all,96758.0
2015-04-29,纳斯达克指数,all,741.0
2015-04-29,熊市,all,808.0
2015-04-29,基金,all,41803.0
2015-04-29,上证,all,14077.0
2015-04-29,美股行情,all,1232.0
2015-04-29,上证指数,all,334335.0
2015-04-29,港股,all,1926.0
2015-04-29,a股,all,9689.0
2015-04-29,恒生指数,all,2933.0
2015-04-29,牛市,all,1767.0
2015-04-30,道琼斯指数,all,1095.0
2015-04-30,基金,all,35683.0
2015-04-30,纳斯达克指数,all,586.0
2015-04-30,股票,all,80341.0
2015-04-30,牛市,all,1672.0
2015-04-30,上证指数,all,290360.0
2015-04-30,熊市,all,705.0
2015-04-30,港股,all,1890.0
2015-04-30,a股,all,7804.0
2015-04-30,股市,all,27589.0
2015-04-30,恒生指数,all,2637.0
2015-04-30,上证,all,11567.0
2015-04-30,美股行情,all,1167.0
2015-05-01,道琼斯指数,all,835.0
2015-05-01,美股行情,all,902.0
2015-05-01,基金,all,17414.0
2015-05-01,恒生指数,all,1311.0
2015-05-01,纳斯达克指数,all,500.0
2015-05-01,牛市,all,1245.0
2015-05-01,熊市,all,531.0
2015-05-01,股票,all,38069.0
2015-05-01,上证,all,1671.0
2015-05-01,股市,all,11649.0
2015-05-01,a股,all,3023.0
2015-05-01,上证指数,all,32935.0
2015-05-01,港股,all,1347.0
2015-05-02,基金,all,12588.0
2015-05-02,纳斯达克指数,all,435.0
2015-05-02,上证指数,all,16552.0
2015-05-02,道琼斯指数,all,638.0
2015-05-02,牛市,all,1126.0
2015-05-02,上证,all,1319.0
2015-05-02,恒生指数,all,1038.0
2015-05-02,a股,all,2601.0
2015-05-02,股票,all,34081.0
2015-05-02,美股行情,all,730.0
2015-05-02,港股,all,1223.0
2015-05-02,熊市,all,538.0
2015-05-02,股市,all,9955.0
2015-05-03,基金,all,12771.0
2015-05-03,上证指数,all,15614.0
2015-05-03,a股,all,4024.0
2015-05-03,纳斯达克指数,all,433.0
2015-05-03,股市,all,10870.0
2015-05-03,熊市,all,479.0
2015-05-03,恒生指数,all,1178.0
2015-05-03,道琼斯指数,all,721.0
2015-05-03,上证,all,1413.0
2015-05-03,美股行情,all,539.0
2015-05-03,牛市,all,1132.0
2015-05-03,港股,all,1268.0
2015-05-03,股票,all,35480.0
2015-05-04,美股行情,all,742.0
2015-05-04,基金,all,37755.0
2015-05-04,道琼斯指数,all,980.0
2015-05-04,纳斯达克指数,all,595.0
2015-05-04,恒生指数,all,2594.0
2015-05-04,上证,all,11507.0
2015-05-04,股票,all,83802.0
2015-05-04,牛市,all,1620.0
2015-05-04,港股,all,1892.0
2015-05-04,熊市,all,671.0
2015-05-04,a股,all,9958.0
2015-05-04,股市,all,29298.0
2015-05-04,上证指数,all,275658.0
2015-05-05,港股,all,2081.0
2015-05-05,基金,all,35165.0
2015-05-05,美股行情,all,1253.0
2015-05-05,纳斯达克指数,all,701.0
